"LGA_CODE21","calendar_year","sex","age_group","n_births","fertility_rate"
"44000",2020,"all","0-0",0,NA
"44060",2020,"all","0-0",1024,1.6
"44210",2020,"all","0-0",60,1.92
"44340",2020,"all","0-0",573,1.5
"44550",2020,"all","0-0",472,1.85
"44620",2020,"all","0-0",330,1.83
"44830",2020,"all","0-0",16,2.5
"45040",2020,"all","0-0",236,1.94
"45090",2020,"all","0-0",91,2.14
"45120",2020,"all","0-0",33,2.09
"45290",2020,"all","0-0",308,1.18
"45340",2020,"all","0-0",1767,1.68
"45400",2020,"all","0-0",8,NA
"45540",2020,"all","0-0",11,1.5
"45680",2020,"all","0-0",1468,2.03
"45890",2020,"all","0-0",1699,1.66
"46090",2020,"all","0-0",165,2
"46300",2020,"all","0-0",154,1.95
"46450",2020,"all","0-0",194,2.06
"46510",2020,"all","0-0",229,1.5
"46670",2020,"all","0-0",104,1.87
"46860",2020,"all","0-0",12,1.6
"46970",2020,"all","0-0",69,1.98
"47140",2020,"all","0-0",1870,1.79
"47290",2020,"all","0-0",20,1.9
"47490",2020,"all","0-0",24,2.31
"47630",2020,"all","0-0",71,1.85
"47700",2020,"all","0-0",1050,1.62
"47800",2020,"all","0-0",55,1.84
"47910",2020,"all","0-0",36,3.14
"47980",2020,"all","0-0",339,1.28
"48050",2020,"all","0-0",100,1.88
"48130",2020,"all","0-0",66,1.92
"48260",2020,"all","0-0",69,1.31
"48340",2020,"all","0-0",112,2
"48410",2020,"all","0-0",661,1.32
"48540",2020,"all","0-0",233,1.82
"48640",2020,"all","0-0",9,NA
"48750",2020,"all","0-0",34,1.89
"48830",2020,"all","0-0",97,2.05
"49399",2020,"all","0-0",18,1.75
"40070",2021,"all","0-0",133,0.7
"40120",2021,"all","0-0",375,1.77
"40150",2021,"all","0-0",127,1.91
"40220",2021,"all","0-0",229,1.75
"40250",2021,"all","0-0",35,1.36
"40310",2021,"all","0-0",240,1.71
"40430",2021,"all","0-0",24,2.82
"40520",2021,"all","0-0",78,1.6
"40700",2021,"all","0-0",313,1.18
"40910",2021,"all","0-0",571,1.4
"41010",2021,"all","0-0",42,2.34
"41060",2021,"all","0-0",1439,1.6
"41140",2021,"all","0-0",92,1.92
"41190",2021,"all","0-0",23,NA
"41330",2021,"all","0-0",19,2.25
"41560",2021,"all","0-0",141,1.92
"41750",2021,"all","0-0",8,NA
"41830",2021,"all","0-0",18,2.14
"41960",2021,"all","0-0",4,NA
"42030",2021,"all","0-0",274,1.76
"42110",2021,"all","0-0",35,1.94
"42250",2021,"all","0-0",88,2.07
"42600",2021,"all","0-0",309,1.31
"42750",2021,"all","0-0",38,2.07
"43080",2021,"all","0-0",9,NA
"43220",2021,"all","0-0",5,NA
"43360",2021,"all","0-0",14,2.21
"43650",2021,"all","0-0",172,1.79
"43710",2021,"all","0-0",65,2.18
"43790",2021,"all","0-0",125,2.04
"44000",2021,"all","0-0",0,NA
"44060",2021,"all","0-0",1124,1.6
"44210",2021,"all","0-0",64,1.87
"44340",2021,"all","0-0",606,1.5
"44550",2021,"all","0-0",532,1.96
"44620",2021,"all","0-0",335,1.86
"44830",2021,"all","0-0",34,3.26
"45040",2021,"all","0-0",237,1.86
"45090",2021,"all","0-0",98,2.12
"45120",2021,"all","0-0",49,2.18
"45290",2021,"all","0-0",341,1.16
"45340",2021,"all","0-0",2096,1.74
"45400",2021,"all","0-0",9,NA
"45540",2021,"all","0-0",11,1.35
"45680",2021,"all","0-0",1562,2.01
"45890",2021,"all","0-0",1796,1.66
"46090",2021,"all","0-0",166,1.91
"46300",2021,"all","0-0",163,1.88
"46450",2021,"all","0-0",170,1.87
"46510",2021,"all","0-0",250,1.42
"46670",2021,"all","0-0",109,1.79
"46860",2021,"all","0-0",17,1.89
"46970",2021,"all","0-0",69,1.9
"47140",2021,"all","0-0",1840,1.77
"47290",2021,"all","0-0",22,2.17
"47490",2021,"all","0-0",29,2.6
"47630",2021,"all","0-0",82,1.84
"47700",2021,"all","0-0",1080,1.66
"47800",2021,"all","0-0",60,1.95
"47910",2021,"all","0-0",31,3.41
"47980",2021,"all","0-0",312,1.27
"48050",2021,"all","0-0",90,1.75
"48130",2021,"all","0-0",75,2.03
"48260",2021,"all","0-0",50,1.26
"48340",2021,"all","0-0",118,2.15
"48410",2021,"all","0-0",682,1.33
"48540",2021,"all","0-0",221,1.74
"48640",2021,"all","0-0",10,1.71
"48750",2021,"all","0-0",48,1.92
"48830",2021,"all","0-0",102,2.3
"49399",2021,"all","0-0",22,1.57
"50080",2013,"all","0-0",437,2.12
"50210",2013,"all","0-0",1335,2.27
"50250",2013,"all","0-0",127,1.83
"50280",2013,"all","0-0",205,2.09
"50350",2013,"all","0-0",261,2.03
"50420",2013,"all","0-0",982,1.74
"50490",2013,"all","0-0",652,1.89
"50560",2013,"all","0-0",16,2.92
"50630",2013,"all","0-0",26,2.16
"50770",2013,"all","0-0",10,NA
"50840",2013,"all","0-0",40,1.94
"50910",2013,"all","0-0",16,NA
"50980",2013,"all","0-0",306,2.08
"51080",2013,"all","0-0",13,NA
"51120",2013,"all","0-0",11,2.17
"51190",2013,"all","0-0",427,1.99
"51260",2013,"all","0-0",458,2.2
"51310",2013,"all","0-0",271,1.67
"51330",2013,"all","0-0",1193,1.7
"51400",2013,"all","0-0",232,2.25
"51470",2013,"all","0-0",0,NA
"51540",2013,"all","0-0",92,2.4
"51610",2013,"all","0-0",10,1.67
"51680",2013,"all","0-0",38,2.02
"51710",2013,"all","0-0",14,1.82
"51750",2013,"all","0-0",84,1.4
"51820",2013,"all","0-0",1623,1.97
"51860",2013,"all","0-0",6,NA
"51890",2013,"all","0-0",105,2.21
"51960",2013,"all","0-0",70,2.42
"52030",2013,"all","0-0",9,NA
"52100",2013,"all","0-0",17,NA
"52170",2013,"all","0-0",82,1.5
"52240",2013,"all","0-0",17,2.72
"52310",2013,"all","0-0",7,NA
"52380",2013,"all","0-0",3,NA
"52450",2013,"all","0-0",20,2.15
"52520",2013,"all","0-0",20,3.02
"52590",2013,"all","0-0",34,2.15
"52660",2013,"all","0-0",198,2.12
"52730",2013,"all","0-0",68,2.42
"52800",2013,"all","0-0",136,2.28
"52870",2013,"all","0-0",53,1.78
"52940",2013,"all","0-0",12,NA
"53010",2013,"all","0-0",11,NA
"53080",2013,"all","0-0",9,NA
"53150",2013,"all","0-0",82,1.8
"53220",2013,"all","0-0",120,1.5
"53290",2013,"all","0-0",193,2.24
"53360",2013,"all","0-0",44,2.02
"53430",2013,"all","0-0",387,1.61
"53570",2013,"all","0-0",54,2.27
"53640",2013,"all","0-0",25,NA
"53710",2013,"all","0-0",19,3.28
"53780",2013,"all","0-0",1954,2.15
"53800",2013,"all","0-0",599,2.32
"53920",2013,"all","0-0",62,2.01
"53990",2013,"all","0-0",355,2.16
"54060",2013,"all","0-0",33,2.34
"54130",2013,"all","0-0",17,NA
"54170",2013,"all","0-0",1835,1.86
"54200",2013,"all","0-0",752,2
"54280",2013,"all","0-0",623,2.35
"54310",2013,"all","0-0",417,2.14
"54340",2013,"all","0-0",60,2.5
"54410",2013,"all","0-0",20,NA
"54480",2013,"all","0-0",8,NA
"54550",2013,"all","0-0",29,2.83
"54620",2013,"all","0-0",17,NA
"54690",2013,"all","0-0",9,NA
"54760",2013,"all","0-0",11,NA
"54830",2013,"all","0-0",674,2.29
"54900",2013,"all","0-0",18,NA
"54970",2013,"all","0-0",12,NA
"55040",2013,"all","0-0",41,2.1
"55110",2013,"all","0-0",962,2.12
"55180",2013,"all","0-0",82,1.98
"55250",2013,"all","0-0",20,2.2
"55320",2013,"all","0-0",1008,1.64
"55390",2013,"all","0-0",3,NA
"55460",2013,"all","0-0",44,2.26
"55530",2013,"all","0-0",8,NA
"55600",2013,"all","0-0",36,3.07
"55670",2013,"all","0-0",12,2.02
"55740",2013,"all","0-0",77,1.5
"55810",2013,"all","0-0",9,NA
"55880",2013,"all","0-0",7,NA
"55950",2013,"all","0-0",12,NA
"56090",2013,"all","0-0",375,1.94
"56160",2013,"all","0-0",0,NA
"56230",2013,"all","0-0",169,2.18
"56300",2013,"all","0-0",9,NA
"56370",2013,"all","0-0",5,NA
"56460",2013,"all","0-0",90,2.62
"56580",2013,"all","0-0",163,1.62
"56620",2013,"all","0-0",12,1.36
"56730",2013,"all","0-0",172,2.5
"56790",2013,"all","0-0",31,2.91
"56860",2013,"all","0-0",5,NA
"56930",2013,"all","0-0",6,NA
"57000",2013,"all","0-0",5,NA
"57080",2013,"all","0-0",193,0.8
"57140",2013,"all","0-0",14,NA
"57210",2013,"all","0-0",49,2.29
"57280",2013,"all","0-0",296,2.25
"57350",2013,"all","0-0",17,NA
"57420",2013,"all","0-0",24,2.3
"57490",2013,"all","0-0",1868,2.19
"57630",2013,"all","0-0",0,NA
"57700",2013,"all","0-0",334,2.07
"57770",2013,"all","0-0",7,NA
"57840",2013,"all","0-0",483,1.43
"57910",2013,"all","0-0",3256,1.79
"57980",2013,"all","0-0",187,1.6
"58050",2013,"all","0-0",1840,2.01
"58190",2013,"all","0-0",9,NA
"58260",2013,"all","0-0",11,NA
"58330",2013,"all","0-0",43,2.31
"58400",2013,"all","0-0",6,NA
"58470",2013,"all","0-0",4,NA
"58510",2013,"all","0-0",558,1.61
"58540",2013,"all","0-0",11,NA
"58570",2013,"all","0-0",462,1.35
"58610",2013,"all","0-0",21,2.77
"58680",2013,"all","0-0",4,NA
"58760",2013,"all","0-0",2971,2.13
"58820",2013,"all","0-0",48,1.98
"58890",2013,"all","0-0",11,NA
"59030",2013,"all","0-0",3,NA
"59100",2013,"all","0-0",14,NA
"59170",2013,"all","0-0",10,NA
"59250",2013,"all","0-0",5,NA
"59310",2013,"all","0-0",25,NA
"59320",2013,"all","0-0",3,NA
"59330",2013,"all","0-0",5,NA
"59340",2013,"all","0-0",154,2.5
"59350",2013,"all","0-0",3,NA
"59360",2013,"all","0-0",6,NA
"59370",2013,"all","0-0",33,2.22
"50080",2014,"all","0-0",396,2.02
"50210",2014,"all","0-0",1432,2.33
"50250",2014,"all","0-0",158,1.89
"50280",2014,"all","0-0",188,2.06
"50350",2014,"all","0-0",239,1.94
"50420",2014,"all","0-0",1031,1.74
"50490",2014,"all","0-0",699,1.94
"50560",2014,"all","0-0",17,2.86
"50630",2014,"all","0-0",35,2.73
"50770",2014,"all","0-0",19,NA
"50840",2014,"all","0-0",38,2.03
"50910",2014,"all","0-0",20,NA
"50980",2014,"all","0-0",296,2.04
"51080",2014,"all","0-0",19,NA
"51120",2014,"all","0-0",11,NA
"51190",2014,"all","0-0",484,2.06
"51260",2014,"all","0-0",404,2.07
"51310",2014,"all","0-0",302,1.7
"51330",2014,"all","0-0",1212,1.68
"51400",2014,"all","0-0",223,2.2
"51470",2014,"all","0-0",5,NA
"51540",2014,"all","0-0",77,2.16
"51610",2014,"all","0-0",8,NA
"51680",2014,"all","0-0",51,1.82
"51710",2014,"all","0-0",16,1.78
"51750",2014,"all","0-0",80,1.38
"51820",2014,"all","0-0",1683,1.97
"51860",2014,"all","0-0",14,NA
"51890",2014,"all","0-0",117,2.16
"51960",2014,"all","0-0",70,2.5
"52030",2014,"all","0-0",10,NA
"52100",2014,"all","0-0",20,NA
"52170",2014,"all","0-0",68,1.38
"52240",2014,"all","0-0",12,2.38
"52310",2014,"all","0-0",8,NA
"52380",2014,"all","0-0",3,NA
"52450",2014,"all","0-0",18,2.32
"52520",2014,"all","0-0",17,2.38
"52590",2014,"all","0-0",26,2.01
"52660",2014,"all","0-0",220,2.19
"52730",2014,"all","0-0",45,2.25
"52800",2014,"all","0-0",123,2.12
"52870",2014,"all","0-0",58,1.87
"52940",2014,"all","0-0",11,NA
"53010",2014,"all","0-0",11,NA
"53080",2014,"all","0-0",5,NA
"53150",2014,"all","0-0",79,1.61
"53220",2014,"all","0-0",120,1.5
"53290",2014,"all","0-0",193,2.23
"53360",2014,"all","0-0",46,2.13
"53430",2014,"all","0-0",367,1.59
"53570",2014,"all","0-0",68,2.42
"53640",2014,"all","0-0",21,NA
"53710",2014,"all","0-0",13,NA
"53780",2014,"all","0-0",1966,2.14
"53800",2014,"all","0-0",611,2.29
"53920",2014,"all","0-0",75,1.95
"53990",2014,"all","0-0",372,2.2
"54060",2014,"all","0-0",28,1.89
"54130",2014,"all","0-0",11,NA
"54170",2014,"all","0-0",1795,1.82
"54200",2014,"all","0-0",757,1.98
"54280",2014,"all","0-0",615,2.42
"54310",2014,"all","0-0",427,2.22
"54340",2014,"all","0-0",65,2.35
"54410",2014,"all","0-0",17,NA
"54480",2014,"all","0-0",11,NA
"54550",2014,"all","0-0",28,2.6
"54620",2014,"all","0-0",14,NA
"54690",2014,"all","0-0",7,NA
"54760",2014,"all","0-0",13,NA
"54830",2014,"all","0-0",651,2.2
"54900",2014,"all","0-0",21,NA
"54970",2014,"all","0-0",3,NA
"55040",2014,"all","0-0",28,2.19
"55110",2014,"all","0-0",1075,2.15
"55180",2014,"all","0-0",103,2.03
"55250",2014,"all","0-0",19,2.27
"55320",2014,"all","0-0",999,1.63
"55390",2014,"all","0-0",0,NA
"55460",2014,"all","0-0",53,2.29
"55530",2014,"all","0-0",7,NA
"55600",2014,"all","0-0",38,2.7
"55670",2014,"all","0-0",11,NA
"55740",2014,"all","0-0",103,1.6
"55810",2014,"all","0-0",10,NA
"55880",2014,"all","0-0",8,NA
"55950",2014,"all","0-0",6,NA
"56090",2014,"all","0-0",392,1.98
"56160",2014,"all","0-0",0,NA
"56230",2014,"all","0-0",164,2.08
"56300",2014,"all","0-0",11,NA
"56370",2014,"all","0-0",17,NA
"56460",2014,"all","0-0",81,2.62
"56580",2014,"all","0-0",186,1.6
"56620",2014,"all","0-0",18,0.93
"56730",2014,"all","0-0",182,2.73
"56790",2014,"all","0-0",34,2.6
"56860",2014,"all","0-0",5,NA
"56930",2014,"all","0-0",8,NA
"57000",2014,"all","0-0",11,NA
"57080",2014,"all","0-0",261,0.88
"57140",2014,"all","0-0",18,NA
"57210",2014,"all","0-0",61,2.29
"57280",2014,"all","0-0",328,2.24
"57350",2014,"all","0-0",19,NA
"57420",2014,"all","0-0",31,2.28
"57490",2014,"all","0-0",1898,2.16
"57630",2014,"all","0-0",0,NA
"57700",2014,"all","0-0",358,2.01
"57770",2014,"all","0-0",16,NA
"57840",2014,"all","0-0",491,1.43
"57910",2014,"all","0-0",3210,1.79
"57980",2014,"all","0-0",206,1.56
"58050",2014,"all","0-0",2038,2.02
"58190",2014,"all","0-0",7,NA
"58260",2014,"all","0-0",8,NA
"58330",2014,"all","0-0",39,2.22
"58400",2014,"all","0-0",3,NA
"58470",2014,"all","0-0",3,NA
"58510",2014,"all","0-0",573,1.62
"58540",2014,"all","0-0",18,NA
"58570",2014,"all","0-0",445,1.31
"58610",2014,"all","0-0",34,3.18
"58680",2014,"all","0-0",4,NA
"58760",2014,"all","0-0",3032,2.12
"58820",2014,"all","0-0",55,2.19
"58890",2014,"all","0-0",6,NA
"59030",2014,"all","0-0",3,NA
"59100",2014,"all","0-0",4,NA
"59170",2014,"all","0-0",18,NA
"59250",2014,"all","0-0",11,NA
"59310",2014,"all","0-0",23,NA
"59320",2014,"all","0-0",10,NA
"59330",2014,"all","0-0",6,NA
"59340",2014,"all","0-0",187,2.67
"59350",2014,"all","0-0",0,NA
"59360",2014,"all","0-0",14,1.61
"59370",2014,"all","0-0",33,2.11
"50080",2015,"all","0-0",389,1.97
"50210",2015,"all","0-0",1539,2.36
"50250",2015,"all","0-0",114,1.77
"50280",2015,"all","0-0",204,2.02
"50350",2015,"all","0-0",242,2.03
"50420",2015,"all","0-0",959,1.73
"50490",2015,"all","0-0",661,1.93
"50560",2015,"all","0-0",17,2.81
"50630",2015,"all","0-0",26,2.59
"50770",2015,"all","0-0",19,NA
"50840",2015,"all","0-0",44,2.19
"50910",2015,"all","0-0",17,NA
"50980",2015,"all","0-0",306,2.09
"51080",2015,"all","0-0",17,NA
"51120",2015,"all","0-0",9,NA
"51190",2015,"all","0-0",437,2.04
"51260",2015,"all","0-0",445,2.04
"51310",2015,"all","0-0",242,1.58
"51330",2015,"all","0-0",1139,1.65
"51400",2015,"all","0-0",220,2.12
"51470",2015,"all","0-0",8,NA
"51540",2015,"all","0-0",86,2.22
"51610",2015,"all","0-0",9,NA
"51680",2015,"all","0-0",44,1.67
"51710",2015,"all","0-0",16,1.6
"51750",2015,"all","0-0",95,1.6
"51820",2015,"all","0-0",1651,1.94
"51860",2015,"all","0-0",13,NA
"51890",2015,"all","0-0",131,2.21
"51960",2015,"all","0-0",64,2.41
"52030",2015,"all","0-0",12,NA
"52100",2015,"all","0-0",18,NA
"52170",2015,"all","0-0",89,1.55
"52240",2015,"all","0-0",14,2.5
"52310",2015,"all","0-0",5,NA
"52380",2015,"all","0-0",5,NA
"52450",2015,"all","0-0",15,2.24
"52520",2015,"all","0-0",22,2.08
"52590",2015,"all","0-0",45,2.02
"52660",2015,"all","0-0",213,2.19
"52730",2015,"all","0-0",59,2.33
"52800",2015,"all","0-0",105,1.83
"52870",2015,"all","0-0",65,1.99
"52940",2015,"all","0-0",12,NA
"53010",2015,"all","0-0",12,NA
"53080",2015,"all","0-0",10,NA
"53150",2015,"all","0-0",79,1.65
"53220",2015,"all","0-0",140,1.6
"53290",2015,"all","0-0",179,2.18
"53360",2015,"all","0-0",34,1.9
"53430",2015,"all","0-0",391,1.67
"53570",2015,"all","0-0",58,2.29
"53640",2015,"all","0-0",18,NA
"53710",2015,"all","0-0",15,NA
"53780",2015,"all","0-0",1899,2.08
"53800",2015,"all","0-0",617,2.29
"53920",2015,"all","0-0",68,2.04
"53990",2015,"all","0-0",373,2.2
"54060",2015,"all","0-0",28,1.82
"54130",2015,"all","0-0",12,NA
"54170",2015,"all","0-0",1802,1.82
"54200",2015,"all","0-0",730,1.94
"54280",2015,"all","0-0",603,2.39
"54310",2015,"all","0-0",440,2.29
"54340",2015,"all","0-0",64,2.41
"54410",2015,"all","0-0",9,NA
"54480",2015,"all","0-0",12,NA
"54550",2015,"all","0-0",35,2.68
"54620",2015,"all","0-0",16,NA
"54690",2015,"all","0-0",5,NA
"54760",2015,"all","0-0",10,NA
"54830",2015,"all","0-0",700,2.16
"54900",2015,"all","0-0",33,NA
"54970",2015,"all","0-0",19,NA
"55040",2015,"all","0-0",30,2.6
"55110",2015,"all","0-0",979,2.08
"55180",2015,"all","0-0",93,1.96
"55250",2015,"all","0-0",22,2.6
"55320",2015,"all","0-0",1038,1.59
"55390",2015,"all","0-0",6,NA
"55460",2015,"all","0-0",49,2.35
"55530",2015,"all","0-0",9,NA
"55600",2015,"all","0-0",41,2.79
"55670",2015,"all","0-0",14,NA
"55740",2015,"all","0-0",85,1.5
"55810",2015,"all","0-0",20,NA
"55880",2015,"all","0-0",9,NA
"55950",2015,"all","0-0",7,NA
"56090",2015,"all","0-0",350,1.92
"56160",2015,"all","0-0",0,NA
"56230",2015,"all","0-0",188,2.03
"56300",2015,"all","0-0",11,NA
"56370",2015,"all","0-0",8,NA
"56460",2015,"all","0-0",79,2.69
"56580",2015,"all","0-0",167,1.59
"56620",2015,"all","0-0",13,0.88
"56730",2015,"all","0-0",154,2.73
"56790",2015,"all","0-0",31,2.24
"56860",2015,"all","0-0",3,NA
"56930",2015,"all","0-0",8,NA
"57000",2015,"all","0-0",4,NA
"57080",2015,"all","0-0",268,0.86
"57140",2015,"all","0-0",16,NA
"57210",2015,"all","0-0",50,2.18
"57280",2015,"all","0-0",331,2.28
"57350",2015,"all","0-0",8,NA
"57420",2015,"all","0-0",22,2.16
"57490",2015,"all","0-0",1895,2.13
"57630",2015,"all","0-0",0,NA
"57700",2015,"all","0-0",398,2.05
"57770",2015,"all","0-0",4,NA
"57840",2015,"all","0-0",478,1.42
"57910",2015,"all","0-0",3264,1.77
"57980",2015,"all","0-0",184,1.5
"58050",2015,"all","0-0",2040,1.99
"58190",2015,"all","0-0",8,NA
"58260",2015,"all","0-0",7,NA
"58330",2015,"all","0-0",42,2.26
"58400",2015,"all","0-0",5,NA
"58470",2015,"all","0-0",6,NA
"58510",2015,"all","0-0",551,1.62
"58540",2015,"all","0-0",11,NA
"58570",2015,"all","0-0",441,1.27
"58610",2015,"all","0-0",22,2.91
"58680",2015,"all","0-0",7,NA
"58760",2015,"all","0-0",3024,2.08
"58820",2015,"all","0-0",63,2.6
"58890",2015,"all","0-0",6,NA
"59030",2015,"all","0-0",3,NA
"59100",2015,"all","0-0",11,NA
"59170",2015,"all","0-0",15,NA
"59250",2015,"all","0-0",18,NA
"59310",2015,"all","0-0",19,NA
"59320",2015,"all","0-0",5,NA
"59330",2015,"all","0-0",7,NA
"59340",2015,"all","0-0",207,2.94
"59350",2015,"all","0-0",11,NA
"59360",2015,"all","0-0",11,1.5
"59370",2015,"all","0-0",35,2.17
"50080",2016,"all","0-0",388,1.9
"50210",2016,"all","0-0",1596,2.39
"50250",2016,"all","0-0",128,1.74
"50280",2016,"all","0-0",189,1.89
"50350",2016,"all","0-0",206,1.9
"50420",2016,"all","0-0",1020,1.75
"50490",2016,"all","0-0",648,1.87
"50560",2016,"all","0-0",10,2.34
"50630",2016,"all","0-0",21,2.57
"50770",2016,"all","0-0",22,3.02
"50840",2016,"all","0-0",37,2.16
"50910",2016,"all","0-0",20,NA
"50980",2016,"all","0-0",311,2.12
"51080",2016,"all","0-0",25,3.14
"51120",2016,"all","0-0",7,NA
"51190",2016,"all","0-0",435,2.09
"51260",2016,"all","0-0",424,1.95
"51310",2016,"all","0-0",271,1.59
"51330",2016,"all","0-0",1130,1.61
"51400",2016,"all","0-0",225,2.1
"51470",2016,"all","0-0",10,NA
"51540",2016,"all","0-0",89,2.2
"51610",2016,"all","0-0",11,NA
"51680",2016,"all","0-0",57,1.87
"51710",2016,"all","0-0",18,1.61
"51750",2016,"all","0-0",87,1.6
"51820",2016,"all","0-0",1710,1.94
"51860",2016,"all","0-0",7,NA
"51890",2016,"all","0-0",97,2.16
"51960",2016,"all","0-0",65,2.5
"52030",2016,"all","0-0",14,NA
"52100",2016,"all","0-0",17,3.61
"52170",2016,"all","0-0",59,1.41
"52240",2016,"all","0-0",9,NA
"52310",2016,"all","0-0",8,NA
"52380",2016,"all","0-0",3,NA
"52450",2016,"all","0-0",17,2.06
"52520",2016,"all","0-0",27,2.31
"52590",2016,"all","0-0",31,1.92
"52660",2016,"all","0-0",226,2.29
"52730",2016,"all","0-0",53,2.12
"52800",2016,"all","0-0",139,1.81
"52870",2016,"all","0-0",57,2.06
"52940",2016,"all","0-0",10,NA
"53010",2016,"all","0-0",11,NA
"53080",2016,"all","0-0",9,NA
"53150",2016,"all","0-0",73,1.61
"53220",2016,"all","0-0",98,1.59
"53290",2016,"all","0-0",181,2.14
"53360",2016,"all","0-0",44,1.91
"53430",2016,"all","0-0",383,1.66
"53570",2016,"all","0-0",47,2.21
"53640",2016,"all","0-0",25,NA
"53710",2016,"all","0-0",17,2.87
"53780",2016,"all","0-0",1929,2.06
"53800",2016,"all","0-0",577,2.3
"53920",2016,"all","0-0",76,2.21
"53990",2016,"all","0-0",378,2.25
"54060",2016,"all","0-0",29,1.78
"54130",2016,"all","0-0",21,NA
"54170",2016,"all","0-0",1816,1.83
"54200",2016,"all","0-0",710,1.9
"54280",2016,"all","0-0",621,2.43
"54310",2016,"all","0-0",422,2.29
"54340",2016,"all","0-0",54,2.38
"54410",2016,"all","0-0",10,1.85
"54480",2016,"all","0-0",9,NA
"54550",2016,"all","0-0",23,2.63
"54620",2016,"all","0-0",19,NA
"54690",2016,"all","0-0",8,NA
"54760",2016,"all","0-0",12,NA
"54830",2016,"all","0-0",767,2.13
"54900",2016,"all","0-0",16,3.23
"54970",2016,"all","0-0",11,NA
"55040",2016,"all","0-0",23,NA
"55110",2016,"all","0-0",988,2.09
"55180",2016,"all","0-0",111,2.19
"55250",2016,"all","0-0",22,2.96
"55320",2016,"all","0-0",983,1.58
"55390",2016,"all","0-0",3,NA
"55460",2016,"all","0-0",45,2.32
"55530",2016,"all","0-0",5,NA
"55600",2016,"all","0-0",30,2.74
"55670",2016,"all","0-0",12,NA
"55740",2016,"all","0-0",76,1.44
"55810",2016,"all","0-0",15,NA
"55880",2016,"all","0-0",11,NA
"55950",2016,"all","0-0",7,NA
"56090",2016,"all","0-0",345,1.85
"56160",2016,"all","0-0",0,NA
"56230",2016,"all","0-0",187,2.04
"56300",2016,"all","0-0",10,NA
"56370",2016,"all","0-0",18,NA
"56460",2016,"all","0-0",61,2.41
"56580",2016,"all","0-0",178,1.65
"56620",2016,"all","0-0",25,1.13
"56730",2016,"all","0-0",145,2.62
"56790",2016,"all","0-0",22,2.07
"56860",2016,"all","0-0",0,NA
"56930",2016,"all","0-0",5,NA
"57000",2016,"all","0-0",5,NA
"57080",2016,"all","0-0",253,0.89
"57140",2016,"all","0-0",10,NA
"57210",2016,"all","0-0",55,2.33
"57280",2016,"all","0-0",320,2.36
"57350",2016,"all","0-0",7,NA
"57420",2016,"all","0-0",25,NA
"57490",2016,"all","0-0",1946,2.09
"57630",2016,"all","0-0",0,NA
"57700",2016,"all","0-0",509,2.14
"57770",2016,"all","0-0",15,NA
"57840",2016,"all","0-0",484,1.42
"57910",2016,"all","0-0",3161,1.74
"57980",2016,"all","0-0",185,1.45
"58050",2016,"all","0-0",2213,2.03
"58190",2016,"all","0-0",5,NA
"58260",2016,"all","0-0",11,NA
"58330",2016,"all","0-0",33,2.04
"58400",2016,"all","0-0",3,NA
"58470",2016,"all","0-0",0,NA
"58510",2016,"all","0-0",521,1.57
"58540",2016,"all","0-0",10,NA
"58570",2016,"all","0-0",453,1.25
"58610",2016,"all","0-0",17,2.66
"58680",2016,"all","0-0",3,NA
"58760",2016,"all","0-0",3254,2.08
"58820",2016,"all","0-0",43,2.5
"58890",2016,"all","0-0",7,NA
"59030",2016,"all","0-0",3,NA
"59100",2016,"all","0-0",13,NA
"59170",2016,"all","0-0",18,NA
"59250",2016,"all","0-0",4,NA
"59310",2016,"all","0-0",13,NA
"59320",2016,"all","0-0",8,NA
"59330",2016,"all","0-0",5,NA
"59340",2016,"all","0-0",141,2.9
"59350",2016,"all","0-0",4,NA
"59360",2016,"all","0-0",12,NA
"59370",2016,"all","0-0",28,2.17
"50080",2017,"all","0-0",440,1.99
"50210",2017,"all","0-0",1519,2.34
"50250",2017,"all","0-0",99,1.5
"50280",2017,"all","0-0",182,1.81
"50350",2017,"all","0-0",221,1.88
"50420",2017,"all","0-0",997,1.73
"50490",2017,"all","0-0",582,1.72
"50560",2017,"all","0-0",15,2.36
"50630",2017,"all","0-0",28,2.5
"50770",2017,"all","0-0",18,2.75
"50840",2017,"all","0-0",36,2.1
"50910",2017,"all","0-0",16,4.02
"50980",2017,"all","0-0",303,2.16
"51080",2017,"all","0-0",11,NA
"51120",2017,"all","0-0",9,NA
"51190",2017,"all","0-0",431,2.04
"51260",2017,"all","0-0",371,1.89
"51310",2017,"all","0-0",260,1.6
"51330",2017,"all","0-0",1119,1.56
"51400",2017,"all","0-0",201,2.02
"51470",2017,"all","0-0",7,NA
"51540",2017,"all","0-0",83,2.27
"51610",2017,"all","0-0",13,NA
"51680",2017,"all","0-0",45,1.77
"51710",2017,"all","0-0",11,1.42
"51750",2017,"all","0-0",84,1.55
"51820",2017,"all","0-0",1676,1.92
"51860",2017,"all","0-0",5,NA
"51890",2017,"all","0-0",95,2.03
"51960",2017,"all","0-0",49,2.3
"52030",2017,"all","0-0",10,NA
"52100",2017,"all","0-0",12,NA
"52170",2017,"all","0-0",97,1.62
"52240",2017,"all","0-0",19,NA
"52310",2017,"all","0-0",6,NA
"52380",2017,"all","0-0",3,NA
"52450",2017,"all","0-0",16,1.97
"52520",2017,"all","0-0",20,2.6
"52590",2017,"all","0-0",26,1.92
