"SA3_CODE16","age_group","sex","calendar_year","n_children_attending_preschool"
"50702","3-6",NA,"2016",0
"50703","3-6","male","2016",449
"50703","3-6","female","2016",446
"50703","3-6",NA,"2016",0
"50704","3-6","male","2016",958
"50704","3-6","female","2016",939
"50704","3-6",NA,"2016",0
"50705","3-6","male","2016",1536
"50705","3-6","female","2016",1399
"50705","3-6",NA,"2016",0
"50801","3-6","male","2016",134
"50801","3-6","female","2016",150
"50801","3-6",NA,"2016",0
"50802","3-6","male","2016",83
"50802","3-6","female","2016",73
"50802","3-6",NA,"2016",0
"50803","3-6","male","2016",411
"50803","3-6","female","2016",377
"50803","3-6",NA,"2016",0
"50804","3-6","male","2016",404
"50804","3-6","female","2016",372
"50804","3-6",NA,"2016",0
"50805","3-6","male","2016",488
"50805","3-6","female","2016",476
"50805","3-6",NA,"2016",0
"50806","3-6","male","2016",617
"50806","3-6","female","2016",596
"50806","3-6",NA,"2016",0
"50901","3-6","male","2016",526
"50901","3-6","female","2016",468
"50901","3-6",NA,"2016",0
"50902","3-6","male","2016",477
"50902","3-6","female","2016",461
"50902","3-6",NA,"2016",0
"50903","3-6","male","2016",218
"50903","3-6","female","2016",190
"50903","3-6",NA,"2016",0
"59797","3-6","male","2016",0
"59797","3-6","female","2016",0
"59797","3-6",NA,"2016",0
"59999","3-6","male","2016",0
"59999","3-6","female","2016",0
"59999","3-6",NA,"2016",0
"60101","3-6","male","2016",214
"60101","3-6","female","2016",216
"60101","3-6",NA,"2016",0
"60102","3-6","male","2016",656
"60102","3-6","female","2016",633
"60102","3-6",NA,"2016",0
"60103","3-6","male","2016",540
"60103","3-6","female","2016",524
"60103","3-6",NA,"2016",0
"60104","3-6","male","2016",426
"60104","3-6","female","2016",426
"60104","3-6",NA,"2016",0
"60105","3-6","male","2016",516
"60105","3-6","female","2016",505
"60105","3-6",NA,"2016",0
"60106","3-6","male","2016",178
"60106","3-6","female","2016",164
"60106","3-6",NA,"2016",0
"60201","3-6","male","2016",913
"60201","3-6","female","2016",783
"60201","3-6",NA,"2016",0
"60202","3-6","male","2016",188
"60202","3-6","female","2016",180
"60202","3-6",NA,"2016",0
"60203","3-6","male","2016",342
"60203","3-6","female","2016",313
"60203","3-6",NA,"2016",0
"60301","3-6","male","2016",92
"60301","3-6","female","2016",76
"60301","3-6",NA,"2016",0
"60302","3-6","male","2016",170
"60302","3-6","female","2016",144
"60302","3-6",NA,"2016",0
"60303","3-6","male","2016",32
"60303","3-6","female","2016",42
"60303","3-6",NA,"2016",0
"60401","3-6","male","2016",495
"60401","3-6","female","2016",456
"60401","3-6",NA,"2016",0
"60402","3-6","male","2016",416
"60402","3-6","female","2016",359
"60402","3-6",NA,"2016",0
"60403","3-6","male","2016",197
"60403","3-6","female","2016",151
"60403","3-6",NA,"2016",0
"69797","3-6","male","2016",0
"69797","3-6","female","2016",0
"69797","3-6",NA,"2016",0
"69999","3-6","male","2016",0
"69999","3-6","female","2016",0
"69999","3-6",NA,"2016",0
"70101","3-6","male","2016",201
"70101","3-6","female","2016",193
"70101","3-6",NA,"2016",0
"70102","3-6","male","2016",655
"70102","3-6","female","2016",635
"70102","3-6",NA,"2016",0
"70103","3-6","male","2016",221
"70103","3-6","female","2016",224
"70103","3-6",NA,"2016",0
"70104","3-6","male","2016",574
"70104","3-6","female","2016",514
"70104","3-6",NA,"2016",0
"70201","3-6","male","2016",355
"70201","3-6","female","2016",353
"70201","3-6",NA,"2016",0
"70202","3-6","male","2016",53
"70202","3-6","female","2016",59
"70202","3-6",NA,"2016",0
"70203","3-6","male","2016",134
"70203","3-6","female","2016",155
"70203","3-6",NA,"2016",0
"70204","3-6","male","2016",154
"70204","3-6","female","2016",134
"70204","3-6",NA,"2016",0
"70205","3-6","male","2016",228
"70205","3-6","female","2016",204
"70205","3-6",NA,"2016",0
"79797","3-6","male","2016",0
"79797","3-6","female","2016",0
"79797","3-6",NA,"2016",0
"79999","3-6","male","2016",0
"79999","3-6","female","2016",4
"79999","3-6",NA,"2016",0
"80101","3-6","male","2016",1268
"80101","3-6","female","2016",1122
"80101","3-6",NA,"2016",0
"80102","3-6","male","2016",79
"80102","3-6","female","2016",51
"80102","3-6",NA,"2016",0
"80103","3-6","male","2016",13
"80103","3-6","female","2016",9
"80103","3-6",NA,"2016",0
"80104","3-6","male","2016",1300
"80104","3-6","female","2016",1138
"80104","3-6",NA,"2016",0
"80105","3-6","male","2016",442
"80105","3-6","female","2016",440
"80105","3-6",NA,"2016",0
"80106","3-6","male","2016",267
"80106","3-6","female","2016",245
"80106","3-6",NA,"2016",0
"80107","3-6","male","2016",1058
"80107","3-6","female","2016",1018
"80107","3-6",NA,"2016",0
"80108","3-6","male","2016",317
"80108","3-6","female","2016",312
"80108","3-6",NA,"2016",0
"80109","3-6","male","2016",375
"80109","3-6","female","2016",362
"80109","3-6",NA,"2016",0
"89797","3-6","male","2016",0
"89797","3-6","female","2016",0
"89797","3-6",NA,"2016",0
"89999","3-6","male","2016",23
"89999","3-6","female","2016",14
"89999","3-6",NA,"2016",0
"90101","3-6","male","2016",22
"90101","3-6","female","2016",8
"90101","3-6",NA,"2016",0
"90102","3-6","male","2016",3
"90102","3-6","female","2016",8
"90102","3-6",NA,"2016",0
"90103","3-6","male","2016",8
"90103","3-6","female","2016",3
"90103","3-6",NA,"2016",0
"99797","3-6","male","2016",0
"99797","3-6","female","2016",0
"99797","3-6",NA,"2016",0
"99999","3-6","male","2016",0
"99999","3-6","female","2016",0
"99999","3-6",NA,"2016",0
"10101","3-6","male","2017",870
"10101","3-6","female","2017",805
"10101","3-6",NA,"2017",0
"10102","3-6","male","2017",737
"10102","3-6","female","2017",603
"10102","3-6",NA,"2017",0
"10103","3-6","male","2017",240
"10103","3-6","female","2017",180
"10103","3-6",NA,"2017",0
"10104","3-6","male","2017",696
"10104","3-6","female","2017",580
"10104","3-6",NA,"2017",0
"10201","3-6","male","2017",2076
"10201","3-6","female","2017",1807
"10201","3-6",NA,"2017",0
"10202","3-6","male","2017",2003
"10202","3-6","female","2017",1895
"10202","3-6",NA,"2017",0
"10301","3-6","male","2017",513
"10301","3-6","female","2017",472
"10301","3-6",NA,"2017",0
"10302","3-6","male","2017",685
"10302","3-6","female","2017",650
"10302","3-6",NA,"2017",0
"10303","3-6","male","2017",490
"10303","3-6","female","2017",488
"10303","3-6",NA,"2017",0
"10304","3-6","male","2017",816
"10304","3-6","female","2017",715
"10304","3-6",NA,"2017",0
"10401","3-6","male","2017",495
"10401","3-6","female","2017",410
"10401","3-6",NA,"2017",0
"10402","3-6","male","2017",976
"10402","3-6","female","2017",924
"10402","3-6",NA,"2017",0
"10501","3-6","male","2017",371
"10501","3-6","female","2017",339
"10501","3-6",NA,"2017",0
"10502","3-6","male","2017",251
"10502","3-6","female","2017",201
"10502","3-6",NA,"2017",0
"10503","3-6","male","2017",940
"10503","3-6","female","2017",897
"10503","3-6",NA,"2017",0
"10601","3-6","male","2017",1105
"10601","3-6","female","2017",1017
"10601","3-6",NA,"2017",0
"10602","3-6","male","2017",1164
"10602","3-6","female","2017",1043
"10602","3-6",NA,"2017",0
"10603","3-6","male","2017",788
"10603","3-6","female","2017",730
"10603","3-6",NA,"2017",0
"10604","3-6","male","2017",409
"10604","3-6","female","2017",340
"10604","3-6",NA,"2017",0
"10701","3-6","male","2017",899
"10701","3-6","female","2017",903
"10701","3-6",NA,"2017",0
"10702","3-6","male","2017",0
"10702","3-6","female","2017",0
"10702","3-6",NA,"2017",0
"10703","3-6","male","2017",1164
"10703","3-6","female","2017",1036
"10703","3-6",NA,"2017",0
"10704","3-6","male","2017",1426
"10704","3-6","female","2017",1308
"10704","3-6",NA,"2017",0
"10801","3-6","male","2017",278
"10801","3-6","female","2017",282
"10801","3-6",NA,"2017",0
"10802","3-6","male","2017",534
"10802","3-6","female","2017",523
"10802","3-6",NA,"2017",0
"10803","3-6","male","2017",0
"10803","3-6","female","2017",0
"10803","3-6",NA,"2017",0
"10804","3-6","male","2017",817
"10804","3-6","female","2017",795
"10804","3-6",NA,"2017",0
"10805","3-6","male","2017",577
"10805","3-6","female","2017",538
"10805","3-6",NA,"2017",0
"10901","3-6","male","2017",854
"10901","3-6","female","2017",746
"10901","3-6",NA,"2017",0
"10902","3-6","male","2017",145
"10902","3-6","female","2017",134
"10902","3-6",NA,"2017",0
"10903","3-6","male","2017",480
"10903","3-6","female","2017",447
"10903","3-6",NA,"2017",0
"11001","3-6","male","2017",409
"11001","3-6","female","2017",402
"11001","3-6",NA,"2017",0
"11002","3-6","male","2017",413
"11002","3-6","female","2017",385
"11002","3-6",NA,"2017",0
"11003","3-6","male","2017",386
"11003","3-6","female","2017",359
"11003","3-6",NA,"2017",0
"11004","3-6","male","2017",1039
"11004","3-6","female","2017",866
"11004","3-6",NA,"2017",0
"11101","3-6","male","2017",1565
"11101","3-6","female","2017",1336
"11101","3-6",NA,"2017",0
"11102","3-6","male","2017",937
"11102","3-6","female","2017",834
"11102","3-6",NA,"2017",0
"11103","3-6","male","2017",2062
"11103","3-6","female","2017",1767
"11103","3-6",NA,"2017",0
"11201","3-6","male","2017",887
"11201","3-6","female","2017",822
"11201","3-6",NA,"2017",0
"11202","3-6","male","2017",836
"11202","3-6","female","2017",811
"11202","3-6",NA,"2017",0
"11203","3-6","male","2017",1003
"11203","3-6","female","2017",865
"11203","3-6",NA,"2017",0
"11301","3-6","male","2017",646
"11301","3-6","female","2017",554
"11301","3-6",NA,"2017",0
"11302","3-6","male","2017",161
"11302","3-6","female","2017",163
"11302","3-6",NA,"2017",0
"11303","3-6","male","2017",1252
"11303","3-6","female","2017",1129
"11303","3-6",NA,"2017",0
"11401","3-6","male","2017",1086
"11401","3-6","female","2017",1016
"11401","3-6",NA,"2017",0
"11402","3-6","male","2017",540
"11402","3-6","female","2017",443
"11402","3-6",NA,"2017",0
"11501","3-6","male","2017",1802
"11501","3-6","female","2017",1616
"11501","3-6",NA,"2017",0
"11502","3-6","male","2017",286
"11502","3-6","female","2017",219
"11502","3-6",NA,"2017",0
"11503","3-6","male","2017",298
"11503","3-6","female","2017",263
"11503","3-6",NA,"2017",0
"11504","3-6","male","2017",520
"11504","3-6","female","2017",432
"11504","3-6",NA,"2017",0
"11601","3-6","male","2017",1691
"11601","3-6","female","2017",1507
"11601","3-6",NA,"2017",0
"11602","3-6","male","2017",1524
"11602","3-6","female","2017",1408
"11602","3-6",NA,"2017",0
"11603","3-6","male","2017",1345
"11603","3-6","female","2017",1217
"11603","3-6",NA,"2017",0
"11701","3-6","male","2017",508
"11701","3-6","female","2017",476
"11701","3-6",NA,"2017",0
"11702","3-6","male","2017",550
"11702","3-6","female","2017",476
"11702","3-6",NA,"2017",0
"11703","3-6","male","2017",1102
"11703","3-6","female","2017",994
"11703","3-6",NA,"2017",0
"11801","3-6","male","2017",1332
"11801","3-6","female","2017",1108
"11801","3-6",NA,"2017",0
"11802","3-6","male","2017",1358
"11802","3-6","female","2017",1253
"11802","3-6",NA,"2017",0
"11901","3-6","male","2017",2081
"11901","3-6","female","2017",1768
"11901","3-6",NA,"2017",0
"11902","3-6","male","2017",1342
"11902","3-6","female","2017",1213
"11902","3-6",NA,"2017",0
"11903","3-6","male","2017",1340
"11903","3-6","female","2017",1148
"11903","3-6",NA,"2017",0
"11904","3-6","male","2017",1363
"11904","3-6","female","2017",1280
"11904","3-6",NA,"2017",0
"12001","3-6","male","2017",943
"12001","3-6","female","2017",874
"12001","3-6",NA,"2017",0
"12002","3-6","male","2017",765
"12002","3-6","female","2017",753
"12002","3-6",NA,"2017",0
"12003","3-6","male","2017",1385
"12003","3-6","female","2017",1217
"12003","3-6",NA,"2017",0
"12101","3-6","male","2017",1458
"12101","3-6","female","2017",1329
"12101","3-6",NA,"2017",0
"12102","3-6","male","2017",1127
"12102","3-6","female","2017",995
"12102","3-6",NA,"2017",0
"12103","3-6","male","2017",1427
"12103","3-6","female","2017",1240
"12103","3-6",NA,"2017",0
"12104","3-6","male","2017",844
"12104","3-6","female","2017",797
"12104","3-6",NA,"2017",0
"12201","3-6","male","2017",544
"12201","3-6","female","2017",478
"12201","3-6",NA,"2017",0
"12202","3-6","male","2017",810
"12202","3-6","female","2017",715
"12202","3-6",NA,"2017",0
"12203","3-6","male","2017",2022
"12203","3-6","female","2017",1807
"12203","3-6",NA,"2017",0
"12301","3-6","male","2017",998
"12301","3-6","female","2017",958
"12301","3-6",NA,"2017",0
"12302","3-6","male","2017",1995
"12302","3-6","female","2017",1708
"12302","3-6",NA,"2017",0
"12303","3-6","male","2017",662
"12303","3-6","female","2017",544
"12303","3-6",NA,"2017",0
"12401","3-6","male","2017",874
"12401","3-6","female","2017",756
"12401","3-6",NA,"2017",0
"12402","3-6","male","2017",0
"12402","3-6","female","2017",0
"12402","3-6",NA,"2017",0
"12403","3-6","male","2017",2112
"12403","3-6","female","2017",1760
"12403","3-6",NA,"2017",0
"12404","3-6","male","2017",390
"12404","3-6","female","2017",387
"12404","3-6",NA,"2017",0
"12405","3-6","male","2017",692
"12405","3-6","female","2017",589
"12405","3-6",NA,"2017",0
"12501","3-6","male","2017",762
"12501","3-6","female","2017",643
"12501","3-6",NA,"2017",0
"12502","3-6","male","2017",808
"12502","3-6","female","2017",747
"12502","3-6",NA,"2017",0
"12503","3-6","male","2017",1734
"12503","3-6","female","2017",1545
"12503","3-6",NA,"2017",0
"12504","3-6","male","2017",1906
"12504","3-6","female","2017",1729
"12504","3-6",NA,"2017",0
"12601","3-6","male","2017",547
"12601","3-6","female","2017",551
"12601","3-6",NA,"2017",0
"12602","3-6","male","2017",1540
"12602","3-6","female","2017",1414
"12602","3-6",NA,"2017",0
"12701","3-6","male","2017",1419
"12701","3-6","female","2017",1199
"12701","3-6",NA,"2017",0
"12702","3-6","male","2017",1671
"12702","3-6","female","2017",1510
"12702","3-6",NA,"2017",0
"12703","3-6","male","2017",1504
"12703","3-6","female","2017",1316
"12703","3-6",NA,"2017",0
"12801","3-6","male","2017",1382
"12801","3-6","female","2017",1237
"12801","3-6",NA,"2017",0
"12802","3-6","male","2017",1510
"12802","3-6","female","2017",1405
"12802","3-6",NA,"2017",0
"19797","3-6","male","2017",0
"19797","3-6","female","2017",0
"19797","3-6",NA,"2017",0
"19999","3-6","male","2017",5
"19999","3-6","female","2017",0
"19999","3-6",NA,"2017",0
"20101","3-6","male","2017",1202
"20101","3-6","female","2017",1079
"20101","3-6",NA,"2017",0
"20102","3-6","male","2017",220
"20102","3-6","female","2017",202
"20102","3-6",NA,"2017",0
"20103","3-6","male","2017",235
"20103","3-6","female","2017",206
"20103","3-6",NA,"2017",0
"20201","3-6","male","2017",1181
"20201","3-6","female","2017",1068
"20201","3-6",NA,"2017",0
"20202","3-6","male","2017",448
"20202","3-6","female","2017",445
"20202","3-6",NA,"2017",0
"20203","3-6","male","2017",95
"20203","3-6","female","2017",66
"20203","3-6",NA,"2017",0
"20301","3-6","male","2017",237
"20301","3-6","female","2017",213
"20301","3-6",NA,"2017",0
"20302","3-6","male","2017",2264
"20302","3-6","female","2017",2037
"20302","3-6",NA,"2017",0
"20303","3-6","male","2017",923
"20303","3-6","female","2017",817
"20303","3-6",NA,"2017",0
"20401","3-6","male","2017",530
"20401","3-6","female","2017",456
"20401","3-6",NA,"2017",0
"20402","3-6","male","2017",448
"20402","3-6","female","2017",402
"20402","3-6",NA,"2017",0
"20403","3-6","male","2017",846
"20403","3-6","female","2017",793
"20403","3-6",NA,"2017",0
"20501","3-6","male","2017",502
"20501","3-6","female","2017",458
"20501","3-6",NA,"2017",0
"20502","3-6","male","2017",353
"20502","3-6","female","2017",340
"20502","3-6",NA,"2017",0
"20503","3-6","male","2017",642
"20503","3-6","female","2017",553
"20503","3-6",NA,"2017",0
"20504","3-6","male","2017",839
"20504","3-6","female","2017",722
"20504","3-6",NA,"2017",0
"20505","3-6","male","2017",414
"20505","3-6","female","2017",403
"20505","3-6",NA,"2017",0
"20601","3-6","male","2017",868
"20601","3-6","female","2017",824
"20601","3-6",NA,"2017",0
"20602","3-6","male","2017",612
"20602","3-6","female","2017",609
"20602","3-6",NA,"2017",0
"20603","3-6","male","2017",747
"20603","3-6","female","2017",597
"20603","3-6",NA,"2017",0
"20604","3-6","male","2017",660
"20604","3-6","female","2017",600
"20604","3-6",NA,"2017",0
"20605","3-6","male","2017",838
"20605","3-6","female","2017",812
"20605","3-6",NA,"2017",0
"20606","3-6","male","2017",343
"20606","3-6","female","2017",339
"20606","3-6",NA,"2017",0
"20607","3-6","male","2017",657
"20607","3-6","female","2017",683
"20607","3-6",NA,"2017",0
"20701","3-6","male","2017",1525
"20701","3-6","female","2017",1288
"20701","3-6",NA,"2017",0
"20702","3-6","male","2017",894
"20702","3-6","female","2017",804
"20702","3-6",NA,"2017",0
"20703","3-6","male","2017",1014
"20703","3-6","female","2017",914
"20703","3-6",NA,"2017",0
"20801","3-6","male","2017",982
"20801","3-6","female","2017",884
"20801","3-6",NA,"2017",0
"20802","3-6","male","2017",1853
"20802","3-6","female","2017",1776
"20802","3-6",NA,"2017",0
"20803","3-6","male","2017",1370
"20803","3-6","female","2017",1257
"20803","3-6",NA,"2017",0
"20804","3-6","male","2017",415
"20804","3-6","female","2017",351
"20804","3-6",NA,"2017",0
"20901","3-6","male","2017",1476
"20901","3-6","female","2017",1314
"20901","3-6",NA,"2017",0
"20902","3-6","male","2017",958
"20902","3-6","female","2017",895
"20902","3-6",NA,"2017",0
"20903","3-6","male","2017",702
"20903","3-6","female","2017",666
"20903","3-6",NA,"2017",0
"20904","3-6","male","2017",3058
"20904","3-6","female","2017",2577
"20904","3-6",NA,"2017",0
"21001","3-6","male","2017",586
"21001","3-6","female","2017",591
"21001","3-6",NA,"2017",0
"21002","3-6","male","2017",384
"21002","3-6","female","2017",373
"21002","3-6",NA,"2017",0
"21003","3-6","male","2017",938
"21003","3-6","female","2017",808
"21003","3-6",NA,"2017",0
"21004","3-6","male","2017",491
"21004","3-6","female","2017",489
"21004","3-6",NA,"2017",0
"21005","3-6","male","2017",2070
"21005","3-6","female","2017",1819
"21005","3-6",NA,"2017",0
"21101","3-6","male","2017",1645
"21101","3-6","female","2017",1509
"21101","3-6",NA,"2017",0
"21102","3-6","male","2017",234
"21102","3-6","female","2017",201
"21102","3-6",NA,"2017",0
"21103","3-6","male","2017",1336
"21103","3-6","female","2017",1254
"21103","3-6",NA,"2017",0
