"LGA_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara"
12700,"all","10-11","Year 5",2021,"Writing",465
12730,"all","10-11","Year 5",2011,"Writing",475.8
12730,"all","10-11","Year 5",2012,"Writing",471.6
12730,"all","10-11","Year 5",2013,"Writing",446.2
12730,"all","10-11","Year 5",2014,"Writing",461.6
12730,"all","10-11","Year 5",2015,"Writing",464.6
12730,"all","10-11","Year 5",2016,"Writing",457.2
12730,"all","10-11","Year 5",2017,"Writing",452
12730,"all","10-11","Year 5",2018,"Writing",423.3
12730,"all","10-11","Year 5",2019,"Writing",454.7
12730,"all","10-11","Year 5",2021,"Writing",454.9
12750,"all","10-11","Year 5",2011,"Writing",473.6
12750,"all","10-11","Year 5",2012,"Writing",469.5
12750,"all","10-11","Year 5",2013,"Writing",465
12750,"all","10-11","Year 5",2014,"Writing",452.9
12750,"all","10-11","Year 5",2015,"Writing",456
12750,"all","10-11","Year 5",2016,"Writing",456
12750,"all","10-11","Year 5",2017,"Writing",455.2
12750,"all","10-11","Year 5",2018,"Writing",453.5
12750,"all","10-11","Year 5",2019,"Writing",455.1
12750,"all","10-11","Year 5",2021,"Writing",454.5
12850,"all","10-11","Year 5",2011,"Writing",493.5
12850,"all","10-11","Year 5",2012,"Writing",488.8
12850,"all","10-11","Year 5",2013,"Writing",485.6
12850,"all","10-11","Year 5",2014,"Writing",474.4
12850,"all","10-11","Year 5",2015,"Writing",482.3
12850,"all","10-11","Year 5",2016,"Writing",477.2
12850,"all","10-11","Year 5",2017,"Writing",476.5
12850,"all","10-11","Year 5",2018,"Writing",468.4
12850,"all","10-11","Year 5",2019,"Writing",477.3
12850,"all","10-11","Year 5",2021,"Writing",483.8
12870,"all","10-11","Year 5",2011,"Writing",465.5
12870,"all","10-11","Year 5",2012,"Writing",459.5
12870,"all","10-11","Year 5",2013,"Writing",461.7
12870,"all","10-11","Year 5",2014,"Writing",429
12870,"all","10-11","Year 5",2015,"Writing",458.4
12870,"all","10-11","Year 5",2016,"Writing",456.2
12870,"all","10-11","Year 5",2017,"Writing",451.2
12870,"all","10-11","Year 5",2018,"Writing",450.7
12870,"all","10-11","Year 5",2019,"Writing",459.2
12870,"all","10-11","Year 5",2021,"Writing",450.9
12900,"all","10-11","Year 5",2011,"Writing",474.6
12900,"all","10-11","Year 5",2012,"Writing",454.3
12900,"all","10-11","Year 5",2013,"Writing",475.8
12900,"all","10-11","Year 5",2014,"Writing",437.4
12900,"all","10-11","Year 5",2015,"Writing",449.7
12900,"all","10-11","Year 5",2016,"Writing",441.6
12900,"all","10-11","Year 5",2017,"Writing",451.5
12900,"all","10-11","Year 5",2018,"Writing",434.2
12900,"all","10-11","Year 5",2019,"Writing",458.2
12900,"all","10-11","Year 5",2021,"Writing",464.9
12930,"all","10-11","Year 5",2011,"Writing",513.9
12930,"all","10-11","Year 5",2012,"Writing",508.1
12930,"all","10-11","Year 5",2013,"Writing",508.3
12930,"all","10-11","Year 5",2014,"Writing",489.5
12930,"all","10-11","Year 5",2015,"Writing",499.2
12930,"all","10-11","Year 5",2016,"Writing",495
12930,"all","10-11","Year 5",2017,"Writing",499.5
12930,"all","10-11","Year 5",2018,"Writing",491
12930,"all","10-11","Year 5",2019,"Writing",499.6
12930,"all","10-11","Year 5",2021,"Writing",511
12950,"all","10-11","Year 5",2011,"Writing",464.1
12950,"all","10-11","Year 5",2012,"Writing",485.9
12950,"all","10-11","Year 5",2013,"Writing",446.2
12950,"all","10-11","Year 5",2014,"Writing",458
12950,"all","10-11","Year 5",2015,"Writing",467.1
12950,"all","10-11","Year 5",2016,"Writing",476.3
12950,"all","10-11","Year 5",2017,"Writing",469.9
12950,"all","10-11","Year 5",2018,"Writing",445.6
12950,"all","10-11","Year 5",2019,"Writing",481.6
12950,"all","10-11","Year 5",2021,"Writing",473.8
13010,"all","10-11","Year 5",2011,"Writing",465.3
13010,"all","10-11","Year 5",2012,"Writing",460.5
13010,"all","10-11","Year 5",2013,"Writing",457.4
13010,"all","10-11","Year 5",2014,"Writing",441.1
13010,"all","10-11","Year 5",2015,"Writing",446.1
13010,"all","10-11","Year 5",2016,"Writing",439
13010,"all","10-11","Year 5",2017,"Writing",417.5
13010,"all","10-11","Year 5",2018,"Writing",408
13010,"all","10-11","Year 5",2019,"Writing",429.3
13010,"all","10-11","Year 5",2021,"Writing",450.7
13310,"all","10-11","Year 5",2011,"Writing",462.4
13310,"all","10-11","Year 5",2012,"Writing",457.5
13310,"all","10-11","Year 5",2013,"Writing",456.5
13310,"all","10-11","Year 5",2014,"Writing",445.1
13310,"all","10-11","Year 5",2015,"Writing",460.6
13310,"all","10-11","Year 5",2016,"Writing",455.2
13310,"all","10-11","Year 5",2017,"Writing",448.1
13310,"all","10-11","Year 5",2018,"Writing",435.7
13310,"all","10-11","Year 5",2019,"Writing",446.4
13310,"all","10-11","Year 5",2021,"Writing",448.5
13340,"all","10-11","Year 5",2011,"Writing",473.1
13340,"all","10-11","Year 5",2012,"Writing",476.5
13340,"all","10-11","Year 5",2013,"Writing",468.6
13340,"all","10-11","Year 5",2014,"Writing",461.8
13340,"all","10-11","Year 5",2015,"Writing",472.1
13340,"all","10-11","Year 5",2016,"Writing",467.4
13340,"all","10-11","Year 5",2017,"Writing",454.9
13340,"all","10-11","Year 5",2018,"Writing",444.5
13340,"all","10-11","Year 5",2019,"Writing",470.1
13340,"all","10-11","Year 5",2021,"Writing",468.7
13450,"all","10-11","Year 5",2011,"Writing",469.4
13450,"all","10-11","Year 5",2012,"Writing",461.9
13450,"all","10-11","Year 5",2013,"Writing",475.3
13450,"all","10-11","Year 5",2014,"Writing",458.3
13450,"all","10-11","Year 5",2015,"Writing",463.1
13450,"all","10-11","Year 5",2016,"Writing",462
13450,"all","10-11","Year 5",2017,"Writing",458.1
13450,"all","10-11","Year 5",2018,"Writing",455.9
13450,"all","10-11","Year 5",2019,"Writing",458.9
13450,"all","10-11","Year 5",2021,"Writing",475.5
13510,"all","10-11","Year 5",2011,"Writing",482.4
13510,"all","10-11","Year 5",2012,"Writing",487.9
13510,"all","10-11","Year 5",2013,"Writing",470
13510,"all","10-11","Year 5",2014,"Writing",457.1
13510,"all","10-11","Year 5",2015,"Writing",465.3
13510,"all","10-11","Year 5",2016,"Writing",461.6
13510,"all","10-11","Year 5",2017,"Writing",446.5
13510,"all","10-11","Year 5",2018,"Writing",460.7
13510,"all","10-11","Year 5",2019,"Writing",461.4
13510,"all","10-11","Year 5",2021,"Writing",474.7
13550,"all","10-11","Year 5",2011,"Writing",450.1
13550,"all","10-11","Year 5",2012,"Writing",450
13550,"all","10-11","Year 5",2013,"Writing",439.9
13550,"all","10-11","Year 5",2014,"Writing",427
13550,"all","10-11","Year 5",2015,"Writing",470.3
13550,"all","10-11","Year 5",2016,"Writing",453.4
13550,"all","10-11","Year 5",2017,"Writing",437.7
13550,"all","10-11","Year 5",2018,"Writing",441
13550,"all","10-11","Year 5",2019,"Writing",438.6
13550,"all","10-11","Year 5",2021,"Writing",456.9
13660,"all","10-11","Year 5",2011,"Writing",459.7
13660,"all","10-11","Year 5",2012,"Writing",456.2
13660,"all","10-11","Year 5",2013,"Writing",447.8
13660,"all","10-11","Year 5",2014,"Writing",442.1
13660,"all","10-11","Year 5",2015,"Writing",467.2
13660,"all","10-11","Year 5",2016,"Writing",460.1
13660,"all","10-11","Year 5",2017,"Writing",446.9
13660,"all","10-11","Year 5",2018,"Writing",449.5
13660,"all","10-11","Year 5",2019,"Writing",453.6
13660,"all","10-11","Year 5",2021,"Writing",465.1
13800,"all","10-11","Year 5",2011,"Writing",483
13800,"all","10-11","Year 5",2012,"Writing",472.9
13800,"all","10-11","Year 5",2013,"Writing",473.4
13800,"all","10-11","Year 5",2014,"Writing",461.5
13800,"all","10-11","Year 5",2015,"Writing",469.4
13800,"all","10-11","Year 5",2016,"Writing",468.8
13800,"all","10-11","Year 5",2017,"Writing",468.7
13800,"all","10-11","Year 5",2018,"Writing",460.9
