"SA3_CODE16","sex","age_group","calendar_year","rate_of_enrolment"
70102,"female","18-24","2022",0.5
70103,"female","18-24","2015",0.37
70103,"female","18-24","2016",0.39
70103,"female","18-24","2017",0.39
70103,"female","18-24","2018",0.41
70103,"female","18-24","2019",0.4
70103,"female","18-24","2020",0.41
70103,"female","18-24","2021",0.41
70103,"female","18-24","2022",0.39
70104,"female","18-24","2015",0.6
70104,"female","18-24","2016",0.6
70104,"female","18-24","2017",0.6
70104,"female","18-24","2018",0.6
70104,"female","18-24","2019",0.6
70104,"female","18-24","2020",0.5
70104,"female","18-24","2021",0.5
70104,"female","18-24","2022",0.5
70201,"female","18-24","2015",0.6
70201,"female","18-24","2016",0.6
70201,"female","18-24","2017",0.6
70201,"female","18-24","2018",0.6
70201,"female","18-24","2019",0.6
70201,"female","18-24","2020",0.6
70201,"female","18-24","2021",0.6
70201,"female","18-24","2022",0.6
70202,"female","18-24","2015",0.6
70202,"female","18-24","2016",0.6
70202,"female","18-24","2017",0.6
70202,"female","18-24","2018",0.6
70202,"female","18-24","2019",0.5
70202,"female","18-24","2020",0.5
70202,"female","18-24","2021",0.5
70202,"female","18-24","2022",0.5
70203,"female","18-24","2015",0.6
70203,"female","18-24","2016",0.6
70203,"female","18-24","2017",0.6
70203,"female","18-24","2018",0.6
70203,"female","18-24","2019",0.6
70203,"female","18-24","2020",0.6
70203,"female","18-24","2021",0.6
70203,"female","18-24","2022",0.6
70204,"female","18-24","2015",0.6
70204,"female","18-24","2016",0.6
70204,"female","18-24","2017",0.6
70204,"female","18-24","2018",0.6
70204,"female","18-24","2019",0.6
70204,"female","18-24","2020",0.6
70204,"female","18-24","2021",0.6
70204,"female","18-24","2022",0.6
70205,"female","18-24","2015",0.6
70205,"female","18-24","2016",0.6
70205,"female","18-24","2017",0.6
70205,"female","18-24","2018",0.6
70205,"female","18-24","2019",0.6
70205,"female","18-24","2020",0.6
70205,"female","18-24","2021",0.6
70205,"female","18-24","2022",0.5
80101,"female","18-24","2015",0.5
80101,"female","18-24","2016",0.5
80101,"female","18-24","2017",0.5
80101,"female","18-24","2018",0.5
80101,"female","18-24","2019",0.6
80101,"female","18-24","2020",0.6
80101,"female","18-24","2021",0.6
80101,"female","18-24","2022",0.5
80103,"female","18-24","2015",0
80103,"female","18-24","2016",0
80103,"female","18-24","2017",0
80103,"female","18-24","2018",0
80103,"female","18-24","2019",0.38
80103,"female","18-24","2020",0.33
80103,"female","18-24","2021",0.5
80103,"female","18-24","2022",0.6
80104,"female","18-24","2015",0.6
80104,"female","18-24","2016",0.6
80104,"female","18-24","2017",0.6
80104,"female","18-24","2018",0.6
80104,"female","18-24","2019",0.5
80104,"female","18-24","2020",0.6
80104,"female","18-24","2021",0.6
80104,"female","18-24","2022",0.5
80105,"female","18-24","2015",0.6
80105,"female","18-24","2016",0.6
80105,"female","18-24","2017",0.6
80105,"female","18-24","2018",0.55
80105,"female","18-24","2019",0.5
80105,"female","18-24","2020",0.5
80105,"female","18-24","2021",0.5
80105,"female","18-24","2022",0.6
80106,"female","18-24","2015",0.6
80106,"female","18-24","2016",0.6
80106,"female","18-24","2017",0.6
80106,"female","18-24","2018",0.5
80106,"female","18-24","2019",0.5
80106,"female","18-24","2020",0.5
80106,"female","18-24","2021",0.6
80106,"female","18-24","2022",0.6
80107,"female","18-24","2015",0.6
80107,"female","18-24","2016",0.6
80107,"female","18-24","2017",0.5
80107,"female","18-24","2018",0.6
80107,"female","18-24","2019",0.6
80107,"female","18-24","2020",0.5
80107,"female","18-24","2021",0.5
80107,"female","18-24","2022",0.5
80108,"female","18-24","2015",0.5
80108,"female","18-24","2016",0.6
80108,"female","18-24","2017",0.6
80108,"female","18-24","2018",0.6
80108,"female","18-24","2019",0.5
80108,"female","18-24","2020",0.6
80108,"female","18-24","2021",0.5
80108,"female","18-24","2022",0.5
80109,"female","18-24","2015",0.5
80109,"female","18-24","2016",0.5
80109,"female","18-24","2017",0.5
80109,"female","18-24","2018",0.5
80109,"female","18-24","2019",0.5
80109,"female","18-24","2020",0.5
80109,"female","18-24","2021",0.5
80109,"female","18-24","2022",0.5
80110,"female","18-24","2019",0.56
80110,"female","18-24","2020",0.6
80110,"female","18-24","2021",0.6
80110,"female","18-24","2022",0.56
80111,"female","18-24","2019",0.6
80111,"female","18-24","2020",0.6
80111,"female","18-24","2021",0.6
80111,"female","18-24","2022",0.45
90101,"female","18-24","2015",0.55
90101,"female","18-24","2016",0.56
90101,"female","18-24","2017",0.61
90101,"female","18-24","2018",0.75
90101,"female","18-24","2019",0.6
90101,"female","18-24","2020",0.61
90101,"female","18-24","2021",0.7
90101,"female","18-24","2022",0.67
90102,"female","18-24","2015",0.6
90102,"female","18-24","2016",0.5
90102,"female","18-24","2017",0.62
90102,"female","18-24","2018",0.63
90102,"female","18-24","2019",0.6
90102,"female","18-24","2020",0.62
90102,"female","18-24","2021",0.64
90102,"female","18-24","2022",0.5
90103,"female","18-24","2015",0.5
90103,"female","18-24","2016",0.5
90103,"female","18-24","2017",0.62
90103,"female","18-24","2018",0.72
90103,"female","18-24","2019",0.5
90103,"female","18-24","2020",0.75
90103,"female","18-24","2021",0.64
90103,"female","18-24","2022",0.41
90104,"female","18-24","2019",0.7
90104,"female","18-24","2020",0.7
90104,"female","18-24","2021",0.4
90104,"female","18-24","2022",0.35
10102,"male","18-24","2008",0.5
10102,"male","18-24","2009",0.5
10102,"male","18-24","2010",0.5
10102,"male","18-24","2011",0.5
10102,"male","18-24","2012",0.5
10102,"male","18-24","2013",0.5
10102,"male","18-24","2014",0.5
10102,"male","18-24","2015",0.5
10102,"male","18-24","2016",0.5
10102,"male","18-24","2017",0.5
10102,"male","18-24","2018",0.5
10102,"male","18-24","2019",0.6
10102,"male","18-24","2020",0.5
10102,"male","18-24","2021",0.5
10102,"male","18-24","2022",0.6
10103,"male","18-24","2008",0.5
10103,"male","18-24","2009",0.5
10103,"male","18-24","2010",0.5
10103,"male","18-24","2011",0.5
10103,"male","18-24","2012",0.5
10103,"male","18-24","2013",0.5
10103,"male","18-24","2014",0.5
10103,"male","18-24","2015",0.6
10103,"male","18-24","2016",0.6
10103,"male","18-24","2017",0.6
10103,"male","18-24","2018",0.6
10103,"male","18-24","2019",0.5
10103,"male","18-24","2020",0.6
10103,"male","18-24","2021",0.5
10103,"male","18-24","2022",0.5
10104,"male","18-24","2008",0.5
10104,"male","18-24","2009",0.5
10104,"male","18-24","2010",0.5
10104,"male","18-24","2011",0.5
10104,"male","18-24","2012",0.5
10104,"male","18-24","2013",0.5
10104,"male","18-24","2014",0.5
10104,"male","18-24","2015",0.5
10104,"male","18-24","2016",0.6
10104,"male","18-24","2017",0.6
10104,"male","18-24","2018",0.6
10104,"male","18-24","2019",0.6
10104,"male","18-24","2020",0.6
10104,"male","18-24","2021",0.6
10104,"male","18-24","2022",0.6
10105,"male","18-24","2019",0.6
10105,"male","18-24","2020",0.6
10105,"male","18-24","2021",0.6
10105,"male","18-24","2022",0.6
10106,"male","18-24","2019",0.5
10106,"male","18-24","2020",0.5
10106,"male","18-24","2021",0.5
10106,"male","18-24","2022",0.5
10201,"male","18-24","2015",0.6
10201,"male","18-24","2016",0.6
10201,"male","18-24","2017",0.6
10201,"male","18-24","2018",0.6
10201,"male","18-24","2019",0.6
10201,"male","18-24","2020",0.6
10201,"male","18-24","2021",0.5
10201,"male","18-24","2022",0.6
10202,"male","18-24","2015",0.5
10202,"male","18-24","2016",0.5
10202,"male","18-24","2017",0.6
10202,"male","18-24","2018",0.6
10202,"male","18-24","2019",0.6
10202,"male","18-24","2020",0.6
10202,"male","18-24","2021",0.6
10202,"male","18-24","2022",0.6
10301,"male","18-24","2015",0.5
10301,"male","18-24","2016",0.5
10301,"male","18-24","2017",0.6
10301,"male","18-24","2018",0.6
10301,"male","18-24","2019",0.6
10301,"male","18-24","2020",0.6
10301,"male","18-24","2021",0.6
10301,"male","18-24","2022",0.6
10302,"male","18-24","2015",0.5
10302,"male","18-24","2016",0.6
10302,"male","18-24","2017",0.6
10302,"male","18-24","2018",0.6
10302,"male","18-24","2019",0.6
10302,"male","18-24","2020",0.6
10302,"male","18-24","2021",0.5
10302,"male","18-24","2022",0.5
10303,"male","18-24","2015",0.5
10303,"male","18-24","2016",0.6
10303,"male","18-24","2017",0.6
10303,"male","18-24","2018",0.6
10303,"male","18-24","2019",0.6
10303,"male","18-24","2020",0.6
10303,"male","18-24","2021",0.6
10303,"male","18-24","2022",0.6
10304,"male","18-24","2015",0.5
10304,"male","18-24","2016",0.5
10304,"male","18-24","2017",0.5
10304,"male","18-24","2018",0.5
10304,"male","18-24","2019",0.5
10304,"male","18-24","2020",0.5
10304,"male","18-24","2021",0.5
10304,"male","18-24","2022",0.6
10401,"male","18-24","2015",0.6
10401,"male","18-24","2016",0.6
10401,"male","18-24","2017",0.6
10401,"male","18-24","2018",0.6
10401,"male","18-24","2019",0.6
10401,"male","18-24","2020",0.6
10401,"male","18-24","2021",0.6
10401,"male","18-24","2022",0.5
10402,"male","18-24","2015",0.5
10402,"male","18-24","2016",0.6
10402,"male","18-24","2017",0.6
10402,"male","18-24","2018",0.6
10402,"male","18-24","2019",0.6
10402,"male","18-24","2020",0.6
10402,"male","18-24","2021",0.6
10402,"male","18-24","2022",0.6
10501,"male","18-24","2015",0.5
10501,"male","18-24","2016",0.6
10501,"male","18-24","2017",0.5
10501,"male","18-24","2018",0.6
10501,"male","18-24","2019",0.6
10501,"male","18-24","2020",0.5
10501,"male","18-24","2021",0.6
10501,"male","18-24","2022",0.6
10502,"male","18-24","2015",0.5
10502,"male","18-24","2016",0.5
10502,"male","18-24","2017",0.5
10502,"male","18-24","2018",0.6
10502,"male","18-24","2019",0.6
10502,"male","18-24","2020",0.6
10502,"male","18-24","2021",0.6
10502,"male","18-24","2022",0.6
10503,"male","18-24","2008",0.5
10503,"male","18-24","2009",0.5
10503,"male","18-24","2010",0.5
10503,"male","18-24","2011",0.5
10503,"male","18-24","2012",0.5
10503,"male","18-24","2013",0.5
10503,"male","18-24","2014",0.5
10503,"male","18-24","2015",0.5
10503,"male","18-24","2016",0.5
10503,"male","18-24","2017",0.6
10503,"male","18-24","2018",0.5
10503,"male","18-24","2019",0.5
10503,"male","18-24","2020",0.5
10503,"male","18-24","2021",0.5
10503,"male","18-24","2022",0.5
10601,"male","18-24","2008",0.6
10601,"male","18-24","2009",0.6
10601,"male","18-24","2010",0.5
10601,"male","18-24","2011",0.5
10601,"male","18-24","2012",0.5
10601,"male","18-24","2013",0.5
10601,"male","18-24","2014",0.5
10601,"male","18-24","2015",0.5
10601,"male","18-24","2016",0.5
10601,"male","18-24","2017",0.6
10601,"male","18-24","2018",0.5
10601,"male","18-24","2019",0.5
10601,"male","18-24","2020",0.5
10601,"male","18-24","2021",0.5
10601,"male","18-24","2022",0.5
10602,"male","18-24","2008",0.5
10602,"male","18-24","2009",0.6
10602,"male","18-24","2010",0.5
10602,"male","18-24","2011",0.6
10602,"male","18-24","2012",0.5
10602,"male","18-24","2013",0.5
10602,"male","18-24","2014",0.5
10602,"male","18-24","2015",0.5
10602,"male","18-24","2016",0.5
10602,"male","18-24","2017",0.5
10602,"male","18-24","2018",0.5
10602,"male","18-24","2019",0.5
10602,"male","18-24","2020",0.5
10602,"male","18-24","2021",0.6
10602,"male","18-24","2022",0.5
10603,"male","18-24","2008",0.5
10603,"male","18-24","2009",0.5
10603,"male","18-24","2010",0.6
10603,"male","18-24","2011",0.6
10603,"male","18-24","2012",0.6
10603,"male","18-24","2013",0.6
10603,"male","18-24","2014",0.6
10603,"male","18-24","2015",0.5
10603,"male","18-24","2016",0.6
10603,"male","18-24","2017",0.6
10603,"male","18-24","2018",0.6
10603,"male","18-24","2019",0.6
10603,"male","18-24","2020",0.5
10603,"male","18-24","2021",0.6
10603,"male","18-24","2022",0.6
10604,"male","18-24","2015",0.5
10604,"male","18-24","2016",0.6
10604,"male","18-24","2017",0.6
10604,"male","18-24","2018",0.6
10604,"male","18-24","2019",0.6
10604,"male","18-24","2020",0.6
10604,"male","18-24","2021",0.6
10604,"male","18-24","2022",0.6
10701,"male","18-24","2015",0.6
10701,"male","18-24","2016",0.6
10701,"male","18-24","2017",0.6
10701,"male","18-24","2018",0.6
10701,"male","18-24","2019",0.6
10701,"male","18-24","2020",0.6
10701,"male","18-24","2021",0.5
10701,"male","18-24","2022",0.6
10702,"male","18-24","2018",0
10702,"male","18-24","2019",0
10702,"male","18-24","2021",0
10702,"male","18-24","2022",1
10703,"male","18-24","2015",0.5
10703,"male","18-24","2016",0.6
10703,"male","18-24","2017",0.6
10703,"male","18-24","2018",0.6
10703,"male","18-24","2019",0.6
10703,"male","18-24","2020",0.6
10703,"male","18-24","2021",0.6
10703,"male","18-24","2022",0.6
10704,"male","18-24","2015",0.6
10704,"male","18-24","2016",0.6
10704,"male","18-24","2017",0.6
10704,"male","18-24","2018",0.6
10704,"male","18-24","2019",0.5
10704,"male","18-24","2020",0.5
10704,"male","18-24","2021",0.5
10704,"male","18-24","2022",0.5
10801,"male","18-24","2015",0.5
10801,"male","18-24","2016",0.6
10801,"male","18-24","2017",0.6
10801,"male","18-24","2018",0.6
10801,"male","18-24","2019",0.5
10801,"male","18-24","2020",0.6
10801,"male","18-24","2021",0.6
10801,"male","18-24","2022",0.6
10802,"male","18-24","2015",0.6
10802,"male","18-24","2016",0.6
10802,"male","18-24","2017",0.6
10802,"male","18-24","2018",0.6
10802,"male","18-24","2019",0.6
10802,"male","18-24","2020",0.6
10802,"male","18-24","2021",0.6
10802,"male","18-24","2022",0.6
10803,"male","18-24","2015",0.22
10803,"male","18-24","2016",0.24
10803,"male","18-24","2017",0.35
10803,"male","18-24","2018",0.4
10803,"male","18-24","2019",0.4
10803,"male","18-24","2020",0.35
10803,"male","18-24","2021",0.33
10803,"male","18-24","2022",0.4
10804,"male","18-24","2015",0.5
10804,"male","18-24","2016",0.5
10804,"male","18-24","2017",0.5
10804,"male","18-24","2018",0.5
10804,"male","18-24","2019",0.5
10804,"male","18-24","2020",0.5
10804,"male","18-24","2021",0.5
10804,"male","18-24","2022",0.5
10805,"male","18-24","2015",0.6
10805,"male","18-24","2016",0.6
10805,"male","18-24","2017",0.6
10805,"male","18-24","2018",0.6
10805,"male","18-24","2019",0.6
10805,"male","18-24","2020",0.6
10805,"male","18-24","2021",0.6
10805,"male","18-24","2022",0.6
10901,"male","18-24","2015",0.5
10901,"male","18-24","2016",0.6
10901,"male","18-24","2017",0.6
10901,"male","18-24","2018",0.5
10901,"male","18-24","2019",0.5
10901,"male","18-24","2020",0.5
10901,"male","18-24","2021",0.5
10901,"male","18-24","2022",0.5
10902,"male","18-24","2015",0.6
10902,"male","18-24","2016",0.6
10902,"male","18-24","2017",0.6
10902,"male","18-24","2018",0.6
10902,"male","18-24","2019",0.6
10902,"male","18-24","2020",0.6
10902,"male","18-24","2021",0.6
10902,"male","18-24","2022",0.5
10903,"male","18-24","2015",0.6
10903,"male","18-24","2016",0.6
10903,"male","18-24","2017",0.6
10903,"male","18-24","2018",0.6
10903,"male","18-24","2019",0.5
10903,"male","18-24","2020",0.6
10903,"male","18-24","2021",0.5
10903,"male","18-24","2022",0.5
11001,"male","18-24","2015",0.5
11001,"male","18-24","2016",0.5
11001,"male","18-24","2017",0.5
11001,"male","18-24","2018",0.5
11001,"male","18-24","2019",0.5
11001,"male","18-24","2020",0.5
11001,"male","18-24","2021",0.5
11001,"male","18-24","2022",0.5
11002,"male","18-24","2015",0.5
11002,"male","18-24","2016",0.6
11002,"male","18-24","2017",0.6
11002,"male","18-24","2018",0.6
11002,"male","18-24","2019",0.6
11002,"male","18-24","2020",0.6
11002,"male","18-24","2021",0.6
11002,"male","18-24","2022",0.5
11003,"male","18-24","2015",0.6
11003,"male","18-24","2016",0.6
11003,"male","18-24","2017",0.6
11003,"male","18-24","2018",0.6
11003,"male","18-24","2019",0.6
11003,"male","18-24","2020",0.6
11003,"male","18-24","2021",0.6
11003,"male","18-24","2022",0.6
11004,"male","18-24","2008",0.5
11004,"male","18-24","2009",0.5
11004,"male","18-24","2010",0.5
11004,"male","18-24","2011",0.5
11004,"male","18-24","2012",0.6
11004,"male","18-24","2013",0.5
11004,"male","18-24","2014",0.5
11004,"male","18-24","2015",0.5
11004,"male","18-24","2016",0.5
11004,"male","18-24","2017",0.6
11004,"male","18-24","2018",0.6
11004,"male","18-24","2019",0.6
11004,"male","18-24","2020",0.6
11004,"male","18-24","2021",0.6
11004,"male","18-24","2022",0.6
11101,"male","18-24","2008",0.6
11101,"male","18-24","2009",0.6
11101,"male","18-24","2010",0.5
11101,"male","18-24","2011",0.5
11101,"male","18-24","2012",0.5
11101,"male","18-24","2013",0.5
11101,"male","18-24","2014",0.5
11101,"male","18-24","2015",0.5
11101,"male","18-24","2016",0.6
11101,"male","18-24","2017",0.6
11101,"male","18-24","2018",0.6
11101,"male","18-24","2019",0.6
11101,"male","18-24","2020",0.6
11101,"male","18-24","2021",0.6
11101,"male","18-24","2022",0.6
11102,"male","18-24","2008",0.6
11102,"male","18-24","2009",0.6
11102,"male","18-24","2010",0.6
11102,"male","18-24","2011",0.6
11102,"male","18-24","2012",0.6
11102,"male","18-24","2013",0.6
11102,"male","18-24","2014",0.6
11102,"male","18-24","2015",0.5
11102,"male","18-24","2016",0.6
11102,"male","18-24","2017",0.6
11102,"male","18-24","2018",0.6
11102,"male","18-24","2019",0.6
11102,"male","18-24","2020",0.6
11102,"male","18-24","2021",0.6
11102,"male","18-24","2022",0.6
11103,"male","18-24","2008",0.5
11103,"male","18-24","2009",0.5
11103,"male","18-24","2010",0.5
11103,"male","18-24","2011",0.5
11103,"male","18-24","2012",0.6
11103,"male","18-24","2013",0.5
11103,"male","18-24","2014",0.5
11103,"male","18-24","2015",0.5
11103,"male","18-24","2016",0.6
11103,"male","18-24","2017",0.6
11103,"male","18-24","2018",0.5
11103,"male","18-24","2019",0.6
11103,"male","18-24","2020",0.5
11103,"male","18-24","2021",0.5
11103,"male","18-24","2022",0.5
11201,"male","18-24","2015",0.5
11201,"male","18-24","2016",0.6
11201,"male","18-24","2017",0.6
11201,"male","18-24","2018",0.5
11201,"male","18-24","2019",0.6
11201,"male","18-24","2020",0.6
11201,"male","18-24","2021",0.5
11201,"male","18-24","2022",0.5
11202,"male","18-24","2015",0.5
11202,"male","18-24","2016",0.5
11202,"male","18-24","2017",0.6
11202,"male","18-24","2018",0.5
11202,"male","18-24","2019",0.5
11202,"male","18-24","2020",0.6
11202,"male","18-24","2021",0.6
11202,"male","18-24","2022",0.5
11203,"male","18-24","2015",0.5
11203,"male","18-24","2016",0.6
11203,"male","18-24","2017",0.6
11203,"male","18-24","2018",0.5
11203,"male","18-24","2019",0.6
11203,"male","18-24","2020",0.6
11203,"male","18-24","2021",0.5
11203,"male","18-24","2022",0.5
11301,"male","18-24","2015",0.5
11301,"male","18-24","2016",0.6
11301,"male","18-24","2017",0.6
11301,"male","18-24","2018",0.6
11301,"male","18-24","2019",0.6
11301,"male","18-24","2020",0.6
11301,"male","18-24","2021",0.6
11301,"male","18-24","2022",0.6
11302,"male","18-24","2015",0.5
11302,"male","18-24","2016",0.5
11302,"male","18-24","2017",0.5
11302,"male","18-24","2018",0.5
11302,"male","18-24","2019",0.5
11302,"male","18-24","2020",0.6
11302,"male","18-24","2021",0.6
11302,"male","18-24","2022",0.6
11303,"male","18-24","2015",0.5
11303,"male","18-24","2016",0.5
11303,"male","18-24","2017",0.5
11303,"male","18-24","2018",0.5
11303,"male","18-24","2019",0.5
11303,"male","18-24","2020",0.5
11303,"male","18-24","2021",0.5
11303,"male","18-24","2022",0.5
11401,"male","18-24","2015",0.6
11401,"male","18-24","2016",0.6
11401,"male","18-24","2017",0.6
11401,"male","18-24","2018",0.6
11401,"male","18-24","2019",0.6
11401,"male","18-24","2020",0.6
11401,"male","18-24","2021",0.6
11401,"male","18-24","2022",0.6
11402,"male","18-24","2015",0.6
11402,"male","18-24","2016",0.6
11402,"male","18-24","2017",0.6
11402,"male","18-24","2018",0.6
11402,"male","18-24","2019",0.6
11402,"male","18-24","2020",0.6
11402,"male","18-24","2021",0.6
11402,"male","18-24","2022",0.6
11501,"male","18-24","2015",0.6
11501,"male","18-24","2016",0.6
11501,"male","18-24","2017",0.6
11501,"male","18-24","2018",0.6
11501,"male","18-24","2019",0.6
11501,"male","18-24","2020",0.6
11501,"male","18-24","2021",0.6
11501,"male","18-24","2022",0.6
11502,"male","18-24","2015",0.6
11502,"male","18-24","2016",0.6
11502,"male","18-24","2017",0.6
11502,"male","18-24","2018",0.6
11502,"male","18-24","2019",0.6
11502,"male","18-24","2020",0.6
11502,"male","18-24","2021",0.6
11502,"male","18-24","2022",0.6
11503,"male","18-24","2015",0.6
11503,"male","18-24","2016",0.6
11503,"male","18-24","2017",0.6
11503,"male","18-24","2018",0.5
11503,"male","18-24","2019",0.6
11503,"male","18-24","2020",0.6
11503,"male","18-24","2021",0.6
11503,"male","18-24","2022",0.6
11504,"male","18-24","2008",0.6
11504,"male","18-24","2009",0.6
11504,"male","18-24","2010",0.6
11504,"male","18-24","2011",0.5
11504,"male","18-24","2012",0.5
11504,"male","18-24","2013",0.5
11504,"male","18-24","2014",0.5
11504,"male","18-24","2015",0.5
11504,"male","18-24","2016",0.6
11504,"male","18-24","2017",0.6
11504,"male","18-24","2018",0.6
11504,"male","18-24","2019",0.6
11504,"male","18-24","2020",0.6
11504,"male","18-24","2021",0.6
11504,"male","18-24","2022",0.6
11601,"male","18-24","2008",0.6
11601,"male","18-24","2009",0.6
11601,"male","18-24","2010",0.5
11601,"male","18-24","2011",0.5
11601,"male","18-24","2012",0.5
11601,"male","18-24","2013",0.5
11601,"male","18-24","2014",0.5
11601,"male","18-24","2015",0.5
11601,"male","18-24","2016",0.5
11601,"male","18-24","2017",0.6
11601,"male","18-24","2018",0.6
11601,"male","18-24","2019",0.6
11601,"male","18-24","2020",0.6
11601,"male","18-24","2021",0.6
11601,"male","18-24","2022",0.6
11602,"male","18-24","2008",0.6
11602,"male","18-24","2009",0.5
11602,"male","18-24","2010",0.5
11602,"male","18-24","2011",0.5
11602,"male","18-24","2012",0.6
11602,"male","18-24","2013",0.5
11602,"male","18-24","2014",0.6
11602,"male","18-24","2015",0.5
11602,"male","18-24","2016",0.6
11602,"male","18-24","2017",0.6
11602,"male","18-24","2018",0.6
11602,"male","18-24","2019",0.6
11602,"male","18-24","2020",0.6
11602,"male","18-24","2021",0.6
11602,"male","18-24","2022",0.6
11603,"male","18-24","2008",0.5
11603,"male","18-24","2009",0.5
11603,"male","18-24","2010",0.6
11603,"male","18-24","2011",0.5
11603,"male","18-24","2012",0.5
11603,"male","18-24","2013",0.5
11603,"male","18-24","2014",0.5
11603,"male","18-24","2015",0.5
11603,"male","18-24","2016",0.5
11603,"male","18-24","2017",0.5
11603,"male","18-24","2018",0.6
11603,"male","18-24","2019",0.6
11603,"male","18-24","2020",0.6
11603,"male","18-24","2021",0.6
11603,"male","18-24","2022",0.5
11701,"male","18-24","2015",0.5
11701,"male","18-24","2016",0.5
11701,"male","18-24","2017",0.5
11701,"male","18-24","2018",0.6
11701,"male","18-24","2019",0.6
11701,"male","18-24","2020",0.6
11701,"male","18-24","2021",0.6
11701,"male","18-24","2022",0.6
11702,"male","18-24","2015",0.45
11702,"male","18-24","2016",0.5
11702,"male","18-24","2017",0.5
11702,"male","18-24","2018",0.5
11702,"male","18-24","2019",0.5
11702,"male","18-24","2020",0.5
11702,"male","18-24","2021",0.5
11702,"male","18-24","2022",0.5
11703,"male","18-24","2015",0.5
11703,"male","18-24","2016",0.5
11703,"male","18-24","2017",0.5
11703,"male","18-24","2018",0.5
11703,"male","18-24","2019",0.5
11703,"male","18-24","2020",0.5
11703,"male","18-24","2021",0.5
11703,"male","18-24","2022",0.5
11801,"male","18-24","2015",0.5
11801,"male","18-24","2016",0.5
11801,"male","18-24","2017",0.5
11801,"male","18-24","2018",0.5
11801,"male","18-24","2019",0.5
11801,"male","18-24","2020",0.5
11801,"male","18-24","2021",0.5
11801,"male","18-24","2022",0.5
11802,"male","18-24","2015",0.5
11802,"male","18-24","2016",0.5
11802,"male","18-24","2017",0.5
11802,"male","18-24","2018",0.5
11802,"male","18-24","2019",0.5
11802,"male","18-24","2020",0.6
11802,"male","18-24","2021",0.5
11802,"male","18-24","2022",0.5
11901,"male","18-24","2015",0.5
11901,"male","18-24","2016",0.5
11901,"male","18-24","2017",0.6
11901,"male","18-24","2018",0.6
11901,"male","18-24","2019",0.6
11901,"male","18-24","2020",0.6
11901,"male","18-24","2021",0.6
11901,"male","18-24","2022",0.6
11902,"male","18-24","2015",0.5
11902,"male","18-24","2016",0.5
11902,"male","18-24","2017",0.6
11902,"male","18-24","2018",0.6
11902,"male","18-24","2019",0.6
11902,"male","18-24","2020",0.6
11902,"male","18-24","2021",0.5
11902,"male","18-24","2022",0.6
11903,"male","18-24","2015",0.6
11903,"male","18-24","2016",0.6
11903,"male","18-24","2017",0.6
11903,"male","18-24","2018",0.6
11903,"male","18-24","2019",0.6
11903,"male","18-24","2020",0.6
11903,"male","18-24","2021",0.6
11903,"male","18-24","2022",0.6
11904,"male","18-24","2015",0.5
11904,"male","18-24","2016",0.5
11904,"male","18-24","2017",0.6
11904,"male","18-24","2018",0.6
11904,"male","18-24","2019",0.6
11904,"male","18-24","2020",0.6
11904,"male","18-24","2021",0.6
11904,"male","18-24","2022",0.6
12001,"male","18-24","2015",0.5
12001,"male","18-24","2016",0.5
12001,"male","18-24","2017",0.5
12001,"male","18-24","2018",0.5
12001,"male","18-24","2019",0.5
12001,"male","18-24","2020",0.6
12001,"male","18-24","2021",0.6
12001,"male","18-24","2022",0.6
12002,"male","18-24","2015",0.5
12002,"male","18-24","2016",0.5
12002,"male","18-24","2017",0.5
12002,"male","18-24","2018",0.5
12002,"male","18-24","2019",0.5
12002,"male","18-24","2020",0.5
12002,"male","18-24","2021",0.5
12002,"male","18-24","2022",0.5
12003,"male","18-24","2015",0.5
12003,"male","18-24","2016",0.5
12003,"male","18-24","2017",0.5
12003,"male","18-24","2018",0.5
12003,"male","18-24","2019",0.5
12003,"male","18-24","2020",0.5
12003,"male","18-24","2021",0.5
12003,"male","18-24","2022",0.5
12101,"male","18-24","2008",0.5
12101,"male","18-24","2009",0.6
12101,"male","18-24","2010",0.5
12101,"male","18-24","2011",0.5
12101,"male","18-24","2012",0.6
12101,"male","18-24","2013",0.6
12101,"male","18-24","2014",0.5
12101,"male","18-24","2015",0.5
12101,"male","18-24","2016",0.6
12101,"male","18-24","2017",0.6
12101,"male","18-24","2018",0.6
12101,"male","18-24","2019",0.6
12101,"male","18-24","2020",0.6
12101,"male","18-24","2021",0.6
12101,"male","18-24","2022",0.6
12102,"male","18-24","2008",0.6
12102,"male","18-24","2009",0.6
12102,"male","18-24","2010",0.6
12102,"male","18-24","2011",0.6
12102,"male","18-24","2012",0.6
12102,"male","18-24","2013",0.6
12102,"male","18-24","2014",0.5
12102,"male","18-24","2015",0.6
12102,"male","18-24","2016",0.6
12102,"male","18-24","2017",0.6
12102,"male","18-24","2018",0.6
12102,"male","18-24","2019",0.6
12102,"male","18-24","2020",0.6
12102,"male","18-24","2021",0.6
12102,"male","18-24","2022",0.6
12103,"male","18-24","2008",0.5
12103,"male","18-24","2009",0.6
12103,"male","18-24","2010",0.5
12103,"male","18-24","2011",0.6
12103,"male","18-24","2012",0.6
12103,"male","18-24","2013",0.5
12103,"male","18-24","2014",0.5
12103,"male","18-24","2015",0.5
12103,"male","18-24","2016",0.6
12103,"male","18-24","2017",0.6
12103,"male","18-24","2018",0.6
12103,"male","18-24","2019",0.6
12103,"male","18-24","2020",0.6
12103,"male","18-24","2021",0.6
