"SA3_CODE16","sex","age_group","calendar_year","number_of_enrolment","rate_of_enrolment"
30908,"female","18-24",2019,2036,0.6
30908,"female","18-24",2020,1969,0.6
30908,"female","18-24",2021,2090,0.6
30908,"female","18-24",2022,2120,0.6
30908,"male","18-24",2015,1680,0.5
30908,"male","18-24",2016,1806,0.5
30908,"male","18-24",2017,1738,0.5
30908,"male","18-24",2018,1873,0.5
30908,"male","18-24",2019,1841,0.5
30908,"male","18-24",2020,1850,0.5
30908,"male","18-24",2021,1949,0.5
30908,"male","18-24",2022,1945,0.5
30909,"female","18-24",2015,1102,0.5
30909,"female","18-24",2016,1131,0.5
30909,"female","18-24",2017,1023,0.5
30909,"female","18-24",2018,1074,0.5
30909,"female","18-24",2019,2343,0.6
30909,"female","18-24",2020,2348,0.6
30909,"female","18-24",2021,2606,0.6
30909,"female","18-24",2022,2755,0.6
30909,"male","18-24",2015,1159,0.6
30909,"male","18-24",2016,1224,0.6
30909,"male","18-24",2017,1155,0.6
30909,"male","18-24",2018,1144,0.6
30909,"male","18-24",2019,2303,0.5
30909,"male","18-24",2020,2229,0.5
30909,"male","18-24",2021,2424,0.5
30909,"male","18-24",2022,2517,0.5
30910,"female","18-24",2015,1297,0.6
30910,"female","18-24",2016,1333,0.6
30910,"female","18-24",2017,1193,0.6
30910,"female","18-24",2018,1205,0.6
30910,"female","18-24",2019,1245,0.6
30910,"female","18-24",2020,1200,0.6
30910,"female","18-24",2021,1291,0.6
30910,"female","18-24",2022,1324,0.6
30910,"male","18-24",2015,1092,0.5
30910,"male","18-24",2016,1153,0.5
30910,"male","18-24",2017,1047,0.5
30910,"male","18-24",2018,1057,0.5
30910,"male","18-24",2019,1092,0.5
30910,"male","18-24",2020,1076,0.5
30910,"male","18-24",2021,1189,0.5
30910,"male","18-24",2022,1228,0.5
31001,"female","18-24",2015,2419,0.6
31001,"female","18-24",2016,2514,0.6
31001,"female","18-24",2017,2457,0.5
31001,"female","18-24",2018,2485,0.5
31001,"female","18-24",2019,2579,0.5
31001,"female","18-24",2020,2544,0.5
31001,"female","18-24",2021,2601,0.5
31001,"female","18-24",2022,2680,0.5
31001,"male","18-24",2015,2375,0.5
31001,"male","18-24",2016,2500,0.5
31001,"male","18-24",2017,2497,0.6
31001,"male","18-24",2018,2594,0.6
31001,"male","18-24",2019,2648,0.6
31001,"male","18-24",2020,2625,0.6
31001,"male","18-24",2021,2724,0.6
31001,"male","18-24",2022,2794,0.6
31002,"female","18-24",2015,1946,0.6
31002,"female","18-24",2016,2111,0.6
31002,"female","18-24",2017,1987,0.6
31002,"female","18-24",2018,2039,0.6
31002,"female","18-24",2019,2075,0.6
31002,"female","18-24",2020,2019,0.5
31002,"female","18-24",2021,2041,0.5
31002,"female","18-24",2022,2089,0.5
31002,"male","18-24",2015,1782,0.5
31002,"male","18-24",2016,1967,0.5
31002,"male","18-24",2017,1882,0.5
31002,"male","18-24",2018,1948,0.5
31002,"male","18-24",2019,2067,0.5
31002,"male","18-24",2020,2051,0.6
31002,"male","18-24",2021,2099,0.6
31002,"male","18-24",2022,2140,0.6
31003,"female","18-24",2015,4085,0.6
31003,"female","18-24",2016,4312,0.6
31003,"female","18-24",2017,4157,0.6
31003,"female","18-24",2018,4175,0.6
31003,"female","18-24",2019,4287,0.6
31003,"female","18-24",2020,4311,0.6
31003,"female","18-24",2021,4393,0.6
31003,"female","18-24",2022,4504,0.6
31003,"male","18-24",2015,3719,0.5
31003,"male","18-24",2016,4059,0.5
31003,"male","18-24",2017,3991,0.5
31003,"male","18-24",2018,4064,0.5
31003,"male","18-24",2019,4148,0.5
31003,"male","18-24",2020,4256,0.5
31003,"male","18-24",2021,4343,0.5
31003,"male","18-24",2022,4318,0.5
31004,"female","18-24",2008,623,0.5
31004,"female","18-24",2009,663,0.5
31004,"female","18-24",2010,677,0.6
31004,"female","18-24",2011,700,0.6
31004,"female","18-24",2012,663,0.6
31004,"female","18-24",2013,637,0.6
31004,"female","18-24",2014,643,0.6
31004,"female","18-24",2015,2845,0.6
31004,"female","18-24",2016,3089,0.6
31004,"female","18-24",2017,3109,0.6
31004,"female","18-24",2018,3353,0.6
31004,"female","18-24",2019,3511,0.6
31004,"female","18-24",2020,3585,0.6
31004,"female","18-24",2021,3707,0.6
31004,"female","18-24",2022,3845,0.6
31004,"male","18-24",2008,668,0.6
31004,"male","18-24",2009,703,0.6
31004,"male","18-24",2010,637,0.5
31004,"male","18-24",2011,660,0.5
31004,"male","18-24",2012,633,0.5
31004,"male","18-24",2013,582,0.5
31004,"male","18-24",2014,602,0.5
31004,"male","18-24",2015,2536,0.5
31004,"male","18-24",2016,2910,0.5
31004,"male","18-24",2017,2904,0.5
31004,"male","18-24",2018,3147,0.5
31004,"male","18-24",2019,3343,0.5
31004,"male","18-24",2020,3408,0.5
31004,"male","18-24",2021,3549,0.5
31004,"male","18-24",2022,3659,0.5
31101,"female","18-24",2008,286,0.5
31101,"female","18-24",2009,305,0.5
31101,"female","18-24",2010,307,0.5
31101,"female","18-24",2011,307,0.5
31101,"female","18-24",2012,323,0.5
31101,"female","18-24",2013,291,0.5
31101,"female","18-24",2014,307,0.5
31101,"female","18-24",2015,434,0.6
31101,"female","18-24",2016,491,0.57
31101,"female","18-24",2017,439,0.6
31101,"female","18-24",2018,477,0.6
31101,"female","18-24",2019,438,0.5
31101,"female","18-24",2020,445,0.6
31101,"female","18-24",2021,466,0.6
31101,"female","18-24",2022,434,0.5
31101,"male","18-24",2008,330,0.6
31101,"male","18-24",2009,351,0.6
31101,"male","18-24",2010,351,0.6
31101,"male","18-24",2011,357,0.6
31101,"male","18-24",2012,360,0.6
31101,"male","18-24",2013,330,0.6
31101,"male","18-24",2014,321,0.6
31101,"male","18-24",2015,357,0.5
31101,"male","18-24",2016,372,0.43
31101,"male","18-24",2017,397,0.5
31101,"male","18-24",2018,438,0.5
31101,"male","18-24",2019,452,0.6
31101,"male","18-24",2020,437,0.5
31101,"male","18-24",2021,458,0.5
31101,"male","18-24",2022,442,0.6
31102,"female","18-24",2008,2234,0.6
31102,"female","18-24",2009,2382,0.6
31102,"female","18-24",2010,2453,0.6
31102,"female","18-24",2011,2512,0.6
31102,"female","18-24",2012,2593,0.6
31102,"female","18-24",2013,2689,0.6
31102,"female","18-24",2014,2920,0.6
31102,"female","18-24",2015,1477,0.6
31102,"female","18-24",2016,1533,0.6
31102,"female","18-24",2017,1406,0.5
31102,"female","18-24",2018,1505,0.6
31102,"female","18-24",2019,1581,0.6
31102,"female","18-24",2020,1576,0.6
31102,"female","18-24",2021,1570,0.6
31102,"female","18-24",2022,1620,0.6
31102,"male","18-24",2008,2047,0.5
31102,"male","18-24",2009,2140,0.5
31102,"male","18-24",2010,2124,0.5
31102,"male","18-24",2011,2185,0.5
31102,"male","18-24",2012,2263,0.5
31102,"male","18-24",2013,2302,0.5
31102,"male","18-24",2014,2527,0.5
31102,"male","18-24",2015,1303,0.5
31102,"male","18-24",2016,1438,0.5
31102,"male","18-24",2017,1409,0.6
31102,"male","18-24",2018,1402,0.5
31102,"male","18-24",2019,1509,0.5
31102,"male","18-24",2020,1527,0.5
31102,"male","18-24",2021,1543,0.5
31102,"male","18-24",2022,1567,0.5
31103,"female","18-24",2008,2542,0.6
31103,"female","18-24",2009,2550,0.6
31103,"female","18-24",2010,2401,0.6
31103,"female","18-24",2011,2428,0.6
31103,"female","18-24",2012,2392,0.6
31103,"female","18-24",2013,2365,0.6
31103,"female","18-24",2014,2490,0.6
31103,"female","18-24",2015,2834,0.6
31103,"female","18-24",2016,3068,0.6
31103,"female","18-24",2017,3010,0.6
31103,"female","18-24",2018,3029,0.6
31103,"female","18-24",2019,3123,0.6
31103,"female","18-24",2020,3152,0.6
31103,"female","18-24",2021,3218,0.6
31103,"female","18-24",2022,3367,0.6
31103,"male","18-24",2008,2243,0.5
31103,"male","18-24",2009,2299,0.5
31103,"male","18-24",2010,2123,0.5
31103,"male","18-24",2011,2154,0.5
31103,"male","18-24",2012,2184,0.5
31103,"male","18-24",2013,2120,0.5
31103,"male","18-24",2014,2197,0.5
31103,"male","18-24",2015,2694,0.5
31103,"male","18-24",2016,2919,0.5
31103,"male","18-24",2017,2845,0.5
31103,"male","18-24",2018,2944,0.5
31103,"male","18-24",2019,3026,0.5
31103,"male","18-24",2020,3144,0.5
31103,"male","18-24",2021,3102,0.5
31103,"male","18-24",2022,3175,0.5
31104,"female","18-24",2008,791,0.6
31104,"female","18-24",2009,808,0.6
31104,"female","18-24",2010,801,0.6
31104,"female","18-24",2011,819,0.6
31104,"female","18-24",2012,808,0.6
31104,"female","18-24",2013,840,0.6
31104,"female","18-24",2014,901,0.6
31104,"female","18-24",2015,1505,0.6
31104,"female","18-24",2016,1716,0.6
31104,"female","18-24",2017,1754,0.6
31104,"female","18-24",2018,1991,0.6
31104,"female","18-24",2019,2116,0.6
31104,"female","18-24",2020,2171,0.6
31104,"female","18-24",2021,2258,0.6
31104,"female","18-24",2022,2306,0.6
31104,"male","18-24",2008,781,0.5
31104,"male","18-24",2009,791,0.5
31104,"male","18-24",2010,753,0.5
31104,"male","18-24",2011,755,0.5
31104,"male","18-24",2012,756,0.5
31104,"male","18-24",2013,749,0.5
31104,"male","18-24",2014,796,0.5
31104,"male","18-24",2015,1404,0.5
31104,"male","18-24",2016,1561,0.5
31104,"male","18-24",2017,1618,0.5
31104,"male","18-24",2018,1779,0.5
31104,"male","18-24",2019,1909,0.5
31104,"male","18-24",2020,1971,0.5
31104,"male","18-24",2021,2120,0.5
31104,"male","18-24",2022,2198,0.5
31105,"female","18-24",2008,178,0.44
31105,"female","18-24",2009,192,0.44
31105,"female","18-24",2010,166,0.43
31105,"female","18-24",2011,164,0.41
31105,"female","18-24",2012,164,0.43
31105,"female","18-24",2013,147,0.5
31105,"female","18-24",2014,157,0.5
31105,"female","18-24",2015,2143,0.6
31105,"female","18-24",2016,2298,0.6
31105,"female","18-24",2017,2229,0.6
31105,"female","18-24",2018,2208,0.6
31105,"female","18-24",2019,2229,0.6
31105,"female","18-24",2020,2169,0.6
31105,"female","18-24",2021,2150,0.6
31105,"female","18-24",2022,2155,0.5
31105,"male","18-24",2008,226,0.56
31105,"male","18-24",2009,242,0.56
31105,"male","18-24",2010,221,0.57
31105,"male","18-24",2011,240,0.59
31105,"male","18-24",2012,220,0.57
31105,"male","18-24",2013,175,0.6
31105,"male","18-24",2014,167,0.6
31105,"male","18-24",2015,2107,0.5
31105,"male","18-24",2016,2237,0.5
31105,"male","18-24",2017,2164,0.5
31105,"male","18-24",2018,2185,0.5
31105,"male","18-24",2019,2168,0.5
31105,"male","18-24",2020,2125,0.5
31105,"male","18-24",2021,2132,0.5
31105,"male","18-24",2022,2178,0.6
31106,"female","18-24",2015,2473,0.6
31106,"female","18-24",2016,2652,0.6
31106,"female","18-24",2017,2548,0.5
31106,"female","18-24",2018,2526,0.5
31106,"female","18-24",2019,2527,0.5
31106,"female","18-24",2020,2509,0.5
31106,"female","18-24",2021,2545,0.5
31106,"female","18-24",2022,2596,0.5
31106,"male","18-24",2015,2415,0.5
31106,"male","18-24",2016,2591,0.5
31106,"male","18-24",2017,2555,0.6
31106,"male","18-24",2018,2558,0.6
31106,"male","18-24",2019,2641,0.6
31106,"male","18-24",2020,2581,0.6
31106,"male","18-24",2021,2666,0.6
31106,"male","18-24",2022,2679,0.6
31201,"female","18-24",2015,912,0.6
31201,"female","18-24",2016,895,0.5
31201,"female","18-24",2017,835,0.6
31201,"female","18-24",2018,885,0.6
31201,"female","18-24",2019,937,0.5
31201,"female","18-24",2020,925,0.6
31201,"female","18-24",2021,916,0.6
31201,"female","18-24",2022,941,0.6
31201,"male","18-24",2015,847,0.5
31201,"male","18-24",2016,895,0.5
31201,"male","18-24",2017,811,0.5
31201,"male","18-24",2018,841,0.5
31201,"male","18-24",2019,937,0.5
31201,"male","18-24",2020,912,0.5
31201,"male","18-24",2021,910,0.5
31201,"male","18-24",2022,905,0.5
31202,"female","18-24",2015,3926,0.6
31202,"female","18-24",2016,4045,0.6
31202,"female","18-24",2017,3808,0.6
31202,"female","18-24",2018,3899,0.6
31202,"female","18-24",2019,3910,0.6
31202,"female","18-24",2020,3964,0.6
31202,"female","18-24",2021,4096,0.6
31202,"female","18-24",2022,4059,0.6
31202,"male","18-24",2015,3722,0.5
31202,"male","18-24",2016,3986,0.5
31202,"male","18-24",2017,3707,0.5
31202,"male","18-24",2018,3789,0.5
31202,"male","18-24",2019,3849,0.5
31202,"male","18-24",2020,3963,0.5
31202,"male","18-24",2021,4045,0.5
31202,"male","18-24",2022,3993,0.5
31203,"female","18-24",2015,512,0.6
31203,"female","18-24",2016,585,0.6
31203,"female","18-24",2017,552,0.6
31203,"female","18-24",2018,510,0.5
31203,"female","18-24",2019,487,0.5
31203,"female","18-24",2020,490,0.5
31203,"female","18-24",2021,538,0.6
31203,"female","18-24",2022,631,0.57
31203,"male","18-24",2015,478,0.5
31203,"male","18-24",2016,538,0.5
31203,"male","18-24",2017,521,0.5
31203,"male","18-24",2018,530,0.6
31203,"male","18-24",2019,501,0.6
31203,"male","18-24",2020,528,0.6
31203,"male","18-24",2021,525,0.5
31203,"male","18-24",2022,476,0.43
31301,"female","18-24",2015,726,0.6
31301,"female","18-24",2016,786,0.5
31301,"female","18-24",2017,772,0.6
31301,"female","18-24",2018,785,0.6
31301,"female","18-24",2019,799,0.6
31301,"female","18-24",2020,753,0.5
31301,"female","18-24",2021,741,0.5
31301,"female","18-24",2022,736,0.5
31301,"male","18-24",2015,712,0.5
31301,"male","18-24",2016,799,0.6
31301,"male","18-24",2017,763,0.5
31301,"male","18-24",2018,769,0.5
31301,"male","18-24",2019,759,0.5
31301,"male","18-24",2020,767,0.6
31301,"male","18-24",2021,775,0.6
31301,"male","18-24",2022,829,0.6
31302,"female","18-24",2015,2608,0.6
31302,"female","18-24",2016,2813,0.6
31302,"female","18-24",2017,2672,0.6
31302,"female","18-24",2018,2745,0.6
31302,"female","18-24",2019,2810,0.6
31302,"female","18-24",2020,2806,0.6
31302,"female","18-24",2021,2915,0.6
31302,"female","18-24",2022,2979,0.6
31302,"male","18-24",2015,2307,0.5
31302,"male","18-24",2016,2493,0.5
31302,"male","18-24",2017,2448,0.5
31302,"male","18-24",2018,2437,0.5
31302,"male","18-24",2019,2519,0.5
31302,"male","18-24",2020,2608,0.5
31302,"male","18-24",2021,2738,0.5
31302,"male","18-24",2022,2811,0.5
31303,"female","18-24",2015,291,0.6
31303,"female","18-24",2016,331,0.6
31303,"female","18-24",2017,330,0.6
31303,"female","18-24",2018,314,0.5
31303,"female","18-24",2019,317,0.5
31303,"female","18-24",2020,328,0.6
31303,"female","18-24",2021,351,0.6
31303,"female","18-24",2022,359,0.6
31303,"male","18-24",2015,287,0.5
31303,"male","18-24",2016,320,0.5
31303,"male","18-24",2017,317,0.5
31303,"male","18-24",2018,316,0.6
31303,"male","18-24",2019,324,0.6
31303,"male","18-24",2020,324,0.5
31303,"male","18-24",2021,322,0.5
31303,"male","18-24",2022,352,0.5
31304,"female","18-24",2015,2291,0.6
31304,"female","18-24",2016,2488,0.6
31304,"female","18-24",2017,2462,0.6
31304,"female","18-24",2018,2505,0.6
31304,"female","18-24",2019,2560,0.6
31304,"female","18-24",2020,2590,0.5
31304,"female","18-24",2021,2682,0.6
31304,"female","18-24",2022,2739,0.6
31304,"male","18-24",2015,2138,0.5
31304,"male","18-24",2016,2420,0.5
31304,"male","18-24",2017,2308,0.5
31304,"male","18-24",2018,2384,0.5
31304,"male","18-24",2019,2512,0.5
31304,"male","18-24",2020,2591,0.6
31304,"male","18-24",2021,2656,0.5
31304,"male","18-24",2022,2674,0.5
31305,"female","18-24",2015,1442,0.6
31305,"female","18-24",2016,1482,0.6
31305,"female","18-24",2017,1400,0.5
31305,"female","18-24",2018,1378,0.5
31305,"female","18-24",2019,1752,0.5
31305,"female","18-24",2020,1733,0.5
31305,"female","18-24",2021,1737,0.5
31305,"female","18-24",2022,1808,0.5
31305,"male","18-24",2015,1356,0.5
31305,"male","18-24",2016,1462,0.5
31305,"male","18-24",2017,1417,0.6
31305,"male","18-24",2018,1419,0.6
31305,"male","18-24",2019,1809,0.6
31305,"male","18-24",2020,1817,0.6
31305,"male","18-24",2021,1848,0.6
31305,"male","18-24",2022,1897,0.6
31401,"female","18-24",2015,3366,0.5
31401,"female","18-24",2016,3487,0.5
31401,"female","18-24",2017,3358,0.5
31401,"female","18-24",2018,3423,0.5
31401,"female","18-24",2019,3497,0.5
31401,"female","18-24",2020,3398,0.5
31401,"female","18-24",2021,3266,0.5
31401,"female","18-24",2022,3463,0.5
31401,"male","18-24",2015,3459,0.6
31401,"male","18-24",2016,3620,0.6
31401,"male","18-24",2017,3536,0.6
31401,"male","18-24",2018,3541,0.6
31401,"male","18-24",2019,3653,0.6
31401,"male","18-24",2020,3500,0.6
31401,"male","18-24",2021,3508,0.6
31401,"male","18-24",2022,3619,0.6
31402,"female","18-24",2015,2455,0.6
31402,"female","18-24",2016,2769,0.6
31402,"female","18-24",2017,2825,0.6
31402,"female","18-24",2018,3111,0.6
31402,"female","18-24",2019,3235,0.6
31402,"female","18-24",2020,3282,0.6
31402,"female","18-24",2021,3249,0.6
31402,"female","18-24",2022,3294,0.6
31402,"male","18-24",2015,2024,0.5
31402,"male","18-24",2016,2406,0.5
31402,"male","18-24",2017,2533,0.5
31402,"male","18-24",2018,2785,0.5
31402,"male","18-24",2019,2862,0.5
31402,"male","18-24",2020,2896,0.5
31402,"male","18-24",2021,2895,0.5
31402,"male","18-24",2022,2966,0.5
31403,"female","18-24",2015,1393,0.6
31403,"female","18-24",2016,1501,0.6
31403,"female","18-24",2017,1414,0.6
31403,"female","18-24",2018,1376,0.6
31403,"female","18-24",2019,1401,0.5
31403,"female","18-24",2020,1397,0.5
31403,"female","18-24",2021,1422,0.5
31403,"female","18-24",2022,1437,0.5
31403,"male","18-24",2015,1292,0.5
31403,"male","18-24",2016,1424,0.5
31403,"male","18-24",2017,1357,0.5
31403,"male","18-24",2018,1368,0.5
31403,"male","18-24",2019,1414,0.6
31403,"male","18-24",2020,1430,0.6
31403,"male","18-24",2021,1463,0.6
31403,"male","18-24",2022,1510,0.6
31501,"female","18-24",2008,592,0.6
31501,"female","18-24",2009,627,0.6
31501,"female","18-24",2010,631,0.6
31501,"female","18-24",2011,656,0.6
31501,"female","18-24",2012,643,0.6
31501,"female","18-24",2013,602,0.6
31501,"female","18-24",2014,661,0.6
31501,"female","18-24",2015,943,0.6
31501,"female","18-24",2016,1012,0.6
31501,"female","18-24",2017,973,0.6
31501,"female","18-24",2018,925,0.6
31501,"female","18-24",2019,925,0.6
31501,"female","18-24",2020,987,0.6
31501,"female","18-24",2021,930,0.6
31501,"female","18-24",2022,914,0.6
31501,"male","18-24",2008,562,0.5
31501,"male","18-24",2009,621,0.5
31501,"male","18-24",2010,606,0.5
31501,"male","18-24",2011,631,0.5
31501,"male","18-24",2012,637,0.5
31501,"male","18-24",2013,600,0.5
31501,"male","18-24",2014,639,0.5
31501,"male","18-24",2015,844,0.5
31501,"male","18-24",2016,957,0.5
31501,"male","18-24",2017,914,0.5
31501,"male","18-24",2018,894,0.5
31501,"male","18-24",2019,896,0.5
31501,"male","18-24",2020,937,0.5
31501,"male","18-24",2021,901,0.5
31501,"male","18-24",2022,825,0.5
31502,"female","18-24",2008,1870,0.6
31502,"female","18-24",2009,1872,0.6
31502,"female","18-24",2010,1753,0.6
31502,"female","18-24",2011,1746,0.6
31502,"female","18-24",2012,1654,0.6
31502,"female","18-24",2013,1627,0.6
31502,"female","18-24",2014,1623,0.6
31502,"female","18-24",2015,930,0.6
31502,"female","18-24",2016,968,0.6
31502,"female","18-24",2017,948,0.6
31502,"female","18-24",2018,956,0.6
31502,"female","18-24",2019,903,0.6
31502,"female","18-24",2020,1018,0.6
31502,"female","18-24",2021,1028,0.6
31502,"female","18-24",2022,1018,0.6
31502,"male","18-24",2008,1740,0.5
31502,"male","18-24",2009,1743,0.5
31502,"male","18-24",2010,1621,0.5
31502,"male","18-24",2011,1604,0.5
31502,"male","18-24",2012,1555,0.5
31502,"male","18-24",2013,1495,0.5
31502,"male","18-24",2014,1540,0.5
31502,"male","18-24",2015,890,0.5
31502,"male","18-24",2016,959,0.5
31502,"male","18-24",2017,912,0.5
31502,"male","18-24",2018,865,0.5
31502,"male","18-24",2019,848,0.5
31502,"male","18-24",2020,960,0.5
31502,"male","18-24",2021,983,0.5
31502,"male","18-24",2022,953,0.5
31503,"female","18-24",2008,1341,0.6
31503,"female","18-24",2009,1377,0.6
31503,"female","18-24",2010,1300,0.6
31503,"female","18-24",2011,1298,0.6
31503,"female","18-24",2012,1258,0.6
31503,"female","18-24",2013,1215,0.6
31503,"female","18-24",2014,1272,0.6
31503,"female","18-24",2015,610,0.6
31503,"female","18-24",2016,620,0.5
31503,"female","18-24",2017,592,0.6
31503,"female","18-24",2018,607,0.6
31503,"female","18-24",2019,528,0.6
31503,"female","18-24",2020,524,0.6
31503,"female","18-24",2021,547,0.6
31503,"female","18-24",2022,577,0.6
31503,"male","18-24",2008,1188,0.5
31503,"male","18-24",2009,1189,0.5
31503,"male","18-24",2010,1083,0.5
31503,"male","18-24",2011,1079,0.5
31503,"male","18-24",2012,1077,0.5
31503,"male","18-24",2013,1059,0.5
31503,"male","18-24",2014,1086,0.5
31503,"male","18-24",2015,579,0.5
31503,"male","18-24",2016,625,0.6
31503,"male","18-24",2017,549,0.5
31503,"male","18-24",2018,538,0.5
31503,"male","18-24",2019,501,0.5
31503,"male","18-24",2020,512,0.5
31503,"male","18-24",2021,503,0.5
31503,"male","18-24",2022,502,0.5
31601,"female","18-24",2008,1169,0.6
