"SA4_CODE16","sex","age_group","year_range","type_of_road_user","rolling_average_fatally_injured_in_road_accident"
"511","all","17-25","2011-2015","other","1"
"511","all","17-25","2012-2016","driver","5"
"511","all","17-25","2012-2016","passenger","7"
"511","all","17-25","2012-2016","other","1"
"511","all","17-25","2013-2017","driver","6"
"511","all","17-25","2013-2017","passenger","9"
"511","all","17-25","2013-2017","other","1"
"511","all","17-25","2014-2018","driver","8"
"511","all","17-25","2014-2018","passenger","9"
"511","all","17-25","2014-2018","other","2"
"511","all","17-25","2015-2019","driver","11"
"511","all","17-25","2015-2019","passenger","6"
"511","all","17-25","2015-2019","other","3"
"511","all","17-25","2016-2020","driver","11"
"511","all","17-25","2016-2020","passenger","3"
"511","all","17-25","2016-2020","other","4"
"511","all","17-25","2017-2021","driver","14"
"511","all","17-25","2017-2021","passenger","2"
"511","all","17-25","2017-2021","other","6"
"511","all","17-25","2018-2022","driver","13"
"511","all","17-25","2018-2022","passenger","0"
"511","all","17-25","2018-2022","other","6"
"601","all","17-25","2008-2012","driver","0"
"601","all","17-25","2008-2012","passenger","0"
"601","all","17-25","2008-2012","other","0"
"601","all","17-25","2009-2013","driver","0"
"601","all","17-25","2009-2013","passenger","0"
"601","all","17-25","2009-2013","other","0"
"601","all","17-25","2010-2014","driver","0"
"601","all","17-25","2010-2014","passenger","1"
"601","all","17-25","2010-2014","other","1"
"601","all","17-25","2011-2015","driver","1"
"601","all","17-25","2011-2015","passenger","1"
"601","all","17-25","2011-2015","other","4"
"601","all","17-25","2012-2016","driver","3"
"601","all","17-25","2012-2016","passenger","1"
"601","all","17-25","2012-2016","other","5"
"601","all","17-25","2013-2017","driver","3"
"601","all","17-25","2013-2017","passenger","2"
"601","all","17-25","2013-2017","other","6"
"601","all","17-25","2014-2018","driver","3"
"601","all","17-25","2014-2018","passenger","2"
"601","all","17-25","2014-2018","other","8"
"601","all","17-25","2015-2019","driver","3"
"601","all","17-25","2015-2019","passenger","1"
"601","all","17-25","2015-2019","other","8"
"601","all","17-25","2016-2020","driver","3"
"601","all","17-25","2016-2020","passenger","2"
"601","all","17-25","2016-2020","other","5"
"601","all","17-25","2017-2021","driver","2"
"601","all","17-25","2017-2021","passenger","2"
"601","all","17-25","2017-2021","other","4"
"601","all","17-25","2018-2022","driver","2"
"601","all","17-25","2018-2022","passenger","2"
"601","all","17-25","2018-2022","other","3"
"602","all","17-25","2008-2012","driver","0"
"602","all","17-25","2008-2012","passenger","0"
"602","all","17-25","2008-2012","other","0"
"602","all","17-25","2009-2013","driver","0"
"602","all","17-25","2009-2013","passenger","0"
"602","all","17-25","2009-2013","other","0"
"602","all","17-25","2010-2014","driver","1"
"602","all","17-25","2010-2014","passenger","0"
"602","all","17-25","2010-2014","other","0"
"602","all","17-25","2011-2015","driver","2"
"602","all","17-25","2011-2015","passenger","0"
"602","all","17-25","2011-2015","other","0"
"602","all","17-25","2012-2016","driver","2"
"602","all","17-25","2012-2016","passenger","0"
"602","all","17-25","2012-2016","other","2"
"602","all","17-25","2013-2017","driver","3"
"602","all","17-25","2013-2017","passenger","0"
"602","all","17-25","2013-2017","other","2"
"602","all","17-25","2014-2018","driver","5"
"602","all","17-25","2014-2018","passenger","1"
"602","all","17-25","2014-2018","other","3"
"602","all","17-25","2015-2019","driver","5"
"602","all","17-25","2015-2019","passenger","2"
"602","all","17-25","2015-2019","other","4"
"602","all","17-25","2016-2020","driver","4"
"602","all","17-25","2016-2020","passenger","2"
"602","all","17-25","2016-2020","other","4"
"602","all","17-25","2017-2021","driver","5"
"602","all","17-25","2017-2021","passenger","2"
"602","all","17-25","2017-2021","other","3"
"602","all","17-25","2018-2022","driver","5"
"602","all","17-25","2018-2022","passenger","2"
"602","all","17-25","2018-2022","other","4"
"603","all","17-25","2008-2012","driver","0"
"603","all","17-25","2008-2012","passenger","0"
"603","all","17-25","2008-2012","other","0"
"603","all","17-25","2009-2013","driver","0"
"603","all","17-25","2009-2013","passenger","0"
"603","all","17-25","2009-2013","other","0"
"603","all","17-25","2010-2014","driver","0"
"603","all","17-25","2010-2014","passenger","0"
"603","all","17-25","2010-2014","other","0"
"603","all","17-25","2011-2015","driver","1"
"603","all","17-25","2011-2015","passenger","1"
"603","all","17-25","2011-2015","other","1"
"603","all","17-25","2012-2016","driver","1"
"603","all","17-25","2012-2016","passenger","1"
"603","all","17-25","2012-2016","other","1"
"603","all","17-25","2013-2017","driver","1"
"603","all","17-25","2013-2017","passenger","1"
"603","all","17-25","2013-2017","other","1"
"603","all","17-25","2014-2018","driver","2"
"603","all","17-25","2014-2018","passenger","3"
"603","all","17-25","2014-2018","other","1"
"603","all","17-25","2015-2019","driver","4"
"603","all","17-25","2015-2019","passenger","3"
"603","all","17-25","2015-2019","other","1"
"603","all","17-25","2016-2020","driver","3"
"603","all","17-25","2016-2020","passenger","2"
"603","all","17-25","2016-2020","other","0"
"603","all","17-25","2017-2021","driver","4"
"603","all","17-25","2017-2021","passenger","3"
"603","all","17-25","2017-2021","other","0"
"603","all","17-25","2018-2022","driver","6"
"603","all","17-25","2018-2022","passenger","5"
"603","all","17-25","2018-2022","other","0"
"604","all","17-25","2008-2012","driver","0"
"604","all","17-25","2008-2012","passenger","0"
"604","all","17-25","2008-2012","other","0"
"604","all","17-25","2009-2013","driver","0"
"604","all","17-25","2009-2013","passenger","0"
"604","all","17-25","2009-2013","other","0"
"604","all","17-25","2010-2014","driver","0"
"604","all","17-25","2010-2014","passenger","0"
"604","all","17-25","2010-2014","other","0"
"604","all","17-25","2011-2015","driver","1"
"604","all","17-25","2011-2015","passenger","0"
"604","all","17-25","2011-2015","other","1"
"604","all","17-25","2012-2016","driver","2"
"604","all","17-25","2012-2016","passenger","0"
"604","all","17-25","2012-2016","other","2"
"604","all","17-25","2013-2017","driver","2"
"604","all","17-25","2013-2017","passenger","0"
"604","all","17-25","2013-2017","other","2"
"604","all","17-25","2014-2018","driver","2"
"604","all","17-25","2014-2018","passenger","0"
"604","all","17-25","2014-2018","other","4"
"604","all","17-25","2015-2019","driver","2"
"604","all","17-25","2015-2019","passenger","0"
"604","all","17-25","2015-2019","other","5"
"604","all","17-25","2016-2020","driver","2"
"604","all","17-25","2016-2020","passenger","1"
"604","all","17-25","2016-2020","other","4"
"604","all","17-25","2017-2021","driver","3"
"604","all","17-25","2017-2021","passenger","1"
"604","all","17-25","2017-2021","other","3"
"604","all","17-25","2018-2022","driver","4"
"604","all","17-25","2018-2022","passenger","1"
"604","all","17-25","2018-2022","other","3"
"701","all","17-25","2008-2012","driver","0"
"701","all","17-25","2008-2012","passenger","0"
"701","all","17-25","2008-2012","other","0"
"701","all","17-25","2009-2013","driver","0"
"701","all","17-25","2009-2013","passenger","0"
"701","all","17-25","2009-2013","other","0"
"701","all","17-25","2010-2014","driver","0"
"701","all","17-25","2010-2014","passenger","0"
"701","all","17-25","2010-2014","other","0"
"701","all","17-25","2011-2015","driver","3"
"701","all","17-25","2011-2015","passenger","3"
"701","all","17-25","2011-2015","other","2"
"701","all","17-25","2012-2016","driver","3"
"701","all","17-25","2012-2016","passenger","5"
"701","all","17-25","2012-2016","other","2"
"701","all","17-25","2013-2017","driver","6"
"701","all","17-25","2013-2017","passenger","5"
"701","all","17-25","2013-2017","other","3"
"701","all","17-25","2014-2018","driver","6"
"701","all","17-25","2014-2018","passenger","5"
"701","all","17-25","2014-2018","other","3"
"701","all","17-25","2015-2019","driver","8"
"701","all","17-25","2015-2019","passenger","6"
"701","all","17-25","2015-2019","other","3"
"701","all","17-25","2016-2020","driver","7"
"701","all","17-25","2016-2020","passenger","3"
"701","all","17-25","2016-2020","other","1"
"701","all","17-25","2017-2021","driver","7"
"701","all","17-25","2017-2021","passenger","1"
"701","all","17-25","2017-2021","other","2"
"701","all","17-25","2018-2022","driver","5"
"701","all","17-25","2018-2022","passenger","2"
"701","all","17-25","2018-2022","other","2"
"702","all","17-25","2008-2012","driver","0"
"702","all","17-25","2008-2012","passenger","0"
"702","all","17-25","2008-2012","other","0"
"702","all","17-25","2009-2013","driver","0"
"702","all","17-25","2009-2013","passenger","0"
"702","all","17-25","2009-2013","other","0"
"702","all","17-25","2010-2014","driver","0"
"702","all","17-25","2010-2014","passenger","0"
"702","all","17-25","2010-2014","other","0"
"702","all","17-25","2011-2015","driver","1"
"702","all","17-25","2011-2015","passenger","1"
"702","all","17-25","2011-2015","other","1"
"702","all","17-25","2012-2016","driver","4"
"702","all","17-25","2012-2016","passenger","2"
"702","all","17-25","2012-2016","other","2"
"702","all","17-25","2013-2017","driver","7"
"702","all","17-25","2013-2017","passenger","3"
"702","all","17-25","2013-2017","other","2"
"702","all","17-25","2014-2018","driver","9"
"702","all","17-25","2014-2018","passenger","5"
"702","all","17-25","2014-2018","other","5"
"702","all","17-25","2015-2019","driver","9"
"702","all","17-25","2015-2019","passenger","7"
"702","all","17-25","2015-2019","other","6"
"702","all","17-25","2016-2020","driver","10"
"702","all","17-25","2016-2020","passenger","11"
"702","all","17-25","2016-2020","other","5"
"702","all","17-25","2017-2021","driver","7"
"702","all","17-25","2017-2021","passenger","10"
"702","all","17-25","2017-2021","other","4"
"702","all","17-25","2018-2022","driver","8"
"702","all","17-25","2018-2022","passenger","12"
"702","all","17-25","2018-2022","other","8"
"801","all","17-25","2008-2012","driver","0"
"801","all","17-25","2008-2012","passenger","0"
"801","all","17-25","2008-2012","other","0"
"801","all","17-25","2009-2013","driver","0"
"801","all","17-25","2009-2013","passenger","0"
"801","all","17-25","2009-2013","other","0"
"801","all","17-25","2010-2014","driver","0"
"801","all","17-25","2010-2014","passenger","0"
"801","all","17-25","2010-2014","other","0"
"801","all","17-25","2011-2015","driver","2"
"801","all","17-25","2011-2015","passenger","0"
"801","all","17-25","2011-2015","other","1"
"801","all","17-25","2012-2016","driver","4"
"801","all","17-25","2012-2016","passenger","0"
"801","all","17-25","2012-2016","other","3"
"801","all","17-25","2013-2017","driver","5"
"801","all","17-25","2013-2017","passenger","0"
"801","all","17-25","2013-2017","other","4"
"801","all","17-25","2014-2018","driver","5"
"801","all","17-25","2014-2018","passenger","1"
"801","all","17-25","2014-2018","other","4"
"801","all","17-25","2015-2019","driver","5"
"801","all","17-25","2015-2019","passenger","1"
"801","all","17-25","2015-2019","other","4"
"801","all","17-25","2016-2020","driver","4"
"801","all","17-25","2016-2020","passenger","1"
"801","all","17-25","2016-2020","other","3"
"801","all","17-25","2017-2021","driver","4"
"801","all","17-25","2017-2021","passenger","2"
"801","all","17-25","2017-2021","other","1"
"801","all","17-25","2018-2022","driver","7"
"801","all","17-25","2018-2022","passenger","3"
"801","all","17-25","2018-2022","other","1"
