SA1_MAINCODE_2011,SA1_UID_2011,LGA_CODE_2021,LGA_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
30204104109,32107,31000,Brisbane,1,Good,Good,0
30204104110,32108,31000,Brisbane,1,Good,Good,0
30204104111,32109,31000,Brisbane,1,Good,Good,0
30204104112,32110,31000,Brisbane,1,Good,Good,0
30204104113,32111,31000,Brisbane,1,Good,Good,0
30204104114,32112,31000,Brisbane,1,Good,Good,0
30204104115,32113,31000,Brisbane,1,Good,Good,0
30204104116,32114,31000,Brisbane,1,Good,Good,0
30204104117,32115,31000,Brisbane,1,Good,Good,0
30204104118,32116,31000,Brisbane,1,Good,Good,0
30204104119,32117,31000,Brisbane,1,Good,Good,0
30204104120,32118,31000,Brisbane,1,Good,Good,0
30204104121,32119,31000,Brisbane,1,Good,Good,0
30204104122,32120,31000,Brisbane,1,Good,Good,0
30204104123,32121,31000,Brisbane,1,Good,Good,0
30204104124,32122,31000,Brisbane,1,Good,Good,0
30204104125,32123,31000,Brisbane,1,Good,Good,0
30204104126,32124,31000,Brisbane,1,Good,Good,0
30204104127,32125,31000,Brisbane,1,Good,Good,0
30204104128,32126,31000,Brisbane,1,Good,Good,0
30204104129,32127,31000,Brisbane,1,Good,Good,0
30204104130,32128,31000,Brisbane,1,Good,Good,0
30204104131,32129,31000,Brisbane,1,Good,Good,0
30204104132,32130,31000,Brisbane,1,Good,Good,0
30204104133,32131,31000,Brisbane,1,Good,Good,0
30204104134,32132,31000,Brisbane,1,Good,Good,0
30204104135,32133,31000,Brisbane,1,Good,Good,0
30204104136,32134,31000,Brisbane,1,Good,Good,0
30204104201,32135,31000,Brisbane,1,Good,Good,0
30204104202,32136,31000,Brisbane,1,Good,Good,0
30204104203,32137,31000,Brisbane,1,Good,Good,0
30204104204,32138,31000,Brisbane,1,Good,Good,0
30204104205,32139,31000,Brisbane,1,Good,Good,0
30204104206,32140,31000,Brisbane,1,Good,Good,0
30204104207,32141,31000,Brisbane,1,Good,Good,0
30204104208,32142,31000,Brisbane,1,Good,Good,0
30204104209,32143,31000,Brisbane,1,Good,Good,0
30204104210,32144,31000,Brisbane,1,Good,Good,0
30204104211,32145,31000,Brisbane,1,Good,Good,0
30204104212,32146,31000,Brisbane,1,Good,Good,0
30204104213,32147,31000,Brisbane,1,Good,Good,0
30204104214,32148,31000,Brisbane,1,Good,Good,0
30204104215,32149,31000,Brisbane,1,Good,Good,0
30204104216,32150,31000,Brisbane,1,Good,Good,0
30204104217,32151,31000,Brisbane,1,Good,Good,0
30204104218,32152,31000,Brisbane,1,Good,Good,0
30204104219,32153,31000,Brisbane,1,Good,Good,0
30204104220,32154,31000,Brisbane,1,Good,Good,0
30204104221,32155,31000,Brisbane,1,Good,Good,0
30204104222,32156,31000,Brisbane,1,Good,Good,0
30204104223,32157,31000,Brisbane,1,Good,Good,0
30204104301,32158,31000,Brisbane,1,Good,Good,0
30204104302,32159,31000,Brisbane,1,Good,Good,0
30204104303,32160,31000,Brisbane,1,Good,Good,0
30204104304,32161,31000,Brisbane,1,Good,Good,0
30204104305,32162,31000,Brisbane,1,Good,Good,0
30204104306,32163,31000,Brisbane,1,Good,Good,0
30204104307,32164,31000,Brisbane,1,Good,Good,0
30204104308,32165,31000,Brisbane,1,Good,Good,0
30204104309,32166,31000,Brisbane,1,Good,Good,0
30204104401,32167,31000,Brisbane,1,Good,Good,0
30204104402,32168,31000,Brisbane,1,Good,Good,0
30204104403,32169,31000,Brisbane,1,Good,Good,0
30204104404,32170,31000,Brisbane,1,Good,Good,0
30204104405,32171,31000,Brisbane,1,Good,Good,0
30204104406,32172,31000,Brisbane,1,Good,Good,0
30204104407,32173,31000,Brisbane,1,Good,Good,0
30204104408,32174,31000,Brisbane,1,Good,Good,0
30204104409,32175,31000,Brisbane,1,Good,Good,0
30204104410,32176,31000,Brisbane,1,Good,Good,0
30204104411,32177,31000,Brisbane,1,Good,Good,0
30204104412,32178,31000,Brisbane,1,Good,Good,0
30204104413,32179,31000,Brisbane,1,Good,Good,0
30204104414,32180,31000,Brisbane,1,Good,Good,0
30204104415,32181,31000,Brisbane,1,Good,Good,0
30204104416,32182,31000,Brisbane,1,Good,Good,0
30204104417,32183,31000,Brisbane,1,Good,Good,0
30204104418,32184,31000,Brisbane,1,Good,Good,0
30204104419,32185,31000,Brisbane,1,Good,Good,0
30204104501,32186,31000,Brisbane,1,Good,Good,0
30204104502,32187,31000,Brisbane,1,Good,Good,0
30204104503,32188,31000,Brisbane,1,Good,Good,0
30204104504,32189,31000,Brisbane,1,Good,Good,0
30204104505,32190,31000,Brisbane,1,Good,Good,0
30204104506,32191,31000,Brisbane,1,Good,Good,0
30204104507,32192,31000,Brisbane,1,Good,Good,0
30204104508,32193,31000,Brisbane,1,Good,Good,0
30204104509,32194,31000,Brisbane,1,Good,Good,0
30204104510,32195,31000,Brisbane,1,Good,Good,0
30204104511,32196,31000,Brisbane,1,Good,Good,0
30204104512,32197,31000,Brisbane,1,Good,Good,0
30204104513,32198,31000,Brisbane,1,Good,Good,0
30204104514,32199,31000,Brisbane,1,Good,Good,0
30204104515,32200,31000,Brisbane,1,Good,Good,0
30204104516,32201,31000,Brisbane,1,Good,Good,0
30204104517,32202,31000,Brisbane,1,Good,Good,0
30204104518,32203,31000,Brisbane,1,Good,Good,0
30204104601,32204,31000,Brisbane,1,Good,Good,0
30204104602,32205,31000,Brisbane,1,Good,Good,0
30204104603,32206,31000,Brisbane,1,Good,Good,0
30204104604,32207,31000,Brisbane,1,Good,Good,0
30204104605,32208,31000,Brisbane,1,Good,Good,0
30204104606,32209,31000,Brisbane,1,Good,Good,0
30204104607,32210,31000,Brisbane,1,Good,Good,0
30204104608,32211,31000,Brisbane,1,Good,Good,0
30204104609,32212,31000,Brisbane,1,Good,Good,0
30204104610,32213,31000,Brisbane,1,Good,Good,0
30204104611,32214,31000,Brisbane,1,Good,Good,0
30204104612,32215,31000,Brisbane,1,Good,Good,0
30204104613,32216,31000,Brisbane,1,Good,Good,0
30204104614,32217,31000,Brisbane,1,Good,Good,0
30204104615,32218,31000,Brisbane,1,Good,Good,0
30204104616,32219,31000,Brisbane,1,Good,Good,0
30204104617,32220,31000,Brisbane,1,Good,Good,0
30204104618,32221,31000,Brisbane,1,Good,Good,0
30204104619,32222,31000,Brisbane,1,Good,Good,0
30204104620,32223,31000,Brisbane,1,Good,Good,0
30204104621,32224,31000,Brisbane,1,Good,Good,0
30204104622,32225,31000,Brisbane,1,Good,Good,0
30301104701,32226,31000,Brisbane,1,Good,Good,0
30301104702,32227,31000,Brisbane,1,Good,Good,0
30301104703,32228,31000,Brisbane,1,Good,Good,0
30301104704,32229,31000,Brisbane,1,Good,Good,0
30301104705,32230,31000,Brisbane,1,Good,Good,0
30301104706,32231,31000,Brisbane,1,Good,Good,0
30301104707,32232,31000,Brisbane,1,Good,Good,0
30301104708,32233,31000,Brisbane,1,Good,Good,0
30301104709,32234,31000,Brisbane,1,Good,Good,0
30301104710,32235,31000,Brisbane,1,Good,Good,0
30301104711,32236,31000,Brisbane,1,Good,Good,0
30301104712,32237,31000,Brisbane,1,Good,Good,0
30301104713,32238,31000,Brisbane,1,Good,Good,0
30301104714,32239,31000,Brisbane,1,Good,Good,0
30301104715,32240,31000,Brisbane,1,Good,Good,0
30301104716,32241,31000,Brisbane,1,Good,Good,0
30301104717,32242,31000,Brisbane,1,Good,Good,0
30301104718,32243,31000,Brisbane,1,Good,Good,0
30301104719,32244,31000,Brisbane,1,Good,Good,0
30301104720,32245,31000,Brisbane,1,Good,Good,0
30301104721,32246,31000,Brisbane,1,Good,Good,0
30301104722,32247,31000,Brisbane,1,Good,Good,0
30301104723,32248,31000,Brisbane,1,Good,Good,0
30301104724,32249,31000,Brisbane,1,Good,Good,0
30301104725,32250,31000,Brisbane,1,Good,Good,0
30301104801,32251,31000,Brisbane,1,Good,Good,0
30301104802,32252,31000,Brisbane,1,Good,Good,0
30301104803,32253,31000,Brisbane,1,Good,Good,0
30301104804,32254,31000,Brisbane,1,Good,Good,0
30301104805,32255,31000,Brisbane,1,Good,Good,0
30301104806,32256,31000,Brisbane,1,Good,Good,0
30301104807,32257,31000,Brisbane,1,Good,Good,0
30301104808,32258,31000,Brisbane,1,Good,Good,0
30301104809,32259,31000,Brisbane,1,Good,Good,0
30301104810,32260,31000,Brisbane,1,Good,Good,0
30301104811,32261,31000,Brisbane,1,Good,Good,0
30301104812,32262,31000,Brisbane,1,Good,Good,0
30301104813,32263,31000,Brisbane,1,Good,Good,0
30301104814,32264,31000,Brisbane,1,Good,Good,0
30301104901,32265,31000,Brisbane,1,Good,Good,0
30301104902,32266,31000,Brisbane,1,Good,Good,0
30301104903,32267,31000,Brisbane,1,Good,Good,0
30301104904,32268,31000,Brisbane,1,Good,Good,0
30301104905,32269,31000,Brisbane,1,Good,Good,0
30301104906,32270,31000,Brisbane,1,Good,Good,0
30301104907,32271,31000,Brisbane,1,Good,Good,0
30301104908,32272,31000,Brisbane,1,Good,Good,0
30301104909,32273,31000,Brisbane,1,Good,Good,0
30301104910,32274,31000,Brisbane,1,Good,Good,0
30301104911,32275,31000,Brisbane,1,Good,Good,0
30301104912,32276,31000,Brisbane,1,Good,Good,0
30301104913,32277,31000,Brisbane,1,Good,Good,0
30301104914,32278,31000,Brisbane,1,Good,Good,0
30301104915,32279,31000,Brisbane,1,Good,Good,0
30301104916,32280,31000,Brisbane,1,Good,Good,0
30301104917,32281,31000,Brisbane,1,Good,Good,0
30301104918,32282,31000,Brisbane,1,Good,Good,0
30301104919,32283,31000,Brisbane,1,Good,Good,0
30301104920,32284,31000,Brisbane,1,Good,Good,0
30301104921,32285,31000,Brisbane,1,Good,Good,0
30301104922,32286,31000,Brisbane,1,Good,Good,0
30301104923,32287,31000,Brisbane,1,Good,Good,0
30301104924,32288,31000,Brisbane,1,Good,Good,0
30301105001,32289,31000,Brisbane,1,Good,Good,0
30301105002,32290,31000,Brisbane,1,Good,Good,0
30301105003,32291,31000,Brisbane,1,Good,Good,0
30301105004,32292,31000,Brisbane,1,Good,Good,0
30301105005,32293,31000,Brisbane,1,Good,Good,0
30301105006,32294,31000,Brisbane,1,Good,Good,0
30301105007,32295,31000,Brisbane,1,Good,Good,0
30301105008,32296,31000,Brisbane,1,Good,Good,0
30301105009,32297,31000,Brisbane,1,Good,Good,0
30301105010,32298,31000,Brisbane,1,Good,Good,0
30301105011,32299,31000,Brisbane,1,Good,Good,0
30301105012,32300,31000,Brisbane,1,Good,Good,0
30301105013,32301,31000,Brisbane,1,Good,Good,0
30301105014,32302,31000,Brisbane,1,Good,Good,0
30301105015,32303,31000,Brisbane,1,Good,Good,0
30301105016,32304,31000,Brisbane,1,Good,Good,0
30301105101,32305,31000,Brisbane,1,Good,Good,0
30301105102,32306,31000,Brisbane,1,Good,Good,0
30301105103,32307,31000,Brisbane,1,Good,Good,0
30301105104,32308,31000,Brisbane,1,Good,Good,0
30301105105,32309,31000,Brisbane,1,Good,Good,0
30301105106,32310,31000,Brisbane,1,Good,Good,0
30301105107,32311,31000,Brisbane,1,Good,Good,0
30301105108,32312,31000,Brisbane,1,Good,Good,0
30301105109,32313,31000,Brisbane,1,Good,Good,0
30301105110,32314,31000,Brisbane,1,Good,Good,0
30301105111,32315,31000,Brisbane,1,Good,Good,0
30301105112,32316,31000,Brisbane,1,Good,Good,0
30301105113,32317,31000,Brisbane,1,Good,Good,0
30301105114,32318,31000,Brisbane,1,Good,Good,0
30301105115,32319,31000,Brisbane,1,Good,Good,0
30301105116,32320,31000,Brisbane,1,Good,Good,0
30301105117,32321,31000,Brisbane,1,Good,Good,0
30301105118,32322,31000,Brisbane,1,Good,Good,0
30301105119,32323,31000,Brisbane,1,Good,Good,0
30301105120,32324,31000,Brisbane,1,Good,Good,0
30301105121,32325,31000,Brisbane,1,Good,Good,0
30301105122,32326,31000,Brisbane,1,Good,Good,0
30301105123,32327,31000,Brisbane,1,Good,Good,0
30301105124,32328,31000,Brisbane,1,Good,Good,0
30301105125,32329,31000,Brisbane,1,Good,Good,0
30301105126,32330,31000,Brisbane,1,Good,Good,0
30301105127,32331,31000,Brisbane,1,Good,Good,0
30301105128,32332,31000,Brisbane,1,Good,Good,0
30301105129,32333,31000,Brisbane,1,Good,Good,0
30301105130,32334,31000,Brisbane,1,Good,Good,0
30301105131,32335,31000,Brisbane,1,Good,Good,0
30301105132,32336,31000,Brisbane,1,Good,Good,0
30301105133,32337,31000,Brisbane,1,Good,Good,0
30301105134,32338,31000,Brisbane,1,Good,Good,0
30301105135,32339,31000,Brisbane,1,Good,Good,0
30301105136,32340,31000,Brisbane,1,Good,Good,0
30301105137,32341,31000,Brisbane,1,Good,Good,0
30301105138,32342,31000,Brisbane,1,Good,Good,0
30301105139,32343,31000,Brisbane,1,Good,Good,0
30301105140,32344,31000,Brisbane,1,Good,Good,0
30301105141,32345,31000,Brisbane,1,Good,Good,0
30302105201,32346,31000,Brisbane,1,Good,Good,0
30302105202,32347,31000,Brisbane,1,Good,Good,0
30302105203,32348,31000,Brisbane,1,Good,Good,0
30302105204,32349,31000,Brisbane,1,Good,Good,0
30302105205,32350,31000,Brisbane,1,Good,Good,0
30302105206,32351,31000,Brisbane,1,Good,Good,0
30302105207,32352,31000,Brisbane,1,Good,Good,0
30302105208,32353,31000,Brisbane,1,Good,Good,0
30302105209,32354,31000,Brisbane,1,Good,Good,0
30302105210,32355,31000,Brisbane,1,Good,Good,0
30302105211,32356,31000,Brisbane,1,Good,Good,0
30302105212,32357,31000,Brisbane,1,Good,Good,0
30302105213,32358,31000,Brisbane,1,Good,Good,0
30302105214,32359,31000,Brisbane,1,Good,Good,0
30302105215,32360,31000,Brisbane,1,Good,Good,0
30302105216,32361,31000,Brisbane,1,Good,Good,0
30302105217,32362,31000,Brisbane,1,Good,Good,0
30302105218,32363,31000,Brisbane,1,Good,Good,0
30302105219,32364,31000,Brisbane,1,Good,Good,0
30302105220,32365,31000,Brisbane,1,Good,Good,0
30302105221,32366,31000,Brisbane,1,Good,Good,0
30302105222,32367,31000,Brisbane,1,Good,Good,0
30302105223,32368,31000,Brisbane,1,Good,Good,0
30302105224,32369,31000,Brisbane,1,Good,Good,0
30302105225,32370,31000,Brisbane,1,Good,Good,0
30302105301,32371,31000,Brisbane,1,Good,Good,0
30302105302,32372,31000,Brisbane,1,Good,Good,0
30302105303,32373,31000,Brisbane,1,Good,Good,0
30302105304,32374,31000,Brisbane,1,Good,Good,0
30302105305,32375,31000,Brisbane,1,Good,Good,0
30302105306,32376,31000,Brisbane,1,Good,Good,0
30302105307,32377,31000,Brisbane,1,Good,Good,0
30302105308,32378,31000,Brisbane,1,Good,Good,0
30302105309,32379,31000,Brisbane,1,Good,Good,0
30302105310,32380,31000,Brisbane,1,Good,Good,0
30302105311,32381,31000,Brisbane,1,Good,Good,0
30302105312,32382,31000,Brisbane,1,Good,Good,0
30302105313,32383,31000,Brisbane,1,Good,Good,0
30302105314,32384,31000,Brisbane,1,Good,Good,0
30302105315,32385,31000,Brisbane,1,Good,Good,0
30302105316,32386,31000,Brisbane,1,Good,Good,0
30302105317,32387,31000,Brisbane,1,Good,Good,0
30302105318,32388,31000,Brisbane,1,Good,Good,0
30302105319,32389,31000,Brisbane,1,Good,Good,0
30302105320,32390,31000,Brisbane,1,Good,Good,0
30302105321,32391,31000,Brisbane,1,Good,Good,0
30302105322,32392,31000,Brisbane,1,Good,Good,0
30302105323,32393,31000,Brisbane,1,Good,Good,0
30302105324,32394,31000,Brisbane,1,Good,Good,0
30302105325,32395,31000,Brisbane,1,Good,Good,0
30302105326,32396,31000,Brisbane,1,Good,Good,0
30302105327,32397,31000,Brisbane,1,Good,Good,0
30302105328,32398,31000,Brisbane,1,Good,Good,0
30302105329,32399,31000,Brisbane,1,Good,Good,0
30302105330,32400,31000,Brisbane,1,Good,Good,0
30302105331,32401,31000,Brisbane,1,Good,Good,0
30302105332,32402,31000,Brisbane,1,Good,Good,0
30302105333,32403,31000,Brisbane,1,Good,Good,0
30302105334,32404,31000,Brisbane,1,Good,Good,0
30302105335,32405,31000,Brisbane,1,Good,Good,0
30302105336,32406,31000,Brisbane,1,Good,Good,0
30302105337,32407,31000,Brisbane,1,Good,Good,0
30302105401,32408,31000,Brisbane,1,Good,Good,0
30302105402,32409,31000,Brisbane,1,Good,Good,0
30302105403,32410,31000,Brisbane,1,Good,Good,0
30302105404,32411,31000,Brisbane,1,Good,Good,0
30302105405,32412,31000,Brisbane,1,Good,Good,0
30302105406,32413,31000,Brisbane,1,Good,Good,0
30302105407,32414,31000,Brisbane,1,Good,Good,0
30302105408,32415,31000,Brisbane,1,Good,Good,0
30302105409,32416,31000,Brisbane,1,Good,Good,0
30302105410,32417,31000,Brisbane,1,Good,Good,0
30302105501,32418,31000,Brisbane,1,Good,Good,0
30302105502,32419,31000,Brisbane,1,Good,Good,0
30302105503,32420,31000,Brisbane,1,Good,Good,0
30302105504,32421,31000,Brisbane,1,Good,Good,0
30302105505,32422,31000,Brisbane,1,Good,Good,0
30302105506,32423,31000,Brisbane,1,Good,Good,0
30302105507,32424,31000,Brisbane,1,Good,Good,0
30302105508,32425,31000,Brisbane,1,Good,Good,0
30302105509,32426,31000,Brisbane,1,Good,Good,0
30302105510,32427,31000,Brisbane,1,Good,Good,0
30302105511,32428,31000,Brisbane,1,Good,Good,0
30302105512,32429,31000,Brisbane,1,Good,Good,0
30302105513,32430,31000,Brisbane,1,Good,Good,0
30302105514,32431,31000,Brisbane,1,Good,Good,0
30302105515,32432,31000,Brisbane,1,Good,Good,0
30302105516,32433,31000,Brisbane,1,Good,Good,0
30302105517,32434,31000,Brisbane,1,Good,Good,0
30302105518,32435,31000,Brisbane,1,Good,Good,0
30302105519,32436,31000,Brisbane,1,Good,Good,0
30302105520,32437,31000,Brisbane,1,Good,Good,0
30302105521,32438,31000,Brisbane,1,Good,Good,0
30302105522,32439,31000,Brisbane,1,Good,Good,0
30302105523,32440,31000,Brisbane,1,Good,Good,0
30302105601,32441,31000,Brisbane,1,Good,Good,0
30302105602,32442,31000,Brisbane,1,Good,Good,0
30302105603,32443,31000,Brisbane,1,Good,Good,0
30302105604,32444,31000,Brisbane,1,Good,Good,0
30302105605,32445,31000,Brisbane,1,Good,Good,0
30302105606,32446,31000,Brisbane,1,Good,Good,0
30302105607,32447,31000,Brisbane,1,Good,Good,0
30302105608,32448,31000,Brisbane,1,Good,Good,0
30302105609,32449,31000,Brisbane,1,Good,Good,0
30302105610,32450,31000,Brisbane,1,Good,Good,0
30302105611,32451,31000,Brisbane,1,Good,Good,0
30302105612,32452,31000,Brisbane,1,Good,Good,0
30302105613,32453,31000,Brisbane,1,Good,Good,0
30302105614,32454,31000,Brisbane,1,Good,Good,0
30302105615,32455,31000,Brisbane,1,Good,Good,0
30302105616,32456,31000,Brisbane,1,Good,Good,0
30302105617,32457,31000,Brisbane,1,Good,Good,0
30302105618,32458,31000,Brisbane,1,Good,Good,0
30302105619,32459,31000,Brisbane,1,Good,Good,0
30302105620,32460,31000,Brisbane,1,Good,Good,0
30302105621,32461,31000,Brisbane,1,Good,Good,0
30302105701,32462,31000,Brisbane,1,Good,Good,0
30302105702,32463,31000,Brisbane,1,Good,Good,0
30302105703,32464,31000,Brisbane,1,Good,Good,0
30302105704,32465,31000,Brisbane,1,Good,Good,0
30302105705,32466,31000,Brisbane,1,Good,Good,0
30302105706,32467,31000,Brisbane,1,Good,Good,0
30302105707,32468,31000,Brisbane,1,Good,Good,0
30302105708,32469,31000,Brisbane,1,Good,Good,0
30302105709,32470,31000,Brisbane,1,Good,Good,0
30302105710,32471,31000,Brisbane,1,Good,Good,0
30302105711,32472,31000,Brisbane,1,Good,Good,0
30302105712,32473,31000,Brisbane,1,Good,Good,0
30302105713,32474,31000,Brisbane,1,Good,Good,0
30302105714,32475,31000,Brisbane,1,Good,Good,0
30302105715,32476,31000,Brisbane,1,Good,Good,0
30302105716,32477,31000,Brisbane,1,Good,Good,0
30302105801,32478,31000,Brisbane,1,Good,Good,0
30302105802,32479,31000,Brisbane,1,Good,Good,0
30302105803,32480,31000,Brisbane,1,Good,Good,0
30302105804,32481,31000,Brisbane,1,Good,Good,0
30302105805,32482,31000,Brisbane,1,Good,Good,0
30302105806,32483,31000,Brisbane,1,Good,Good,0
30302105807,32484,31000,Brisbane,1,Good,Good,0
30302105808,32485,31000,Brisbane,1,Good,Good,0
30302105809,32486,31000,Brisbane,1,Good,Good,0
30302105810,32487,31000,Brisbane,1,Good,Good,0
30302105811,32488,31000,Brisbane,1,Good,Good,0
30302105812,32489,31000,Brisbane,1,Good,Good,0
30302105813,32490,31000,Brisbane,1,Good,Good,0
30302105901,32491,31000,Brisbane,1,Good,Good,0
30302105902,32492,31000,Brisbane,1,Good,Good,0
30302105903,32493,31000,Brisbane,1,Good,Good,0
30302105904,32494,31000,Brisbane,1,Good,Good,0
30302105905,32495,31000,Brisbane,1,Good,Good,0
30302105906,32496,31000,Brisbane,1,Good,Good,0
30302105907,32497,31000,Brisbane,1,Good,Good,0
30302105908,32498,31000,Brisbane,1,Good,Good,0
30302105909,32499,31000,Brisbane,1,Good,Good,0
30302105910,32500,31000,Brisbane,1,Good,Good,0
30302105911,32501,31000,Brisbane,1,Good,Good,0
30302105912,32502,31000,Brisbane,1,Good,Good,0
30302105913,32503,31000,Brisbane,1,Good,Good,0
30302105914,32504,31000,Brisbane,1,Good,Good,0
30302105915,32505,31000,Brisbane,1,Good,Good,0
30302105916,32506,31000,Brisbane,1,Good,Good,0
30302105917,32507,31000,Brisbane,1,Good,Good,0
30302105918,32508,31000,Brisbane,1,Good,Good,0
30302105919,32509,31000,Brisbane,1,Good,Good,0
30302105920,32510,31000,Brisbane,1,Good,Good,0
30302105921,32511,31000,Brisbane,1,Good,Good,0
30302105922,32512,31000,Brisbane,1,Good,Good,0
30302105923,32513,31000,Brisbane,1,Good,Good,0
30302105924,32514,31000,Brisbane,1,Good,Good,0
30303106001,32515,31000,Brisbane,1,Good,Good,0
30303106002,32516,31000,Brisbane,1,Good,Good,0
30303106003,32517,31000,Brisbane,1,Good,Good,0
30303106004,32518,31000,Brisbane,1,Good,Good,0
30303106005,32519,31000,Brisbane,1,Good,Good,0
30303106006,32520,31000,Brisbane,1,Good,Good,0
30303106007,32521,31000,Brisbane,1,Good,Good,0
30303106008,32522,31000,Brisbane,1,Good,Good,0
30303106009,32523,31000,Brisbane,1,Good,Good,0
30303106010,32524,31000,Brisbane,1,Good,Good,0
30303106011,32525,31000,Brisbane,1,Good,Good,0
30303106012,32526,31000,Brisbane,1,Good,Good,0
30303106013,32527,31000,Brisbane,1,Good,Good,0
30303106014,32528,31000,Brisbane,1,Good,Good,0
30303106015,32529,31000,Brisbane,1,Good,Good,0
30303106016,32530,31000,Brisbane,1,Good,Good,0
