CD_CODE_2006,SA2_CODE_2021,SA2_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
1031402,105011095,Nyngan - Warren,0.8181818,Good,Good,0
1031402,105011096,Walgett - Lightning Ridge,0.1818182,Good,Good,0
1031403,105011094,Coonamble,0.3636364,Good,Good,0
1031403,105011095,Nyngan - Warren,0.6363636,Good,Good,0
1031404,105011095,Nyngan - Warren,1,Good,Good,0
1031405,105011095,Nyngan - Warren,0.9722222,Good,Good,0
1031405,105031105,Narromine,0.0277778,Good,Good,0
1031501,105011094,Coonamble,0.7297297,Good,Good,0
1031501,105011095,Nyngan - Warren,0.1891892,Good,Good,0
1031501,105031104,Gilgandra,0.0810811,Good,Good,0
1031502,105011095,Nyngan - Warren,1,Good,Good,0
1031503,105011095,Nyngan - Warren,1,Good,Good,0
1031504,105011094,Coonamble,0.3055556,Good,Good,0
1031504,105031104,Gilgandra,0.4722222,Good,Good,0
1031504,105031105,Narromine,0.2222222,Good,Good,0
1031505,105011094,Coonamble,0.2162162,Good,Good,0
1031505,105011095,Nyngan - Warren,0.2432432,Good,Good,0
1031505,105031105,Narromine,0.5405405,Good,Good,0
1031506,105011095,Nyngan - Warren,1,Good,Good,0
1031507,105011095,Nyngan - Warren,1,Good,Good,0
1031601,105031104,Gilgandra,1,Good,Good,0
1031602,105031104,Gilgandra,1,Good,Good,0
1031603,105031104,Gilgandra,1,Good,Good,0
1031604,105031104,Gilgandra,1,Good,Good,0
1031605,105031104,Gilgandra,1,Good,Good,0
1031606,105031104,Gilgandra,1,Good,Good,0
1031607,105031104,Gilgandra,1,Good,Good,0
1031608,105031104,Gilgandra,1,Good,Good,0
1031609,105031104,Gilgandra,1,Good,Good,0
1031610,105031104,Gilgandra,1,Good,Good,0
1031611,105031104,Gilgandra,1,Good,Good,0
1031612,105031104,Gilgandra,1,Good,Good,0
1031613,105031104,Gilgandra,1,Good,Good,0
1031614,105031104,Gilgandra,1,Good,Good,0
1031615,105031104,Gilgandra,1,Good,Good,0
1031701,105031103,Dubbo Surrounds,0.9736842,Acceptable,Good,0
1031701,105031104,Gilgandra,0.0263158,Good,Good,0
1031702,105031100,Dubbo - East,0.3658537,Good,Good,0
1031702,105031103,Dubbo Surrounds,0.6341463,Acceptable,Good,0
1031703,105031103,Dubbo Surrounds,1,Acceptable,Good,0
1031704,105031103,Dubbo Surrounds,1,Acceptable,Good,0
1031705,105031103,Dubbo Surrounds,1,Acceptable,Good,0
1031706,105031102,Dubbo - West,0.1020408,Good,Good,0
1031706,105031103,Dubbo Surrounds,0.8979592,Acceptable,Good,0
1031707,105031103,Dubbo Surrounds,1,Acceptable,Good,0
1031708,105031103,Dubbo Surrounds,1,Acceptable,Good,0
1031709,105031102,Dubbo - West,0.7804878,Good,Good,0
1031709,105031103,Dubbo Surrounds,0.2195122,Acceptable,Good,0
1031801,105031102,Dubbo - West,1,Good,Good,0
1031802,105031102,Dubbo - West,1,Good,Good,0
1031803,105031102,Dubbo - West,1,Good,Good,0
1031804,105031102,Dubbo - West,1,Good,Good,0
1031805,105031102,Dubbo - West,1,Good,Good,0
1031806,105031102,Dubbo - West,1,Good,Good,0
1031807,105031102,Dubbo - West,1,Good,Good,0
1031808,105031102,Dubbo - West,1,Good,Good,0
1031809,105031102,Dubbo - West,1,Good,Good,0
1031810,105031102,Dubbo - West,1,Good,Good,0
1031811,105031100,Dubbo - East,1,Good,Good,0
1031812,105031100,Dubbo - East,0.9347826,Good,Good,0
1031812,105031102,Dubbo - West,0.0652174,Good,Good,0
1031813,105031102,Dubbo - West,1,Good,Good,0
1031901,105031100,Dubbo - East,1,Good,Good,0
1031902,105031100,Dubbo - East,1,Good,Good,0
1031903,105031100,Dubbo - East,1,Good,Good,0
1031904,105031100,Dubbo - East,1,Good,Good,0
1031905,105031100,Dubbo - East,1,Good,Good,0
1031906,105031100,Dubbo - East,0.9756098,Good,Good,0
1031906,105031101,Dubbo - South,0.0243902,Good,Good,0
1031907,105031100,Dubbo - East,1,Good,Good,0
1031908,105031100,Dubbo - East,1,Good,Good,0
1031909,105031100,Dubbo - East,1,Good,Good,0
1031910,105031100,Dubbo - East,1,Good,Good,0
1031911,105031100,Dubbo - East,1,Good,Good,0
1031912,105031100,Dubbo - East,1,Good,Good,0
1032001,105031101,Dubbo - South,1,Good,Good,0
1032002,105031101,Dubbo - South,1,Good,Good,0
1032003,105031101,Dubbo - South,1,Good,Good,0
1032004,105031101,Dubbo - South,1,Good,Good,0
1032005,105031101,Dubbo - South,1,Good,Good,0
1032006,105031101,Dubbo - South,1,Good,Good,0
1032007,105031101,Dubbo - South,1,Good,Good,0
1032008,105031101,Dubbo - South,1,Good,Good,0
1032009,105031101,Dubbo - South,1,Good,Good,0
1032010,105031101,Dubbo - South,1,Good,Good,0
1032011,105031101,Dubbo - South,1,Good,Good,0
1032012,105031101,Dubbo - South,1,Good,Good,0
1032013,105031101,Dubbo - South,1,Good,Good,0
1032101,105031101,Dubbo - South,1,Good,Good,0
1032102,105031101,Dubbo - South,1,Good,Good,0
1032103,105031101,Dubbo - South,1,Good,Good,0
1032104,105031101,Dubbo - South,1,Good,Good,0
1032105,105031101,Dubbo - South,1,Good,Good,0
1032106,105031101,Dubbo - South,1,Good,Good,0
1032107,105031101,Dubbo - South,1,Good,Good,0
1032108,105031101,Dubbo - South,1,Good,Good,0
1032109,105031101,Dubbo - South,1,Good,Good,0
1032110,105031101,Dubbo - South,1,Good,Good,0
1032111,105031101,Dubbo - South,1,Good,Good,0
1032112,105031101,Dubbo - South,1,Good,Good,0
1032113,105031101,Dubbo - South,1,Good,Good,0
1032114,105031101,Dubbo - South,1,Good,Good,0
1032201,105031103,Dubbo Surrounds,0.8979592,Acceptable,Good,0
1032201,105031106,Wellington,0.1020408,Good,Good,0
1032202,105031103,Dubbo Surrounds,0.2926829,Acceptable,Good,0
1032202,105031106,Wellington,0.7073171,Good,Good,0
1032203,105031106,Wellington,1,Good,Good,0
1032204,105031106,Wellington,1,Good,Good,0
1032205,105031106,Wellington,1,Good,Good,0
1032206,105031103,Dubbo Surrounds,0.106383,Acceptable,Good,0
1032206,105031106,Wellington,0.893617,Good,Good,0
1032207,105031106,Wellington,1,Good,Good,0
1032208,105031106,Wellington,1,Good,Good,0
1032209,105031106,Wellington,1,Good,Good,0
1032210,105031106,Wellington,1,Good,Good,0
1032211,103031074,Mudgee Surrounds - West,0.326087,Good,Good,0
1032211,105031106,Wellington,0.673913,Good,Good,0
1032212,105031106,Wellington,1,Good,Good,0
1032213,103041079,Orange Surrounds,0.0238095,Good,Good,0
1032213,105031106,Wellington,0.9761905,Good,Good,0
1032214,105031106,Wellington,1,Good,Good,0
1032215,105031106,Wellington,1,Good,Good,0
1032301,105031106,Wellington,1,Good,Good,0
1032302,105031106,Wellington,1,Good,Good,0
1032303,105031106,Wellington,1,Good,Good,0
1032304,105031106,Wellington,1,Good,Good,0
1032305,105031106,Wellington,1,Good,Good,0
1032306,105031106,Wellington,1,Good,Good,0
1032307,105031106,Wellington,1,Good,Good,0
1032308,105031106,Wellington,1,Good,Good,0
1032309,105031106,Wellington,1,Good,Good,0
1032310,105031106,Wellington,1,Good,Good,0
1032401,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032402,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032403,103031072,Mudgee,0.122449,Good,Good,0
1032403,103031074,Mudgee Surrounds - West,0.877551,Good,Good,0
1032404,103031072,Mudgee,0.0810811,Good,Good,0
1032404,103031074,Mudgee Surrounds - West,0.9189189,Good,Good,0
1032405,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032406,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032407,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032408,103031072,Mudgee,0.0333333,Good,Good,0
1032408,103031074,Mudgee Surrounds - West,0.9666667,Good,Good,0
1032409,103031072,Mudgee,0.0285714,Good,Good,0
1032409,103031074,Mudgee Surrounds - West,0.9714286,Good,Good,0
1032501,103031072,Mudgee,1,Good,Good,0
1032502,103031072,Mudgee,1,Good,Good,0
1032503,103031072,Mudgee,1,Good,Good,0
1032504,103031072,Mudgee,1,Good,Good,0
1032505,103031072,Mudgee,1,Good,Good,0
1032506,103031072,Mudgee,1,Good,Good,0
1032507,103031072,Mudgee,1,Good,Good,0
1032508,103031072,Mudgee,1,Good,Good,0
1032509,103031072,Mudgee,1,Good,Good,0
1032510,103031072,Mudgee,1,Good,Good,0
1032511,103031072,Mudgee,1,Good,Good,0
1032512,103031072,Mudgee,1,Good,Good,0
1032513,103031072,Mudgee,1,Good,Good,0
1032514,103031072,Mudgee,1,Good,Good,0
1032515,103031072,Mudgee,1,Good,Good,0
1032516,103031072,Mudgee,1,Good,Good,0
1032601,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032602,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032603,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032604,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032605,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032606,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032607,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032608,103031072,Mudgee,0.0714286,Good,Good,0
1032608,103031074,Mudgee Surrounds - West,0.9285714,Good,Good,0
1032609,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032701,105031100,Dubbo - East,0.66,Good,Good,0
1032701,105031101,Dubbo - South,0.18,Good,Good,0
1032701,105031103,Dubbo Surrounds,0.16,Acceptable,Good,0
1032702,105031103,Dubbo Surrounds,1,Acceptable,Good,0
1032703,105031102,Dubbo - West,0.4375,Good,Good,0
1032703,105031103,Dubbo Surrounds,0.5625,Acceptable,Good,0
1032704,105031103,Dubbo Surrounds,1,Acceptable,Good,0
1032705,105031103,Dubbo Surrounds,1,Acceptable,Good,0
1032706,105031103,Dubbo Surrounds,1,Acceptable,Good,0
1032707,105031103,Dubbo Surrounds,1,Acceptable,Good,0
1032708,105031103,Dubbo Surrounds,1,Acceptable,Good,0
1032709,105031103,Dubbo Surrounds,1,Acceptable,Good,0
1032710,105031100,Dubbo - East,1,Good,Good,0
1032711,105031100,Dubbo - East,0.9189189,Good,Good,0
1032711,105031103,Dubbo Surrounds,0.0810811,Acceptable,Good,0
1032801,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032802,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032803,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032804,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032805,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032806,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032807,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032808,103031074,Mudgee Surrounds - West,1,Good,Good,0
1032809,103031074,Mudgee Surrounds - West,1,Good,Good,0
1040101,105011096,Walgett - Lightning Ridge,0.9574468,Good,Good,0
1040101,307011171,Balonne,0.0425532,Good,Good,0
1040102,105011096,Walgett - Lightning Ridge,1,Good,Good,0
1040103,105011096,Walgett - Lightning Ridge,1,Good,Good,0
1040104,105011096,Walgett - Lightning Ridge,1,Good,Good,0
1040201,105011096,Walgett - Lightning Ridge,1,Good,Good,0
1040202,105011096,Walgett - Lightning Ridge,1,Good,Good,0
1040203,105011096,Walgett - Lightning Ridge,1,Good,Good,0
1040204,105011096,Walgett - Lightning Ridge,1,Good,Good,0
1040205,105011096,Walgett - Lightning Ridge,1,Good,Good,0
1040206,105011096,Walgett - Lightning Ridge,1,Good,Good,0
1040207,105011096,Walgett - Lightning Ridge,1,Good,Good,0
1040301,105011096,Walgett - Lightning Ridge,1,Good,Good,0
1040302,105011096,Walgett - Lightning Ridge,1,Good,Good,0
1040303,105011096,Walgett - Lightning Ridge,1,Good,Good,0
1040304,105011096,Walgett - Lightning Ridge,1,Good,Good,0
1040305,105011096,Walgett - Lightning Ridge,1,Good,Good,0
1040306,105011096,Walgett - Lightning Ridge,1,Good,Good,0
1040307,105011096,Walgett - Lightning Ridge,1,Good,Good,0
1040308,105011096,Walgett - Lightning Ridge,1,Good,Good,0
1040309,105011096,Walgett - Lightning Ridge,1,Good,Good,0
1040401,105011094,Coonamble,0.85,Good,Good,0
1040401,105011096,Walgett - Lightning Ridge,0.15,Good,Good,0
1040402,105011094,Coonamble,1,Good,Good,0
1040403,105011094,Coonamble,1,Good,Good,0
1040404,105011094,Coonamble,1,Good,Good,0
1040405,105011094,Coonamble,1,Good,Good,0
1040406,105011094,Coonamble,1,Good,Good,0
1040407,105011094,Coonamble,1,Good,Good,0
1040501,105011094,Coonamble,0.9189189,Good,Good,0
1040501,105031099,Coonabarabran,0.0810811,Good,Good,0
1040502,105011094,Coonamble,1,Good,Good,0
1040503,105011094,Coonamble,1,Good,Good,0
1040504,105011094,Coonamble,1,Good,Good,0
1040505,105011094,Coonamble,1,Good,Good,0
1040506,105011094,Coonamble,1,Good,Good,0
1040601,105031099,Coonabarabran,1,Good,Good,0
1040602,105031099,Coonabarabran,1,Good,Good,0
1040603,103031074,Mudgee Surrounds - West,0.575,Good,Good,0
1040603,105031099,Coonabarabran,0.425,Good,Good,0
1040604,103031074,Mudgee Surrounds - West,0.7692308,Good,Good,0
1040604,105031099,Coonabarabran,0.2307692,Good,Good,0
1040605,103031074,Mudgee Surrounds - West,1,Good,Good,0
1040606,103031074,Mudgee Surrounds - West,1,Good,Good,0
1040607,103031074,Mudgee Surrounds - West,1,Good,Good,0
1040701,105031099,Coonabarabran,1,Good,Good,0
1040702,105031099,Coonabarabran,1,Good,Good,0
1040703,103031074,Mudgee Surrounds - West,0.0952381,Good,Good,0
1040703,105031099,Coonabarabran,0.8809524,Good,Good,0
1040703,106041129,Scone Surrounds,0.0238095,Good,Good,0
1040704,105031099,Coonabarabran,1,Good,Good,0
1040705,103031074,Mudgee Surrounds - West,0.4102564,Good,Good,0
1040705,105031099,Coonabarabran,0.5897436,Good,Good,0
1040706,103031074,Mudgee Surrounds - West,0.5128205,Good,Good,0
1040706,105031099,Coonabarabran,0.4871795,Good,Good,0
1040707,103031074,Mudgee Surrounds - West,1,Good,Good,0
1040708,105031099,Coonabarabran,1,Good,Good,0
1040801,105031099,Coonabarabran,1,Good,Good,0
1040802,105031099,Coonabarabran,1,Good,Good,0
1040803,105031099,Coonabarabran,1,Good,Good,0
1040804,105031099,Coonabarabran,1,Good,Good,0
1040805,105031099,Coonabarabran,1,Good,Good,0
1040806,105031099,Coonabarabran,1,Good,Good,0
1040807,105031099,Coonabarabran,1,Good,Good,0
1040808,105031099,Coonabarabran,1,Good,Good,0
1040809,105031099,Coonabarabran,1,Good,Good,0
1040810,105031099,Coonabarabran,1,Good,Good,0
1040811,105031099,Coonabarabran,1,Good,Good,0
1040901,105031099,Coonabarabran,1,Good,Good,0
1040902,105031099,Coonabarabran,1,Good,Good,0
1040903,105031099,Coonabarabran,1,Good,Good,0
1040904,105031099,Coonabarabran,1,Good,Good,0
1040905,105031099,Coonabarabran,1,Good,Good,0
1040906,105031099,Coonabarabran,1,Good,Good,0
1040907,105031099,Coonabarabran,1,Good,Good,0
1040908,105031099,Coonabarabran,1,Good,Good,0
1040909,105031099,Coonabarabran,1,Good,Good,0
1041001,110031198,Narrabri Surrounds,1,Good,Good,0
1041002,110031198,Narrabri Surrounds,1,Good,Good,0
1041003,110031197,Narrabri,0.0408163,Good,Good,0
1041003,110031198,Narrabri Surrounds,0.9591837,Good,Good,0
1041004,110031197,Narrabri,0.0238095,Good,Good,0
1041004,110031198,Narrabri Surrounds,0.9761905,Good,Good,0
1041005,105031099,Coonabarabran,0.0232558,Good,Good,0
1041005,110031198,Narrabri Surrounds,0.9767442,Good,Good,0
1041006,110031198,Narrabri Surrounds,1,Good,Good,0
1041007,110031198,Narrabri Surrounds,1,Good,Good,0
1041008,110031198,Narrabri Surrounds,1,Good,Good,0
1041101,110031197,Narrabri,0.0851064,Good,Good,0
1041101,110031198,Narrabri Surrounds,0.9148936,Good,Good,0
1041102,110031197,Narrabri,0.03125,Good,Good,0
1041102,110031198,Narrabri Surrounds,0.96875,Good,Good,0
1041103,110031198,Narrabri Surrounds,0.8064516,Good,Good,0
1041103,110041200,Gunnedah Surrounds,0.1935484,Good,Good,0
1041104,110031197,Narrabri,0.1428571,Good,Good,0
1041104,110031198,Narrabri Surrounds,0.8571429,Good,Good,0
1041105,110031198,Narrabri Surrounds,0.9285714,Good,Good,0
1041105,110041200,Gunnedah Surrounds,0.0714286,Good,Good,0
1041106,110031198,Narrabri Surrounds,0.2051282,Good,Good,0
1041106,110041200,Gunnedah Surrounds,0.7948718,Good,Good,0
1041107,110031198,Narrabri Surrounds,0.1555556,Good,Good,0
1041107,110041200,Gunnedah Surrounds,0.8444444,Good,Good,0
1041108,110041200,Gunnedah Surrounds,1,Good,Good,0
1041109,110041200,Gunnedah Surrounds,1,Good,Good,0
1041201,110031197,Narrabri,1,Good,Good,0
1041202,110031197,Narrabri,1,Good,Good,0
1041203,110031197,Narrabri,1,Good,Good,0
1041204,110031197,Narrabri,1,Good,Good,0
1041205,110031197,Narrabri,1,Good,Good,0
1041206,110031197,Narrabri,1,Good,Good,0
1041207,110031197,Narrabri,1,Good,Good,0
1041208,110031197,Narrabri,1,Good,Good,0
1041209,110031197,Narrabri,1,Good,Good,0
1041210,110031197,Narrabri,1,Good,Good,0
1041211,110031197,Narrabri,1,Good,Good,0
1041212,110031197,Narrabri,1,Good,Good,0
1041301,110031198,Narrabri Surrounds,1,Good,Good,0
1041302,110031198,Narrabri Surrounds,1,Good,Good,0
1041303,110031198,Narrabri Surrounds,1,Good,Good,0
1041304,110031197,Narrabri,0.0217391,Good,Good,0
1041304,110031198,Narrabri Surrounds,0.9782609,Good,Good,0
1041305,110031198,Narrabri Surrounds,1,Good,Good,0
1041306,110031198,Narrabri Surrounds,1,Good,Good,0
1041307,110031198,Narrabri Surrounds,1,Good,Good,0
1041308,110031198,Narrabri Surrounds,1,Good,Good,0
1041401,110031196,Moree Surrounds,1,Good,Good,0
1041402,110031196,Moree Surrounds,1,Good,Good,0
1041403,110031196,Moree Surrounds,1,Good,Good,0
1041404,110031196,Moree Surrounds,1,Good,Good,0
1041405,110031196,Moree Surrounds,1,Good,Good,0
1041406,110031196,Moree Surrounds,1,Good,Good,0
1041407,110031196,Moree Surrounds,1,Good,Good,0
1041408,110031196,Moree Surrounds,1,Good,Good,0
1041409,110031196,Moree Surrounds,1,Good,Good,0
1041501,110031196,Moree Surrounds,1,Good,Good,0
1041502,110031196,Moree Surrounds,1,Good,Good,0
1041503,110031196,Moree Surrounds,1,Good,Good,0
1041504,110031196,Moree Surrounds,1,Good,Good,0
1041505,110031196,Moree Surrounds,1,Good,Good,0
1041506,110031196,Moree Surrounds,1,Good,Good,0
1041507,110031196,Moree Surrounds,1,Good,Good,0
1041508,110031196,Moree Surrounds,1,Good,Good,0
1041509,110031196,Moree Surrounds,0.9545455,Good,Good,0
1041509,307011173,Goondiwindi,0.0227273,Good,Good,0
1041509,307011174,Inglewood - Waggamba,0.0227273,Good,Good,0
1041601,110031196,Moree Surrounds,1,Good,Good,0
1041602,110031196,Moree Surrounds,1,Good,Good,0
1041603,110031196,Moree Surrounds,1,Good,Good,0
1041604,110031196,Moree Surrounds,1,Good,Good,0
1041605,110031196,Moree Surrounds,1,Good,Good,0
1041606,110031196,Moree Surrounds,1,Good,Good,0
1041607,110031196,Moree Surrounds,1,Good,Good,0
1041608,110031195,Moree,0.2285714,Good,Good,0
1041608,110031196,Moree Surrounds,0.7714286,Good,Good,0
1041609,110031196,Moree Surrounds,1,Good,Good,0
1041701,110041201,Quirindi,1,Good,Good,0
1041702,110041201,Quirindi,1,Good,Good,0
1041703,110041201,Quirindi,1,Good,Good,0
1041704,110041201,Quirindi,1,Good,Good,0
1041705,110041201,Quirindi,1,Good,Good,0
1041706,110041201,Quirindi,1,Good,Good,0
1041801,110031195,Moree,1,Good,Good,0
1041802,110031195,Moree,1,Good,Good,0
1041803,110031195,Moree,1,Good,Good,0
1041804,110031195,Moree,1,Good,Good,0
1041805,110031196,Moree Surrounds,1,Good,Good,0
1041806,110031195,Moree,1,Good,Good,0
1041807,110031195,Moree,1,Good,Good,0
1041808,110031195,Moree,1,Good,Good,0
1041809,110031195,Moree,1,Good,Good,0
1041810,110031195,Moree,1,Good,Good,0
1041811,110031195,Moree,1,Good,Good,0
1041901,110021193,Inverell Surrounds - West,0.0652174,Good,Good,0
1041901,110031196,Moree Surrounds,0.9347826,Good,Good,0
1041902,110021193,Inverell Surrounds - West,0.0434783,Good,Good,0
1041902,110031196,Moree Surrounds,0.9565217,Good,Good,0
1041903,110021193,Inverell Surrounds - West,0.9285714,Good,Good,0
1041903,110031196,Moree Surrounds,0.0714286,Good,Good,0
1041904,110021193,Inverell Surrounds - West,0.1914894,Good,Good,0
1041904,110031196,Moree Surrounds,0.8085106,Good,Good,0
1041905,110021193,Inverell Surrounds - West,0.877551,Good,Good,0
1041905,110031196,Moree Surrounds,0.122449,Good,Good,0
1041906,110021193,Inverell Surrounds - West,1,Good,Good,0
1041907,110021192,Inverell Surrounds - East,0.0612245,Acceptable,Good,0
1041907,110021193,Inverell Surrounds - West,0.9387755,Good,Good,0
1041908,110021193,Inverell Surrounds - West,1,Good,Good,0
1041909,110021193,Inverell Surrounds - West,1,Good,Good,0
1041910,110021193,Inverell Surrounds - West,1,Good,Good,0
1041911,110021193,Inverell Surrounds - West,1,Good,Good,0
1041912,110021193,Inverell Surrounds - West,1,Good,Good,0
1041913,110021193,Inverell Surrounds - West,0.8409091,Good,Good,0
1041913,110031196,Moree Surrounds,0.1590909,Good,Good,0
1041914,110021193,Inverell Surrounds - West,1,Good,Good,0
1042001,110021193,Inverell Surrounds - West,1,Good,Good,0
1042002,110021193,Inverell Surrounds - West,1,Good,Good,0
1042003,110021193,Inverell Surrounds - West,1,Good,Good,0
