LOCALITY_PID_2021,LOCALITY_NAME_2021,CED_CODE_2021,CED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
NSW1270,DINGO FOREST,124,Lyne,1,Good,Good,0
NSW1271,DINOGA,130,New England,1,Good,Good,0
NSW1272,DIRNASEER,139,Riverina,1,Good,Good,0
NSW1273,DIRTY CREEK,133,Page,1,Good,Good,0
NSW1274,DOBIES BIGHT,133,Page,1,Good,Good,0
NSW1275,DOCTOR GEORGE MOUNTAIN,113,Eden-Monaro,1,Good,Good,0
NSW1276,DOCTORS GAP,107,Calare,1,Good,Good,0
NSW1277,DOG ROCKS,107,Calare,1,Good,Good,0
NSW1278,DOLANS BAY,109,Cook,1,Good,Good,0
NSW1279,DOLLS POINT,109,Cook,1,Good,Good,0
NSW128,BACKMEDE,133,Page,1,Good,Good,0
NSW1280,DOLLYS FLAT,124,Lyne,1,Good,Good,0
NSW1281,DOLPHIN POINT,116,Gilmore,1,Good,Good,0
NSW1282,DOMBARTON,111,Cunningham,0.0001538,Good,Good,1
NSW1282,DOMBARTON,147,Whitlam,0.9998462,Good,Good,0
NSW1283,DONALD CREEK,130,New England,1,Good,Good,0
NSW1284,DONDINGALONG,124,Lyne,2.67E-05,Good,Good,1
NSW1284,DONDINGALONG,110,Cowper,0.9999733,Good,Good,0
NSW1285,DONNELLYVILLE,110,Cowper,1,Good,Good,0
NSW1286,DOON DOON,138,Richmond,1,Good,Good,0
NSW1287,DOONBAH,133,Page,1,Good,Good,0
NSW1288,DOONSIDE,108,Chifley,1,Acceptable,Good,0
NSW1289,DOORALONG,112,Dobell,1,Good,Good,0
NSW129,BACKWATER,130,New England,1,Good,Good,0
NSW1290,DORA CREEK,121,Hunter,1,Good,Good,0
NSW1291,DORRIGO,110,Cowper,1,Good,Good,0
NSW1292,DORRIGO MOUNTAIN,110,Cowper,1,Good,Good,0
NSW1293,DORROUGHBY,133,Page,1,Good,Good,0
NSW1294,DOUBLE BAY,145,Wentworth,1,Good,Good,0
NSW1295,DOUBTFUL CREEK,133,Page,1,Good,Good,0
NSW1296,DOUGLAS PARK,120,Hume,1,Good,Good,0
NSW1297,DOVER HEIGHTS,145,Wentworth,1,Good,Good,0
NSW1298,DOWNSIDE,139,Riverina,1,Good,Good,0
NSW1299,DOYALSON,141,Shortland,1,Good,Good,0
NSW13,ABINGTON,130,New England,1,Good,Good,0
NSW130,BADGERYS CREEK,123,Lindsay,0.0568492,Good,Good,0
NSW130,BADGERYS CREEK,146,Werriwa,0.9431508,Good,Good,0
NSW1300,DOYALSON NORTH,141,Shortland,1,Good,Good,0
NSW1301,DOYLES CREEK,121,Hunter,1,Good,Good,0
NSW1302,DOYLES RIVER,124,Lyne,0.2857143,Good,Good,0
NSW1302,DOYLES RIVER,130,New England,0.7142857,Good,Good,0
NSW1303,DRAKE,130,New England,1,Good,Good,0
NSW1304,DRAKE VILLAGE,130,New England,1,Good,Good,0
NSW1305,DRILDOOL,134,Parkes,1,Good,Good,0
NSW1306,DRIPSTONE,107,Calare,1,Good,Good,0
NSW1307,DRUMMOYNE,137,Reid,1,Good,Good,0
NSW1308,DRY CREEK,130,New England,1,Good,Good,0
NSW1309,DRY PLAIN,113,Eden-Monaro,1,Good,Good,0
NSW131,BADJA,113,Eden-Monaro,1,Good,Good,0
NSW1310,DUBBO,134,Parkes,1,Good,Good,0
NSW1311,DUCK CREEK,133,Page,1,Good,Good,0
NSW1312,DUCKENFIELD,136,Paterson,1,Good,Good,0
NSW1313,DUCKMALOI,107,Calare,1,Good,Good,0
NSW1314,DUDLEY,141,Shortland,1,Good,Good,0
NSW1315,DUFFYS FOREST,126,Mackellar,1,Good,Good,0
NSW1316,DULGUIGAN,138,Richmond,1,Good,Good,0
NSW1317,DULWICH HILL,102,Barton,0.0570967,Acceptable,Good,0
NSW1317,DULWICH HILL,117,Grayndler,0.9429033,Acceptable,Good,0
NSW1318,DUM DUM,138,Richmond,1,Good,Good,0
NSW1319,DUMARESQ,130,New England,1,Good,Good,0
NSW132,BAERAMI,121,Hunter,1,Good,Good,0
NSW1320,DUMARESQ ISLAND,124,Lyne,1,Good,Good,0
NSW1321,DUMBUDGERY,133,Page,1,Good,Good,0
NSW1322,DUNBIBLE,138,Richmond,1,Good,Good,0
NSW1323,DUNBOGAN,124,Lyne,1,Good,Good,0
NSW1324,DUNCANS CREEK,130,New England,1,Good,Good,0
NSW1325,DUNDAS,103,Bennelong,0.0885743,Good,Good,0
NSW1325,DUNDAS,135,Parramatta,0.9114257,Acceptable,Good,0
NSW1326,DUNDAS VALLEY,135,Parramatta,1,Acceptable,Good,0
NSW1327,DUNDEE,130,New England,1,Good,Good,0
NSW1329,DUNDURRABIN,133,Page,1,Good,Good,0
NSW133,BAERAMI CREEK,121,Hunter,1,Good,Good,0
NSW1330,DUNEDOO,134,Parkes,1,Good,Good,0
NSW1331,DUNGARUBBA,133,Page,1,Good,Good,0
NSW1333,DUNGAY,138,Richmond,1,Good,Good,0
NSW1334,DUNGEREE,107,Calare,1,Good,Good,0
NSW1335,DUNGOG,124,Lyne,1,Good,Good,0
NSW1336,DUNGOWAN,130,New England,1,Good,Good,0
NSW1337,DUNKELD,107,Calare,1,Good,Good,0
NSW1338,DUNMORE,147,Whitlam,1,Good,Good,0
NSW1339,DUNOLLY,121,Hunter,1,Good,Good,0
NSW134,BAGNOO,124,Lyne,1,Good,Good,0
NSW1340,DUNOON,133,Page,1,Good,Good,0
NSW1341,DUNS CREEK,124,Lyne,1,Good,Good,0
NSW1342,DUNVILLE LOOP,107,Calare,1,Good,Good,0
NSW1343,DURAL,121,Hunter,1,Good,Good,0
NSW1344,DURAL,104,Berowra,1,Acceptable,Good,0
NSW1345,DURAMANA,107,Calare,1,Good,Good,0
NSW1346,DURANBAH,138,Richmond,1,Good,Good,0
NSW1347,DURI,130,New England,1,Good,Good,0
NSW1348,DUROBY,138,Richmond,1,Good,Good,0
NSW1349,DURRAN DURRA,113,Eden-Monaro,1,Good,Good,0
NSW135,BAGO,124,Lyne,1,Good,Good,0
NSW1350,DURRAS NORTH,116,Gilmore,1,Good,Good,0
NSW1352,DURREN DURREN,112,Dobell,1,Good,Good,0
NSW1353,DUVAL,130,New England,1,Good,Good,0
NSW1354,DYERS CROSSING,124,Lyne,1,Good,Good,0
NSW1355,DYRAABA,133,Page,1,Good,Good,0
NSW1356,DYRRING,121,Hunter,1,Good,Good,0
NSW1357,EAGLE VALE,125,Macarthur,1,Good,Good,0
NSW1358,EAGLETON,136,Paterson,1,Good,Good,0
NSW1359,EARLWOOD,102,Barton,1,Acceptable,Good,0
NSW136,BAGOTVILLE,133,Page,1,Good,Good,0
NSW1360,EAST ALBURY,114,Farrer,1,Good,Good,0
NSW1361,EAST BALLINA,138,Richmond,1,Good,Good,0
NSW1363,EAST BRANXTON,121,Hunter,1,Good,Good,0
NSW1364,EAST CORAKI,133,Page,1,Good,Good,0
NSW1365,EAST CORRIMAL,111,Cunningham,1,Good,Good,0
NSW1366,EAST GOSFORD,140,Robertson,1,Good,Good,0
NSW1367,EAST GRESFORD,124,Lyne,1,Good,Good,0
NSW1368,EAST HILLS,101,Banks,1,Acceptable,Good,0
NSW1369,EAST JINDABYNE,113,Eden-Monaro,1,Good,Good,0
NSW137,BAKERS CREEK,124,Lyne,1,Good,Good,0
NSW1370,EAST KANGALOON,147,Whitlam,1,Good,Good,0
NSW1371,EAST KEMPSEY,110,Cowper,1,Good,Good,0
NSW1372,EAST KILLARA,106,Bradfield,1,Good,Good,0
NSW1373,EAST KURRAJONG,127,Macquarie,1,Good,Good,0
NSW1374,EAST LINDFIELD,126,Mackellar,2.30E-06,Good,Good,1
NSW1374,EAST LINDFIELD,106,Bradfield,0.9999977,Good,Good,0
NSW1375,EAST LISMORE,133,Page,1,Good,Good,0
NSW1376,EAST LYNNE,116,Gilmore,1,Good,Good,0
NSW1377,EAST MAITLAND,136,Paterson,1,Good,Good,0
NSW1378,EAST RYDE,103,Bennelong,1,Good,Good,0
NSW1379,EAST SEAHAM,124,Lyne,1,Good,Good,0
NSW138,BAKERS CREEK,130,New England,1,Good,Good,0
NSW1380,EAST TAMWORTH,130,New England,1,Good,Good,0
NSW1381,EAST WAGGA WAGGA,139,Riverina,1,Good,Good,0
NSW1382,EAST WARDELL,133,Page,1,Good,Good,0
NSW1383,EASTERN CREEK,128,McMahon,4.61E-05,Acceptable,Good,1
NSW1383,EASTERN CREEK,108,Chifley,0.9999539,Acceptable,Good,0
NSW1384,EASTGARDENS,122,Kingsford Smith,1,Good,Good,0
NSW1385,EASTLAKES,122,Kingsford Smith,1,Good,Good,0
NSW1386,EASTWOOD,103,Bennelong,1,Good,Good,0
NSW1387,EATONSVILLE,133,Page,1,Good,Good,0
NSW1388,EBENEZER,127,Macquarie,1,Good,Good,0
NSW1389,EBOR,130,New England,1,Good,Good,0
NSW139,BAKERS CREEK,110,Cowper,1,Good,Good,0
NSW1390,ECCLESTON,124,Lyne,1,Good,Good,0
NSW1391,EDDERTON,121,Hunter,1,Good,Good,0
NSW1392,EDEN,113,Eden-Monaro,1,Good,Good,0
NSW1393,EDEN CREEK,133,Page,1,Good,Good,0
NSW1394,EDENSOR PARK,115,Fowler,1,Good,Good,0
NSW1395,EDENVILLE,133,Page,1,Good,Good,0
NSW1396,EDGECLIFF,145,Wentworth,1,Good,Good,0
NSW1397,EDGEROI,134,Parkes,1,Good,Good,0
NSW1398,EDGEWORTH,121,Hunter,1,Good,Good,0
NSW1399,EDITH,107,Calare,1,Good,Good,0
NSW14,ACACIA GARDENS,118,Greenway,1,Acceptable,Good,0
NSW140,BAKERS SWAMP,107,Calare,1,Good,Good,0
NSW1400,EDMONDSON PARK,146,Werriwa,1,Good,Good,0
NSW1401,EDROM,113,Eden-Monaro,1,Good,Good,0
NSW1402,EENAWEENA,134,Parkes,1,Good,Good,0
NSW1403,EGLINTON,107,Calare,1,Good,Good,0
NSW1404,EIGHTEEN MILE,133,Page,1,Good,Good,0
NSW1405,ELANDS,124,Lyne,1,Good,Good,0
NSW1406,ELANORA HEIGHTS,126,Mackellar,1,Good,Good,0
NSW1407,ELCOMBE,134,Parkes,0.0001998,Good,Good,1
NSW1407,ELCOMBE,130,New England,0.9998002,Good,Good,0
NSW1408,ELDERSLIE,120,Hume,1,Good,Good,0
NSW1409,ELDERSLIE,121,Hunter,1,Good,Good,0
NSW141,BALALA,130,New England,1,Good,Good,0
NSW1410,ELEEBANA,141,Shortland,1,Good,Good,0
NSW1411,ELERMORE VALE,121,Hunter,0.0838876,Good,Good,0
NSW1411,ELERMORE VALE,131,Newcastle,0.9161124,Good,Good,0
NSW1412,ELIZABETH BAY,145,Wentworth,1,Good,Good,0
NSW1413,ELIZABETH BEACH,124,Lyne,1,Good,Good,0
NSW1414,ELLALONG,121,Hunter,1,Good,Good,0
NSW1415,ELLAND,133,Page,1,Good,Good,0
NSW1416,ELLANGOWAN,133,Page,1,Good,Good,0
NSW1417,ELLENBOROUGH,124,Lyne,1,Good,Good,0
NSW1418,ELLERSLIE,113,Eden-Monaro,1,Good,Good,0
NSW1419,ELLERSTON,130,New England,1,Good,Good,0
NSW142,BALCOLYN,121,Hunter,1,Good,Good,0
NSW1420,ELLIS LANE,120,Hume,1,Good,Good,0
NSW1421,ELONG ELONG,134,Parkes,0.2233756,Good,Good,0
NSW1421,ELONG ELONG,107,Calare,0.7766244,Good,Good,0
NSW1422,ELRINGTON,121,Hunter,1,Good,Good,0
NSW1423,ELSMORE,130,New England,1,Good,Good,0
NSW1424,ELTHAM,133,Page,1,Good,Good,0
NSW1425,ELVINA BAY,126,Mackellar,1,Good,Good,0
NSW1426,EMERALD BEACH,133,Page,1,Good,Good,0
NSW1427,EMERALD HILL,134,Parkes,1,Good,Good,0
NSW1428,EMERTON,108,Chifley,1,Acceptable,Good,0
NSW1429,EMMAVILLE,130,New England,1,Good,Good,0
NSW143,BALD BLAIR,130,New England,1,Good,Good,0
NSW1430,EMPIRE BAY,140,Robertson,1,Good,Good,0
NSW1431,EMPIRE VALE,138,Richmond,2.78E-05,Good,Good,1
NSW1431,EMPIRE VALE,133,Page,0.9999722,Good,Good,0
NSW1432,EMU HEIGHTS,123,Lindsay,1,Good,Good,0
NSW1433,EMU PLAINS,123,Lindsay,1,Good,Good,0
NSW1434,EMU SWAMP,107,Calare,1,Good,Good,0
NSW1435,ENDRICK,116,Gilmore,1,Good,Good,0
NSW1436,ENFIELD,144,Watson,1,Acceptable,Good,0
NSW1437,ENGADINE,119,Hughes,1,Good,Good,0
NSW1438,ENGLORIE PARK,125,Macarthur,1,Good,Good,0
NSW1439,ENMORE,117,Grayndler,1,Acceptable,Good,0
NSW144,BALD HILLS,113,Eden-Monaro,1,Good,Good,0
NSW1440,ENMORE,130,New England,1,Good,Good,0
NSW1441,ENNGONIA,134,Parkes,1,Good,Good,0
NSW1442,ENVIRONA,113,Eden-Monaro,1,Good,Good,0
NSW1443,EPPING,103,Bennelong,1,Good,Good,0
NSW1444,ERARING,121,Hunter,1,Good,Good,0
NSW1445,EREMERANG,134,Parkes,1,Good,Good,0
NSW1446,ERIGOLIA,114,Farrer,1,Good,Good,0
NSW1447,ERIN VALE,139,Riverina,1,Good,Good,0
NSW1448,ERINA,140,Robertson,1,Good,Good,0
NSW1449,ERINA HEIGHTS,112,Dobell,0.2403039,Good,Good,0
NSW1449,ERINA HEIGHTS,140,Robertson,0.7596961,Good,Good,0
NSW145,BALD NOB,130,New England,1,Good,Good,0
NSW1450,ERMINGTON,135,Parramatta,0.0341258,Acceptable,Good,0
NSW1450,ERMINGTON,103,Bennelong,0.9658742,Good,Good,0
NSW1451,EROWAL BAY,116,Gilmore,1,Good,Good,0
NSW1452,ERROWANBANG,107,Calare,1,Good,Good,0
NSW1454,ERSKINE PARK,128,McMahon,1,Acceptable,Good,0
NSW1455,ERSKINEVILLE,142,Sydney,1,Good,Good,0
NSW1456,ERUDGERE,107,Calare,1,Good,Good,0
NSW1458,ESCHOL PARK,125,Macarthur,1,Good,Good,0
NSW1459,ESK,133,Page,1,Good,Good,0
NSW146,BALD RIDGE,107,Calare,1,Good,Good,0
NSW1460,ESSINGTON,107,Calare,1,Good,Good,0
NSW1461,ESTELLA,139,Riverina,1,Good,Good,0
NSW1462,ETTALONG BEACH,140,Robertson,1,Good,Good,0
NSW1463,ETTAMOGAH,114,Farrer,1,Good,Good,0
NSW1464,ETTREMA,116,Gilmore,1,Good,Good,0
NSW1465,ETTRICK,133,Page,1,Good,Good,0
NSW1466,EUABALONG,134,Parkes,1,Good,Good,0
NSW1467,EUABALONG WEST,134,Parkes,1,Good,Good,0
NSW1468,EUBERTA,139,Riverina,1,Good,Good,0
NSW1469,EUCHAREENA,107,Calare,1,Good,Good,0
NSW147,BALDERSLEIGH,130,New England,1,Good,Good,0
NSW1470,EUCUMBENE,113,Eden-Monaro,1,Good,Good,0
NSW1471,EUGOWRA,139,Riverina,0.1339713,Good,Good,0
NSW1471,EUGOWRA,107,Calare,0.8660287,Good,Good,0
NSW1472,EULAH CREEK,134,Parkes,1,Good,Good,0
NSW1474,EUMUNGERIE,134,Parkes,1,Good,Good,0
NSW1475,EUNANOREENYA,139,Riverina,1,Good,Good,0
NSW1476,EUNGAI CREEK,110,Cowper,1,Good,Good,0
NSW1477,EUNGAI RAIL,110,Cowper,1,Good,Good,0
NSW1478,EUNGELLA,138,Richmond,1,Good,Good,0
NSW1479,EUREKA,138,Richmond,1,Good,Good,0
NSW148,BALDRY,107,Calare,1,Good,Good,0
NSW1480,EURIMBLA,107,Calare,1,Good,Good,0
NSW1481,EUROBODALLA,113,Eden-Monaro,1,Good,Good,0
NSW1482,EUROKA,110,Cowper,1,Good,Good,0
NSW1483,EUROLEY,114,Farrer,1,Good,Good,0
NSW1484,EURONGILLY,139,Riverina,1,Good,Good,0
NSW1485,EURUNDEREE,107,Calare,1,Good,Good,0
NSW1486,EUSTON,114,Farrer,1,Good,Good,0
NSW1487,EVANS HEAD,133,Page,1,Good,Good,0
NSW1488,EVANS PLAINS,107,Calare,1,Good,Good,0
NSW1489,EVELEIGH,142,Sydney,1,Good,Good,0
NSW149,BALFOURS PEAK,134,Parkes,1,Good,Good,0
NSW1490,EVIRON,138,Richmond,1,Good,Good,0
NSW1491,EWINGAR,133,Page,1,Good,Good,0
NSW1492,EWINGSDALE,138,Richmond,1,Good,Good,0
NSW1493,EXETER,147,Whitlam,0.0527641,Good,Good,0
NSW1493,EXETER,120,Hume,0.9472359,Good,Good,0
NSW1494,FAILFORD,124,Lyne,1,Good,Good,0
NSW1495,FAIRFIELD,115,Fowler,0.0186092,Good,Good,0
NSW1495,FAIRFIELD,128,McMahon,0.9813908,Acceptable,Good,0
NSW1496,FAIRFIELD EAST,115,Fowler,1,Good,Good,0
NSW1497,FAIRFIELD HEIGHTS,128,McMahon,1,Acceptable,Good,0
NSW1498,FAIRFIELD WEST,115,Fowler,0.1187136,Good,Good,0
NSW1498,FAIRFIELD WEST,128,McMahon,0.8812864,Acceptable,Good,0
NSW1499,FAIRHOLME,134,Parkes,1,Good,Good,0
NSW15,ADAMINABY,113,Eden-Monaro,1,Good,Good,0
NSW150,BALGOWLAH,143,Warringah,1,Acceptable,Good,0
NSW1500,FAIRLIGHT,143,Warringah,1,Acceptable,Good,0
NSW1501,FAIRY HILL,133,Page,1,Good,Good,0
NSW1502,FAIRY MEADOW,111,Cunningham,1,Good,Good,0
NSW1503,FALBROOK,121,Hunter,1,Good,Good,0
NSW1504,FALCONER,130,New England,1,Good,Good,0
NSW1505,FALLS CREEK,116,Gilmore,1,Good,Good,0
NSW1506,FAR MEADOW,116,Gilmore,1,Good,Good,0
NSW1507,FARGUNYAH,139,Riverina,1,Good,Good,0
NSW1508,FARLEY,136,Paterson,1,Good,Good,0
NSW1509,FARMBOROUGH HEIGHTS,111,Cunningham,1,Good,Good,0
NSW151,BALGOWLAH HEIGHTS,143,Warringah,1,Acceptable,Good,0
NSW1510,FARNHAM,107,Calare,1,Good,Good,0
NSW1511,FARRANTS HILL,138,Richmond,1,Good,Good,0
NSW1512,FARRINGDON,113,Eden-Monaro,1,Good,Good,0
NSW1513,FASSIFERN,121,Hunter,1,Good,Good,0
NSW1514,FAULCONBRIDGE,127,Macquarie,1,Good,Good,0
NSW1515,FAULKLAND,124,Lyne,1,Good,Good,0
NSW1516,FAWCETTS PLAIN,133,Page,1,Good,Good,0
NSW1517,FEDERAL,138,Richmond,1,Good,Good,0
NSW1518,FENNELL BAY,121,Hunter,1,Good,Good,0
NSW1519,FERN BAY,136,Paterson,1,Good,Good,0
NSW152,BALGOWNIE,111,Cunningham,1,Good,Good,0
NSW1520,FERN GULLY,121,Hunter,1,Good,Good,0
NSW1521,FERNANCES,127,Macquarie,1,Good,Good,0
NSW1522,FERNBANK CREEK,110,Cowper,1,Good,Good,0
NSW1523,FERNBROOK,110,Cowper,1,Good,Good,0
NSW1524,FERNHILL,111,Cunningham,1,Good,Good,0
NSW1525,FERNLEIGH,138,Richmond,1,Good,Good,0
NSW1526,FERNMOUNT,110,Cowper,1,Good,Good,0
NSW1527,FERNSIDE,133,Page,1,Good,Good,0
NSW1528,FERNVALE,138,Richmond,1,Good,Good,0
NSW1529,FERODALE,124,Lyne,9.51E-05,Good,Good,1
NSW1529,FERODALE,136,Paterson,0.9999049,Good,Good,0
NSW153,BALICKERA,124,Lyne,1,Good,Good,0
NSW1530,FIDDLETOWN,104,Berowra,1,Acceptable,Good,0
NSW1531,FIFIELD,134,Parkes,1,Good,Good,0
NSW1532,FIGTREE,111,Cunningham,1,Good,Good,0
NSW1533,FINDON CREEK,133,Page,1,Good,Good,0
NSW1534,FINE FLOWER,133,Page,1,Good,Good,0
NSW1535,FINGAL BAY,136,Paterson,1,Good,Good,0
NSW1536,FINGAL HEAD,138,Richmond,1,Good,Good,0
NSW1537,FINLEY,114,Farrer,1,Good,Good,0
NSW1538,FIREFLY,124,Lyne,1,Good,Good,0
NSW154,BALLADORAN,134,Parkes,1,Good,Good,0
NSW1540,FISHERMANS BAY,136,Paterson,1,Good,Good,0
NSW1541,FISHERMANS PARADISE,116,Gilmore,1,Good,Good,0
NSW1542,FISHERMANS REACH,110,Cowper,1,Good,Good,0
NSW1543,FISHERS HILL,124,Lyne,1,Good,Good,0
NSW1544,FISHING POINT,121,Hunter,1,Good,Good,0
NSW1545,FITZGERALDS MOUNT,107,Calare,1,Good,Good,0
NSW1546,FITZGERALDS VALLEY,107,Calare,1,Good,Good,0
NSW1547,FITZROY FALLS,147,Whitlam,1,Good,Good,0
NSW1548,FIVE DOCK,137,Reid,1,Good,Good,0
NSW1549,FIVE WAYS,134,Parkes,1,Good,Good,0
NSW155,BALLALABA,113,Eden-Monaro,1,Good,Good,0
NSW1550,FLAT TOPS,124,Lyne,1,Good,Good,0
NSW1551,FLETCHER,131,Newcastle,1,Good,Good,0
NSW1552,FLINDERS,147,Whitlam,1,Good,Good,0
NSW1553,FLORAVILLE,141,Shortland,1,Good,Good,0
NSW1554,FORBES,139,Riverina,1,Good,Good,0
NSW1555,FORBES CREEK,113,Eden-Monaro,1,Good,Good,0
NSW1556,FORBES RIVER,124,Lyne,1,Good,Good,0
NSW1557,FORBESDALE,124,Lyne,1,Good,Good,0
NSW1558,FORDS BRIDGE,134,Parkes,1,Good,Good,0
NSW1559,FORDWICH,121,Hunter,1,Good,Good,0
NSW156,BALLDALE,114,Farrer,1,Good,Good,0
NSW1560,FOREST GLEN,104,Berowra,1,Acceptable,Good,0
NSW1561,FOREST GROVE,107,Calare,1,Good,Good,0
NSW1562,FOREST HILL,139,Riverina,1,Good,Good,0
NSW1563,FOREST LAND,130,New England,1,Good,Good,0
NSW1564,FOREST LODGE,142,Sydney,1,Good,Good,0
NSW1565,FOREST REEFS,107,Calare,1,Good,Good,0
NSW1566,FORESTVILLE,143,Warringah,0.360372,Acceptable,Good,0
NSW1566,FORESTVILLE,126,Mackellar,0.639628,Good,Good,0
NSW1567,FORRESTERS BEACH,112,Dobell,1,Good,Good,0
NSW1568,FORSTER,124,Lyne,1,Good,Good,0
NSW1569,FORTIS CREEK,133,Page,1,Good,Good,0
NSW157,BALLENGARRA,124,Lyne,1,Good,Good,0
NSW1570,FOSTERS VALLEY,107,Calare,1,Good,Good,0
NSW1571,FOSTERTON,124,Lyne,1,Good,Good,0
NSW1572,FOUNTAINDALE,112,Dobell,1,Good,Good,0
NSW1573,FOUR CORNERS,114,Farrer,1,Good,Good,0
NSW1574,FOUR MILE CREEK,107,Calare,1,Good,Good,0
NSW1576,FOWLERS GAP,134,Parkes,1,Good,Good,0
NSW1577,FOXGROUND,116,Gilmore,1,Good,Good,0
NSW1578,FRAZER PARK,141,Shortland,1,Good,Good,0
NSW1579,FRAZERS CREEK,124,Lyne,1,Good,Good,0
NSW158,BALLIMORE,107,Calare,0.1175164,Good,Good,0
NSW158,BALLIMORE,134,Parkes,0.8824836,Good,Good,0
NSW1580,FREDERICKTON,110,Cowper,1,Good,Good,0
NSW1581,FREEBURN ISLAND,133,Page,1,Good,Good,0
NSW1582,FREEMANS,141,Shortland,1,Good,Good,0
NSW1583,FREEMANS REACH,127,Macquarie,1,Good,Good,0
NSW1584,FREEMANS WATERHOLE,121,Hunter,1,Good,Good,0
NSW1585,FREEMANTLE,107,Calare,1,Good,Good,0
NSW1586,FRENCH PARK,139,Riverina,1,Good,Good,0
NSW1587,FRENCHS FOREST,143,Warringah,0.1683766,Acceptable,Good,0
NSW1587,FRENCHS FOREST,126,Mackellar,0.8316234,Good,Good,0
NSW1588,FROG ROCK,107,Calare,1,Good,Good,0
NSW1589,FROGMORE,120,Hume,1,Good,Good,0
NSW159,BALLINA,138,Richmond,1,Good,Good,0
NSW1590,FROGS HOLLOW,113,Eden-Monaro,1,Good,Good,0
NSW1591,FRYING PAN,113,Eden-Monaro,1,Good,Good,0
NSW1592,FULLERTON,120,Hume,1,Good,Good,0
NSW1593,FULLERTON COVE,136,Paterson,1,Good,Good,0
NSW1594,FURRACABAD,130,New England,1,Good,Good,0
NSW1595,GADARA,113,Eden-Monaro,1,Good,Good,0
NSW1596,GALA VALE,114,Farrer,1,Good,Good,0
NSW1597,GALAMBINE,107,Calare,1,Good,Good,0
NSW1598,GALONG,139,Riverina,1,Good,Good,0
NSW1599,GALORE,114,Farrer,0.1508556,Good,Good,0
NSW1599,GALORE,139,Riverina,0.8491444,Good,Good,0
NSW16,ADAMSTOWN,131,Newcastle,1,Good,Good,0
NSW160,BALLYROE,107,Calare,1,Good,Good,0
NSW1600,GALSTON,104,Berowra,1,Acceptable,Good,0
NSW1601,GANBENANG,107,Calare,1,Good,Good,0
NSW1602,GANGAT,124,Lyne,1,Good,Good,0
NSW1603,GANMAIN,139,Riverina,1,Good,Good,0
NSW1604,GARAH,134,Parkes,1,Good,Good,0
NSW1605,GARDEN SUBURB,141,Shortland,1,Good,Good,0
NSW1606,GAREMA,139,Riverina,1,Good,Good,0
NSW1607,GARLAND,107,Calare,1,Good,Good,0
NSW1608,GARLAND VALLEY,121,Hunter,1,Good,Good,0
NSW1609,GAROO,130,New England,1,Good,Good,0
NSW161,BALMAIN,117,Grayndler,1,Acceptable,Good,0
NSW1610,GARRA,107,Calare,1,Good,Good,0
NSW1611,GARTHOWEN,130,New England,1,Good,Good,0
NSW1612,GATESHEAD,141,Shortland,1,Good,Good,0
NSW1613,GEARYS FLAT,124,Lyne,1,Good,Good,0
NSW1614,GEEHI,113,Eden-Monaro,1,Good,Good,0
NSW1615,GELSTON PARK,139,Riverina,1,Good,Good,0
NSW1616,GEMALLA,107,Calare,1,Good,Good,0
NSW1617,GENEVA,133,Page,1,Good,Good,0
NSW1618,GEORGES CREEK,130,New England,1,Good,Good,0
NSW1619,GEORGES HALL,105,Blaxland,1,Good,Good,0
NSW162,BALMAIN EAST,117,Grayndler,1,Acceptable,Good,0
NSW1620,GEORGES PLAINS,107,Calare,1,Good,Good,0
NSW1621,GEORGETOWN,131,Newcastle,1,Good,Good,0
NSW1622,GEORGICA,133,Page,1,Good,Good,0
NSW1623,GEROGERY,114,Farrer,1,Good,Good,0
NSW1624,GERRINGONG,116,Gilmore,1,Good,Good,0
NSW1625,GERROA,116,Gilmore,1,Good,Good,0
NSW1626,GEURIE,107,Calare,1,Good,Good,0
NSW1627,GHINNI GHI,133,Page,1,Good,Good,0
NSW1628,GHINNI GHINNI,124,Lyne,1,Good,Good,0
NSW1629,GHOOLENDAADI,134,Parkes,1,Good,Good,0
NSW163,BALMORAL,121,Hunter,1,Good,Good,0
NSW1630,GIANTS CREEK,121,Hunter,1,Good,Good,0
NSW1631,GIBBERAGEE,133,Page,1,Good,Good,0
NSW1632,GIBRALTAR RANGE,130,New England,1,Good,Good,0
NSW1633,GIDGINBUNG,139,Riverina,1,Good,Good,0
NSW1634,GIDLEY,130,New England,1,Good,Good,0
NSW1635,GILEAD,125,Macarthur,1,Good,Good,0
NSW1636,GILGAI,130,New England,1,Good,Good,0
NSW1637,GILGANDRA,134,Parkes,1,Good,Good,0
NSW1638,GILGOOMA,134,Parkes,1,Good,Good,0
NSW1639,GILGUNNIA,134,Parkes,1,Good,Good,0
NSW164,BALMORAL,120,Hume,1,Good,Good,0
NSW1640,GILLENBAH,114,Farrer,1,Good,Good,0
NSW1641,GILLETTS RIDGE,133,Page,1,Good,Good,0
NSW1642,GILLIESTON HEIGHTS,136,Paterson,1,Good,Good,0
NSW1643,GILMANDYKE,107,Calare,1,Good,Good,0
NSW1644,GILMORE,113,Eden-Monaro,1,Good,Good,0
NSW1645,GIN GIN,134,Parkes,1,Good,Good,0
NSW1646,GINEROI,134,Parkes,1,Good,Good,0
