LOCALITY_PID,LOCALITY_NAME,IREG_CODE_2021,IREG_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
NSW1252,DENISTONE WEST,107,Sydney - Wollongong,1,Good,Good,0
NSW1253,DENMAN,102,North-Eastern NSW,1,Good,Good,0
NSW1254,DEPOT BEACH,106,South-Eastern NSW,1,Good,Good,0
NSW1255,DERRIWONG,105,Riverina - Orange,1,Good,Good,0
NSW1256,DEUA,106,South-Eastern NSW,1,Good,Good,0
NSW1257,DEUA RIVER VALLEY,106,South-Eastern NSW,1,Good,Good,0
NSW1258,DEVILS HOLE,106,South-Eastern NSW,1,Good,Good,0
NSW1259,DEWITT,104,NSW Central and North Coast,1,Good,Good,0
NSW126,BACK CREEK,106,South-Eastern NSW,1,Good,Good,0
NSW1260,DHARRUK,107,Sydney - Wollongong,1,Good,Good,0
NSW1261,DHURAGOON,105,Riverina - Orange,1,Good,Good,0
NSW1262,DIAMOND BEACH,104,NSW Central and North Coast,1,Good,Good,0
NSW1263,DIAMOND HEAD,104,NSW Central and North Coast,1,Good,Good,0
NSW1264,DIEHARD,102,North-Eastern NSW,1,Good,Good,0
NSW1265,DIGGERS CAMP,104,NSW Central and North Coast,1,Good,Good,0
NSW1266,DIGNAMS CREEK,106,South-Eastern NSW,1,Good,Good,0
NSW1267,DILKOON,104,NSW Central and North Coast,1,Good,Good,0
NSW1269,DILPURRA,105,Riverina - Orange,1,Good,Good,0
NSW127,BACK FOREST,106,South-Eastern NSW,1,Good,Good,0
NSW1270,DINGO FOREST,104,NSW Central and North Coast,1,Good,Good,0
NSW1271,DINOGA,102,North-Eastern NSW,1,Good,Good,0
NSW1272,DIRNASEER,105,Riverina - Orange,1,Good,Good,0
NSW1273,DIRTY CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW1274,DOBIES BIGHT,104,NSW Central and North Coast,1,Good,Good,0
NSW1275,DOCTOR GEORGE MOUNTAIN,106,South-Eastern NSW,1,Good,Good,0
NSW1276,DOCTORS GAP,105,Riverina - Orange,1,Good,Good,0
NSW1277,DOG ROCKS,105,Riverina - Orange,1,Good,Good,0
NSW1278,DOLANS BAY,107,Sydney - Wollongong,1,Good,Good,0
NSW1279,DOLLS POINT,107,Sydney - Wollongong,1,Good,Good,0
NSW128,BACKMEDE,104,NSW Central and North Coast,1,Good,Good,0
NSW1280,DOLLYS FLAT,104,NSW Central and North Coast,1,Good,Good,0
NSW1281,DOLPHIN POINT,106,South-Eastern NSW,1,Good,Good,0
NSW1282,DOMBARTON,107,Sydney - Wollongong,1,Good,Good,0
NSW1283,DONALD CREEK,102,North-Eastern NSW,1,Good,Good,0
NSW1284,DONDINGALONG,104,NSW Central and North Coast,1,Good,Good,0
NSW1285,DONNELLYVILLE,104,NSW Central and North Coast,1,Good,Good,0
NSW1286,DOON DOON,104,NSW Central and North Coast,1,Good,Good,0
NSW1287,DOONBAH,104,NSW Central and North Coast,1,Good,Good,0
NSW1288,DOONSIDE,107,Sydney - Wollongong,1,Good,Good,0
NSW1289,DOORALONG,104,NSW Central and North Coast,1,Good,Good,0
NSW129,BACKWATER,102,North-Eastern NSW,1,Good,Good,0
NSW1290,DORA CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW1291,DORRIGO,104,NSW Central and North Coast,1,Good,Good,0
NSW1292,DORRIGO MOUNTAIN,104,NSW Central and North Coast,1,Good,Good,0
NSW1293,DORROUGHBY,104,NSW Central and North Coast,1,Good,Good,0
NSW1294,DOUBLE BAY,107,Sydney - Wollongong,1,Good,Good,0
NSW1295,DOUBTFUL CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW1296,DOUGLAS PARK,107,Sydney - Wollongong,1,Good,Good,0
NSW1297,DOVER HEIGHTS,107,Sydney - Wollongong,1,Good,Good,0
NSW1298,DOWNSIDE,105,Riverina - Orange,1,Good,Good,0
NSW1299,DOYALSON,104,NSW Central and North Coast,1,Good,Good,0
NSW13,ABINGTON,102,North-Eastern NSW,1,Good,Good,0
NSW130,BADGERYS CREEK,107,Sydney - Wollongong,1,Good,Good,0
NSW1300,DOYALSON NORTH,104,NSW Central and North Coast,1,Good,Good,0
NSW1301,DOYLES CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW1302,DOYLES RIVER,102,North-Eastern NSW,0.7142857,Good,Good,0
NSW1302,DOYLES RIVER,104,NSW Central and North Coast,0.2857143,Good,Good,0
NSW1303,DRAKE,102,North-Eastern NSW,1,Good,Good,0
NSW1304,DRAKE VILLAGE,102,North-Eastern NSW,1,Good,Good,0
NSW1305,DRILDOOL,102,North-Eastern NSW,1,Good,Good,0
NSW1306,DRIPSTONE,101,Dubbo,1,Good,Good,0
NSW1307,DRUMMOYNE,107,Sydney - Wollongong,1,Good,Good,0
NSW1308,DRY CREEK,102,North-Eastern NSW,1,Good,Good,0
NSW1309,DRY PLAIN,106,South-Eastern NSW,1,Good,Good,0
NSW131,BADJA,106,South-Eastern NSW,1,Good,Good,0
NSW1310,DUBBO,101,Dubbo,1,Good,Good,0
NSW1311,DUCK CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW1312,DUCKENFIELD,104,NSW Central and North Coast,1,Good,Good,0
NSW1313,DUCKMALOI,105,Riverina - Orange,1,Good,Good,0
NSW1314,DUDLEY,104,NSW Central and North Coast,1,Good,Good,0
NSW1315,DUFFYS FOREST,107,Sydney - Wollongong,1,Good,Good,0
NSW1316,DULGUIGAN,104,NSW Central and North Coast,1,Good,Good,0
NSW1317,DULWICH HILL,107,Sydney - Wollongong,1,Good,Good,0
NSW1318,DUM DUM,104,NSW Central and North Coast,1,Good,Good,0
NSW1319,DUMARESQ,102,North-Eastern NSW,1,Good,Good,0
NSW132,BAERAMI,102,North-Eastern NSW,1,Good,Good,0
NSW1320,DUMARESQ ISLAND,104,NSW Central and North Coast,1,Good,Good,0
NSW1321,DUMBUDGERY,104,NSW Central and North Coast,1,Good,Good,0
NSW1322,DUNBIBLE,104,NSW Central and North Coast,1,Good,Good,0
NSW1323,DUNBOGAN,104,NSW Central and North Coast,1,Good,Good,0
NSW1324,DUNCANS CREEK,102,North-Eastern NSW,1,Good,Good,0
NSW1325,DUNDAS,107,Sydney - Wollongong,1,Good,Good,0
NSW1326,DUNDAS VALLEY,107,Sydney - Wollongong,1,Good,Good,0
NSW1327,DUNDEE,102,North-Eastern NSW,1,Good,Good,0
NSW1329,DUNDURRABIN,104,NSW Central and North Coast,1,Good,Good,0
NSW133,BAERAMI CREEK,102,North-Eastern NSW,1,Good,Good,0
NSW1330,DUNEDOO,105,Riverina - Orange,1,Good,Good,0
NSW1331,DUNGARUBBA,104,NSW Central and North Coast,1,Good,Good,0
NSW1333,DUNGAY,104,NSW Central and North Coast,1,Good,Good,0
NSW1334,DUNGEREE,105,Riverina - Orange,1,Good,Good,0
NSW1335,DUNGOG,104,NSW Central and North Coast,1,Good,Good,0
NSW1336,DUNGOWAN,102,North-Eastern NSW,1,Good,Good,0
NSW1337,DUNKELD,105,Riverina - Orange,1,Good,Good,0
NSW1338,DUNMORE,107,Sydney - Wollongong,1,Good,Good,0
NSW1339,DUNOLLY,104,NSW Central and North Coast,1,Good,Good,0
NSW134,BAGNOO,104,NSW Central and North Coast,1,Good,Good,0
NSW1340,DUNOON,104,NSW Central and North Coast,1,Good,Good,0
NSW1341,DUNS CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW1342,DUNVILLE LOOP,105,Riverina - Orange,1,Good,Good,0
NSW1343,DURAL,104,NSW Central and North Coast,1,Good,Good,0
NSW1344,DURAL,107,Sydney - Wollongong,1,Good,Good,0
NSW1345,DURAMANA,105,Riverina - Orange,1,Good,Good,0
NSW1346,DURANBAH,104,NSW Central and North Coast,1,Good,Good,0
NSW1347,DURI,102,North-Eastern NSW,1,Good,Good,0
NSW1348,DUROBY,104,NSW Central and North Coast,1,Good,Good,0
NSW1349,DURRAN DURRA,106,South-Eastern NSW,1,Good,Good,0
NSW135,BAGO,104,NSW Central and North Coast,1,Good,Good,0
NSW1350,DURRAS NORTH,106,South-Eastern NSW,1,Good,Good,0
NSW1352,DURREN DURREN,104,NSW Central and North Coast,1,Good,Good,0
NSW1353,DUVAL,102,North-Eastern NSW,1,Good,Good,0
NSW1354,DYERS CROSSING,104,NSW Central and North Coast,1,Good,Good,0
NSW1355,DYRAABA,104,NSW Central and North Coast,1,Good,Good,0
NSW1356,DYRRING,104,NSW Central and North Coast,1,Good,Good,0
NSW1357,EAGLE VALE,107,Sydney - Wollongong,1,Good,Good,0
NSW1358,EAGLETON,104,NSW Central and North Coast,1,Good,Good,0
NSW1359,EARLWOOD,107,Sydney - Wollongong,1,Good,Good,0
NSW136,BAGOTVILLE,104,NSW Central and North Coast,1,Good,Good,0
NSW1360,EAST ALBURY,105,Riverina - Orange,1,Good,Good,0
NSW1361,EAST BALLINA,104,NSW Central and North Coast,1,Good,Good,0
NSW1363,EAST BRANXTON,104,NSW Central and North Coast,1,Good,Good,0
NSW1364,EAST CORAKI,104,NSW Central and North Coast,1,Good,Good,0
NSW1365,EAST CORRIMAL,107,Sydney - Wollongong,1,Good,Good,0
NSW1366,EAST GOSFORD,104,NSW Central and North Coast,1,Good,Good,0
NSW1367,EAST GRESFORD,104,NSW Central and North Coast,1,Good,Good,0
NSW1368,EAST HILLS,107,Sydney - Wollongong,1,Good,Good,0
NSW1369,EAST JINDABYNE,106,South-Eastern NSW,1,Good,Good,0
NSW137,BAKERS CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW1370,EAST KANGALOON,106,South-Eastern NSW,1,Good,Good,0
NSW1371,EAST KEMPSEY,104,NSW Central and North Coast,1,Good,Good,0
NSW1372,EAST KILLARA,107,Sydney - Wollongong,1,Good,Good,0
NSW1373,EAST KURRAJONG,107,Sydney - Wollongong,1,Good,Good,0
NSW1374,EAST LINDFIELD,107,Sydney - Wollongong,1,Good,Good,0
NSW1375,EAST LISMORE,104,NSW Central and North Coast,1,Good,Good,0
NSW1376,EAST LYNNE,106,South-Eastern NSW,1,Good,Good,0
NSW1377,EAST MAITLAND,104,NSW Central and North Coast,1,Good,Good,0
NSW1378,EAST RYDE,107,Sydney - Wollongong,1,Good,Good,0
NSW1379,EAST SEAHAM,104,NSW Central and North Coast,1,Good,Good,0
NSW138,BAKERS CREEK,102,North-Eastern NSW,1,Good,Good,0
NSW1380,EAST TAMWORTH,102,North-Eastern NSW,1,Good,Good,0
NSW1381,EAST WAGGA WAGGA,105,Riverina - Orange,1,Good,Good,0
NSW1382,EAST WARDELL,104,NSW Central and North Coast,1,Good,Good,0
NSW1383,EASTERN CREEK,107,Sydney - Wollongong,1,Good,Good,0
NSW1384,EASTGARDENS,107,Sydney - Wollongong,1,Good,Good,0
NSW1385,EASTLAKES,107,Sydney - Wollongong,1,Good,Good,0
NSW1386,EASTWOOD,107,Sydney - Wollongong,1,Good,Good,0
NSW1387,EATONSVILLE,104,NSW Central and North Coast,1,Good,Good,0
NSW1388,EBENEZER,107,Sydney - Wollongong,1,Good,Good,0
NSW1389,EBOR,102,North-Eastern NSW,1,Good,Good,0
NSW139,BAKERS CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW1390,ECCLESTON,104,NSW Central and North Coast,1,Good,Good,0
NSW1391,EDDERTON,102,North-Eastern NSW,1,Good,Good,0
NSW1392,EDEN,106,South-Eastern NSW,1,Good,Good,0
NSW1393,EDEN CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW1394,EDENSOR PARK,107,Sydney - Wollongong,1,Good,Good,0
NSW1395,EDENVILLE,104,NSW Central and North Coast,1,Good,Good,0
NSW1396,EDGECLIFF,107,Sydney - Wollongong,1,Good,Good,0
NSW1397,EDGEROI,102,North-Eastern NSW,1,Good,Good,0
NSW1398,EDGEWORTH,104,NSW Central and North Coast,1,Good,Good,0
NSW1399,EDITH,105,Riverina - Orange,1,Good,Good,0
NSW14,ACACIA GARDENS,107,Sydney - Wollongong,1,Good,Good,0
NSW140,BAKERS SWAMP,101,Dubbo,1,Good,Good,0
NSW1400,EDMONDSON PARK,107,Sydney - Wollongong,1,Good,Good,0
NSW1401,EDROM,106,South-Eastern NSW,1,Good,Good,0
NSW1402,EENAWEENA,101,Dubbo,1,Good,Good,0
NSW1403,EGLINTON,105,Riverina - Orange,1,Good,Good,0
NSW1404,EIGHTEEN MILE,104,NSW Central and North Coast,1,Good,Good,0
NSW1405,ELANDS,104,NSW Central and North Coast,1,Good,Good,0
NSW1406,ELANORA HEIGHTS,107,Sydney - Wollongong,1,Good,Good,0
NSW1407,ELCOMBE,102,North-Eastern NSW,1,Good,Good,0
NSW1408,ELDERSLIE,107,Sydney - Wollongong,1,Good,Good,0
NSW1409,ELDERSLIE,104,NSW Central and North Coast,1,Good,Good,0
NSW141,BALALA,102,North-Eastern NSW,1,Good,Good,0
NSW1410,ELEEBANA,104,NSW Central and North Coast,1,Good,Good,0
NSW1411,ELERMORE VALE,104,NSW Central and North Coast,1,Good,Good,0
NSW1412,ELIZABETH BAY,107,Sydney - Wollongong,1,Good,Good,0
NSW1413,ELIZABETH BEACH,104,NSW Central and North Coast,1,Good,Good,0
NSW1414,ELLALONG,104,NSW Central and North Coast,1,Good,Good,0
NSW1415,ELLAND,104,NSW Central and North Coast,1,Good,Good,0
NSW1416,ELLANGOWAN,104,NSW Central and North Coast,1,Good,Good,0
NSW1417,ELLENBOROUGH,104,NSW Central and North Coast,1,Good,Good,0
NSW1418,ELLERSLIE,105,Riverina - Orange,1,Good,Good,0
NSW1419,ELLERSTON,102,North-Eastern NSW,1,Good,Good,0
NSW142,BALCOLYN,104,NSW Central and North Coast,1,Good,Good,0
NSW1420,ELLIS LANE,107,Sydney - Wollongong,1,Good,Good,0
NSW1421,ELONG ELONG,101,Dubbo,0.8850858,Good,Good,0
NSW1421,ELONG ELONG,105,Riverina - Orange,0.1149142,Good,Good,0
NSW1422,ELRINGTON,104,NSW Central and North Coast,1,Good,Good,0
NSW1423,ELSMORE,102,North-Eastern NSW,1,Good,Good,0
NSW1424,ELTHAM,104,NSW Central and North Coast,1,Good,Good,0
NSW1425,ELVINA BAY,107,Sydney - Wollongong,1,Good,Good,0
NSW1426,EMERALD BEACH,104,NSW Central and North Coast,1,Good,Good,0
NSW1427,EMERALD HILL,102,North-Eastern NSW,1,Good,Good,0
NSW1428,EMERTON,107,Sydney - Wollongong,1,Good,Good,0
NSW1429,EMMAVILLE,102,North-Eastern NSW,1,Good,Good,0
NSW143,BALD BLAIR,102,North-Eastern NSW,1,Good,Good,0
NSW1430,EMPIRE BAY,104,NSW Central and North Coast,1,Good,Good,0
NSW1431,EMPIRE VALE,104,NSW Central and North Coast,1,Good,Good,0
NSW1432,EMU HEIGHTS,107,Sydney - Wollongong,1,Good,Good,0
NSW1433,EMU PLAINS,107,Sydney - Wollongong,1,Good,Good,0
NSW1434,EMU SWAMP,105,Riverina - Orange,1,Good,Good,0
NSW1435,ENDRICK,106,South-Eastern NSW,1,Good,Good,0
NSW1436,ENFIELD,107,Sydney - Wollongong,1,Good,Good,0
NSW1437,ENGADINE,107,Sydney - Wollongong,1,Good,Good,0
NSW1438,ENGLORIE PARK,107,Sydney - Wollongong,1,Good,Good,0
NSW1439,ENMORE,107,Sydney - Wollongong,1,Good,Good,0
NSW144,BALD HILLS,106,South-Eastern NSW,1,Good,Good,0
NSW1440,ENMORE,102,North-Eastern NSW,1,Good,Good,0
NSW1441,ENNGONIA,103,North-Western NSW,1,Good,Good,0
NSW1442,ENVIRONA,106,South-Eastern NSW,1,Good,Good,0
NSW1443,EPPING,107,Sydney - Wollongong,1,Good,Good,0
NSW1444,ERARING,104,NSW Central and North Coast,1,Good,Good,0
NSW1445,EREMERANG,103,North-Western NSW,1,Good,Good,0
NSW1446,ERIGOLIA,105,Riverina - Orange,1,Good,Good,0
NSW1447,ERIN VALE,105,Riverina - Orange,1,Good,Good,0
NSW1448,ERINA,104,NSW Central and North Coast,1,Good,Good,0
NSW1449,ERINA HEIGHTS,104,NSW Central and North Coast,1,Good,Good,0
NSW145,BALD NOB,102,North-Eastern NSW,1,Good,Good,0
NSW1450,ERMINGTON,107,Sydney - Wollongong,1,Good,Good,0
NSW1451,EROWAL BAY,106,South-Eastern NSW,1,Good,Good,0
NSW1452,ERROWANBANG,105,Riverina - Orange,1,Good,Good,0
NSW1454,ERSKINE PARK,107,Sydney - Wollongong,1,Good,Good,0
NSW1455,ERSKINEVILLE,107,Sydney - Wollongong,1,Good,Good,0
NSW1456,ERUDGERE,105,Riverina - Orange,1,Good,Good,0
NSW1458,ESCHOL PARK,107,Sydney - Wollongong,1,Good,Good,0
NSW1459,ESK,104,NSW Central and North Coast,1,Good,Good,0
NSW146,BALD RIDGE,105,Riverina - Orange,1,Good,Good,0
NSW1460,ESSINGTON,105,Riverina - Orange,1,Good,Good,0
NSW1461,ESTELLA,105,Riverina - Orange,1,Good,Good,0
NSW1462,ETTALONG BEACH,104,NSW Central and North Coast,1,Good,Good,0
NSW1463,ETTAMOGAH,105,Riverina - Orange,1,Good,Good,0
NSW1464,ETTREMA,106,South-Eastern NSW,1,Good,Good,0
NSW1465,ETTRICK,104,NSW Central and North Coast,1,Good,Good,0
NSW1466,EUABALONG,103,North-Western NSW,0.824022,Good,Good,0
NSW1466,EUABALONG,105,Riverina - Orange,0.175978,Good,Good,0
NSW1467,EUABALONG WEST,103,North-Western NSW,1,Good,Good,0
NSW1468,EUBERTA,105,Riverina - Orange,1,Good,Good,0
NSW1469,EUCHAREENA,101,Dubbo,1,Good,Good,0
NSW147,BALDERSLEIGH,102,North-Eastern NSW,1,Good,Good,0
NSW1470,EUCUMBENE,106,South-Eastern NSW,1,Good,Good,0
NSW1471,EUGOWRA,101,Dubbo,0.0019899,Good,Good,1
NSW1471,EUGOWRA,105,Riverina - Orange,0.9980101,Good,Good,0
NSW1472,EULAH CREEK,102,North-Eastern NSW,1,Good,Good,0
NSW1474,EUMUNGERIE,101,Dubbo,1,Good,Good,0
NSW1475,EUNANOREENYA,105,Riverina - Orange,1,Good,Good,0
NSW1476,EUNGAI CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW1477,EUNGAI RAIL,104,NSW Central and North Coast,1,Good,Good,0
NSW1478,EUNGELLA,104,NSW Central and North Coast,1,Good,Good,0
NSW1479,EUREKA,104,NSW Central and North Coast,1,Good,Good,0
NSW148,BALDRY,105,Riverina - Orange,1,Good,Good,0
NSW1480,EURIMBLA,101,Dubbo,1,Good,Good,0
NSW1481,EUROBODALLA,106,South-Eastern NSW,1,Good,Good,0
NSW1482,EUROKA,104,NSW Central and North Coast,1,Good,Good,0
NSW1483,EUROLEY,105,Riverina - Orange,1,Good,Good,0
NSW1484,EURONGILLY,105,Riverina - Orange,1,Good,Good,0
NSW1485,EURUNDEREE,105,Riverina - Orange,1,Good,Good,0
NSW1486,EUSTON,105,Riverina - Orange,1,Good,Good,0
NSW1487,EVANS HEAD,104,NSW Central and North Coast,1,Good,Good,0
NSW1488,EVANS PLAINS,105,Riverina - Orange,1,Good,Good,0
NSW1489,EVELEIGH,107,Sydney - Wollongong,1,Good,Good,0
NSW149,BALFOURS PEAK,102,North-Eastern NSW,1,Good,Good,0
NSW1490,EVIRON,104,NSW Central and North Coast,1,Good,Good,0
NSW1491,EWINGAR,104,NSW Central and North Coast,1,Good,Good,0
NSW1492,EWINGSDALE,104,NSW Central and North Coast,1,Good,Good,0
NSW1493,EXETER,106,South-Eastern NSW,1,Good,Good,0
NSW1494,FAILFORD,104,NSW Central and North Coast,1,Good,Good,0
NSW1495,FAIRFIELD,107,Sydney - Wollongong,1,Good,Good,0
NSW1496,FAIRFIELD EAST,107,Sydney - Wollongong,1,Good,Good,0
NSW1497,FAIRFIELD HEIGHTS,107,Sydney - Wollongong,1,Good,Good,0
NSW1498,FAIRFIELD WEST,107,Sydney - Wollongong,1,Good,Good,0
NSW1499,FAIRHOLME,105,Riverina - Orange,1,Good,Good,0
NSW15,ADAMINABY,106,South-Eastern NSW,1,Good,Good,0
NSW150,BALGOWLAH,107,Sydney - Wollongong,1,Good,Good,0
NSW1500,FAIRLIGHT,107,Sydney - Wollongong,1,Good,Good,0
NSW1501,FAIRY HILL,104,NSW Central and North Coast,1,Good,Good,0
NSW1502,FAIRY MEADOW,107,Sydney - Wollongong,1,Good,Good,0
NSW1503,FALBROOK,104,NSW Central and North Coast,1,Good,Good,0
NSW1504,FALCONER,102,North-Eastern NSW,1,Good,Good,0
NSW1505,FALLS CREEK,106,South-Eastern NSW,1,Good,Good,0
NSW1506,FAR MEADOW,106,South-Eastern NSW,1,Good,Good,0
NSW1507,FARGUNYAH,105,Riverina - Orange,1,Good,Good,0
NSW1508,FARLEY,104,NSW Central and North Coast,1,Good,Good,0
NSW1509,FARMBOROUGH HEIGHTS,107,Sydney - Wollongong,1,Good,Good,0
NSW151,BALGOWLAH HEIGHTS,107,Sydney - Wollongong,1,Good,Good,0
NSW1510,FARNHAM,101,Dubbo,1,Good,Good,0
NSW1511,FARRANTS HILL,104,NSW Central and North Coast,1,Good,Good,0
NSW1512,FARRINGDON,106,South-Eastern NSW,1,Good,Good,0
NSW1513,FASSIFERN,104,NSW Central and North Coast,1,Good,Good,0
NSW1514,FAULCONBRIDGE,107,Sydney - Wollongong,1,Good,Good,0
NSW1515,FAULKLAND,104,NSW Central and North Coast,1,Good,Good,0
NSW1516,FAWCETTS PLAIN,104,NSW Central and North Coast,1,Good,Good,0
NSW1517,FEDERAL,104,NSW Central and North Coast,1,Good,Good,0
NSW1518,FENNELL BAY,104,NSW Central and North Coast,1,Good,Good,0
NSW1519,FERN BAY,104,NSW Central and North Coast,1,Good,Good,0
NSW152,BALGOWNIE,107,Sydney - Wollongong,1,Good,Good,0
NSW1520,FERN GULLY,104,NSW Central and North Coast,1,Good,Good,0
NSW1521,FERNANCES,107,Sydney - Wollongong,1,Good,Good,0
NSW1522,FERNBANK CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW1523,FERNBROOK,104,NSW Central and North Coast,1,Good,Good,0
NSW1524,FERNHILL,107,Sydney - Wollongong,1,Good,Good,0
NSW1525,FERNLEIGH,104,NSW Central and North Coast,1,Good,Good,0
NSW1526,FERNMOUNT,104,NSW Central and North Coast,1,Good,Good,0
NSW1527,FERNSIDE,104,NSW Central and North Coast,1,Good,Good,0
NSW1528,FERNVALE,104,NSW Central and North Coast,1,Good,Good,0
NSW1529,FERODALE,104,NSW Central and North Coast,1,Good,Good,0
NSW153,BALICKERA,104,NSW Central and North Coast,1,Good,Good,0
NSW1530,FIDDLETOWN,107,Sydney - Wollongong,1,Good,Good,0
NSW1531,FIFIELD,105,Riverina - Orange,1,Good,Good,0
NSW1532,FIGTREE,107,Sydney - Wollongong,1,Good,Good,0
NSW1533,FINDON CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW1534,FINE FLOWER,104,NSW Central and North Coast,1,Good,Good,0
NSW1535,FINGAL BAY,104,NSW Central and North Coast,1,Good,Good,0
NSW1536,FINGAL HEAD,104,NSW Central and North Coast,1,Good,Good,0
NSW1537,FINLEY,105,Riverina - Orange,1,Good,Good,0
NSW1538,FIREFLY,104,NSW Central and North Coast,1,Good,Good,0
NSW154,BALLADORAN,101,Dubbo,1,Good,Good,0
NSW1540,FISHERMANS BAY,104,NSW Central and North Coast,1,Good,Good,0
NSW1541,FISHERMANS PARADISE,106,South-Eastern NSW,1,Good,Good,0
NSW1542,FISHERMANS REACH,104,NSW Central and North Coast,1,Good,Good,0
NSW1543,FISHERS HILL,104,NSW Central and North Coast,1,Good,Good,0
NSW1544,FISHING POINT,104,NSW Central and North Coast,1,Good,Good,0
NSW1545,FITZGERALDS MOUNT,105,Riverina - Orange,1,Good,Good,0
NSW1546,FITZGERALDS VALLEY,105,Riverina - Orange,1,Good,Good,0
NSW1547,FITZROY FALLS,106,South-Eastern NSW,1,Good,Good,0
NSW1548,FIVE DOCK,107,Sydney - Wollongong,1,Good,Good,0
NSW1549,FIVE WAYS,101,Dubbo,1,Good,Good,0
NSW155,BALLALABA,106,South-Eastern NSW,1,Good,Good,0
NSW1550,FLAT TOPS,104,NSW Central and North Coast,1,Good,Good,0
NSW1551,FLETCHER,104,NSW Central and North Coast,1,Good,Good,0
NSW1552,FLINDERS,107,Sydney - Wollongong,1,Good,Good,0
NSW1553,FLORAVILLE,104,NSW Central and North Coast,1,Good,Good,0
NSW1554,FORBES,105,Riverina - Orange,1,Good,Good,0
NSW1555,FORBES CREEK,106,South-Eastern NSW,1,Good,Good,0
NSW1556,FORBES RIVER,104,NSW Central and North Coast,1,Good,Good,0
NSW1557,FORBESDALE,104,NSW Central and North Coast,1,Good,Good,0
NSW1558,FORDS BRIDGE,103,North-Western NSW,1,Good,Good,0
NSW1559,FORDWICH,104,NSW Central and North Coast,1,Good,Good,0
NSW156,BALLDALE,105,Riverina - Orange,1,Good,Good,0
NSW1560,FOREST GLEN,107,Sydney - Wollongong,1,Good,Good,0
NSW1561,FOREST GROVE,105,Riverina - Orange,1,Good,Good,0
NSW1562,FOREST HILL,105,Riverina - Orange,1,Good,Good,0
NSW1563,FOREST LAND,102,North-Eastern NSW,1,Good,Good,0
NSW1564,FOREST LODGE,107,Sydney - Wollongong,1,Good,Good,0
NSW1565,FOREST REEFS,105,Riverina - Orange,1,Good,Good,0
NSW1566,FORESTVILLE,107,Sydney - Wollongong,1,Good,Good,0
NSW1567,FORRESTERS BEACH,104,NSW Central and North Coast,1,Good,Good,0
NSW1568,FORSTER,104,NSW Central and North Coast,1,Good,Good,0
NSW1569,FORTIS CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW157,BALLENGARRA,104,NSW Central and North Coast,1,Good,Good,0
NSW1570,FOSTERS VALLEY,105,Riverina - Orange,1,Good,Good,0
NSW1571,FOSTERTON,104,NSW Central and North Coast,1,Good,Good,0
NSW1572,FOUNTAINDALE,104,NSW Central and North Coast,1,Good,Good,0
NSW1573,FOUR CORNERS,105,Riverina - Orange,1,Good,Good,0
NSW1574,FOUR MILE CREEK,105,Riverina - Orange,1,Good,Good,0
NSW1576,FOWLERS GAP,103,North-Western NSW,1,Good,Good,0
NSW1577,FOXGROUND,107,Sydney - Wollongong,1,Good,Good,0
NSW1578,FRAZER PARK,104,NSW Central and North Coast,1,Good,Good,0
NSW1579,FRAZERS CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW158,BALLIMORE,101,Dubbo,1,Good,Good,0
NSW1580,FREDERICKTON,104,NSW Central and North Coast,1,Good,Good,0
NSW1581,FREEBURN ISLAND,104,NSW Central and North Coast,1,Good,Good,0
NSW1582,FREEMANS,104,NSW Central and North Coast,1,Good,Good,0
NSW1583,FREEMANS REACH,107,Sydney - Wollongong,1,Good,Good,0
NSW1584,FREEMANS WATERHOLE,104,NSW Central and North Coast,1,Good,Good,0
NSW1585,FREEMANTLE,105,Riverina - Orange,1,Good,Good,0
NSW1586,FRENCH PARK,105,Riverina - Orange,1,Good,Good,0
NSW1587,FRENCHS FOREST,107,Sydney - Wollongong,1,Good,Good,0
NSW1588,FROG ROCK,105,Riverina - Orange,1,Good,Good,0
NSW1589,FROGMORE,106,South-Eastern NSW,1,Good,Good,0
NSW159,BALLINA,104,NSW Central and North Coast,1,Good,Good,0
NSW1590,FROGS HOLLOW,106,South-Eastern NSW,1,Good,Good,0
NSW1591,FRYING PAN,106,South-Eastern NSW,1,Good,Good,0
NSW1592,FULLERTON,106,South-Eastern NSW,1,Good,Good,0
NSW1593,FULLERTON COVE,104,NSW Central and North Coast,1,Good,Good,0
NSW1594,FURRACABAD,102,North-Eastern NSW,1,Good,Good,0
