LOCALITY_PID,LOCALITY_NAME,ILOC_CODE_2021,ILOC_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
VIC673,CROOKAYAN,20200704,Wellington (Vic.),1,Good,Good,0
VIC674,CROOKED RIVER,20200704,Wellington (Vic.),1,Good,Good,0
VIC675,CROSS ROADS,20201203,Moyne - Ararat - Pyrenees,1,Good,Good,0
VIC676,CROSSLEY,20201203,Moyne - Ararat - Pyrenees,1,Good,Good,0
VIC677,CROSSOVER,20200201,Baw Baw,1,Good,Good,0
VIC678,CROWLANDS,20201203,Moyne - Ararat - Pyrenees,0.9636261,Good,Good,0
VIC678,CROWLANDS,20201801,Wimmera,0.0363739,Good,Good,0
VIC679,CROXTON EAST,20201303,Southern Grampians,1,Good,Good,0
VIC68,ARNOLD,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC680,CROYDON,20100901,Maroondah,1,Good,Good,0
VIC681,CROYDON HILLS,20100901,Maroondah,1,Good,Good,0
VIC682,CROYDON NORTH,20100901,Maroondah,1,Good,Good,0
VIC683,CROYDON SOUTH,20100901,Maroondah,1,Good,Good,0
VIC684,CRYMELON,20201801,Wimmera,1,Good,Good,0
VIC685,CUDGEE,20201203,Moyne - Ararat - Pyrenees,1,Good,Good,0
VIC686,CUDGEWA,20201901,Alpine - Towong - Indigo,1,Good,Good,0
VIC687,CULGOA,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC688,CULLA,20201303,Southern Grampians,1,Good,Good,0
VIC689,CULLEN,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC69,ARNOLD WEST,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC690,CULLULLERAINE,20201001,Mildura,1,Good,Good,0
VIC691,CUNDARE,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC692,CUNDARE NORTH,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC693,CURDIES RIVER,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC694,CURDIEVALE,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC695,CURLEWIS,20200601,Geelong - Queenscliff,1,Good,Good,0
VIC696,CURYO,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC697,DADSWELLS BRIDGE,20201801,Wimmera,1,Good,Good,0
VIC698,DAISY HILL,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC699,DALES CREEK,20200902,Moorabool,1,Good,Good,0
VIC7,ADAMS ESTATE,20201101,Bass Coast,1,Good,Good,0
VIC70,ARTHURS CREEK,20101103,Nillumbik,1,Good,Good,0
VIC700,DALLAS,20101501,Broadmeadows,1,Good,Good,0
VIC701,DALMORE,20100201,Cardinia,1,Good,Good,0
VIC702,DALTONS BRIDGE,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC703,DALYENONG,20201801,Wimmera,1,Good,Good,0
VIC704,DALYSTON,20201101,Bass Coast,1,Good,Good,0
VIC705,DANDENONG,20100601,Greater Dandenong,1,Good,Good,0
VIC706,DANDENONG NORTH,20100601,Greater Dandenong,1,Good,Good,0
VIC707,DANDENONG SOUTH,20100401,Cranbourne,4.86E-05,Good,Good,1
VIC707,DANDENONG SOUTH,20100601,Greater Dandenong,0.9999514,Good,Good,0
VIC708,DANDONGADALE,20201901,Alpine - Towong - Indigo,1,Good,Good,0
VIC709,DARGO,20200702,East Gippsland,0.9997276,Good,Good,0
VIC709,DARGO,20201901,Alpine - Towong - Indigo,0.0002724,Good,Good,1
VIC71,ARTHURS SEAT,20101602,Mornington - South,1,Good,Good,0
VIC710,DARLEY,20200902,Moorabool,1,Good,Good,0
VIC711,DARLIMURLA,20200803,Traralgon - Churchill,0.1695073,Good,Good,0
VIC711,DARLIMURLA,20201102,South Gippsland,0.8304927,Good,Good,0
VIC712,DARLINGTON,20201201,Corangamite - Golden Plains,0.5665741,Good,Good,0
VIC712,DARLINGTON,20201203,Moyne - Ararat - Pyrenees,0.4334259,Good,Good,0
VIC713,DARNUM,20200201,Baw Baw,1,Good,Good,0
VIC714,DARRAWEIT GUIM,20200901,Macedon Ranges,1,Good,Good,0
VIC715,DARRIMAN,20200704,Wellington (Vic.),1,Good,Good,0
VIC716,DARTMOOR,20201301,Glenelg North - Heywood,1,Good,Good,0
VIC717,DARTMOUTH,20200702,East Gippsland,0.0001549,Good,Good,1
VIC717,DARTMOUTH,20201901,Alpine - Towong - Indigo,0.9998451,Good,Good,0
VIC718,DAWSON,20200704,Wellington (Vic.),1,Good,Good,0
VIC719,DAYLESFORD,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC720,DEAN,20200101,Ballarat,1,Good,Good,0
VIC721,DEANS MARSH,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC722,DEDDICK VALLEY,20200702,East Gippsland,1,Good,Good,0
VIC723,DEDERANG,20201901,Alpine - Towong - Indigo,1,Good,Good,0
VIC724,DEEP LEAD,20201801,Wimmera,1,Good,Good,0
VIC725,DEER PARK,20100102,Sunshine,1,Good,Good,0
VIC726,DELACOMBE,20200101,Ballarat,1,Good,Good,0
VIC727,DELAHEY,20100101,Keilor,1,Acceptable,Good,0
VIC728,DELATITE,20201502,Strathbogie - Mansfield - Murimbindi,1,Good,Good,0
VIC729,DELBURN,20200201,Baw Baw,0.200775,Good,Good,0
VIC729,DELBURN,20201102,South Gippsland,0.799225,Good,Good,0
VIC730,DENICULL CREEK,20201203,Moyne - Ararat - Pyrenees,1,Good,Good,0
VIC731,DENISON,20200704,Wellington (Vic.),1,Good,Good,0
VIC732,DENNINGTON,20201701,Warrnambool,1,Good,Good,0
VIC733,DENVER,20200501,Castlemaine - Kerang,0.9999347,Good,Good,0
VIC733,DENVER,20200901,Macedon Ranges,6.53E-05,Good,Good,1
VIC734,DEPTFORD,20200702,East Gippsland,1,Good,Good,0
VIC735,DERBY,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC736,DEREEL,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC737,DERGHOLM,20201301,Glenelg North - Heywood,0.1053647,Good,Good,0
VIC737,DERGHOLM,20201801,Wimmera,0.8946353,Good,Good,0
VIC738,DERRIMUT,20100102,Sunshine,1,Good,Good,0
VIC739,DERRINAL,20200303,Bendigo - Surrounds,1,Good,Good,0
VIC74,ASCOT VALE,20100802,Moonee Valley,1,Good,Good,0
VIC740,DERRINALLUM,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC741,DEVENISH,20201502,Strathbogie - Mansfield - Murimbindi,1,Good,Good,0
VIC742,DEVILS RIVER,20201502,Strathbogie - Mansfield - Murimbindi,1,Good,Good,0
VIC743,DEVON MEADOWS,20100402,Hallam - Berwick - Pearcedale,1,Good,Good,0
VIC744,DEVON NORTH,20200704,Wellington (Vic.),1,Good,Good,0
VIC745,DEWHURST,20100201,Cardinia,1,Good,Good,0
VIC746,DHURRINGILE,20200405,Shepparton,1,Good,Good,0
VIC747,DIAMOND CREEK,20101103,Nillumbik,1,Good,Good,0
VIC748,DIGBY,20201301,Glenelg North - Heywood,1,Good,Good,0
VIC749,DIGGERS REST,20100101,Keilor,9.00E-07,Acceptable,Good,1
VIC749,DIGGERS REST,20100301,Craigieburn - Sunbury,0.0758179,Good,Good,0
VIC749,DIGGERS REST,20101301,Melton,0.9241812,Good,Good,0
VIC75,ASHBOURNE,20200901,Macedon Ranges,0.99999,Good,Good,0
VIC75,ASHBOURNE,20200902,Moorabool,1.00E-05,Good,Good,1
VIC750,DIGGORA,20200401,Campaspe - West,1,Good,Good,0
VIC751,DIMBOOLA,20201801,Wimmera,1,Good,Good,0
VIC752,DINGEE,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC753,DINGLEY VILLAGE,20100501,Chelsea,1,Good,Good,0
VIC754,DINGWALL,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC755,DINNER PLAIN,20201901,Alpine - Towong - Indigo,1,Good,Good,0
VIC756,DIXIE,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC757,DIXONS CREEK,20102001,Yarra Ranges,1,Good,Good,0
VIC758,DOBIE,20201203,Moyne - Ararat - Pyrenees,1,Good,Good,0
VIC759,DOCKER,20201902,Wangaratta,1,Good,Good,0
VIC76,ASHBURTON,20101002,Boroondara,0.9999988,Good,Good,0
VIC76,ASHBURTON,20101003,Glen Eira,1.20E-06,Good,Good,1
VIC760,DOCKERS PLAINS,20201902,Wangaratta,1,Good,Good,0
VIC761,DOCKLANDS,20101201,Melbourne - Central,1,Good,Good,0
VIC762,DOCTORS FLAT,20200702,East Gippsland,1,Good,Good,0
VIC763,DOLLAR,20201102,South Gippsland,1,Good,Good,0
VIC764,DON VALLEY,20102001,Yarra Ranges,1,Good,Good,0
VIC765,DONALD,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC766,DONCASTER,20101102,Manningham,1,Good,Good,0
VIC767,DONCASTER EAST,20101102,Manningham,1,Good,Good,0
VIC768,DONNYBROOK,20101703,Whittlesea,1,Good,Good,0
VIC769,DONVALE,20101102,Manningham,1,Good,Good,0
VIC77,ASHWOOD,20101401,Mount Waverley,1,Acceptable,Good,0
VIC770,DOOBOOBETIC,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC771,DOOEN,20201801,Wimmera,1,Good,Good,0
VIC772,DOOKIE,20200405,Shepparton,1,Good,Good,0
VIC773,DOOKIE COLLEGE,20200405,Shepparton,1,Good,Good,0
VIC774,DOREEN,20101103,Nillumbik,0.0133991,Good,Good,0
VIC774,DOREEN,20101703,Whittlesea,0.9866009,Good,Good,0
VIC775,DORODONG,20201801,Wimmera,1,Good,Good,0
VIC776,DOUBLE BRIDGES,20200702,East Gippsland,1,Good,Good,0
VIC777,DOUGLAS,20201801,Wimmera,1,Good,Good,0
VIC778,DOVETON,20100402,Hallam - Berwick - Pearcedale,1,Good,Good,0
VIC779,DREEITE,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC78,ASPENDALE,20100501,Chelsea,1,Good,Good,0
VIC780,DREEITE SOUTH,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC781,DRIFFIELD,20200803,Traralgon - Churchill,1,Good,Good,0
VIC782,DRIK DRIK,20201301,Glenelg North - Heywood,1,Good,Good,0
VIC783,DROMANA,20101602,Mornington - South,1,Good,Good,0
VIC784,DROPMORE,20201502,Strathbogie - Mansfield - Murimbindi,1,Good,Good,0
VIC785,DROUIN,20200201,Baw Baw,1,Good,Good,0
VIC786,DROUIN EAST,20200201,Baw Baw,1,Good,Good,0
VIC787,DROUIN SOUTH,20200201,Baw Baw,1,Good,Good,0
VIC788,DROUIN WEST,20200201,Baw Baw,1,Good,Good,0
VIC789,DRUMANURE,20200404,Moira,1,Good,Good,0
VIC79,ASPENDALE GARDENS,20100501,Chelsea,1,Good,Good,0
VIC790,DRUMBORG,20201301,Glenelg North - Heywood,1,Good,Good,0
VIC791,DRUMCONDRA,20200601,Geelong - Queenscliff,1,Good,Good,0
VIC792,DRUMMARTIN,20200303,Bendigo - Surrounds,1,Good,Good,0
VIC793,DRUMMOND,20200501,Castlemaine - Kerang,0.9573367,Good,Good,0
VIC793,DRUMMOND,20200901,Macedon Ranges,0.0426633,Good,Good,0
VIC794,DRUMMOND NORTH,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC795,DRUNG,20201801,Wimmera,1,Good,Good,0
VIC796,DRY DIGGINGS,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC797,DRYSDALE,20200601,Geelong - Queenscliff,1,Good,Good,0
VIC798,DUCHEMBEGARRA,20201801,Wimmera,1,Good,Good,0
VIC799,DUMBALK,20201102,South Gippsland,1,Good,Good,0
VIC8,ADDINGTON,20200101,Ballarat,1,Good,Good,0
VIC80,ATHLONE,20200201,Baw Baw,1,Good,Good,0
VIC800,DUMBALK NORTH,20201102,South Gippsland,1,Good,Good,0
VIC801,DUMOSA,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC802,DUNACH,20200101,Ballarat,0.5675731,Good,Good,0
VIC802,DUNACH,20200501,Castlemaine - Kerang,0.4324269,Good,Good,0
VIC803,DUNDONNELL,20201203,Moyne - Ararat - Pyrenees,1,Good,Good,0
VIC804,DUNKELD,20201203,Moyne - Ararat - Pyrenees,0.0061371,Good,Good,1
VIC804,DUNKELD,20201303,Southern Grampians,0.9938629,Good,Good,0
VIC805,DUNLUCE,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC806,DUNNEWORTHY,20201203,Moyne - Ararat - Pyrenees,0.9676588,Good,Good,0
VIC806,DUNNEWORTHY,20201801,Wimmera,0.0323412,Good,Good,0
VIC807,DUNNSTOWN,20200902,Moorabool,1,Good,Good,0
VIC808,DUNOLLY,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC809,DUNROBIN,20201301,Glenelg North - Heywood,1,Good,Good,0
VIC81,ATTWOOD,20100301,Craigieburn - Sunbury,1,Good,Good,0
VIC810,DURDIDWARRAH,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC811,DURHAM LEAD,20200902,Moorabool,0.9394689,Good,Good,0
VIC811,DURHAM LEAD,20201201,Corangamite - Golden Plains,0.0605311,Good,Good,0
VIC812,DURHAM OX,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC813,DUTSON,20200704,Wellington (Vic.),1,Good,Good,0
VIC814,DUTSON DOWNS,20200704,Wellington (Vic.),1,Good,Good,0
VIC815,DUTTON WAY,20201301,Glenelg North - Heywood,1,Good,Good,0
VIC816,DUVERNEY,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC817,EAGLE POINT,20200702,East Gippsland,1,Good,Good,0
VIC818,EAGLEHAWK,20200304,Eaglehawk,0.9938351,Good,Good,0
VIC818,EAGLEHAWK,20200306,Maiden Gully - Kangaroo Flats,0.0061649,Good,Good,1
VIC819,EAGLEHAWK NORTH,20200304,Eaglehawk,1,Good,Good,0
VIC82,AUBREY,20201801,Wimmera,1,Good,Good,0
VIC820,EAGLEMONT,20101101,Heidelberg,1,Good,Good,0
VIC821,EARLSTON,20201502,Strathbogie - Mansfield - Murimbindi,1,Good,Good,0
VIC822,EAST BAIRNSDALE,20200701,Bairnsdale,1,Good,Good,0
VIC823,EAST BENDIGO,20200301,Ascot - White Hills,0.0110681,Good,Good,0
VIC823,EAST BENDIGO,20200302,Bendigo,0.0168088,Good,Good,0
VIC823,EAST BENDIGO,20200305,East Bendigo,0.9721231,Good,Good,0
VIC824,EAST GEELONG,20200601,Geelong - Queenscliff,1,Good,Good,0
VIC825,EAST MELBOURNE,20101201,Melbourne - Central,1,Good,Good,0
VIC826,EAST SALE,20200704,Wellington (Vic.),1,Good,Good,0
VIC827,EAST WANGARATTA,20201902,Wangaratta,1,Good,Good,0
VIC828,EAST WARBURTON,20102001,Yarra Ranges,1,Good,Good,0
VIC829,EASTERN VIEW,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC83,AUCHMORE,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC830,EASTVILLE,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC831,EBDEN,20201903,Wodonga,1,Good,Good,0
VIC832,ECHUCA,20200401,Campaspe - West,0.0092871,Good,Good,1
VIC832,ECHUCA,20200402,Echuca,0.9628185,Good,Good,0
VIC832,ECHUCA,20200403,Kyabram,0.0278944,Good,Good,0
VIC833,ECHUCA VILLAGE,20200403,Kyabram,1,Good,Good,0
VIC834,ECHUCA WEST,20200401,Campaspe - West,1,Good,Good,0
VIC835,ECKLIN SOUTH,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC836,EDDINGTON,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC837,EDEN PARK,20101703,Whittlesea,1,Good,Good,0
VIC838,EDENHOPE,20201801,Wimmera,1,Good,Good,0
VIC839,EDGECOMBE,20200901,Macedon Ranges,1,Good,Good,0
VIC84,AVALON,20200601,Geelong - Queenscliff,1,Good,Good,0
VIC840,EDI,20201902,Wangaratta,1,Good,Good,0
VIC841,EDI UPPER,20201902,Wangaratta,1,Good,Good,0
VIC842,EDITHVALE,20100501,Chelsea,1,Good,Good,0
VIC843,EGANSTOWN,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC844,EILDON,20201502,Strathbogie - Mansfield - Murimbindi,1,Good,Good,0
VIC845,ELAINE,20200902,Moorabool,1,Good,Good,0
VIC846,ELDORADO,20201902,Wangaratta,1,Good,Good,0
VIC847,ELEVATED PLAINS,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC848,ELINGAMITE,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC849,ELINGAMITE NORTH,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC85,AVENEL,20201502,Strathbogie - Mansfield - Murimbindi,1,Good,Good,0
VIC850,ELLASWOOD,20200701,Bairnsdale,0.8286288,Good,Good,0
VIC850,ELLASWOOD,20200702,East Gippsland,0.1713712,Good,Good,0
VIC851,ELLERSLIE,20201203,Moyne - Ararat - Pyrenees,1,Good,Good,0
VIC852,ELLIMINYT,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC853,ELLINBANK,20200201,Baw Baw,1,Good,Good,0
VIC854,ELMHURST,20201203,Moyne - Ararat - Pyrenees,1,Good,Good,0
VIC855,ELMORE,20200303,Bendigo - Surrounds,1,Good,Good,0
VIC856,ELPHINSTONE,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC857,ELSTERNWICK,20101003,Glen Eira,1,Good,Good,0
VIC858,ELTHAM,20101103,Nillumbik,0.9903962,Good,Good,0
VIC858,ELTHAM,20101104,Watsonia,0.0096038,Acceptable,Good,1
VIC859,ELTHAM NORTH,20101103,Nillumbik,0.6752036,Good,Good,0
VIC859,ELTHAM NORTH,20101104,Watsonia,0.3247964,Acceptable,Good,0
VIC86,AVOCA,20201203,Moyne - Ararat - Pyrenees,1,Good,Good,0
VIC860,ELWOOD,20101202,Port Phillip,1,Acceptable,Good,0
VIC861,EMERALD,20100201,Cardinia,0.9436211,Good,Good,0
VIC861,EMERALD,20102001,Yarra Ranges,0.0563789,Good,Good,0
VIC862,EMU,20200501,Castlemaine - Kerang,0.0867332,Good,Good,0
VIC862,EMU,20201801,Wimmera,0.9132668,Good,Good,0
VIC863,EMU CREEK,20200303,Bendigo - Surrounds,1,Good,Good,0
VIC864,ENDEAVOUR HILLS,20100402,Hallam - Berwick - Pearcedale,1,Good,Good,0
VIC865,ENFIELD,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC866,ENGLEFIELD,20201303,Southern Grampians,1,Good,Good,0
VIC867,ENSAY,20200702,East Gippsland,1,Good,Good,0
VIC868,ENSAY NORTH,20200702,East Gippsland,1,Good,Good,0
VIC869,EPPALOCK,20200303,Bendigo - Surrounds,1,Good,Good,0
VIC87,AVON PLAINS,20201801,Wimmera,1,Good,Good,0
VIC870,EPPING,20101703,Whittlesea,1,Good,Good,0
VIC871,EPSOM,20200301,Ascot - White Hills,0.9602726,Good,Good,0
VIC871,EPSOM,20200304,Eaglehawk,0.0397274,Good,Good,0
VIC872,ERCILDOUNE,20201203,Moyne - Ararat - Pyrenees,1,Good,Good,0
VIC873,ERICA,20200201,Baw Baw,1,Good,Good,0
VIC874,ERRINUNDRA,20200702,East Gippsland,1,Good,Good,0
VIC875,ESKDALE,20201901,Alpine - Towong - Indigo,1,Good,Good,0
VIC876,ESMOND,20200404,Moira,1,Good,Good,0
VIC877,ESSENDON,20100802,Moonee Valley,1,Good,Good,0
VIC878,ESSENDON NORTH,20100802,Moonee Valley,1,Good,Good,0
VIC879,ESSENDON WEST,20100802,Moonee Valley,1,Good,Good,0
VIC88,AVONDALE HEIGHTS,20100802,Moonee Valley,1,Good,Good,0
VIC880,EUMEMMERRING,20100402,Hallam - Berwick - Pearcedale,1,Good,Good,0
VIC881,EURACK,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC882,EUREKA,20200101,Ballarat,1,Good,Good,0
VIC883,EUROA,20201502,Strathbogie - Mansfield - Murimbindi,1,Good,Good,0
VIC884,EUROBIN,20201901,Alpine - Towong - Indigo,1,Good,Good,0
VIC885,EVANSFORD,20201203,Moyne - Ararat - Pyrenees,1,Good,Good,0
VIC886,EVERSLEY,20201203,Moyne - Ararat - Pyrenees,1,Good,Good,0
VIC887,EVERTON,20201902,Wangaratta,1,Good,Good,0
VIC888,EVERTON UPPER,20201902,Wangaratta,1,Good,Good,0
VIC889,EXFORD,20101301,Melton,1,Good,Good,0
VIC89,AVONMORE,20200303,Bendigo - Surrounds,1,Good,Good,0
VIC890,EYNESBURY,20101301,Melton,0.9999965,Good,Good,0
VIC890,EYNESBURY,20101903,Werribee - Whyndam Vale,3.50E-06,Good,Good,1
VIC891,FAIRBANK,20201102,South Gippsland,1,Good,Good,0
VIC892,FAIRFIELD,20101203,Yarra,0.0991114,Good,Good,0
VIC892,FAIRFIELD,20101701,Northcote,0.9008886,Good,Good,0
VIC893,FAIRHAVEN,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC894,FAIRLEY,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC897,FALLS CREEK,20200702,East Gippsland,2.06E-05,Good,Good,1
VIC897,FALLS CREEK,20201901,Alpine - Towong - Indigo,0.9999794,Good,Good,0
VIC898,FARADAY,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC899,FAWCETT,20201502,Strathbogie - Mansfield - Murimbindi,1,Good,Good,0
VIC9,ADELAIDE LEAD,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC90,AVONSLEIGH,20100201,Cardinia,1,Good,Good,0
VIC900,FAWKNER,20101501,Broadmeadows,0.0189634,Good,Good,0
VIC900,FAWKNER,20101504,Moreland - North,0.9810366,Good,Good,0
VIC901,FENTONS CREEK,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC902,FERGUSON,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC903,FERN HILL,20200501,Castlemaine - Kerang,0.5085997,Good,Good,0
VIC903,FERN HILL,20200901,Macedon Ranges,0.4914003,Good,Good,0
VIC904,FERNBANK,20200702,East Gippsland,1,Good,Good,0
VIC905,FERNDALE,20200201,Baw Baw,1,Good,Good,0
VIC906,FERNIHURST,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC907,FERNSHAW,20102001,Yarra Ranges,1,Good,Good,0
VIC908,FERNTREE GULLY,20100701,Wantrina - Rowville - Ferntree Gully,1,Good,Good,0
VIC91,AXE CREEK,20200303,Bendigo - Surrounds,1,Good,Good,0
VIC910,FERNY CREEK,20102001,Yarra Ranges,1,Good,Good,0
VIC911,FIERY FLAT,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC912,FINGAL,20101602,Mornington - South,1,Good,Good,0
VIC913,FISH CREEK,20201102,South Gippsland,1,Good,Good,0
VIC914,FISH POINT,20201403,Swan Hill  - Surrounds,1,Acceptable,Good,0
VIC915,FISKVILLE,20200902,Moorabool,1,Good,Good,0
VIC916,FITZROY,20101203,Yarra,1,Good,Good,0
VIC917,FITZROY NORTH,20101203,Yarra,0.9242432,Good,Good,0
VIC917,FITZROY NORTH,20101502,Brunswick,0.0757568,Good,Good,0
VIC918,FLAGGY CREEK,20200702,East Gippsland,1,Good,Good,0
VIC919,FLAGSTAFF,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC92,AXEDALE,20200303,Bendigo - Surrounds,1,Good,Good,0
VIC920,FLAMINGO BEACH,20200704,Wellington (Vic.),1,Good,Good,0
VIC921,FLEMINGTON,20100802,Moonee Valley,0.9890135,Good,Good,0
VIC921,FLEMINGTON,20101201,Melbourne - Central,0.0109865,Good,Good,0
VIC922,FLINDERS,20101602,Mornington - South,1,Good,Good,0
VIC923,FLORA HILL,20200305,East Bendigo,1,Good,Good,0
VIC924,FLOWERDALE,20201502,Strathbogie - Mansfield - Murimbindi,1,Good,Good,0
VIC925,FLYNN,20200704,Wellington (Vic.),0.2486466,Good,Good,0
VIC925,FLYNN,20200803,Traralgon - Churchill,0.7513534,Good,Good,0
VIC926,FLYNNS CREEK,20200704,Wellington (Vic.),0.5763253,Good,Good,0
VIC926,FLYNNS CREEK,20200803,Traralgon - Churchill,0.4236747,Good,Good,0
VIC927,FOOTSCRAY,20100801,Maribyrnong,1,Good,Good,0
VIC928,FORBES,20201601,Wallan - Seymour,1,Good,Good,0
VIC929,FOREST HILL,20101802,Nunawading - East,0.4425153,Acceptable,Good,0
VIC929,FOREST HILL,20101803,Nunawading - West,0.5574847,Acceptable,Good,0
VIC93,AYRFORD,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC930,FORGE CREEK,20200702,East Gippsland,1,Good,Good,0
VIC931,FORREST,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC932,FOSTER,20201102,South Gippsland,1,Good,Good,0
VIC933,FOSTER NORTH,20201102,South Gippsland,1,Good,Good,0
VIC934,FOSTERVILLE,20200303,Bendigo - Surrounds,1,Good,Good,0
VIC935,FOXHOW,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC936,FRAMLINGHAM,20201202,Framlingham,0.3786678,Poor,Good,0
VIC936,FRAMLINGHAM,20201203,Moyne - Ararat - Pyrenees,0.6213322,Good,Good,0
VIC937,FRAMLINGHAM EAST,20201203,Moyne - Ararat - Pyrenees,1,Good,Good,0
VIC938,FRANKLINFORD,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC939,FRANKSTON,20100503,Frankston - West,1,Good,Good,0
VIC94,BACCHUS MARSH,20200902,Moorabool,1,Good,Good,0
VIC940,FRANKSTON NORTH,20100503,Frankston - West,1,Good,Good,0
VIC941,FRANKSTON SOUTH,20100503,Frankston - West,1,Good,Good,0
VIC942,FREEBURGH,20201901,Alpine - Towong - Indigo,1,Good,Good,0
VIC943,FRENCH ISLAND,20201101,Bass Coast,1,Good,Good,0
VIC944,FRENCHMANS,20201203,Moyne - Ararat - Pyrenees,1,Good,Good,0
VIC945,FRESHWATER CREEK,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC946,FRYERSTOWN,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC947,FULHAM,20200704,Wellington (Vic.),1,Good,Good,0
VIC948,FUMINA,20200201,Baw Baw,1,Good,Good,0
VIC949,FUMINA SOUTH,20200201,Baw Baw,1,Good,Good,0
VIC95,BADDAGINNIE,20201502,Strathbogie - Mansfield - Murimbindi,1,Good,Good,0
VIC950,FYANS CREEK,20201801,Wimmera,1,Good,Good,0
VIC951,FYANSFORD,20200601,Geelong - Queenscliff,1,Good,Good,0
VIC952,GAINSBOROUGH,20200201,Baw Baw,1,Good,Good,0
VIC953,GANNAWARRA,20200501,Castlemaine - Kerang,1,Good,Good,0
VIC954,GAPSTED,20201901,Alpine - Towong - Indigo,1,Good,Good,0
VIC955,GARDENVALE,20101003,Glen Eira,1,Good,Good,0
VIC956,GARFIELD,20100201,Cardinia,1,Good,Good,0
VIC957,GARFIELD NORTH,20100201,Cardinia,1,Good,Good,0
VIC958,GARIBALDI,20201201,Corangamite - Golden Plains,1,Good,Good,0
VIC959,GARVOC,20201203,Moyne - Ararat - Pyrenees,1,Good,Good,0
VIC96,BADGER CREEK,20102001,Yarra Ranges,1,Good,Good,0
VIC960,GATEWAY ISLAND,20201903,Wodonga,1,Good,Good,0
VIC961,GATUM,20201303,Southern Grampians,1,Good,Good,0
VIC962,GAZETTE,20201203,Moyne - Ararat - Pyrenees,0.0526316,Good,Good,0
VIC962,GAZETTE,20201303,Southern Grampians,0.9473684,Good,Good,0
VIC963,GEELONG,20200601,Geelong - Queenscliff,1,Good,Good,0
VIC964,GEELONG WEST,20200601,Geelong - Queenscliff,1,Good,Good,0
VIC965,GELANTIPY,20200702,East Gippsland,1,Good,Good,0
