LOCALITY_PID_2021,LOCALITY_NAME_2021,RA_CODE_2016,RA_NAME_2016,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
QLD3391,MONARCH GLEN,31,Inner Regional Australia,1,Good,Good,0
QLD3392,SILVERBARK RIDGE,31,Inner Regional Australia,1,Good,Good,0
QLD3393,MINGELA,33,Remote Australia,1,Good,Good,0
QLD3394,JAMBIN,32,Outer Regional Australia,1,Good,Good,0
QLD3395,UNNAMED LOCALITY,31,Inner Regional Australia,0.0719424,Good,Good,0
QLD3395,UNNAMED LOCALITY,33,Remote Australia,0.9280576,Good,Good,0
QLD3396,BARINGA,30,Major Cities of Australia,1,Good,Good,0
QLD3397,GLENLOGAN,31,Inner Regional Australia,1,Good,Good,0
QLD3398,STONES CORNER,30,Major Cities of Australia,1,Good,Good,0
QLD3399,RIVERBEND,31,Inner Regional Australia,1,Good,Good,0
QLD34,ALICE RIVER,32,Outer Regional Australia,1,Good,Good,0
QLD340,BORALLON,31,Inner Regional Australia,1,Good,Good,0
QLD3400,QUETTA,34,Very Remote Australia,1,Good,Good,0
QLD3401,BANYA,31,Inner Regional Australia,1,Good,Good,0
QLD3402,CORBOULD PARK,30,Major Cities of Australia,1,Good,Good,0
QLD3403,GAGALBA,30,Major Cities of Australia,1,Good,Good,0
QLD3404,NIRIMBA,30,Major Cities of Australia,1,Good,Good,0
QLD3405,ANAKIE SIDING,33,Remote Australia,1,Good,Good,0
QLD3406,NOCCUNDRA,34,Very Remote Australia,1,Good,Good,0
QLD3407,RUBYVALE,33,Remote Australia,1,Good,Good,0
QLD3408,SAPPHIRE CENTRAL,33,Remote Australia,1,Good,Good,0
QLD341,BOREEN POINT,31,Inner Regional Australia,1,Good,Good,0
QLD342,BORONIA HEIGHTS,30,Major Cities of Australia,1,Good,Good,0
QLD343,BOROREN,32,Outer Regional Australia,1,Good,Good,0
QLD344,BOULDER CREEK,32,Outer Regional Australia,1,Good,Good,0
QLD345,BOULDERCOMBE,31,Inner Regional Australia,1,Good,Good,0
QLD346,BOULIA,34,Very Remote Australia,1,Good,Good,0
QLD347,BOWEN,33,Remote Australia,0.0046271,Good,Good,1
QLD347,BOWEN,32,Outer Regional Australia,0.9953729,Good,Good,0
QLD348,BOWEN HILLS,30,Major Cities of Australia,1,Good,Good,0
QLD349,BOWENVILLE,31,Inner Regional Australia,1,Good,Good,0
QLD35,ALLAN,31,Inner Regional Australia,1,Good,Good,0
QLD350,BOYLAND,31,Inner Regional Australia,1,Good,Good,0
QLD351,BOYNE ISLAND,31,Inner Regional Australia,1,Good,Good,0
QLD352,BOYNE VALLEY,32,Outer Regional Australia,1,Good,Good,0
QLD353,BOYNEDALE,32,Outer Regional Australia,1,Good,Good,0
QLD354,BOYNESIDE,32,Outer Regional Australia,1,Good,Good,0
QLD355,BOYNEWOOD,32,Outer Regional Australia,1,Good,Good,0
QLD356,BRACALBA,30,Major Cities of Australia,0.1564959,Good,Good,0
QLD356,BRACALBA,31,Inner Regional Australia,0.8435041,Good,Good,0
QLD357,BRACEWELL,32,Outer Regional Australia,1,Good,Good,0
QLD358,BRACKEN RIDGE,30,Major Cities of Australia,1,Good,Good,0
QLD359,BRAEMEADOWS,32,Outer Regional Australia,1,Good,Good,0
QLD36,ALLANDALE,31,Inner Regional Australia,1,Good,Good,0
QLD360,BRAEMORE,31,Inner Regional Australia,1,Good,Good,0
QLD361,BRAMSTON BEACH,32,Outer Regional Australia,1,Good,Good,0
QLD362,BRANCH CREEK,32,Outer Regional Australia,1,Good,Good,0
QLD363,BRANCHVIEW,31,Inner Regional Australia,1,Good,Good,0
QLD364,BRANDON,32,Outer Regional Australia,1,Good,Good,0
QLD365,BRANDY CREEK,32,Outer Regional Australia,1,Good,Good,0
QLD366,BRANYAN,31,Inner Regional Australia,1,Good,Good,0
QLD367,BRASSALL,30,Major Cities of Australia,1,Good,Good,0
QLD368,BRAY PARK,30,Major Cities of Australia,1,Good,Good,0
QLD369,BREADALBANE,32,Outer Regional Australia,1,Good,Good,0
QLD37,ALLENSTOWN,31,Inner Regional Australia,1,Good,Good,0
QLD370,BREAKAWAY,33,Remote Australia,1,Good,Good,0
QLD371,BREDDAN,32,Outer Regional Australia,1,Good,Good,0
QLD372,BRENDALE,30,Major Cities of Australia,1,Good,Good,0
QLD373,BRIBIE ISLAND NORTH,31,Inner Regional Australia,1,Good,Good,0
QLD374,BRIDGEMAN DOWNS,30,Major Cities of Australia,1,Good,Good,0
QLD375,BRIDGES,31,Inner Regional Australia,1,Good,Good,0
QLD376,BRIGALOW,32,Outer Regional Australia,1,Good,Good,0
QLD377,BRIGHTLY,32,Outer Regional Australia,1,Good,Good,0
QLD378,BRIGHTON,30,Major Cities of Australia,1,Good,Good,0
QLD379,BRIGHTVIEW,31,Inner Regional Australia,1,Good,Good,0
QLD38,ALLENVIEW,31,Inner Regional Australia,1,Good,Good,0
QLD380,BRIGOODA,32,Outer Regional Australia,1,Good,Good,0
QLD381,BRINGALILY,32,Outer Regional Australia,1,Good,Good,0
QLD382,BRINSMEAD,32,Outer Regional Australia,1,Good,Good,0
QLD383,BROADBEACH,30,Major Cities of Australia,1,Good,Good,0
QLD384,BROADBEACH WATERS,30,Major Cities of Australia,1,Good,Good,0
QLD385,BROADMERE,33,Remote Australia,1,Good,Good,0
QLD386,BROADWATER,32,Outer Regional Australia,1,Good,Good,0
QLD387,BROKEN RIVER,32,Outer Regional Australia,1,Good,Good,0
QLD388,BROMELTON,31,Inner Regional Australia,1,Good,Good,0
QLD389,BROOKFIELD,30,Major Cities of Australia,1,Good,Good,0
QLD39,ALLIGATOR CREEK,32,Outer Regional Australia,1,Good,Good,0
QLD390,BROOKHILL,32,Outer Regional Australia,1,Good,Good,0
QLD391,BROOKLANDS,32,Outer Regional Australia,0.4664838,Good,Good,0
QLD391,BROOKLANDS,31,Inner Regional Australia,0.5335162,Good,Good,0
QLD392,BROOKSTEAD,31,Inner Regional Australia,1,Good,Good,0
QLD393,BROOKWATER,30,Major Cities of Australia,1,Good,Good,0
QLD394,BROOLOO,31,Inner Regional Australia,1,Good,Good,0
QLD395,BROOWEENA,31,Inner Regional Australia,1,Good,Good,0
QLD396,BROUGHTON,32,Outer Regional Australia,1,Good,Good,0
QLD397,BROVINIA,32,Outer Regional Australia,1,Good,Good,0
QLD398,BROWNS PLAINS,30,Major Cities of Australia,1,Good,Good,0
QLD399,BROXBURN,31,Inner Regional Australia,1,Good,Good,0
QLD4,ABERGOWRIE,33,Remote Australia,1,Good,Good,0
QLD40,ALLIGATOR CREEK,32,Outer Regional Australia,1,Good,Good,0
QLD400,BRUSH CREEK,32,Outer Regional Australia,1,Good,Good,0
QLD401,BRYDEN,31,Inner Regional Australia,1,Good,Good,0
QLD402,BRYMAROO,31,Inner Regional Australia,1,Good,Good,0
QLD403,BUARABA,31,Inner Regional Australia,1,Good,Good,0
QLD404,BUARABA SOUTH,31,Inner Regional Australia,1,Good,Good,0
QLD405,BUCASIA,31,Inner Regional Australia,1,Good,Good,0
QLD406,BUCCA,31,Inner Regional Australia,1,Good,Good,0
QLD407,BUCCAN,30,Major Cities of Australia,1,Good,Good,0
QLD409,BUCKINGHAM,34,Very Remote Australia,1,Good,Good,0
QLD41,ALLORA,31,Inner Regional Australia,1,Good,Good,0
QLD410,BUCKLAND,34,Very Remote Australia,1,Good,Good,0
QLD411,BUDDINA,30,Major Cities of Australia,1,Good,Good,0
QLD412,BUDERIM,30,Major Cities of Australia,1,Good,Good,0
QLD413,BUDGEE,31,Inner Regional Australia,1,Good,Good,0
QLD414,BUKALI,32,Outer Regional Australia,1,Good,Good,0
QLD415,BULGUN,32,Outer Regional Australia,1,Good,Good,0
QLD416,BULIMBA,30,Major Cities of Australia,1,Good,Good,0
QLD418,BULLCAMP,31,Inner Regional Australia,1,Good,Good,0
QLD419,BULLERINGA,34,Very Remote Australia,1,Good,Good,0
QLD42,ALLOWAY,31,Inner Regional Australia,1,Good,Good,0
QLD420,BULLI CREEK,32,Outer Regional Australia,1,Good,Good,0
QLD421,BULLOO DOWNS,34,Very Remote Australia,1,Good,Good,0
QLD422,BULLYARD,31,Inner Regional Australia,1,Good,Good,0
QLD423,BULWER,33,Remote Australia,1,Good,Good,0
QLD424,BUNBURRA,31,Inner Regional Australia,1,Good,Good,0
QLD425,BUNDABERG CENTRAL,31,Inner Regional Australia,1,Good,Good,0
QLD426,BUNDABERG EAST,31,Inner Regional Australia,1,Good,Good,0
QLD427,BUNDABERG NORTH,31,Inner Regional Australia,1,Good,Good,0
QLD428,BUNDABERG SOUTH,31,Inner Regional Australia,1,Good,Good,0
QLD429,BUNDABERG WEST,31,Inner Regional Australia,1,Good,Good,0
QLD43,ALMADEN,34,Very Remote Australia,1,Good,Good,0
QLD430,BUNDALL,30,Major Cities of Australia,1,Good,Good,0
QLD431,BUNDAMBA,30,Major Cities of Australia,1,Good,Good,0
QLD432,BUNDI,33,Remote Australia,1,Good,Good,0
QLD433,BUNDOORA,33,Remote Australia,1,Good,Good,0
QLD434,BUNGABAN,33,Remote Australia,1,Good,Good,0
QLD435,BUNGADOO,31,Inner Regional Australia,1,Good,Good,0
QLD436,BUNGALOW,32,Outer Regional Australia,1,Good,Good,0
QLD437,BUNGEWORGORAI,33,Remote Australia,1,Good,Good,0
QLD438,BUNGIL,33,Remote Australia,1,Good,Good,0
QLD439,BUNGUNDARRA,31,Inner Regional Australia,1,Good,Good,0
QLD44,ALOOMBA,32,Outer Regional Australia,1,Good,Good,0
QLD440,BUNGUNYA,33,Remote Australia,1,Good,Good,0
QLD441,BUNJURGEN,31,Inner Regional Australia,1,Good,Good,0
QLD442,BUNYA,30,Major Cities of Australia,1,Good,Good,0
QLD443,BUNYA CREEK,31,Inner Regional Australia,1,Good,Good,0
QLD445,BUNYA MOUNTAINS,32,Outer Regional Australia,1,Good,Good,0
QLD446,BURBANK,30,Major Cities of Australia,1,Good,Good,0
QLD447,BURDELL,32,Outer Regional Australia,1,Good,Good,0
QLD448,BURGOWAN,31,Inner Regional Australia,1,Good,Good,0
QLD449,BURKETOWN,34,Very Remote Australia,1,Good,Good,0
QLD45,ALPHA,34,Very Remote Australia,1,Good,Good,0
QLD450,BURLEIGH,34,Very Remote Australia,1,Good,Good,0
QLD451,BURLEIGH HEADS,30,Major Cities of Australia,1,Good,Good,0
QLD452,BURLEIGH WATERS,30,Major Cities of Australia,1,Good,Good,0
QLD453,BURNCLUITH,32,Outer Regional Australia,1,Good,Good,0
QLD454,BURNETT CREEK,31,Inner Regional Australia,1,Good,Good,0
QLD455,BURNETT HEADS,,,3.40E-06,Poor,Good,4
QLD455,BURNETT HEADS,31,Inner Regional Australia,0.9999966,Good,Good,0
QLD456,BURNSIDE,31,Inner Regional Australia,0.0280498,Good,Good,0
QLD456,BURNSIDE,30,Major Cities of Australia,0.9719502,Good,Good,0
QLD457,BURPENGARY,30,Major Cities of Australia,1,Good,Good,0
QLD458,BURRA BURRI,32,Outer Regional Australia,1,Good,Good,0
QLD459,BURRUM HEADS,31,Inner Regional Australia,1,Good,Good,0
QLD46,ALSACE,33,Remote Australia,1,Good,Good,0
QLD460,BURRUM RIVER,31,Inner Regional Australia,1,Good,Good,0
QLD461,BURRUM TOWN,31,Inner Regional Australia,1,Good,Good,0
QLD462,BURTON,33,Remote Australia,0.4735075,Good,Good,0
QLD462,BURTON,32,Outer Regional Australia,0.5264925,Good,Good,0
QLD463,BURUA,31,Inner Regional Australia,1,Good,Good,0
QLD464,BUSHLAND BEACH,32,Outer Regional Australia,1,Good,Good,0
QLD465,BUSHLEY,32,Outer Regional Australia,1,Good,Good,0
QLD466,BUTCHERS CREEK,32,Outer Regional Australia,1,Good,Good,0
QLD467,BUXTON,31,Inner Regional Australia,1,Good,Good,0
QLD468,BYBERA,32,Outer Regional Australia,1,Good,Good,0
QLD469,BYEE,32,Outer Regional Australia,1,Good,Good,0
QLD47,ALTON DOWNS,31,Inner Regional Australia,1,Good,Good,0
QLD470,BYELLEE,31,Inner Regional Australia,1,Good,Good,0
QLD471,BYFIELD,32,Outer Regional Australia,1,Good,Good,0
QLD472,BYMOUNT,33,Remote Australia,1,Good,Good,0
QLD473,BYRNESTOWN,32,Outer Regional Australia,1,Good,Good,0
QLD474,CABARLAH,31,Inner Regional Australia,1,Good,Good,0
QLD475,CABOOLTURE,30,Major Cities of Australia,1,Good,Good,0
QLD476,CABOOLTURE SOUTH,30,Major Cities of Australia,1,Good,Good,0
QLD477,CABOONBAH,31,Inner Regional Australia,1,Good,Good,0
QLD478,CADARGA,32,Outer Regional Australia,1,Good,Good,0
QLD479,CAFFEY,31,Inner Regional Australia,1,Good,Good,0
QLD48,ALVA,32,Outer Regional Australia,1,Good,Good,0
QLD480,CAINBABLE,31,Inner Regional Australia,1,Good,Good,0
QLD481,CAIRDBEIGN,33,Remote Australia,1,Good,Good,0
QLD482,CAIRNS CITY,32,Outer Regional Australia,1,Good,Good,0
QLD483,CAIRNS NORTH,32,Outer Regional Australia,1,Good,Good,0
QLD484,CALAMVALE,30,Major Cities of Australia,1,Good,Good,0
QLD485,CALAVOS,31,Inner Regional Australia,1,Good,Good,0
QLD486,CALCIUM,32,Outer Regional Australia,1,Good,Good,0
QLD487,CALDERVALE,34,Very Remote Australia,1,Good,Good,0
QLD488,CALEN,32,Outer Regional Australia,1,Good,Good,0
QLD489,CALGOA,32,Outer Regional Australia,1,Good,Good,0
QLD49,AMAMOOR,31,Inner Regional Australia,1,Good,Good,0
QLD490,CALICO CREEK,31,Inner Regional Australia,1,Good,Good,0
QLD491,CALINGUNEE,32,Outer Regional Australia,1,Good,Good,0
QLD492,CALLANDOON,32,Outer Regional Australia,1,Good,Good,0
QLD493,CALLEMONDAH,31,Inner Regional Australia,1,Good,Good,0
QLD494,CALLIDE,32,Outer Regional Australia,1,Good,Good,0
QLD495,CALLIOPE,31,Inner Regional Australia,1,Good,Good,0
QLD496,CALOUNDRA,30,Major Cities of Australia,1,Good,Good,0
QLD497,CALOUNDRA WEST,30,Major Cities of Australia,1,Good,Good,0
QLD498,CALVERT,31,Inner Regional Australia,1,Good,Good,0
QLD499,CAMBOON,33,Remote Australia,1,Good,Good,0
QLD5,ABINGDON DOWNS,34,Very Remote Australia,1,Good,Good,0
QLD50,AMAMOOR CREEK,31,Inner Regional Australia,1,Good,Good,0
QLD500,CAMBOOYA,31,Inner Regional Australia,1,Good,Good,0
QLD501,CAMBRIDGE,34,Very Remote Australia,1,Good,Good,0
QLD502,CAMBROON,31,Inner Regional Australia,1,Good,Good,0
QLD503,CAMEBY,32,Outer Regional Australia,1,Good,Good,0
QLD504,CAMERON CORNER,34,Very Remote Australia,1,Good,Good,0
QLD505,CAMIRA,30,Major Cities of Australia,1,Good,Good,0
QLD507,CAMOOWEAL,34,Very Remote Australia,1,Good,Good,0
QLD509,CAMP CREEK,32,Outer Regional Australia,1,Good,Good,0
QLD510,CAMP HILL,30,Major Cities of Australia,1,Good,Good,0
QLD511,CAMP MOUNTAIN,31,Inner Regional Australia,0.2826511,Good,Good,0
QLD511,CAMP MOUNTAIN,30,Major Cities of Australia,0.7173489,Good,Good,0
QLD512,CAMPASPE,33,Remote Australia,0.0264334,Good,Good,0
QLD512,CAMPASPE,34,Very Remote Australia,0.9735666,Good,Good,0
QLD513,CAMPBELL CREEK,32,Outer Regional Australia,1,Good,Good,0
QLD514,CAMPBELLS POCKET,31,Inner Regional Australia,1,Good,Good,0
QLD515,CANAGA,32,Outer Regional Australia,1,Good,Good,0
QLD516,CANAL CREEK,32,Outer Regional Australia,1,Good,Good,0
QLD517,CANIA,32,Outer Regional Australia,1,Good,Good,0
QLD518,CANINA,31,Inner Regional Australia,1,Good,Good,0
QLD519,CANNINDAH,32,Outer Regional Australia,1,Good,Good,0
QLD52,AMAROO,34,Very Remote Australia,1,Good,Good,0
QLD521,CANNING CREEK,32,Outer Regional Australia,1,Good,Good,0
QLD522,CANNINGVALE,31,Inner Regional Australia,1,Good,Good,0
QLD523,CANNON CREEK,32,Outer Regional Australia,1,Good,Good,0
QLD524,CANNON CREEK,31,Inner Regional Australia,1,Good,Good,0
QLD525,CANNON HILL,30,Major Cities of Australia,1,Good,Good,0
QLD526,CANNON VALLEY,32,Outer Regional Australia,1,Good,Good,0
QLD527,CANNONVALE,32,Outer Regional Australia,1,Good,Good,0
QLD528,CANOONA,32,Outer Regional Australia,1,Good,Good,0
QLD529,CANUNGRA,31,Inner Regional Australia,1,Good,Good,0
QLD53,AMBER,34,Very Remote Australia,1,Good,Good,0
QLD530,CAPALABA,30,Major Cities of Australia,1,Good,Good,0
QLD532,CAPE CLEVELAND,32,Outer Regional Australia,1,Good,Good,0
QLD533,CAPE CONWAY,32,Outer Regional Australia,1,Good,Good,0
QLD534,CAPE GLOUCESTER,32,Outer Regional Australia,1,Good,Good,0
QLD535,CAPE HILLSBOROUGH,32,Outer Regional Australia,1,Good,Good,0
QLD536,CAPE TRIBULATION,33,Remote Australia,1,Good,Good,0
QLD537,CAPELLA,33,Remote Australia,1,Good,Good,0
QLD538,CAPTAIN CREEK,32,Outer Regional Australia,1,Good,Good,0
QLD539,CAPTAINS MOUNTAIN,32,Outer Regional Australia,1,Good,Good,0
QLD54,AMBERLEY,31,Inner Regional Australia,4.85E-05,Good,Good,1
QLD54,AMBERLEY,30,Major Cities of Australia,0.9999515,Good,Good,0
QLD540,CARAVONICA,32,Outer Regional Australia,1,Good,Good,0
QLD541,CARBINE CREEK,33,Remote Australia,1,Good,Good,0
QLD542,CARBROOK,30,Major Cities of Australia,1,Good,Good,0
QLD543,CARDSTONE,33,Remote Australia,1,Good,Good,0
QLD544,CARDWELL,33,Remote Australia,0.0593563,Good,Good,0
QLD544,CARDWELL,32,Outer Regional Australia,0.9406437,Good,Good,0
QLD545,CARINA,30,Major Cities of Australia,1,Good,Good,0
QLD546,CARINA HEIGHTS,30,Major Cities of Australia,1,Good,Good,0
QLD547,CARINDALE,30,Major Cities of Australia,1,Good,Good,0
QLD548,CARMILA,33,Remote Australia,3.60E-06,Good,Good,1
QLD548,CARMILA,32,Outer Regional Australia,0.9999964,Good,Good,0
QLD549,CARMOO,32,Outer Regional Australia,1,Good,Good,0
QLD55,AMBROSE,32,Outer Regional Australia,1,Good,Good,0
QLD551,CARNARVON PARK,34,Very Remote Australia,0.0017302,Good,Good,1
QLD551,CARNARVON PARK,33,Remote Australia,0.9982698,Good,Good,0
QLD552,CARNEYS CREEK,31,Inner Regional Australia,1,Good,Good,0
QLD553,CAROLE PARK,30,Major Cities of Australia,1,Good,Good,0
QLD554,CAROLINE CROSSING,34,Very Remote Australia,1,Good,Good,0
QLD555,CARPENDALE,31,Inner Regional Australia,1,Good,Good,0
QLD556,CARPENTARIA,34,Very Remote Australia,1,Good,Good,0
QLD557,CARRANDOTTA,34,Very Remote Australia,1,Good,Good,0
QLD558,CARRARA,30,Major Cities of Australia,1,Good,Good,0
QLD559,CARRINGTON,32,Outer Regional Australia,1,Good,Good,0
QLD56,AMBY,33,Remote Australia,1,Good,Good,0
QLD560,CARRUCHAN,33,Remote Australia,1,Good,Good,0
QLD561,CARSELDINE,30,Major Cities of Australia,1,Good,Good,0
QLD562,CARSTAIRS,32,Outer Regional Australia,1,Good,Good,0
QLD563,CARTERS RIDGE,31,Inner Regional Australia,1,Good,Good,0
QLD564,CASHMERE,30,Major Cities of Australia,1,Good,Good,0
QLD565,CASSOWARY,32,Outer Regional Australia,1,Good,Good,0
QLD566,CASTAWAYS BEACH,30,Major Cities of Australia,1,Good,Good,0
QLD567,CASTLE CREEK,32,Outer Regional Australia,1,Good,Good,0
QLD568,CASTLE HILL,32,Outer Regional Australia,1,Good,Good,0
QLD569,CATTLE CREEK,32,Outer Regional Australia,1,Good,Good,0
QLD57,AMIENS,32,Outer Regional Australia,1,Good,Good,0
QLD570,CATTLE CREEK,32,Outer Regional Australia,1,Good,Good,0
QLD571,CAUSEWAY LAKE,31,Inner Regional Australia,1,Good,Good,0
QLD572,CAWARRAL,31,Inner Regional Australia,1,Good,Good,0
QLD573,CAWDOR,31,Inner Regional Australia,1,Good,Good,0
QLD575,CECIL PLAINS,31,Inner Regional Australia,0.0851859,Good,Good,0
QLD575,CECIL PLAINS,32,Outer Regional Australia,0.9148141,Good,Good,0
QLD576,CEDAR CREEK,30,Major Cities of Australia,0.4622843,Good,Good,0
QLD576,CEDAR CREEK,31,Inner Regional Australia,0.5377157,Good,Good,0
QLD577,CEDAR CREEK,31,Inner Regional Australia,1,Good,Good,0
QLD578,CEDAR GROVE,31,Inner Regional Australia,1,Good,Good,0
QLD579,CEDAR POCKET,31,Inner Regional Australia,1,Good,Good,0
QLD58,AMITY,33,Remote Australia,1,Good,Good,0
QLD580,CEDAR VALE,31,Inner Regional Australia,1,Good,Good,0
QLD581,CEDARTON,31,Inner Regional Australia,1,Good,Good,0
QLD582,CEMENT MILLS,32,Outer Regional Australia,1,Good,Good,0
QLD583,CENTENARY HEIGHTS,31,Inner Regional Australia,1,Good,Good,0
QLD584,CERATODUS,32,Outer Regional Australia,1,Good,Good,0
QLD585,CHAHPINGAH,32,Outer Regional Australia,1,Good,Good,0
QLD586,CHAMBERS FLAT,31,Inner Regional Australia,0.138083,Good,Good,0
QLD586,CHAMBERS FLAT,30,Major Cities of Australia,0.861917,Good,Good,0
QLD587,CHANCES PLAIN,32,Outer Regional Australia,1,Good,Good,0
QLD588,CHANDLER,30,Major Cities of Australia,1,Good,Good,0
QLD589,CHAPEL HILL,30,Major Cities of Australia,1,Good,Good,0
QLD59,ANDERGROVE,31,Inner Regional Australia,1,Good,Good,0
QLD590,CHARLESTOWN,32,Outer Regional Australia,1,Good,Good,0
QLD591,CHARLEVILLE,34,Very Remote Australia,1,Good,Good,0
QLD592,CHARLTON,31,Inner Regional Australia,1,Good,Good,0
QLD593,CHARLWOOD,31,Inner Regional Australia,1,Good,Good,0
QLD594,CHATSWORTH,31,Inner Regional Australia,1,Good,Good,0
QLD595,CHEESEBOROUGH,33,Remote Australia,1,Good,Good,0
QLD596,CHELMER,30,Major Cities of Australia,1,Good,Good,0
QLD597,CHELMSFORD,32,Outer Regional Australia,1,Good,Good,0
QLD598,CHELONA,32,Outer Regional Australia,1,Good,Good,0
QLD599,CHELTENHAM,33,Remote Australia,1,Good,Good,0
QLD6,ABINGTON,31,Inner Regional Australia,1,Good,Good,0
QLD60,ANDERLEIGH,31,Inner Regional Australia,1,Good,Good,0
QLD600,CHERBOURG,31,Inner Regional Australia,1,Good,Good,0
QLD601,CHERMSIDE,30,Major Cities of Australia,1,Good,Good,0
QLD602,CHERMSIDE WEST,30,Major Cities of Australia,1,Good,Good,0
QLD603,CHERRY CREEK,31,Inner Regional Australia,1,Good,Good,0
QLD604,CHERRY GULLY,31,Inner Regional Australia,1,Good,Good,0
QLD605,CHERWELL,31,Inner Regional Australia,1,Good,Good,0
QLD606,CHEVALLUM,31,Inner Regional Australia,1,Good,Good,0
QLD607,CHEWKO,32,Outer Regional Australia,1,Good,Good,0
QLD608,CHILDERS,31,Inner Regional Australia,1,Good,Good,0
QLD609,CHILLAGOE,34,Very Remote Australia,1,Good,Good,0
QLD61,ANDROMACHE,32,Outer Regional Australia,1,Good,Good,0
QLD610,CHINCHILLA,32,Outer Regional Australia,1,Good,Good,0
QLD611,CHINGHEE CREEK,31,Inner Regional Australia,1,Good,Good,0
QLD612,CHIRNSIDE,33,Remote Australia,1,Good,Good,0
QLD614,CHRISTMAS CREEK,31,Inner Regional Australia,1,Good,Good,0
QLD615,CHURCHABLE,31,Inner Regional Australia,1,Good,Good,0
QLD616,CHURCHILL,30,Major Cities of Australia,1,Good,Good,0
QLD617,CHUWAR,30,Major Cities of Australia,1,Good,Good,0
QLD618,CINNABAR,32,Outer Regional Australia,1,Good,Good,0
QLD62,ANDURAMBA,31,Inner Regional Australia,1,Good,Good,0
QLD620,CLAGIRABA,30,Major Cities of Australia,1,Good,Good,0
QLD621,CLAIRVIEW,33,Remote Australia,1,Good,Good,0
QLD622,CLARA CREEK,34,Very Remote Australia,1,Good,Good,0
QLD623,CLARAVILLE,34,Very Remote Australia,1,Good,Good,0
QLD624,CLARE,32,Outer Regional Australia,1,Good,Good,0
QLD625,CLARENDON,31,Inner Regional Australia,1,Good,Good,0
QLD626,CLARKE CREEK,33,Remote Australia,1,Good,Good,0
QLD627,CLAYFIELD,30,Major Cities of Australia,1,Good,Good,0
QLD628,CLEAR ISLAND WATERS,30,Major Cities of Australia,1,Good,Good,0
QLD629,CLEAR MOUNTAIN,30,Major Cities of Australia,1,Good,Good,0
QLD63,ANNANDALE,32,Outer Regional Australia,1,Good,Good,0
QLD630,CLEMANT,32,Outer Regional Australia,1,Good,Good,0
QLD631,CLERMONT,34,Very Remote Australia,0.0247758,Good,Good,0
QLD631,CLERMONT,33,Remote Australia,0.9752242,Good,Good,0
QLD632,CLEVELAND,30,Major Cities of Australia,1,Good,Good,0
QLD633,CLIFFORD,33,Remote Australia,1,Good,Good,0
QLD634,CLIFTON,31,Inner Regional Australia,1,Good,Good,0
QLD635,CLIFTON BEACH,32,Outer Regional Australia,1,Good,Good,0
QLD636,CLINTON,31,Inner Regional Australia,1,Good,Good,0
QLD637,CLINTONVALE,31,Inner Regional Australia,1,Good,Good,0
QLD638,CLONCURRY,34,Very Remote Australia,0.2037634,Good,Good,0
QLD638,CLONCURRY,33,Remote Australia,0.7962366,Good,Good,0
QLD639,CLONTARF,32,Outer Regional Australia,1,Good,Good,0
QLD64,ANNERLEY,30,Major Cities of Australia,1,Good,Good,0
QLD640,CLONTARF,30,Major Cities of Australia,1,Good,Good,0
QLD641,CLOSEBURN,31,Inner Regional Australia,1,Good,Good,0
