LOCALITY_PID,LOCALITY_NAME,PHN_CODE_2017,PHN_NAME_2017,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
SA210006057,MYOLA STATION,PHN402,Country SA,1,Good,Good,0
SA210006058,AYERS RANGE SOUTH,PHN402,Country SA,1,Good,Good,0
SA210006059,LAMBINA,PHN402,Country SA,1,Good,Good,0
SA210006060,DE ROSE HILL,PHN402,Country SA,1,Good,Good,0
SA210006061,TIEYON,PHN402,Country SA,1,Good,Good,0
SA210006062,LOCKES CLAYPAN,PHN402,Country SA,1,Good,Good,0
SA210006063,MOOLOOLOO,PHN402,Country SA,1,Good,Good,0
SA210006064,MOTPENA,PHN402,Country SA,1,Good,Good,0
SA210006065,WALLERBERDINA,PHN402,Country SA,1,Good,Good,0
SA210006066,NILPENA,PHN402,Country SA,1,Good,Good,0
SA210006067,ORATUNGA STATION,PHN402,Country SA,1,Good,Good,0
SA210006068,SIAM,PHN402,Country SA,1,Good,Good,0
SA210006069,GILLES DOWNS,PHN402,Country SA,1,Good,Good,0
SA210006070,LAKE GILLES,PHN402,Country SA,1,Good,Good,0
SA210006071,BON BON,PHN402,Country SA,1,Good,Good,0
SA210006072,KOLENDO,PHN402,Country SA,1,Good,Good,0
SA210006073,LAKE GAIRDNER,PHN402,Country SA,1,Good,Good,0
SA210006074,LAKE MACFARLANE,PHN402,Country SA,1,Good,Good,0
SA210006075,MOONAREE,PHN402,Country SA,1,Good,Good,0
SA210006076,MOUNT IVE,PHN402,Country SA,1,Good,Good,0
SA210006077,NONNING,PHN402,Country SA,1,Good,Good,0
SA210006078,NARLABY,PHN402,Country SA,1,Good,Good,0
SA210006079,NANBONA,PHN402,Country SA,1,Good,Good,0
SA210006080,NULLARBOR,PHN402,Country SA,1,Good,Good,0
SA210006081,YELLABINNA,PHN402,Country SA,1,Good,Good,0
SA210006082,MAHANEWO,PHN402,Country SA,1,Good,Good,0
SA210006083,THURLGA,PHN402,Country SA,1,Good,Good,0
SA210006085,ARCOONA,PHN402,Country SA,1,Good,Good,0
SA210006086,BUNGEROO,PHN402,Country SA,1,Good,Good,0
SA210006087,MARREE STATION,PHN402,Country SA,1,Good,Good,0
SA210006088,MUNDOWDNA,PHN402,Country SA,1,Good,Good,0
SA210006089,PANDURRA,PHN402,Country SA,1,Good,Good,0
SA210006090,NORTH MOOLOOLOO,PHN402,Country SA,1,Good,Good,0
SA210006091,GUM CREEK STATION,PHN402,Country SA,1,Good,Good,0
SA210006092,PARAKYLIA,PHN402,Country SA,1,Good,Good,0
SA210006093,CALLANNA,PHN402,Country SA,1,Good,Good,0
SA210006094,KOKATHA,PHN402,Country SA,1,Good,Good,0
SA210006095,KONDOOLKA,PHN402,Country SA,1,Good,Good,0
SA210006096,LAKE EVERARD,PHN402,Country SA,1,Good,Good,0
SA210006097,ANDAMOOKA STATION,PHN402,Country SA,1,Good,Good,0
SA210006098,PUTTAPA,PHN402,Country SA,1,Good,Good,0
SA210006099,BURR WELL,PHN402,Country SA,1,Good,Good,0
SA210006100,KOOTABERRA,PHN402,Country SA,1,Good,Good,0
SA210006101,CLAYTON STATION,PHN402,Country SA,1,Good,Good,0
SA210006102,FARINA STATION,PHN402,Country SA,1,Good,Good,0
SA210006103,LEIGH CREEK STATION,PHN402,Country SA,1,Good,Good,0
SA210006104,YADLAMALKA,PHN402,Country SA,1,Good,Good,0
SA210006105,CARRIEWERLOO,PHN402,Country SA,1,Good,Good,0
SA210006106,PERNATTY,PHN402,Country SA,1,Good,Good,0
SA210006107,MYRTLE SPRINGS,PHN402,Country SA,1,Good,Good,0
SA210006108,YALYMBOO,PHN402,Country SA,1,Good,Good,0
SA210006109,WINTABATINYANA,PHN402,Country SA,1,Good,Good,0
SA210006110,BILLA KALINA,PHN402,Country SA,1,Good,Good,0
SA210006111,EMEROO,PHN402,Country SA,1,Good,Good,0
SA210006112,YUMBARRA,PHN402,Country SA,1,Good,Good,0
SA210006113,ILLEROO,PHN402,Country SA,1,Good,Good,0
SA210006114,WITCHELINA,PHN402,Country SA,1,Good,Good,0
SA210006115,LINCOLN GAP,PHN402,Country SA,1,Good,Good,0
SA210006116,UNO,PHN402,Country SA,1,Good,Good,0
SA210006117,COMMONWEALTH HILL,PHN402,Country SA,1,Good,Good,0
SA210006118,MULGATHING,PHN402,Country SA,1,Good,Good,0
SA210006119,PLUMBAGO,PHN402,Country SA,1,Good,Good,0
SA210006120,WORUMBA,PHN402,Country SA,1,Good,Good,0
SA210006121,BIMBOWRIE,PHN402,Country SA,1,Good,Good,0
SA210006122,GAMMON RANGES,PHN402,Country SA,1,Good,Good,0
SA210006123,PARCOOLA,PHN402,Country SA,1,Good,Good,0
SA210006124,PINE VALLEY STATION,PHN402,Country SA,1,Good,Good,0
SA210006125,TAYLORVILLE STATION,PHN402,Country SA,1,Good,Good,0
SA210006126,WITCHITIE,PHN402,Country SA,1,Good,Good,0
SA210006127,CALPERUM STATION,PHN402,Country SA,1,Good,Good,0
SA210006128,BOOLCOOMATTA,PHN402,Country SA,1,Good,Good,0
SA210006129,ARKAROOLA,PHN402,Country SA,1,Good,Good,0
SA210006130,MOOLAWATANA,PHN402,Country SA,1,Good,Good,0
SA210006131,KALAMURINA,PHN402,Country SA,1,Good,Good,0
SA210006132,BIBLIANDO,PHN402,Country SA,1,Good,Good,0
SA210006133,BOLLARDS LAGOON,PHN402,Country SA,1,Good,Good,0
SA210006134,ALTON DOWNS STATION,PHN402,Country SA,1,Good,Good,0
SA210006135,DULKANINNA,PHN402,Country SA,1,Good,Good,0
SA210006136,LAKE EYRE,PHN402,Country SA,1,Good,Good,0
SA210006137,ERINGA,PHN402,Country SA,1,Good,Good,0
SA210006138,ANNA CREEK,PHN402,Country SA,1,Good,Good,0
SA210006139,ARCKARINGA,PHN402,Country SA,1,Good,Good,0
SA210006140,MOUNT BARRY,PHN402,Country SA,1,Good,Good,0
SA210006141,WILLIAM CREEK,PHN402,Country SA,1,Good,Good,0
SA210006142,HOLOWILIENA SOUTH,PHN402,Country SA,1,Good,Good,0
SA210006143,MERTY MERTY,PHN402,Country SA,1,Good,Good,0
SA210006144,MULOORINA,PHN402,Country SA,1,Good,Good,0
SA210006145,MUNGERANIE,PHN402,Country SA,1,Good,Good,0
SA210006146,PANDIE PANDIE,PHN402,Country SA,1,Good,Good,0
SA210006147,TODMORDEN,PHN402,Country SA,1,Good,Good,0
SA210006148,MINBURRA PLAIN,PHN402,Country SA,1,Good,Good,0
SA210006149,COWARIE,PHN402,Country SA,1,Good,Good,0
SA210006150,MULYUNGARIE,PHN402,Country SA,1,Good,Good,0
SA210006151,WILCOWIE,PHN402,Country SA,1,Good,Good,0
SA210006152,MINBURRA STATION,PHN402,Country SA,1,Good,Good,0
SA210006153,FLORINA STATION,PHN402,Country SA,1,Good,Good,0
SA210006154,GRAMPUS,PHN402,Country SA,1,Good,Good,0
SA210006155,ETADUNNA,PHN402,Country SA,1,Good,Good,0
SA210006156,MACUMBA,PHN402,Country SA,1,Good,Good,0
SA210006157,SIMPSON DESERT,PHN402,Country SA,1,Good,Good,0
SA210006158,NORTH HILLS,PHN402,Country SA,1,Good,Good,0
SA210006159,WILLIPPA,PHN402,Country SA,1,Good,Good,0
SA210006160,KALABITY,PHN402,Country SA,1,Good,Good,0
SA210006161,MARTINS WELL,PHN402,Country SA,1,Good,Good,0
SA210006162,MELTON STATION,PHN402,Country SA,1,Good,Good,0
SA210006163,MOUNT SERLE,PHN402,Country SA,1,Good,Good,0
SA210006164,MULGA VIEW,PHN402,Country SA,1,Good,Good,0
SA210006165,MOUNT HAVELOCK,PHN402,Country SA,1,Good,Good,0
SA210006166,WITJIRA,PHN402,Country SA,1,Good,Good,0
SA210006167,WARRAWEENA,PHN402,Country SA,1,Good,Good,0
SA210006168,UMBERATANA,PHN402,Country SA,1,Good,Good,0
SA210006169,MUTOOROO,PHN402,Country SA,1,Good,Good,0
SA210006170,WAROONEE,PHN402,Country SA,1,Good,Good,0
SA210006171,ANGEPENA,PHN402,Country SA,1,Good,Good,0
SA210006172,MANNERS WELL,PHN402,Country SA,1,Good,Good,0
SA210006173,MANUNDA STATION,PHN402,Country SA,1,Good,Good,0
SA210006174,OULNINA PARK,PHN402,Country SA,1,Good,Good,0
SA210006175,CLIFTON HILLS STATION,PHN402,Country SA,1,Good,Good,0
SA210006176,MULKA,PHN402,Country SA,1,Good,Good,0
SA210006177,CROWN POINT,PHN402,Country SA,1,Good,Good,0
SA210006178,MOUNT SARAH,PHN402,Country SA,1,Good,Good,0
SA210006179,BULLOO CREEK,PHN402,Country SA,1,Good,Good,0
SA210006180,PINDA SPRINGS,PHN402,Country SA,1,Good,Good,0
SA210006181,WIRREALPA,PHN402,Country SA,1,Good,Good,0
SA210006182,CORDILLO DOWNS,PHN402,Country SA,1,Good,Good,0
SA210006183,GIDGEALPA,PHN402,Country SA,1,Good,Good,0
SA210006184,LINDON,PHN402,Country SA,1,Good,Good,0
SA210006185,MOUNT FREELING,PHN402,Country SA,1,Good,Good,0
SA210006186,MOUNT LYNDHURST,PHN402,Country SA,1,Good,Good,0
SA210006187,MURNPEOWIE,PHN402,Country SA,1,Good,Good,0
SA210006188,STRZELECKI DESERT,PHN402,Country SA,1,Good,Good,0
SA210006189,WERTALOONA,PHN402,Country SA,1,Good,Good,0
SA210006190,GLUEPOT,PHN402,Country SA,1,Good,Good,0
SA210006191,KALKAROO,PHN402,Country SA,1,Good,Good,0
SA210006192,KOONAMORE,PHN402,Country SA,1,Good,Good,0
SA210006193,MOOLEULOOLOO,PHN402,Country SA,1,Good,Good,0
SA210006194,BARATTA,PHN402,Country SA,1,Good,Good,0
SA210006195,ALLANDALE STATION,PHN402,Country SA,1,Good,Good,0
SA210006196,EVELYN DOWNS,PHN402,Country SA,1,Good,Good,0
SA210006197,MOUNT WILLOUGHBY,PHN402,Country SA,1,Good,Good,0
SA210006198,WOOLTANA,PHN402,Country SA,1,Good,Good,0
SA210006199,YANKANINNA,PHN402,Country SA,1,Good,Good,0
SA210006200,MOUNT CLARENCE STATION,PHN402,Country SA,1,Good,Good,0
SA210006201,BLACK HILL STATION,PHN402,Country SA,1,Good,Good,0
SA210006202,HOLOWILIENA,PHN402,Country SA,1,Good,Good,0
SA210006203,CHOWILLA,PHN402,Country SA,1,Good,Good,0
SA210006204,MOUNT VICTOR STATION,PHN402,Country SA,1,Good,Good,0
SA210006205,WESTONS FLAT,PHN402,Country SA,1,Good,Good,0
SA210006206,QUINYAMBIE,PHN402,Country SA,1,Good,Good,0
SA210006207,UPALINNA,PHN402,Country SA,1,Good,Good,0
SA210006208,WILLOW SPRINGS,PHN402,Country SA,1,Good,Good,0
SA210006209,MABEL CREEK,PHN402,Country SA,1,Good,Good,0
SA210006210,WINTINNA,PHN402,Country SA,1,Good,Good,0
SA210006211,WELBOURN HILL,PHN402,Country SA,1,Good,Good,0
SA210006212,TIKALINA,PHN402,Country SA,1,Good,Good,0
SA210006213,WADNAMINGA,PHN402,Country SA,1,Good,Good,0
SA210006214,PRELINNA,PHN402,Country SA,1,Good,Good,0
SA210006215,SHAGGY RIDGE,PHN402,Country SA,1,Good,Good,0
SA210006216,NILPINNA STATION,PHN402,Country SA,1,Good,Good,0
SA210006217,NARRINA,PHN402,Country SA,1,Good,Good,0
SA210006218,OULNINA,PHN402,Country SA,1,Good,Good,0
SA210006219,OUTALPA,PHN402,Country SA,1,Good,Good,0
SA210006220,PINE CREEK STATION,PHN402,Country SA,1,Good,Good,0
SA210006221,LAKE FROME,PHN402,Country SA,1,Good,Good,0
SA210006222,MINGARY,PHN402,Country SA,1,Good,Good,0
SA210006223,MUNDI MUNDI,PHN402,Country SA,1,Good,Good,0
SA210006224,NETLEY GAP,PHN402,Country SA,1,Good,Good,0
SA210006225,HAWKS NEST STATION,PHN402,Country SA,1,Good,Good,0
SA210006227,OLD KOOMOOLOO,PHN402,Country SA,1,Good,Good,0
SA210006228,WIAWERA,PHN402,Country SA,1,Good,Good,0
SA210006229,WINNININNIE,PHN402,Country SA,1,Good,Good,0
SA210006230,BALAH,PHN402,Country SA,1,Good,Good,0
SA210006231,BUNYUNG,PHN402,Country SA,1,Good,Good,0
SA210006232,CANEGRASS,PHN402,Country SA,1,Good,Good,0
SA210006233,OAKVALE STATION,PHN402,Country SA,1,Good,Good,0
SA210006234,YARRAMBA,PHN402,Country SA,1,Good,Good,0
SA210006235,PUALCO RANGE,PHN402,Country SA,1,Good,Good,0
SA210006236,BENDA,PHN402,Country SA,1,Good,Good,0
SA210006237,WOMPINIE,PHN402,Country SA,1,Good,Good,0
SA210006238,ABMINGA STATION,PHN402,Country SA,1,Good,Good,0
SA210006239,BINDARRAH,PHN402,Country SA,1,Good,Good,0
SA210006240,STURT VALE,PHN402,Country SA,1,Good,Good,0
SA210006241,CURNAMONA,PHN402,Country SA,1,Good,Good,0
SA210006242,ERUDINA,PHN402,Country SA,1,Good,Good,0
SA210006243,DANGGALI,PHN402,Country SA,1,Good,Good,0
SA210006244,FARAWAY HILL,PHN402,Country SA,1,Good,Good,0
SA210006245,ANGORIGINA,PHN402,Country SA,1,Good,Good,0
SA210006246,QUONDONG,PHN402,Country SA,1,Good,Good,0
SA210006247,WARNES,PHN402,Country SA,1,Good,Good,0
SA210006248,THREE CREEKS,PHN402,Country SA,1,Good,Good,0
SA210006249,FROME DOWNS,PHN402,Country SA,1,Good,Good,0
SA210006250,WEEKEROO,PHN402,Country SA,1,Good,Good,0
SA210006251,DEVONBOROUGH DOWNS,PHN402,Country SA,1,Good,Good,0
SA210006252,TEPCO STATION,PHN402,Country SA,1,Good,Good,0
SA210006253,ERITH,PHN402,Country SA,1,Good,Good,0
SA210006254,BEETALOO VALLEY,PHN402,Country SA,1,Good,Good,0
SA210006255,KENTON VALLEY,PHN402,Country SA,1,Good,Good,0
SA210006256,WEEROONA ISLAND,PHN402,Country SA,1,Good,Good,0
SA210006257,WEDGE ISLAND,PHN402,Country SA,1,Good,Good,0
SA210006258,DAVENPORT,PHN402,Country SA,1,Good,Good,0
SA210006259,LAKE ALBERT,PHN402,Country SA,1,Good,Good,0
SA210006260,LAKE ALEXANDRINA,PHN402,Country SA,1,Good,Good,0
SA210006261,CULTANA,PHN402,Country SA,1,Good,Good,0
SA210006263,MULGARIA,PHN402,Country SA,1,Good,Good,0
SA210006264,BELTANA STATION,PHN402,Country SA,1,Good,Good,0
SA210006265,KALKA,PHN402,Country SA,1,Good,Good,0
SA210006266,KALTJITI,PHN402,Country SA,1,Good,Good,0
SA210006267,KANPI,PHN402,Country SA,1,Good,Good,0
SA210006268,MIMILI,PHN402,Country SA,1,Good,Good,0
SA210006269,MURPUTJA,PHN402,Country SA,1,Good,Good,0
SA210006270,NYAPARI,PHN402,Country SA,1,Good,Good,0
SA210006271,PIPALYATJARA,PHN402,Country SA,1,Good,Good,0
SA210006272,PUKATJA,PHN402,Country SA,1,Good,Good,0
SA210006273,UMUWA,PHN402,Country SA,1,Good,Good,0
SA210006274,WATARRU,PHN402,Country SA,1,Good,Good,0
SA210006275,WATINUMA,PHN402,Country SA,1,Good,Good,0
SA210006276,YUNYARINYI,PHN402,Country SA,1,Good,Good,0
SA210006277,AMATA,PHN402,Country SA,1,Good,Good,0
SA210006279,IWANTJA,PHN402,Country SA,1,Good,Good,0
SA210006280,LIGHTSVIEW,PHN401,Adelaide,1,Good,Good,0
SA210006281,ANANGU PITJANTJATJARA YANKUNYTJATJARA,PHN402,Country SA,1,Good,Good,0
SA210006282,OAK VALLEY,PHN402,Country SA,1,Good,Good,0
SA210006283,TONSLEY,PHN401,Adelaide,1,Good,Good,0
SA210006284,PARSONS BEACH,PHN402,Country SA,1,Good,Good,0
SA210006285,EYRE,PHN401,Adelaide,1,Good,Good,0
SA210006286,CHITON,PHN402,Country SA,1,Good,Good,0
SA210006287,BILLEROO WEST,PHN402,Country SA,1,Good,Good,0
SA211,CANOWIE BELT,PHN402,Country SA,1,Good,Good,0
SA212,CANUNDA,PHN402,Country SA,0.9999991,Good,Good,0
SA212,CANUNDA,,,9.00E-07,Poor,Good,4
SA213,CAPE BORDA,PHN402,Country SA,1,Good,Good,0
SA214,CAPE DOUGLAS,PHN402,Country SA,1,Good,Good,0
SA215,CAPE JAFFA,PHN402,Country SA,1,Good,Good,0
SA216,CAPE JERVIS,PHN402,Country SA,1,Good,Good,0
SA217,CARALUE,PHN402,Country SA,1,Good,Good,0
SA218,CARAWA,PHN402,Country SA,1,Good,Good,0
SA219,CARCUMA,PHN402,Country SA,1,Good,Good,0
SA22,ANDREWS,PHN402,Country SA,1,Good,Good,0
SA220,CAREW,PHN402,Country SA,1,Good,Good,0
SA221,CAREY GULLY,PHN402,Country SA,1,Good,Good,0
SA222,CAROLINE,PHN402,Country SA,1,Good,Good,0
SA223,CARPENTER ROCKS,PHN402,Country SA,1,Good,Good,0
SA224,CARRICKALINGA,PHN402,Country SA,1,Good,Good,0
SA225,CARRIETON,PHN402,Country SA,1,Good,Good,0
SA226,CASSINI,PHN402,Country SA,1,Good,Good,0
SA227,CASTAMBUL,PHN402,Country SA,1,Good,Good,0
SA228,CAURNAMONT,PHN402,Country SA,1,Good,Good,0
SA229,CAVAN,PHN401,Adelaide,1,Good,Good,0
SA23,ANDREWS FARM,PHN401,Adelaide,1,Good,Good,0
SA230,CAVENAGH,PHN402,Country SA,1,Good,Good,0
SA231,CAVETON,PHN402,Country SA,1,Good,Good,0
SA232,CEDUNA,PHN402,Country SA,1,Good,Good,0
SA233,CHAFFEY,PHN402,Country SA,1,Good,Good,0
SA234,CHAIN OF PONDS,PHN402,Country SA,1,Good,Good,0
SA235,CHANDADA,PHN402,Country SA,1,Good,Good,0
SA236,CHANDLERS HILL,PHN401,Adelaide,1,Good,Good,0
SA237,CHAPEL HILL,PHN402,Country SA,1,Good,Good,0
SA238,CHAPMAN BORE,PHN402,Country SA,1,Good,Good,0
SA239,CHARLESTON,PHN402,Country SA,1,Good,Good,0
SA24,ANGAS PLAINS,PHN402,Country SA,1,Good,Good,0
SA240,CHARLTON GULLY,PHN402,Country SA,1,Good,Good,0
SA241,CHARRA,PHN402,Country SA,1,Good,Good,0
SA242,CHELTENHAM,PHN401,Adelaide,1,Good,Good,0
SA243,CHERRY GARDENS,PHN402,Country SA,0.0126857,Good,Good,0
SA243,CHERRY GARDENS,PHN401,Adelaide,0.9873143,Good,Good,0
SA244,CHERRYVILLE,PHN402,Country SA,1,Good,Good,0
SA245,CHILPENUNDA,PHN402,Country SA,1,Good,Good,0
SA246,CHINAMAN WELLS,PHN402,Country SA,1,Good,Good,0
SA247,CHINBINGINA,PHN402,Country SA,1,Good,Good,0
SA248,CHRISTIE DOWNS,PHN401,Adelaide,1,Good,Good,0
SA249,CHRISTIES BEACH,PHN401,Adelaide,1,Good,Good,0
SA25,ANGAS VALLEY,PHN402,Country SA,1,Good,Good,0
SA250,CLAPHAM,PHN401,Adelaide,1,Good,Good,0
SA251,CLARE,PHN402,Country SA,1,Good,Good,0
SA252,CLARENCE GARDENS,PHN401,Adelaide,1,Good,Good,0
SA253,CLARENCE PARK,PHN401,Adelaide,1,Good,Good,0
SA254,CLARENDON,PHN401,Adelaide,1,Good,Good,0
SA255,CLAY WELLS,PHN402,Country SA,1,Good,Good,0
SA256,CLAYPANS,PHN402,Country SA,1,Good,Good,0
SA258,CLEARVIEW,PHN401,Adelaide,1,Good,Good,0
SA259,CLELAND,PHN402,Country SA,1,Good,Good,0
SA26,ANGASTON,PHN402,Country SA,1,Good,Good,0
SA260,CLEMENTS GAP,PHN402,Country SA,1,Good,Good,0
SA261,CLEVE,PHN402,Country SA,1,Good,Good,0
SA262,CLINTON,PHN402,Country SA,1,Good,Good,0
SA263,CLINTON CENTRE,PHN402,Country SA,1,Good,Good,0
SA264,CLOVELLY PARK,PHN401,Adelaide,1,Good,Good,0
SA265,COBDOGLA,PHN402,Country SA,1,Good,Good,0
SA266,COCATA,PHN402,Country SA,1,Good,Good,0
SA267,COCKALEECHIE,PHN402,Country SA,1,Good,Good,0
SA268,COCKATOO VALLEY,PHN402,Country SA,1,Good,Good,0
SA269,COCKBURN,PHN402,Country SA,1,Good,Good,0
SA27,ANGLE PARK,PHN401,Adelaide,1,Good,Good,0
SA270,COFFIN BAY,PHN402,Country SA,1,Good,Good,0
SA271,COLEBATCH,PHN402,Country SA,1,Good,Good,0
SA272,COLES,PHN402,Country SA,1,Good,Good,0
SA273,COLLEGE PARK,PHN401,Adelaide,1,Good,Good,0
SA274,COLLEY,PHN402,Country SA,1,Good,Good,0
SA275,COLLINSFIELD,PHN402,Country SA,1,Good,Good,0
SA276,COLLINSVILLE,PHN402,Country SA,1,Good,Good,0
SA277,COLLINSWOOD,PHN401,Adelaide,1,Good,Good,0
SA278,COLONEL LIGHT GARDENS,PHN401,Adelaide,1,Good,Good,0
SA279,COLTON,PHN402,Country SA,1,Good,Good,0
SA28,ANGLE VALE,PHN401,Adelaide,1,Good,Good,0
SA280,COMAUM,PHN402,Country SA,1,Good,Good,0
SA281,COMMISSARIAT POINT,PHN402,Country SA,1,Good,Good,0
SA282,COMPTON,PHN402,Country SA,1,Good,Good,0
SA283,CONCORDIA,PHN402,Country SA,1,Good,Good,0
SA284,CONDOWIE,PHN402,Country SA,1,Good,Good,0
SA285,CONMURRA,PHN402,Country SA,1,Good,Good,0
SA286,COOBER PEDY,PHN402,Country SA,1,Good,Good,0
SA287,COOBOWIE,PHN402,Country SA,1,Good,Good,0
SA288,COOKE PLAINS,PHN402,Country SA,1,Good,Good,0
SA289,COOLILLIE,PHN402,Country SA,1,Good,Good,0
SA29,ANNADALE,PHN402,Country SA,1,Good,Good,0
SA290,COOLTONG,PHN402,Country SA,1,Good,Good,0
SA291,COOMANDOOK,PHN402,Country SA,1,Good,Good,0
SA292,COOMBE,PHN402,Country SA,1,Good,Good,0
SA293,COOMOOROO,PHN402,Country SA,1,Good,Good,0
SA294,COOMUNGA,PHN402,Country SA,1,Good,Good,0
SA295,COONALPYN,PHN402,Country SA,1,Good,Good,0
SA296,COONAMIA,PHN402,Country SA,1,Good,Good,0
SA297,COONAWARRA,PHN402,Country SA,1,Good,Good,0
SA298,COORABIE,PHN402,Country SA,1,Good,Good,0
SA299,COORONG,PHN402,Country SA,1,Good,Good,0
SA3,ADELAIDE AIRPORT,PHN401,Adelaide,1,Good,Good,0
SA30,ANTECHAMBER BAY,PHN402,Country SA,1,Good,Good,0
SA300,COOTRA,PHN402,Country SA,1,Good,Good,0
SA301,COPEVILLE,PHN402,Country SA,1,Good,Good,0
SA302,COPLEY,PHN402,Country SA,1,Good,Good,0
SA303,CORNY POINT,PHN402,Country SA,1,Good,Good,0
SA304,COROMANDEL EAST,PHN401,Adelaide,1,Good,Good,0
SA305,COROMANDEL VALLEY,PHN401,Adelaide,1,Good,Good,0
SA306,CORTLINYE,PHN402,Country SA,1,Good,Good,0
SA307,COUCH BEACH,PHN402,Country SA,1,Good,Good,0
SA308,COULTA,PHN402,Country SA,1,Good,Good,0
SA309,COWANDILLA,PHN401,Adelaide,1,Good,Good,0
SA31,APAMURRA,PHN402,Country SA,1,Good,Good,0
SA310,COWELL,PHN402,Country SA,1,Good,Good,0
SA311,COWIRRA,PHN402,Country SA,1,Good,Good,0
SA312,CRADOCK,PHN402,Country SA,1,Good,Good,0
SA313,CRAFERS,PHN402,Country SA,1,Good,Good,0
SA314,CRAFERS WEST,PHN401,Adelaide,0.0591202,Good,Good,0
SA314,CRAFERS WEST,PHN402,Country SA,0.9408798,Good,Good,0
SA315,CRAIGBURN FARM,PHN401,Adelaide,1,Good,Good,0
SA316,CRAIGMORE,PHN401,Adelaide,1,Good,Good,0
SA317,CRESCENT,PHN402,Country SA,1,Good,Good,0
SA318,CROMER,PHN402,Country SA,1,Good,Good,0
SA319,CROSS ROADS,PHN402,Country SA,1,Good,Good,0
SA32,APOINGA,PHN402,Country SA,1,Good,Good,0
SA320,CROYDON,PHN401,Adelaide,1,Good,Good,0
SA321,CROYDON PARK,PHN401,Adelaide,1,Good,Good,0
SA322,CRYSTAL BROOK,PHN402,Country SA,1,Good,Good,0
SA323,CUDLEE CREEK,PHN402,Country SA,1,Good,Good,0
SA324,CULBURRA,PHN402,Country SA,1,Good,Good,0
SA326,CUMBERLAND PARK,PHN401,Adelaide,1,Good,Good,0
SA327,CUMMINS,PHN402,Country SA,1,Good,Good,0
SA328,CUNGENA,PHN402,Country SA,1,Good,Good,0
SA329,CUNLIFFE,PHN402,Country SA,1,Good,Good,0
SA33,APPILA,PHN402,Country SA,1,Good,Good,0
SA330,CUNNINGHAM,PHN402,Country SA,1,Good,Good,0
SA331,CUNYARIE,PHN402,Country SA,1,Good,Good,0
SA332,CURRAMULKA,PHN402,Country SA,1,Good,Good,0
SA333,CURRENCY CREEK,PHN402,Country SA,1,Good,Good,0
SA334,CUSTON,PHN402,Country SA,1,Good,Good,0
SA335,CUTTLEFISH BAY,PHN402,Country SA,1,Good,Good,0
SA336,CYGNET RIVER,PHN402,Country SA,1,Good,Good,0
SA337,D'ESTREES BAY,PHN402,Country SA,1,Good,Good,0
SA338,DALKEY,PHN402,Country SA,1,Good,Good,0
SA339,DARKE PEAK,PHN402,Country SA,1,Good,Good,0
SA34,ARDROSSAN,PHN402,Country SA,1,Good,Good,0
SA340,DARLINGTON,PHN401,Adelaide,1,Good,Good,0
SA341,DAVEYSTON,PHN402,Country SA,1,Good,Good,0
SA342,DAVOREN PARK,PHN401,Adelaide,1,Good,Good,0
SA343,DAW PARK,PHN401,Adelaide,1,Good,Good,0
SA344,DAWESLEY,PHN402,Country SA,1,Good,Good,0
SA345,DAWSON,PHN402,Country SA,1,Good,Good,0
SA346,DE MOLE RIVER,PHN402,Country SA,1,Good,Good,0
SA347,DEEP CREEK,PHN402,Country SA,1,Good,Good,0
SA348,DEEPWATER,PHN402,Country SA,1,Good,Good,0
SA349,DELAMERE,PHN402,Country SA,1,Good,Good,0
SA350,DENIAL BAY,PHN402,Country SA,1,Good,Good,0
SA351,DERNANCOURT,PHN401,Adelaide,1,Good,Good,0
SA352,DEVLINS POUND,PHN402,Country SA,1,Good,Good,0
SA353,DEVON PARK,PHN401,Adelaide,1,Good,Good,0
SA354,DINGABLEDINGA,PHN402,Country SA,1,Good,Good,0
SA355,DIREK,PHN401,Adelaide,1,Good,Good,0
SA356,DISMAL SWAMP,PHN402,Country SA,1,Good,Good,0
SA357,DONOVANS,PHN402,Country SA,1,Good,Good,0
SA358,DORSET VALE,PHN401,Adelaide,0.0714284,Good,Good,0
SA358,DORSET VALE,PHN402,Country SA,0.9285716,Good,Good,0
SA359,DOVER GARDENS,PHN401,Adelaide,1,Good,Good,0
SA36,ARMAGH,PHN402,Country SA,1,Good,Good,0
SA360,DOWLINGVILLE,PHN402,Country SA,1,Good,Good,0
SA361,DRY CREEK,PHN401,Adelaide,1,Good,Good,0
SA362,DUBLIN,PHN402,Country SA,1,Good,Good,0
SA363,DUCK PONDS,PHN402,Country SA,1,Good,Good,0
SA364,DUDLEY EAST,PHN402,Country SA,1,Good,Good,0
SA365,DUDLEY PARK,PHN401,Adelaide,1,Good,Good,0
SA366,DUDLEY WEST,PHN402,Country SA,1,Good,Good,0
SA367,DULWICH,PHN401,Adelaide,1,Good,Good,0
SA368,DUNCAN,PHN402,Country SA,1,Good,Good,0
SA369,DUTTON,PHN402,Country SA,1,Good,Good,0
SA37,ARNO BAY,PHN402,Country SA,1,Good,Good,0
SA370,DUTTON EAST,PHN402,Country SA,1,Good,Good,0
SA371,EAST MOONTA,PHN402,Country SA,1,Good,Good,0
SA372,EASTWOOD,PHN401,Adelaide,1,Good,Good,0
