CD_CODE_2006,CD_CODE_2006,CED_CODE_2021,CED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
4080501,4080501,408,Mayo,1,Good,Good,0
4080502,4080502,408,Mayo,1,Good,Good,0
4080503,4080503,408,Mayo,1,Good,Good,0
4080504,4080504,408,Mayo,1,Good,Good,0
4080505,4080505,408,Mayo,1,Good,Good,0
4080506,4080506,408,Mayo,0.7179487,Good,Good,0
4080506,4080506,406,Kingston,0.2820513,Good,Good,0
4080507,4080507,408,Mayo,1,Good,Good,0
4080508,4080508,406,Kingston,1,Good,Good,0
4080509,4080509,408,Mayo,1,Good,Good,0
4080510,4080510,408,Mayo,1,Good,Good,0
4080511,4080511,408,Mayo,1,Good,Good,0
4080512,4080512,408,Mayo,1,Good,Good,0
4080601,4080601,406,Kingston,1,Good,Good,0
4080602,4080602,406,Kingston,1,Good,Good,0
4080603,4080603,406,Kingston,1,Good,Good,0
4080604,4080604,406,Kingston,1,Good,Good,0
4080605,4080605,406,Kingston,1,Good,Good,0
4080606,4080606,406,Kingston,1,Good,Good,0
4080607,4080607,406,Kingston,1,Good,Good,0
4080608,4080608,406,Kingston,1,Good,Good,0
4080609,4080609,406,Kingston,1,Good,Good,0
4080610,4080610,406,Kingston,1,Good,Good,0
4080611,4080611,406,Kingston,1,Good,Good,0
4080612,4080612,406,Kingston,1,Good,Good,0
4080613,4080613,406,Kingston,1,Good,Good,0
4080614,4080614,406,Kingston,1,Good,Good,0
4080701,4080701,406,Kingston,1,Good,Good,0
4080702,4080702,406,Kingston,1,Good,Good,0
4080703,4080703,406,Kingston,1,Good,Good,0
4080704,4080704,406,Kingston,1,Good,Good,0
4080705,4080705,406,Kingston,1,Good,Good,0
4080706,4080706,406,Kingston,1,Good,Good,0
4080707,4080707,406,Kingston,1,Good,Good,0
4080708,4080708,406,Kingston,1,Good,Good,0
4080709,4080709,406,Kingston,1,Good,Good,0
4080710,4080710,406,Kingston,1,Good,Good,0
4080711,4080711,406,Kingston,1,Good,Good,0
4080712,4080712,406,Kingston,1,Good,Good,0
4080713,4080713,406,Kingston,1,Good,Good,0
4080714,4080714,406,Kingston,1,Good,Good,0
4080801,4080801,406,Kingston,1,Good,Good,0
4080802,4080802,406,Kingston,1,Good,Good,0
4080803,4080803,406,Kingston,1,Good,Good,0
4080804,4080804,406,Kingston,1,Good,Good,0
4080805,4080805,406,Kingston,1,Good,Good,0
4080806,4080806,406,Kingston,1,Good,Good,0
4080807,4080807,406,Kingston,1,Good,Good,0
4080808,4080808,406,Kingston,1,Good,Good,0
4080809,4080809,406,Kingston,1,Good,Good,0
4080810,4080810,406,Kingston,1,Good,Good,0
4080811,4080811,406,Kingston,1,Good,Good,0
4080812,4080812,406,Kingston,1,Good,Good,0
4080901,4080901,406,Kingston,1,Good,Good,0
4080902,4080902,406,Kingston,1,Good,Good,0
4080903,4080903,406,Kingston,1,Good,Good,0
4080904,4080904,406,Kingston,1,Good,Good,0
4080905,4080905,406,Kingston,1,Good,Good,0
4080906,4080906,406,Kingston,1,Good,Good,0
4080907,4080907,406,Kingston,1,Good,Good,0
4080908,4080908,406,Kingston,1,Good,Good,0
4080909,4080909,406,Kingston,1,Good,Good,0
4080910,4080910,406,Kingston,1,Good,Good,0
4080911,4080911,406,Kingston,1,Good,Good,0
4080912,4080912,406,Kingston,1,Good,Good,0
4081001,4081001,406,Kingston,1,Good,Good,0
4081002,4081002,406,Kingston,1,Good,Good,0
4081003,4081003,406,Kingston,1,Good,Good,0
4081004,4081004,406,Kingston,1,Good,Good,0
4081005,4081005,406,Kingston,1,Good,Good,0
4081006,4081006,406,Kingston,1,Good,Good,0
4081007,4081007,406,Kingston,1,Good,Good,0
4081008,4081008,406,Kingston,1,Good,Good,0
4081009,4081009,406,Kingston,1,Good,Good,0
4081010,4081010,406,Kingston,1,Good,Good,0
4081101,4081101,406,Kingston,1,Good,Good,0
4081102,4081102,406,Kingston,1,Good,Good,0
4081103,4081103,406,Kingston,1,Good,Good,0
4081104,4081104,406,Kingston,1,Good,Good,0
4081105,4081105,406,Kingston,1,Good,Good,0
4081106,4081106,406,Kingston,1,Good,Good,0
4081107,4081107,406,Kingston,1,Good,Good,0
4081108,4081108,406,Kingston,1,Good,Good,0
4081109,4081109,406,Kingston,1,Good,Good,0
4081110,4081110,406,Kingston,1,Good,Good,0
4081111,4081111,406,Kingston,1,Good,Good,0
4081112,4081112,406,Kingston,1,Good,Good,0
4081113,4081113,406,Kingston,1,Good,Good,0
4081114,4081114,406,Kingston,1,Good,Good,0
4081115,4081115,406,Kingston,1,Good,Good,0
4081201,4081201,406,Kingston,1,Good,Good,0
4081202,4081202,406,Kingston,1,Good,Good,0
4081203,4081203,406,Kingston,1,Good,Good,0
4081204,4081204,406,Kingston,1,Good,Good,0
4081205,4081205,406,Kingston,1,Good,Good,0
4081206,4081206,406,Kingston,1,Good,Good,0
4081207,4081207,406,Kingston,1,Good,Good,0
4081208,4081208,406,Kingston,1,Good,Good,0
4081209,4081209,406,Kingston,1,Good,Good,0
4081210,4081210,406,Kingston,1,Good,Good,0
4081301,4081301,406,Kingston,1,Good,Good,0
4081302,4081302,406,Kingston,1,Good,Good,0
4081303,4081303,406,Kingston,1,Good,Good,0
4081304,4081304,406,Kingston,1,Good,Good,0
4081305,4081305,406,Kingston,1,Good,Good,0
4081306,4081306,406,Kingston,1,Good,Good,0
4081307,4081307,406,Kingston,1,Good,Good,0
4081308,4081308,406,Kingston,1,Good,Good,0
4081401,4081401,406,Kingston,1,Good,Good,0
4081402,4081402,406,Kingston,1,Good,Good,0
4081403,4081403,406,Kingston,1,Good,Good,0
4081404,4081404,406,Kingston,1,Good,Good,0
4081405,4081405,406,Kingston,1,Good,Good,0
4081406,4081406,406,Kingston,1,Good,Good,0
4081407,4081407,406,Kingston,1,Good,Good,0
4081408,4081408,406,Kingston,1,Good,Good,0
4081409,4081409,406,Kingston,1,Good,Good,0
4081410,4081410,406,Kingston,1,Good,Good,0
4081411,4081411,406,Kingston,1,Good,Good,0
4081412,4081412,406,Kingston,1,Good,Good,0
4081501,4081501,406,Kingston,1,Good,Good,0
4081502,4081502,406,Kingston,1,Good,Good,0
4081503,4081503,406,Kingston,1,Good,Good,0
4081504,4081504,406,Kingston,1,Good,Good,0
4081505,4081505,406,Kingston,1,Good,Good,0
4081506,4081506,406,Kingston,1,Good,Good,0
4081507,4081507,406,Kingston,1,Good,Good,0
4081508,4081508,406,Kingston,1,Good,Good,0
4081509,4081509,406,Kingston,1,Good,Good,0
4081510,4081510,406,Kingston,1,Good,Good,0
4081511,4081511,406,Kingston,1,Good,Good,0
4081601,4081601,408,Mayo,1,Good,Good,0
4081602,4081602,408,Mayo,0.9333333,Good,Good,0
4081602,4081602,406,Kingston,0.0666667,Good,Good,0
4081603,4081603,408,Mayo,1,Good,Good,0
4081604,4081604,406,Kingston,1,Good,Good,0
4081605,4081605,406,Kingston,1,Good,Good,0
4081606,4081606,406,Kingston,1,Good,Good,0
4081607,4081607,406,Kingston,1,Good,Good,0
4081608,4081608,408,Mayo,1,Good,Good,0
4081609,4081609,406,Kingston,1,Good,Good,0
4081610,4081610,406,Kingston,1,Good,Good,0
4081611,4081611,406,Kingston,1,Good,Good,0
4081612,4081612,406,Kingston,1,Good,Good,0
4081613,4081613,406,Kingston,1,Good,Good,0
4081614,4081614,406,Kingston,1,Good,Good,0
4081701,4081701,408,Mayo,1,Good,Good,0
4081702,4081702,408,Mayo,1,Good,Good,0
4081703,4081703,408,Mayo,1,Good,Good,0
4081704,4081704,408,Mayo,1,Good,Good,0
4081705,4081705,406,Kingston,1,Good,Good,0
4081706,4081706,406,Kingston,1,Good,Good,0
4081707,4081707,408,Mayo,1,Good,Good,0
4081708,4081708,408,Mayo,1,Good,Good,0
4081709,4081709,408,Mayo,1,Good,Good,0
4081710,4081710,408,Mayo,1,Good,Good,0
4081711,4081711,408,Mayo,1,Good,Good,0
4081801,4081801,408,Mayo,1,Good,Good,0
4081802,4081802,408,Mayo,1,Good,Good,0
4081803,4081803,408,Mayo,1,Good,Good,0
4081804,4081804,408,Mayo,1,Good,Good,0
4081805,4081805,408,Mayo,1,Good,Good,0
4081806,4081806,408,Mayo,1,Good,Good,0
4081807,4081807,408,Mayo,1,Good,Good,0
4081808,4081808,408,Mayo,1,Good,Good,0
4081809,4081809,408,Mayo,1,Good,Good,0
4081810,4081810,408,Mayo,1,Good,Good,0
4081811,4081811,408,Mayo,1,Good,Good,0
4081812,4081812,408,Mayo,1,Good,Good,0
4081813,4081813,408,Mayo,1,Good,Good,0
4081814,4081814,408,Mayo,1,Good,Good,0
4081815,4081815,408,Mayo,1,Good,Good,0
4081901,4081901,408,Mayo,1,Good,Good,0
4081902,4081902,408,Mayo,1,Good,Good,0
4081903,4081903,408,Mayo,1,Good,Good,0
4081904,4081904,408,Mayo,1,Good,Good,0
4081905,4081905,408,Mayo,1,Good,Good,0
4081906,4081906,408,Mayo,1,Good,Good,0
4081907,4081907,408,Mayo,1,Good,Good,0
4081908,4081908,408,Mayo,1,Good,Good,0
4081909,4081909,408,Mayo,1,Good,Good,0
4081910,4081910,408,Mayo,1,Good,Good,0
4081911,4081911,408,Mayo,1,Good,Good,0
4082001,4082001,408,Mayo,1,Good,Good,0
4082101,4082101,408,Mayo,0.025,Good,Good,0
4082101,4082101,406,Kingston,0.975,Good,Good,0
4082102,4082102,406,Kingston,1,Good,Good,0
4082103,4082103,406,Kingston,1,Good,Good,0
4082104,4082104,406,Kingston,1,Good,Good,0
4082105,4082105,406,Kingston,1,Good,Good,0
4082106,4082106,406,Kingston,1,Good,Good,0
4082107,4082107,406,Kingston,1,Good,Good,0
4082108,4082108,406,Kingston,1,Good,Good,0
4082109,4082109,406,Kingston,1,Good,Good,0
4082201,4082201,406,Kingston,1,Good,Good,0
4082202,4082202,406,Kingston,1,Good,Good,0
4082203,4082203,406,Kingston,1,Good,Good,0
4082204,4082204,406,Kingston,1,Good,Good,0
4082205,4082205,406,Kingston,1,Good,Good,0
4082206,4082206,406,Kingston,1,Good,Good,0
4082207,4082207,406,Kingston,1,Good,Good,0
4082208,4082208,406,Kingston,1,Good,Good,0
4082209,4082209,406,Kingston,1,Good,Good,0
4082210,4082210,406,Kingston,1,Good,Good,0
4082211,4082211,406,Kingston,1,Good,Good,0
4082301,4082301,408,Mayo,0.4285714,Good,Good,0
4082301,4082301,406,Kingston,0.5714286,Good,Good,0
4082302,4082302,406,Kingston,1,Good,Good,0
4082303,4082303,406,Kingston,1,Good,Good,0
4082304,4082304,406,Kingston,1,Good,Good,0
4082305,4082305,406,Kingston,1,Good,Good,0
4082306,4082306,406,Kingston,1,Good,Good,0
4082307,4082307,408,Mayo,0.0612245,Good,Good,0
4082307,4082307,406,Kingston,0.9387755,Good,Good,0
4082308,4082308,406,Kingston,1,Good,Good,0
4082309,4082309,406,Kingston,1,Good,Good,0
4082310,4082310,406,Kingston,1,Good,Good,0
4082311,4082311,406,Kingston,1,Good,Good,0
4090101,4090101,403,Boothby,1,Good,Good,0
4090102,4090102,403,Boothby,1,Good,Good,0
4090103,4090103,403,Boothby,1,Good,Good,0
4090104,4090104,403,Boothby,1,Good,Good,0
4090105,4090105,403,Boothby,1,Good,Good,0
4090106,4090106,403,Boothby,1,Good,Good,0
4090107,4090107,403,Boothby,1,Good,Good,0
4090108,4090108,403,Boothby,1,Good,Good,0
4090109,4090109,403,Boothby,1,Good,Good,0
4090110,4090110,403,Boothby,1,Good,Good,0
4090111,4090111,403,Boothby,1,Good,Good,0
4090112,4090112,403,Boothby,1,Good,Good,0
4090113,4090113,403,Boothby,1,Good,Good,0
4090201,4090201,403,Boothby,1,Good,Good,0
4090202,4090202,403,Boothby,1,Good,Good,0
4090203,4090203,403,Boothby,1,Good,Good,0
4090204,4090204,403,Boothby,1,Good,Good,0
4090205,4090205,403,Boothby,1,Good,Good,0
4090206,4090206,403,Boothby,1,Good,Good,0
4090207,4090207,403,Boothby,1,Good,Good,0
4090208,4090208,403,Boothby,1,Good,Good,0
4090209,4090209,403,Boothby,1,Good,Good,0
4090210,4090210,403,Boothby,1,Good,Good,0
4090211,4090211,403,Boothby,1,Good,Good,0
4090212,4090212,403,Boothby,1,Good,Good,0
4090213,4090213,403,Boothby,1,Good,Good,0
4090214,4090214,403,Boothby,1,Good,Good,0
4090215,4090215,403,Boothby,1,Good,Good,0
4090301,4090301,403,Boothby,1,Good,Good,0
4090302,4090302,403,Boothby,1,Good,Good,0
4090303,4090303,403,Boothby,1,Good,Good,0
4090304,4090304,403,Boothby,1,Good,Good,0
4090305,4090305,403,Boothby,1,Good,Good,0
4090306,4090306,403,Boothby,1,Good,Good,0
4090307,4090307,403,Boothby,1,Good,Good,0
4090308,4090308,403,Boothby,1,Good,Good,0
4090309,4090309,403,Boothby,1,Good,Good,0
4090310,4090310,403,Boothby,1,Good,Good,0
4090401,4090401,403,Boothby,1,Good,Good,0
4090402,4090402,403,Boothby,1,Good,Good,0
4090403,4090403,403,Boothby,1,Good,Good,0
4090404,4090404,403,Boothby,1,Good,Good,0
4090405,4090405,403,Boothby,1,Good,Good,0
4090406,4090406,403,Boothby,1,Good,Good,0
4090407,4090407,403,Boothby,1,Good,Good,0
4090408,4090408,403,Boothby,1,Good,Good,0
4090409,4090409,403,Boothby,1,Good,Good,0
4090410,4090410,403,Boothby,1,Good,Good,0
4090411,4090411,403,Boothby,1,Good,Good,0
4090412,4090412,403,Boothby,1,Good,Good,0
4090413,4090413,403,Boothby,1,Good,Good,0
4090414,4090414,403,Boothby,1,Good,Good,0
4090501,4090501,403,Boothby,1,Good,Good,0
4090502,4090502,403,Boothby,1,Good,Good,0
4090503,4090503,403,Boothby,1,Good,Good,0
4090504,4090504,403,Boothby,1,Good,Good,0
4090505,4090505,403,Boothby,1,Good,Good,0
4090506,4090506,403,Boothby,1,Good,Good,0
4090507,4090507,403,Boothby,1,Good,Good,0
4090508,4090508,403,Boothby,1,Good,Good,0
4090509,4090509,403,Boothby,1,Good,Good,0
4090510,4090510,403,Boothby,1,Good,Good,0
4090511,4090511,403,Boothby,1,Good,Good,0
4090512,4090512,403,Boothby,1,Good,Good,0
4090513,4090513,403,Boothby,1,Good,Good,0
4090514,4090514,403,Boothby,1,Good,Good,0
4090601,4090601,403,Boothby,1,Good,Good,0
4090602,4090602,403,Boothby,1,Good,Good,0
4090603,4090603,403,Boothby,1,Good,Good,0
4090604,4090604,403,Boothby,1,Good,Good,0
4090605,4090605,403,Boothby,1,Good,Good,0
4090606,4090606,403,Boothby,1,Good,Good,0
4090607,4090607,403,Boothby,1,Good,Good,0
4090608,4090608,403,Boothby,1,Good,Good,0
4090609,4090609,403,Boothby,1,Good,Good,0
4090610,4090610,403,Boothby,1,Good,Good,0
4090611,4090611,403,Boothby,1,Good,Good,0
4090612,4090612,403,Boothby,1,Good,Good,0
4090613,4090613,403,Boothby,1,Good,Good,0
4090614,4090614,403,Boothby,1,Good,Good,0
4090615,4090615,403,Boothby,1,Good,Good,0
4090616,4090616,403,Boothby,1,Good,Good,0
4090701,4090701,403,Boothby,1,Good,Good,0
4090702,4090702,403,Boothby,1,Good,Good,0
4090703,4090703,403,Boothby,1,Good,Good,0
4090704,4090704,403,Boothby,1,Good,Good,0
4090705,4090705,403,Boothby,1,Good,Good,0
4090706,4090706,403,Boothby,1,Good,Good,0
4090707,4090707,403,Boothby,1,Good,Good,0
4090708,4090708,403,Boothby,1,Good,Good,0
4090709,4090709,403,Boothby,1,Good,Good,0
4090710,4090710,403,Boothby,1,Good,Good,0
4090711,4090711,403,Boothby,1,Good,Good,0
4090712,4090712,403,Boothby,1,Good,Good,0
4090713,4090713,403,Boothby,1,Good,Good,0
4090714,4090714,403,Boothby,1,Good,Good,0
4090715,4090715,403,Boothby,1,Good,Good,0
4090716,4090716,403,Boothby,1,Good,Good,0
4090801,4090801,403,Boothby,1,Good,Good,0
4090802,4090802,403,Boothby,1,Good,Good,0
4090803,4090803,403,Boothby,1,Good,Good,0
4090804,4090804,403,Boothby,1,Good,Good,0
4090805,4090805,403,Boothby,1,Good,Good,0
4090806,4090806,403,Boothby,1,Good,Good,0
4090807,4090807,403,Boothby,1,Good,Good,0
4090808,4090808,403,Boothby,1,Good,Good,0
4090809,4090809,403,Boothby,1,Good,Good,0
4090810,4090810,403,Boothby,1,Good,Good,0
4090811,4090811,403,Boothby,1,Good,Good,0
4090812,4090812,403,Boothby,1,Good,Good,0
4090813,4090813,403,Boothby,1,Good,Good,0
4090814,4090814,403,Boothby,1,Good,Good,0
4090901,4090901,403,Boothby,1,Good,Good,0
4090902,4090902,403,Boothby,1,Good,Good,0
4090903,4090903,403,Boothby,1,Good,Good,0
4090904,4090904,403,Boothby,1,Good,Good,0
4090905,4090905,403,Boothby,1,Good,Good,0
4090906,4090906,403,Boothby,1,Good,Good,0
4090907,4090907,403,Boothby,1,Good,Good,0
4090908,4090908,403,Boothby,1,Good,Good,0
4090909,4090909,403,Boothby,1,Good,Good,0
4090910,4090910,403,Boothby,1,Good,Good,0
4091001,4091001,403,Boothby,1,Good,Good,0
4091002,4091002,403,Boothby,1,Good,Good,0
4091003,4091003,403,Boothby,1,Good,Good,0
4091004,4091004,403,Boothby,1,Good,Good,0
4091005,4091005,403,Boothby,1,Good,Good,0
4091006,4091006,403,Boothby,1,Good,Good,0
4091007,4091007,403,Boothby,1,Good,Good,0
4091101,4091101,403,Boothby,1,Good,Good,0
4091102,4091102,403,Boothby,1,Good,Good,0
4091103,4091103,403,Boothby,1,Good,Good,0
4091104,4091104,403,Boothby,1,Good,Good,0
4091105,4091105,403,Boothby,1,Good,Good,0
4091106,4091106,403,Boothby,1,Good,Good,0
4091107,4091107,403,Boothby,1,Good,Good,0
4091108,4091108,403,Boothby,1,Good,Good,0
4091109,4091109,403,Boothby,1,Good,Good,0
4091110,4091110,403,Boothby,1,Good,Good,0
4091111,4091111,403,Boothby,1,Good,Good,0
4091112,4091112,403,Boothby,1,Good,Good,0
4091201,4091201,403,Boothby,1,Good,Good,0
4091202,4091202,403,Boothby,1,Good,Good,0
4091203,4091203,403,Boothby,1,Good,Good,0
4091204,4091204,403,Boothby,1,Good,Good,0
4091205,4091205,403,Boothby,1,Good,Good,0
4091206,4091206,403,Boothby,1,Good,Good,0
4091207,4091207,403,Boothby,1,Good,Good,0
4091208,4091208,403,Boothby,1,Good,Good,0
4091209,4091209,403,Boothby,1,Good,Good,0
4091210,4091210,403,Boothby,1,Good,Good,0
4091211,4091211,403,Boothby,1,Good,Good,0
4091212,4091212,403,Boothby,1,Good,Good,0
4091213,4091213,403,Boothby,1,Good,Good,0
4091301,4091301,403,Boothby,1,Good,Good,0
4091302,4091302,403,Boothby,1,Good,Good,0
4091303,4091303,403,Boothby,1,Good,Good,0
4091304,4091304,403,Boothby,1,Good,Good,0
4091305,4091305,403,Boothby,1,Good,Good,0
4091306,4091306,403,Boothby,1,Good,Good,0
4091307,4091307,403,Boothby,1,Good,Good,0
4091308,4091308,403,Boothby,1,Good,Good,0
4091309,4091309,403,Boothby,1,Good,Good,0
4091310,4091310,403,Boothby,1,Good,Good,0
4091401,4091401,403,Boothby,1,Good,Good,0
4091402,4091402,403,Boothby,1,Good,Good,0
4091403,4091403,403,Boothby,1,Good,Good,0
4091404,4091404,403,Boothby,1,Good,Good,0
4091405,4091405,403,Boothby,1,Good,Good,0
4091406,4091406,403,Boothby,1,Good,Good,0
4091407,4091407,403,Boothby,1,Good,Good,0
4091408,4091408,403,Boothby,1,Good,Good,0
4091409,4091409,403,Boothby,1,Good,Good,0
4091410,4091410,403,Boothby,1,Good,Good,0
4091501,4091501,403,Boothby,1,Good,Good,0
4091502,4091502,403,Boothby,1,Good,Good,0
4091503,4091503,403,Boothby,1,Good,Good,0
4091504,4091504,403,Boothby,1,Good,Good,0
4091505,4091505,403,Boothby,1,Good,Good,0
4091506,4091506,403,Boothby,1,Good,Good,0
4091507,4091507,403,Boothby,1,Good,Good,0
4091508,4091508,403,Boothby,1,Good,Good,0
4091509,4091509,403,Boothby,1,Good,Good,0
4091510,4091510,403,Boothby,1,Good,Good,0
4091511,4091511,403,Boothby,1,Good,Good,0
4091512,4091512,403,Boothby,1,Good,Good,0
4091513,4091513,403,Boothby,1,Good,Good,0
4091601,4091601,403,Boothby,1,Good,Good,0
4091602,4091602,403,Boothby,1,Good,Good,0
4091603,4091603,403,Boothby,1,Good,Good,0
4091604,4091604,403,Boothby,1,Good,Good,0
4091605,4091605,403,Boothby,1,Good,Good,0
4091606,4091606,403,Boothby,1,Good,Good,0
4091607,4091607,403,Boothby,1,Good,Good,0
4091608,4091608,403,Boothby,1,Good,Good,0
4091609,4091609,403,Boothby,1,Good,Good,0
4091610,4091610,403,Boothby,1,Good,Good,0
4091611,4091611,403,Boothby,1,Good,Good,0
4091701,4091701,403,Boothby,1,Good,Good,0
4091702,4091702,403,Boothby,1,Good,Good,0
4091703,4091703,403,Boothby,1,Good,Good,0
4091704,4091704,406,Kingston,0.4324324,Good,Good,0
4091704,4091704,403,Boothby,0.5675676,Good,Good,0
4091705,4091705,403,Boothby,1,Good,Good,0
4091706,4091706,403,Boothby,1,Good,Good,0
4091707,4091707,403,Boothby,1,Good,Good,0
4091708,4091708,403,Boothby,1,Good,Good,0
4091709,4091709,403,Boothby,1,Good,Good,0
4091710,4091710,403,Boothby,1,Good,Good,0
4091711,4091711,403,Boothby,1,Good,Good,0
4091712,4091712,403,Boothby,1,Good,Good,0
4091713,4091713,406,Kingston,0.6666667,Good,Good,0
4091713,4091713,403,Boothby,0.3333333,Good,Good,0
4091714,4091714,406,Kingston,1,Good,Good,0
4091801,4091801,406,Kingston,1,Good,Good,0
4091802,4091802,406,Kingston,1,Good,Good,0
4091803,4091803,406,Kingston,1,Good,Good,0
4091804,4091804,406,Kingston,1,Good,Good,0
4091805,4091805,406,Kingston,1,Good,Good,0
4091806,4091806,406,Kingston,1,Good,Good,0
4091807,4091807,406,Kingston,1,Good,Good,0
4091808,4091808,406,Kingston,1,Good,Good,0
4091809,4091809,406,Kingston,1,Good,Good,0
4091810,4091810,406,Kingston,1,Good,Good,0
4091811,4091811,406,Kingston,1,Good,Good,0
4091812,4091812,406,Kingston,1,Good,Good,0
4091813,4091813,406,Kingston,1,Good,Good,0
4091814,4091814,406,Kingston,1,Good,Good,0
4091815,4091815,406,Kingston,1,Good,Good,0
4091901,4091901,406,Kingston,1,Good,Good,0
4091902,4091902,406,Kingston,1,Good,Good,0
4091903,4091903,406,Kingston,1,Good,Good,0
4091904,4091904,406,Kingston,1,Good,Good,0
4091905,4091905,406,Kingston,1,Good,Good,0
4091906,4091906,406,Kingston,1,Good,Good,0
4091907,4091907,406,Kingston,1,Good,Good,0
4091908,4091908,406,Kingston,1,Good,Good,0
4091909,4091909,406,Kingston,1,Good,Good,0
4091910,4091910,406,Kingston,1,Good,Good,0
4091911,4091911,406,Kingston,1,Good,Good,0
4091912,4091912,406,Kingston,1,Good,Good,0
4091913,4091913,406,Kingston,1,Good,Good,0
4091914,4091914,406,Kingston,1,Good,Good,0
4091915,4091915,406,Kingston,1,Good,Good,0
4091916,4091916,406,Kingston,1,Good,Good,0
4091917,4091917,406,Kingston,1,Good,Good,0
4091918,4091918,406,Kingston,1,Good,Good,0
4092001,4092001,401,Adelaide,1,Good,Good,0
4092002,4092002,401,Adelaide,1,Good,Good,0
4092003,4092003,401,Adelaide,1,Good,Good,0
4092004,4092004,401,Adelaide,1,Good,Good,0
4092005,4092005,401,Adelaide,1,Good,Good,0
4092006,4092006,401,Adelaide,1,Good,Good,0
4092007,4092007,401,Adelaide,1,Good,Good,0
4092008,4092008,401,Adelaide,1,Good,Good,0
4092009,4092009,401,Adelaide,1,Good,Good,0
4092010,4092010,401,Adelaide,1,Good,Good,0
4092011,4092011,401,Adelaide,1,Good,Good,0
4092012,4092012,401,Adelaide,1,Good,Good,0
4092013,4092013,401,Adelaide,1,Good,Good,0
4092101,4092101,401,Adelaide,1,Good,Good,0
4092102,4092102,401,Adelaide,1,Good,Good,0
4092103,4092103,405,Hindmarsh,1,Good,Good,0
4092104,4092104,401,Adelaide,1,Good,Good,0
4092105,4092105,405,Hindmarsh,1,Good,Good,0
4092106,4092106,405,Hindmarsh,1,Good,Good,0
4092107,4092107,405,Hindmarsh,1,Good,Good,0
4092108,4092108,405,Hindmarsh,1,Good,Good,0
4092109,4092109,401,Adelaide,1,Good,Good,0
4092110,4092110,401,Adelaide,1,Good,Good,0
4092111,4092111,401,Adelaide,1,Good,Good,0
4092112,4092112,405,Hindmarsh,1,Good,Good,0
4092113,4092113,401,Adelaide,1,Good,Good,0
4092201,4092201,401,Adelaide,1,Good,Good,0
4092202,4092202,401,Adelaide,1,Good,Good,0
4092203,4092203,405,Hindmarsh,1,Good,Good,0
4092204,4092204,401,Adelaide,1,Good,Good,0
4092205,4092205,405,Hindmarsh,1,Good,Good,0
4092206,4092206,405,Hindmarsh,1,Good,Good,0
4092207,4092207,405,Hindmarsh,1,Good,Good,0
4092208,4092208,405,Hindmarsh,1,Good,Good,0
4092209,4092209,401,Adelaide,1,Good,Good,0
4092210,4092210,401,Adelaide,1,Good,Good,0
4092211,4092211,405,Hindmarsh,1,Good,Good,0
