LOCALITY_PID,LOCALITY_NAME,LGA_CODE_2021,LGA_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
NSW4519,YARRAWONGA,15270,Mid-Western Regional,1,Good,Good,0
NSW452,BOLIVIA,17400,Tenterfield,1,Good,Good,0
NSW4520,YARRAWONGA PARK,14650,Lake Macquarie,1,Good,Good,0
NSW4521,YARRIE LAKE,15750,Narrabri,1,Good,Good,0
NSW4522,YARROW,16490,Queanbeyan-Palerang Regional,1,Good,Good,0
NSW4523,YARROWFORD,13010,Glen Innes Severn,1,Good,Good,0
NSW4524,YARROWITCH,16380,Port Macquarie-Hastings,8.69E-05,Good,Good,1
NSW4524,YARROWITCH,17850,Walcha,0.9999131,Good,Good,0
NSW4525,YARROWYCK,17650,Uralla,1,Good,Good,0
NSW4526,YASS,18710,Yass Valley,1,Good,Good,0
NSW4527,YASS RIVER,18710,Yass Valley,1,Good,Good,0
NSW4528,YATHELLA,14300,Junee,1,Good,Good,0
NSW4529,YATTALUNGA,11650,Central Coast (NSW),1,Good,Good,0
NSW453,BOLONG,16950,Shoalhaven,1,Good,Good,0
NSW4530,YATTE YATTAH,16950,Shoalhaven,1,Good,Good,0
NSW4531,YAVEN CREEK,17080,Snowy Valleys,1,Good,Good,0
NSW4532,YELGUN,11350,Byron,1,Good,Good,0
NSW4533,YELLOW DAM,14220,Inverell,1,Good,Good,0
NSW4534,YELLOW PINCH,10550,Bega Valley,1,Good,Good,0
NSW4535,YELLOW ROCK,10900,Blue Mountains,1,Good,Good,0
NSW4536,YELLOW ROCK,14400,Kiama,0.1063885,Good,Good,0
NSW4536,YELLOW ROCK,16900,Shellharbour,0.8936115,Good,Good,0
NSW4537,YENDA,11600,Carrathool,0.0019392,Good,Good,1
NSW4537,YENDA,13450,Griffith,0.9980608,Good,Good,0
NSW4538,YENNORA,12380,Cumberland,6.05E-05,Good,Good,1
NSW4538,YENNORA,12850,Fairfield,0.9999395,Good,Good,0
NSW4539,YEOVAL,11400,Cabonne,1,Good,Good,0
NSW454,BOLTON POINT,14650,Lake Macquarie,1,Good,Good,0
NSW4540,YERONG CREEK,14950,Lockhart,1,Good,Good,0
NSW4541,YERRINBOOL,18350,Wingecarribee,1,Good,Good,0
NSW4542,YERRIYONG,16950,Shoalhaven,1,Good,Good,0
NSW4543,YESSABAH,14350,Kempsey,1,Good,Good,0
NSW4544,YETHOLME,10470,Bathurst Regional,1,Good,Good,0
NSW4545,YETMAN,14220,Inverell,1,Good,Good,0
NSW4546,YIPPIN CREEK,16380,Port Macquarie-Hastings,1,Good,Good,0
NSW4547,YOOGALI,13450,Griffith,1,Good,Good,0
NSW4548,YORKLEA,16610,Richmond Valley,1,Good,Good,0
NSW4549,YOUNG,13910,Hilltops,1,Good,Good,0
NSW455,BOLWARRA,15050,Maitland,1,Good,Good,0
NSW4550,YOWIE BAY,17150,Sutherland Shire,1,Good,Good,0
NSW4551,YOWRIE,10550,Bega Valley,0.9998751,Good,Good,0
NSW4551,YOWRIE,12750,Eurobodalla,0.0001249,Good,Good,1
NSW4552,YULLUNDRY,11400,Cabonne,1,Good,Good,0
NSW4553,YURAYGIR,11730,Clarence Valley,1,Good,Good,0
NSW4554,ZARA,17550,Tweed,1,Good,Good,0
NSW4555,ZETLAND,17200,Sydney,1,Good,Good,0
NSW456,BOLWARRA HEIGHTS,15050,Maitland,1,Good,Good,0
NSW457,BOM BOM,11730,Clarence Valley,1,Good,Good,0
NSW458,BOMADERRY,16950,Shoalhaven,1,Good,Good,0
NSW459,BOMBAH POINT,15240,Mid-Coast,1,Good,Good,0
NSW46,ALSTONVILLE,10250,Ballina,1,Good,Good,0
NSW460,BOMBALA,17040,Snowy Monaro Regional,1,Good,Good,0
NSW461,BOMBAY,16490,Queanbeyan-Palerang Regional,1,Good,Good,0
NSW462,BOMBIRA,15270,Mid-Western Regional,1,Good,Good,0
NSW463,BOMBO,14400,Kiama,1,Good,Good,0
NSW464,BOMBOWLEE,17080,Snowy Valleys,1,Good,Good,0
NSW465,BOMBOWLEE CREEK,17080,Snowy Valleys,1,Good,Good,0
NSW466,BOMEN,17750,Wagga Wagga,1,Good,Good,0
NSW468,BONALBO,14550,Kyogle,1,Good,Good,0
NSW469,BONDI,18050,Waverley,1,Good,Good,0
NSW47,ALUMY CREEK,11730,Clarence Valley,1,Good,Good,0
NSW470,BONDI BEACH,18050,Waverley,1,Good,Good,0
NSW471,BONDI FOREST,17040,Snowy Monaro Regional,1,Good,Good,0
NSW472,BONDI JUNCTION,18050,Waverley,1,Good,Good,0
NSW473,BONNELLS BAY,14650,Lake Macquarie,1,Good,Good,0
NSW474,BONNET BAY,17150,Sutherland Shire,1,Good,Good,0
NSW475,BONNY HILLS,16380,Port Macquarie-Hastings,1,Good,Good,0
NSW476,BONNYRIGG,12850,Fairfield,1,Good,Good,0
NSW477,BONNYRIGG HEIGHTS,12850,Fairfield,1,Good,Good,0
NSW478,BONSHAW,14220,Inverell,1,Good,Good,0
NSW479,BONVILLE,11800,Coffs Harbour,1,Good,Good,0
NSW48,AMAROO,11400,Cabonne,1,Good,Good,0
NSW480,BOOERIE CREEK,14850,Lismore,1,Good,Good,0
NSW481,BOOK BOOK,17750,Wagga Wagga,1,Good,Good,0
NSW482,BOOKER BAY,11650,Central Coast (NSW),1,Good,Good,0
NSW483,BOOKHAM,18710,Yass Valley,1,Good,Good,0
NSW484,BOOKRAM,11730,Clarence Valley,1,Good,Good,0
NSW485,BOOLAMBAYTE,15240,Mid-Coast,1,Good,Good,0
NSW486,BOOLAROO,14650,Lake Macquarie,1,Good,Good,0
NSW487,BOOLCARROLL,15750,Narrabri,1,Good,Good,0
NSW488,BOOLIGAL,10300,Balranald,0.0001019,Good,Good,1
NSW488,BOOLIGAL,11600,Carrathool,0.0306798,Good,Good,0
NSW488,BOOLIGAL,13850,Hay,0.9692182,Good,Good,0
NSW489,BOOLIJAH,16950,Shoalhaven,1,Good,Good,0
NSW49,AMBARVALE,11500,Campbelltown (NSW),1,Good,Good,0
NSW490,BOOMANOOMANA,10650,Berrigan,1,Good,Good,0
NSW491,BOOMERANG BEACH,15240,Mid-Coast,1,Good,Good,0
NSW492,BOOMEY,11400,Cabonne,1,Good,Good,0
NSW493,BOOMI,15300,Moree Plains,1,Good,Good,0
NSW494,BOOMI CREEK,14550,Kyogle,1,Good,Good,0
NSW495,BOONA MOUNT,14600,Lachlan,1,Good,Good,0
NSW496,BOONAL,13660,Gwydir,1,Good,Good,0
NSW497,BOONOO BOONOO,17400,Tenterfield,1,Good,Good,0
NSW498,BOORABEE PARK,14550,Kyogle,1,Good,Good,0
NSW499,BOORAGUL,14650,Lake Macquarie,1,Good,Good,0
NSW5,ABERCROMBIE RIVER,10470,Bathurst Regional,1,Good,Good,0
NSW500,BOORAL,15240,Mid-Coast,1,Good,Good,0
NSW5000,BACK CREEK,17400,Tenterfield,1,Good,Good,0
NSW5001,BACK CREEK,15240,Mid-Coast,1,Good,Good,0
NSW5003,PALING YARDS,10470,Bathurst Regional,0.9374972,Good,Good,0
NSW5003,PALING YARDS,14870,Lithgow,0.0625028,Good,Good,0
NSW5004,RED HILL,17310,Tamworth Regional,1,Good,Good,0
NSW5005,WOODSTOCK,14220,Inverell,1,Good,Good,0
NSW5006,BARANGAROO,17200,Sydney,1,Good,Good,0
NSW5007,CHISHOLM,15050,Maitland,1,Good,Good,0
NSW501,BOORGA,11600,Carrathool,1,Good,Good,0
NSW5011,GOONOO FOREST,12390,Dubbo Regional,0.7435758,Good,Good,0
NSW5011,GOONOO FOREST,18020,Warrumbungle Shire,0.2564242,Good,Good,0
NSW5018,WAMBANGALANG,12390,Dubbo Regional,1,Good,Good,0
NSW502,BOORGANNA,16380,Port Macquarie-Hastings,1,Good,Good,0
NSW5021,BURRANEER,17150,Sutherland Shire,1,Good,Good,0
NSW5022,CARINGBAH SOUTH,17150,Sutherland Shire,1,Good,Good,0
NSW5023,DUMARESQ VALLEY,17400,Tenterfield,1,Good,Good,0
NSW5024,MINGOOLA,17400,Tenterfield,1,Good,Good,0
NSW5025,COTTONVALE,17400,Tenterfield,1,Good,Good,0
NSW5026,UNDERCLIFFE,17400,Tenterfield,1,Good,Good,0
NSW5027,LOWER ACACIA CREEK,17400,Tenterfield,1,Good,Good,0
NSW5028,ACACIA CREEK,17400,Tenterfield,1,Good,Good,0
NSW5029,GREGORY HILLS,11450,Camden,1,Good,Good,0
NSW503,BOOROLONG,10180,Armidale Regional,0.9998592,Good,Good,0
NSW503,BOOROLONG,17650,Uralla,0.0001408,Good,Good,1
NSW5030,CURRAWEELA,17640,Upper Lachlan Shire,1,Good,Good,0
NSW5031,AMOSFIELD,17400,Tenterfield,1,Good,Good,0
NSW5032,BOOKOOKOORARA,17400,Tenterfield,1,Good,Good,0
NSW5033,RUBY CREEK,17400,Tenterfield,1,Good,Good,0
NSW5034,STONEQUARRY,17640,Upper Lachlan Shire,1,Good,Good,0
NSW5035,WILLSONS DOWNFALL,17400,Tenterfield,1,Good,Good,0
NSW5036,CARROLLS CREEK,17400,Tenterfield,1,Good,Good,0
NSW504,BOOROOK,17400,Tenterfield,1,Good,Good,0
NSW5041,MEGALONG VALLEY,10900,Blue Mountains,0.6585876,Good,Good,0
NSW5041,MEGALONG VALLEY,14870,Lithgow,0.3414124,Good,Good,0
NSW5042,PORT HACKING,17150,Sutherland Shire,1,Good,Good,0
NSW5044,SUNSET STRIP,11700,Central Darling,1,Good,Good,0
NSW5045,SYDNEY OLYMPIC PARK,11520,Canada Bay,6.20E-06,Good,Good,1
NSW5045,SYDNEY OLYMPIC PARK,16260,Parramatta,0.9999938,Acceptable,Good,0
NSW5046,WENTWORTH POINT,16260,Parramatta,1,Acceptable,Good,0
NSW5048,ANABRANCH SOUTH,18200,Wentworth,1,Good,Good,0
NSW5049,ANABRANCH NORTH,18200,Wentworth,1,Good,Good,0
NSW505,BOOROOMA,17750,Wagga Wagga,1,Good,Good,0
NSW5050,RUFUS,18200,Wentworth,1,Good,Good,0
NSW5051,PINE CAMP,18200,Wentworth,1,Good,Good,0
NSW5052,MALLEE,18200,Wentworth,1,Good,Good,0
NSW5053,PARA,18200,Wentworth,1,Good,Good,0
NSW5054,MOORARA,18200,Wentworth,1,Good,Good,0
NSW5055,COOMEALLA,18200,Wentworth,1,Good,Good,0
NSW5056,PARINGI,18200,Wentworth,1,Good,Good,0
NSW5057,POMONA,18200,Wentworth,1,Good,Good,0
NSW5058,BOEILL CREEK,18200,Wentworth,1,Good,Good,0
NSW5059,MOURQUONG,18200,Wentworth,1,Good,Good,0
NSW506,BOOROORBAN,12730,Edward River,0.8533496,Good,Good,0
NSW506,BOOROORBAN,13850,Hay,0.1466504,Good,Good,0
NSW5060,TRENTHAM CLIFFS,18200,Wentworth,1,Good,Good,0
NSW5062,GOODMANS FORD,18350,Wingecarribee,1,Good,Good,0
NSW5063,MANDEMAR,18350,Wingecarribee,1,Good,Good,0
NSW5064,BALACLAVA,18350,Wingecarribee,1,Good,Good,0
NSW5065,BARDIA,11500,Campbelltown (NSW),1,Good,Good,0
NSW5066,LEN WATERS ESTATE,14900,Liverpool,1,Good,Good,0
NSW5067,RENWICK,18350,Wingecarribee,1,Good,Good,0
NSW5068,ELIZABETH HILLS,14900,Liverpool,1,Good,Good,0
NSW5069,NORTH BOURKE,11150,Bourke,1,Good,Good,0
NSW507,BOOROWA,13910,Hilltops,1,Good,Good,0
NSW5070,TWO MILE FLAT,15270,Mid-Western Regional,1,Good,Good,0
NSW5071,GUNTAWANG,15270,Mid-Western Regional,1,Good,Good,0
NSW5072,ELLERSLIE,18200,Wentworth,1,Good,Good,0
NSW5073,CARNES HILL,14900,Liverpool,1,Good,Good,0
NSW5074,KURRABA POINT,15950,North Sydney,1,Good,Good,0
NSW5075,WEST BUNGAWALBIN,16610,Richmond Valley,1,Good,Good,0
NSW5076,GOOD FOREST,14870,Lithgow,1,Good,Good,0
NSW5077,DARETON,18200,Wentworth,1,Good,Good,0
NSW5078,TOMKI,16610,Richmond Valley,1,Good,Good,0
NSW5079,BEDGERABONG,12900,Forbes,1,Good,Good,0
NSW508,BOOTAWA,15240,Mid-Coast,1,Good,Good,0
NSW5080,MANCHESTER SQUARE,18350,Wingecarribee,1,Good,Good,0
NSW5081,COLLAROY PLATEAU,15990,Northern Beaches,1,Good,Good,0
NSW5082,WHEELER HEIGHTS,15990,Northern Beaches,1,Good,Good,0
NSW5083,PAYTENS BRIDGE,12900,Forbes,1,Good,Good,0
NSW5084,BUNGARRIBEE,10750,Blacktown,1,Good,Good,0
NSW5085,GREENHILLS BEACH,17150,Sutherland Shire,1,Good,Good,0
NSW5086,JORDAN SPRINGS,16350,Penrith,1,Good,Good,0
NSW5087,GLEDSWOOD HILLS,11450,Camden,1,Good,Good,0
NSW5088,WHALE BEACH,15990,Northern Beaches,1,Good,Good,0
NSW5089,MCCARRS CREEK,15990,Northern Beaches,1,Good,Good,0
NSW5090,AVALON BEACH,15990,Northern Beaches,1,Good,Good,0
NSW5091,CURRAWONG BEACH,15990,Northern Beaches,1,Good,Good,0
NSW5092,LOVETT BAY,15990,Northern Beaches,1,Good,Good,0
NSW5093,BILGOLA BEACH,15990,Northern Beaches,1,Good,Good,0
NSW5094,BILGOLA PLATEAU,15990,Northern Beaches,1,Good,Good,0
NSW5095,CLAREVILLE,15990,Northern Beaches,1,Good,Good,0
NSW5096,BARWANG,13910,Hilltops,1,Good,Good,0
NSW5097,BEGGAN BEGGAN,13910,Hilltops,1,Good,Good,0
NSW5098,BENOLONG,12390,Dubbo Regional,1,Good,Good,0
NSW5099,COONEYS CREEK,13910,Hilltops,1,Good,Good,0
NSW51,ANAMBAH,15050,Maitland,1,Good,Good,0
NSW510,BOOTI BOOTI,15240,Mid-Coast,1,Good,Good,0
NSW5100,CUNNINGAR,13910,Hilltops,1,Good,Good,0
NSW5101,CADDENS,16350,Penrith,1,Good,Good,0
NSW5102,KINGSLAND,14220,Inverell,1,Good,Good,0
NSW5103,YERRANDERIE,18400,Wollondilly,1,Good,Good,0
NSW5104,WHITLOW,13660,Gwydir,1,Good,Good,0
NSW5105,GRAWIN OPAL FIELDS,17900,Walgett,1,Good,Good,0
NSW5106,METZ,10180,Armidale Regional,1,Good,Good,0
NSW5107,OAKEY PARK,14870,Lithgow,1,Good,Good,0
NSW5108,DHULURA,17750,Wagga Wagga,1,Good,Good,0
NSW5109,YENGO NATIONAL PARK,11720,Cessnock,1,Good,Good,0
NSW511,BOOYONG,11350,Byron,0.5,Good,Good,0
NSW511,BOOYONG,14850,Lismore,0.5,Good,Good,0
NSW5111,MURRAYS RUN,11720,Cessnock,1,Good,Good,0
NSW5112,FERNANCES CROSSING,11720,Cessnock,1,Good,Good,0
NSW5113,DAIRY ARM,11720,Cessnock,1,Good,Good,0
NSW5115,WATAGAN,11720,Cessnock,1,Good,Good,0
NSW5116,RENO,12160,Cootamundra-Gundagai Regional,1,Good,Good,0
NSW5117,KINVARA,10250,Ballina,1,Good,Good,0
NSW5118,KINGS HILL,16400,Port Stephens,1,Good,Good,0
NSW5119,BARRINGUN,11150,Bourke,1,Good,Good,0
NSW512,BORA RIDGE,16610,Richmond Valley,1,Good,Good,0
NSW5120,NORWEST,17420,The Hills Shire,1,Good,Good,0
NSW5121,BULLOCKS FLAT,17040,Snowy Monaro Regional,1,Good,Good,0
NSW5122,BURRUNGUBUGGE,17040,Snowy Monaro Regional,1,Good,Good,0
NSW5123,INGEEGOODBEE,17040,Snowy Monaro Regional,1,Good,Good,0
NSW5124,JACOBS RIVER,17040,Snowy Monaro Regional,1,Good,Good,0
NSW5125,CREEL BAY,17040,Snowy Monaro Regional,1,Good,Good,0
NSW5126,NGARIGO,17040,Snowy Monaro Regional,1,Good,Good,0
NSW5127,NORTH KELLYVILLE,17420,The Hills Shire,1,Good,Good,0
NSW5128,TOLBAR,17040,Snowy Monaro Regional,0.8333333,Good,Good,0
NSW5128,TOLBAR,17080,Snowy Valleys,0.1666667,Good,Good,0
NSW5129,WILSONS VALLEY,17040,Snowy Monaro Regional,1,Good,Good,0
NSW513,BORAH CREEK,17310,Tamworth Regional,1,Good,Good,0
NSW5130,KIANDRA,17040,Snowy Monaro Regional,0.9980073,Good,Good,0
NSW5130,KIANDRA,17080,Snowy Valleys,0.0019927,Good,Good,1
NSW5131,GOOANDRA,17040,Snowy Monaro Regional,1,Good,Good,0
NSW5132,CHARLOTTE PASS,17040,Snowy Monaro Regional,1,Good,Good,0
NSW5133,PERISHER VALLEY,17040,Snowy Monaro Regional,1,Good,Good,0
NSW5134,BROKEN DAM,17040,Snowy Monaro Regional,0.5562963,Good,Good,0
NSW5134,BROKEN DAM,17080,Snowy Valleys,0.4437037,Good,Good,0
NSW5135,SMIGGIN HOLES,17040,Snowy Monaro Regional,1,Good,Good,0
NSW5136,GUTHEGA,17040,Snowy Monaro Regional,1,Good,Good,0
NSW5137,BLUE COW,17040,Snowy Monaro Regional,1,Good,Good,0
NSW5138,MUNYANG,17080,Snowy Valleys,1,Good,Good,0
NSW5139,NUNGAR,17040,Snowy Monaro Regional,1,Good,Good,0
NSW514,BORAMBIL,14920,Liverpool Plains,1,Good,Good,0
NSW5140,THREDBO,17040,Snowy Monaro Regional,1,Good,Good,0
NSW5141,CROWDY BAY,15240,Mid-Coast,1,Good,Good,0
NSW5142,HYDES CREEK,10600,Bellingen,1,Good,Good,0
NSW5143,COBBORA,18020,Warrumbungle Shire,1,Good,Good,0
NSW5144,GABLES,17420,The Hills Shire,1,Good,Good,0
NSW5145,MELONBA,10750,Blacktown,1,Good,Good,0
NSW5146,ANGUS,10750,Blacktown,1,Good,Good,0
NSW5147,NIRIMBA FIELDS,10750,Blacktown,1,Good,Good,0
NSW5148,GRANTHAM FARM,10750,Blacktown,1,Good,Good,0
NSW5149,RICHARDS,10750,Blacktown,1,Good,Good,0
NSW515,BORAMBOLA,17750,Wagga Wagga,1,Good,Good,0
NSW5150,TALLAWONG,10750,Blacktown,1,Good,Good,0
NSW516,BORDER RANGES,14550,Kyogle,0.2,Good,Good,0
NSW516,BORDER RANGES,17550,Tweed,0.8,Good,Good,0
NSW517,BOREE,11400,Cabonne,1,Good,Good,0
NSW518,BOREE CREEK,12870,Federation,0.6233529,Good,Good,0
NSW518,BOREE CREEK,14950,Lockhart,0.2076072,Good,Good,0
NSW518,BOREE CREEK,15800,Narrandera,0.1690399,Good,Good,0
NSW519,BORENORE,11400,Cabonne,1,Good,Good,0
NSW52,ANDO,17040,Snowy Monaro Regional,1,Good,Good,0
NSW520,BORO,16490,Queanbeyan-Palerang Regional,1,Good,Good,0
NSW521,BOSSLEY PARK,12850,Fairfield,1,Good,Good,0
NSW522,BOSTOBRICK,10600,Bellingen,1,Good,Good,0
NSW523,BOTANY,10500,Bayside (NSW),1,Good,Good,0
NSW524,BOTANY BAY,,,0.0013932,Poor,Good,4
NSW524,BOTANY BAY,10500,Bayside (NSW),0.711831,Good,Good,0
NSW524,BOTANY BAY,16550,Randwick,0.2851504,Good,Good,0
NSW524,BOTANY BAY,17150,Sutherland Shire,0.0016254,Good,Good,1
NSW525,BOTOBOLAR,15270,Mid-Western Regional,1,Good,Good,0
NSW526,BOTTLE CREEK,14550,Kyogle,1,Good,Good,0
NSW527,BOUDDI,11650,Central Coast (NSW),1,Good,Good,0
NSW528,BOURBAH,12150,Coonamble,1,Good,Good,0
NSW529,BOURKE,11150,Bourke,1,Good,Good,0
NSW53,ANEMBO,17040,Snowy Monaro Regional,1,Good,Good,0
NSW530,BOURKELANDS,17750,Wagga Wagga,1,Good,Good,0
NSW531,BOURNDA,10550,Bega Valley,1,Good,Good,0
NSW532,BOURNEWOOD,12390,Dubbo Regional,1,Good,Good,0
NSW533,BOW BOWING,11500,Campbelltown (NSW),1,Good,Good,0
NSW534,BOWAN PARK,11400,Cabonne,1,Good,Good,0
NSW535,BOWEN MOUNTAIN,13800,Hawkesbury,1,Good,Good,0
NSW536,BOWENFELS,14870,Lithgow,1,Good,Good,0
NSW537,BOWLING ALLEY POINT,17310,Tamworth Regional,1,Good,Good,0
NSW538,BOWMAN,15240,Mid-Coast,1,Good,Good,0
NSW539,BOWMAN FARM,15240,Mid-Coast,1,Good,Good,0
NSW540,BOWMANS CREEK,15650,Muswellbrook,0.2943596,Good,Good,0
NSW540,BOWMANS CREEK,17000,Singleton,0.7056404,Good,Good,0
NSW541,BOWNA,13340,Greater Hume Shire,1,Good,Good,0
NSW542,BOWNING,18710,Yass Valley,1,Good,Good,0
NSW543,BOWRAL,18350,Wingecarribee,1,Good,Good,0
NSW544,BOWRAVILLE,15700,Nambucca Valley,1,Good,Good,0
NSW545,BOX HEAD,11650,Central Coast (NSW),1,Good,Good,0
NSW546,BOX HILL,17420,The Hills Shire,1,Good,Good,0
NSW548,BOXERS CREEK,13310,Goulburn Mulwaree,1,Good,Good,0
NSW549,BOYDTOWN,10550,Bega Valley,1,Good,Good,0
NSW55,ANGLEDALE,10550,Bega Valley,1,Good,Good,0
NSW550,BRADBURY,11500,Campbelltown (NSW),1,Good,Good,0
NSW551,BRAEFIELD,14920,Liverpool Plains,1,Good,Good,0
NSW552,BRAEMAR,18350,Wingecarribee,1,Good,Good,0
NSW553,BRAEMAR BAY,17040,Snowy Monaro Regional,1,Good,Good,0
NSW554,BRAIDWOOD,16490,Queanbeyan-Palerang Regional,1,Good,Good,0
NSW555,BRANDY HILL,16400,Port Stephens,1,Good,Good,0
NSW556,BRANXTON,11720,Cessnock,0.4362494,Good,Good,0
NSW556,BRANXTON,17000,Singleton,0.5637506,Good,Good,0
NSW557,BRAUNSTONE,11730,Clarence Valley,1,Good,Good,0
NSW558,BRAWBOY,17620,Upper Hunter Shire,1,Good,Good,0
NSW559,BRAY PARK,17550,Tweed,1,Good,Good,0
NSW56,ANGLEDOOL,11200,Brewarrina,0.6855023,Good,Good,0
NSW56,ANGLEDOOL,17900,Walgett,0.3144977,Good,Good,0
NSW560,BRAYS CREEK,17550,Tweed,1,Good,Good,0
NSW561,BRAYTON,13310,Goulburn Mulwaree,0.6161573,Good,Good,0
NSW561,BRAYTON,17640,Upper Lachlan Shire,0.3838427,Good,Good,0
NSW562,BREADALBANE,13310,Goulburn Mulwaree,9.43E-05,Good,Good,1
NSW562,BREADALBANE,17640,Upper Lachlan Shire,0.9999057,Good,Good,0
NSW563,BREAKFAST CREEK,15270,Mid-Western Regional,1,Good,Good,0
NSW564,BREAKFAST POINT,11520,Canada Bay,1,Good,Good,0
NSW565,BREAM BEACH,16950,Shoalhaven,1,Good,Good,0
NSW566,BREDBO,17040,Snowy Monaro Regional,1,Good,Good,0
NSW567,BREELONG,12950,Gilgandra,1,Good,Good,0
NSW568,BREEZA,13550,Gunnedah,0.9881849,Good,Good,0
NSW568,BREEZA,14920,Liverpool Plains,0.0118151,Good,Good,0
NSW569,BRETTI,15240,Mid-Coast,1,Good,Good,0
NSW57,ANGLERS REACH,17040,Snowy Monaro Regional,1,Good,Good,0
NSW570,BREWARRINA,11200,Brewarrina,1,Good,Good,0
NSW571,BREWONGLE,10470,Bathurst Regional,1,Good,Good,0
NSW572,BRIARBROOK,10180,Armidale Regional,0.9994742,Good,Good,0
NSW572,BRIARBROOK,17650,Uralla,0.0005258,Good,Good,1
NSW573,BRIBBAREE,13910,Hilltops,0.8551887,Good,Good,0
NSW573,BRIBBAREE,18100,Weddin,0.1448113,Good,Good,0
NSW574,BRIDGMAN,17000,Singleton,1,Good,Good,0
NSW575,BRIERFIELD,10600,Bellingen,1,Good,Good,0
NSW576,BRIGHTON-LE-SANDS,10500,Bayside (NSW),1,Good,Good,0
NSW577,BRIGHTWATERS,14650,Lake Macquarie,1,Good,Good,0
NSW578,BRIL BRIL,16380,Port Macquarie-Hastings,1,Good,Good,0
NSW579,BRIMBIN,15240,Mid-Coast,1,Good,Good,0
NSW58,ANGOURIE,11730,Clarence Valley,1,Good,Good,0
NSW580,BRINDABELLA,17080,Snowy Valleys,0.9995845,Good,Good,0
NSW580,BRINDABELLA,18710,Yass Valley,0.0004155,Good,Good,1
NSW581,BRINERVILLE,10600,Bellingen,0.5,Good,Good,0
NSW581,BRINERVILLE,15700,Nambucca Valley,0.5,Good,Good,0
NSW582,BRINGELLY,11450,Camden,0.2244472,Good,Good,0
NSW582,BRINGELLY,14900,Liverpool,0.7755528,Good,Good,0
NSW583,BRINGENBRONG,17080,Snowy Valleys,1,Good,Good,0
NSW584,BRISBANE GROVE,13310,Goulburn Mulwaree,1,Good,Good,0
NSW585,BROADMEADOW,15900,Newcastle,1,Good,Good,0
NSW586,BROADWATER,14850,Lismore,0.0760434,Good,Good,0
NSW586,BROADWATER,16610,Richmond Valley,0.9239566,Good,Good,0
NSW587,BROADWATER,10550,Bega Valley,1,Good,Good,0
NSW588,BROADWAY,17640,Upper Lachlan Shire,1,Good,Good,0
NSW589,BROBENAH,15800,Narrandera,1,Good,Good,0
NSW59,ANNA BAY,16400,Port Stephens,1,Good,Good,0
NSW590,BROCKLEHURST,12390,Dubbo Regional,1,Good,Good,0
NSW591,BROCKLESBY,13340,Greater Hume Shire,1,Good,Good,0
NSW592,BROCKLEY,10180,Armidale Regional,1,Good,Good,0
NSW593,BRODIES PLAINS,14220,Inverell,1,Good,Good,0
NSW594,BROGANS CREEK,14870,Lithgow,0.0049628,Good,Good,1
NSW594,BROGANS CREEK,15270,Mid-Western Regional,0.9950372,Good,Good,0
NSW595,BROGERS CREEK,14400,Kiama,0.000102,Good,Good,1
NSW595,BROGERS CREEK,16950,Shoalhaven,0.999898,Good,Good,0
NSW596,BROGO,10550,Bega Valley,1,Good,Good,0
NSW597,BROKE,17000,Singleton,1,Good,Good,0
NSW598,BROKEN HEAD,10250,Ballina,0.0831451,Good,Good,0
NSW598,BROKEN HEAD,11350,Byron,0.9168549,Good,Good,0
NSW599,BROKEN HILL,11250,Broken Hill,0.9936105,Good,Good,0
NSW599,BROKEN HILL,19399,Unincorporated NSW,0.0063895,Acceptable,Good,1
NSW6,ABERDARE,11720,Cessnock,1,Good,Good,0
NSW60,ANNANDALE,14170,Inner West,0.9975686,Good,Good,0
NSW60,ANNANDALE,17200,Sydney,0.0024314,Good,Good,1
NSW600,BROMBIN,16380,Port Macquarie-Hastings,1,Good,Good,0
NSW601,BRONTE,18050,Waverley,1,Good,Good,0
NSW602,BROOKDALE,17750,Wagga Wagga,1,Good,Good,0
NSW603,BROOKFIELD,12700,Dungog,1,Good,Good,0
NSW604,BROOKLANA,11800,Coffs Harbour,1,Good,Good,0
NSW605,BROOKLET,10250,Ballina,1,Good,Good,0
NSW606,BROOKLYN,14000,Hornsby,1,Acceptable,Good,0
NSW607,BROOKONG,14950,Lockhart,1,Good,Good,0
NSW608,BROOKVALE,15990,Northern Beaches,1,Good,Good,0
NSW609,BROOMAN,16950,Shoalhaven,1,Good,Good,0
NSW61,ANNANGROVE,17420,The Hills Shire,1,Good,Good,0
NSW610,BROOMS HEAD,11730,Clarence Valley,1,Good,Good,0
NSW611,BROUGHAMS GATE,19399,Unincorporated NSW,1,Acceptable,Good,0
NSW612,BROUGHTON,16950,Shoalhaven,1,Good,Good,0
NSW613,BROUGHTON VALE,16950,Shoalhaven,1,Good,Good,0
NSW614,BROUGHTON VILLAGE,14400,Kiama,0.9478565,Good,Good,0
NSW614,BROUGHTON VILLAGE,16950,Shoalhaven,0.0521435,Good,Good,0
NSW615,BROULEE,12750,Eurobodalla,1,Good,Good,0
NSW616,BROWNLOW HILL,18400,Wollondilly,1,Good,Good,0
NSW617,BROWNS CREEK,10850,Blayney,1,Good,Good,0
NSW618,BROWNS MOUNTAIN,16950,Shoalhaven,1,Good,Good,0
