SA1_CODE_2021,SED_CODE_2022,SED_NAME_2022,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
10106154220,10031,Goulburn,1,Good,Good,3
10106154222,10031,Goulburn,1,Good,Good,3
10106154223,10031,Goulburn,1,Good,Good,3
10106154224,10031,Goulburn,1,Good,Good,3
10106154226,10031,Goulburn,1,Good,Good,3
10106154227,10031,Goulburn,1,Good,Good,3
10106154228,10031,Goulburn,1,Good,Good,3
10106154229,10031,Goulburn,1,Good,Good,3
10106154231,10031,Goulburn,1,Good,Good,3
10106154232,10031,Goulburn,1,Good,Good,3
10106154233,10031,Goulburn,1,Good,Good,3
10106154234,10031,Goulburn,1,Good,Good,3
10106154235,10031,Goulburn,1,Good,Good,3
10106154236,10031,Goulburn,1,Good,Good,3
10106154237,10031,Goulburn,1,Good,Good,3
10106154238,10031,Goulburn,1,Good,Good,3
10106154239,10031,Goulburn,1,Good,Good,3
10106154240,10031,Goulburn,1,Good,Good,3
10106154241,10031,Goulburn,1,Good,Good,3
10106154242,10031,Goulburn,1,Good,Good,3
10106154243,10031,Goulburn,1,Good,Good,3
10106154301,10022,Cootamundra,1,Good,Good,3
10106154302,10022,Cootamundra,1,Good,Good,3
10106154303,10022,Cootamundra,1,Good,Good,3
10106154304,10022,Cootamundra,1,Good,Good,3
10106154305,10022,Cootamundra,1,Good,Good,3
10106154306,10022,Cootamundra,1,Good,Good,3
10106154307,10022,Cootamundra,1,Good,Good,3
10106154308,10022,Cootamundra,1,Good,Good,3
10106154309,10022,Cootamundra,1,Good,Good,3
10106154310,10022,Cootamundra,1,Good,Good,3
10106154311,10022,Cootamundra,1,Good,Good,3
10106154312,10022,Cootamundra,1,Good,Good,3
10106154313,10022,Cootamundra,1,Good,Good,3
10106154314,10022,Cootamundra,1,Good,Good,3
10106154315,10022,Cootamundra,1,Good,Good,3
10106154316,10022,Cootamundra,1,Good,Good,3
10106154317,10022,Cootamundra,1,Good,Good,3
10106154318,10022,Cootamundra,1,Good,Good,3
10106154319,10022,Cootamundra,1,Good,Good,3
10106154320,10022,Cootamundra,1,Good,Good,3
10106154321,10022,Cootamundra,1,Good,Good,3
10106154322,10022,Cootamundra,1,Good,Good,3
10106154323,10022,Cootamundra,1,Good,Good,3
10106154324,10022,Cootamundra,1,Good,Good,3
10106154325,10022,Cootamundra,1,Good,Good,3
10106154326,10022,Cootamundra,1,Good,Good,3
10106154327,10022,Cootamundra,1,Good,Good,3
10106154328,10022,Cootamundra,1,Good,Good,3
10106154329,10022,Cootamundra,1,Good,Good,3
10106154330,10022,Cootamundra,1,Good,Good,3
10106154401,10022,Cootamundra,1,Good,Good,3
10106154402,10022,Cootamundra,1,Good,Good,3
10106154403,10022,Cootamundra,1,Good,Good,3
10106154404,10022,Cootamundra,1,Good,Good,3
10106154405,10022,Cootamundra,1,Good,Good,3
10106154406,10022,Cootamundra,1,Good,Good,3
10106154408,10022,Cootamundra,1,Good,Good,3
10106154409,10022,Cootamundra,1,Good,Good,3
10106154410,10022,Cootamundra,1,Good,Good,3
10106154411,10022,Cootamundra,1,Good,Good,3
10106154412,10022,Cootamundra,1,Good,Good,3
10106154413,10022,Cootamundra,1,Good,Good,3
10106154414,10022,Cootamundra,1,Good,Good,3
10106154415,10022,Cootamundra,1,Good,Good,3
10106154416,10022,Cootamundra,1,Good,Good,3
10106154417,10022,Cootamundra,1,Good,Good,3
10106154418,10022,Cootamundra,1,Good,Good,3
10106154419,10022,Cootamundra,1,Good,Good,3
10106154420,10022,Cootamundra,1,Good,Good,3
10106154421,10022,Cootamundra,1,Good,Good,3
10106154422,10022,Cootamundra,1,Good,Good,3
10106154423,10022,Cootamundra,1,Good,Good,3
10201102801,10080,Terrigal,1,Good,Good,3
10201102802,10080,Terrigal,1,Good,Good,3
10201102803,10080,Terrigal,1,Good,Good,3
10201102804,10080,Terrigal,1,Good,Good,3
10201102805,10080,Terrigal,1,Good,Good,3
10201102806,10080,Terrigal,1,Good,Good,3
10201102807,10080,Terrigal,1,Good,Good,3
10201102808,10080,Terrigal,1,Good,Good,3
10201102809,10080,Terrigal,1,Good,Good,3
10201102810,10080,Terrigal,1,Good,Good,3
10201102811,10080,Terrigal,1,Good,Good,3
10201102812,10080,Terrigal,1,Good,Good,3
10201102813,10080,Terrigal,1,Good,Good,3
10201102814,10080,Terrigal,1,Good,Good,3
10201102815,10080,Terrigal,1,Good,Good,3
10201102816,10080,Terrigal,1,Good,Good,3
10201102817,10080,Terrigal,1,Good,Good,3
10201102818,10080,Terrigal,1,Good,Good,3
10201102901,10080,Terrigal,1,Good,Good,3
10201102902,10080,Terrigal,1,Good,Good,3
10201102903,10080,Terrigal,1,Good,Good,3
10201102904,10080,Terrigal,1,Good,Good,3
10201102905,10080,Terrigal,1,Good,Good,3
10201102906,10080,Terrigal,1,Good,Good,3
10201102907,10080,Terrigal,1,Good,Good,3
10201102908,10080,Terrigal,1,Good,Good,3
10201102909,10080,Terrigal,1,Good,Good,3
10201102910,10080,Terrigal,1,Good,Good,3
10201102911,10080,Terrigal,1,Good,Good,3
10201102912,10080,Terrigal,1,Good,Good,3
10201102913,10080,Terrigal,1,Good,Good,3
10201102914,10080,Terrigal,1,Good,Good,3
10201102915,10080,Terrigal,1,Good,Good,3
10201102916,10080,Terrigal,1,Good,Good,3
10201102917,10080,Terrigal,1,Good,Good,3
10201102918,10080,Terrigal,1,Good,Good,3
10201102919,10080,Terrigal,1,Good,Good,3
10201102920,10080,Terrigal,1,Good,Good,3
10201102921,10080,Terrigal,1,Good,Good,3
10201102922,10080,Terrigal,1,Good,Good,3
10201102923,10080,Terrigal,1,Good,Good,3
10201102924,10080,Terrigal,1,Good,Good,3
10201102925,10080,Terrigal,1,Good,Good,3
10201102926,10080,Terrigal,1,Good,Good,3
10201102927,10080,Terrigal,1,Good,Good,3
10201102928,10080,Terrigal,1,Good,Good,3
10201103002,10030,Gosford,1,Good,Good,3
10201103003,10030,Gosford,1,Good,Good,3
10201103004,10030,Gosford,1,Good,Good,3
10201103005,10030,Gosford,1,Good,Good,3
10201103006,10030,Gosford,1,Good,Good,3
10201103007,10030,Gosford,1,Good,Good,3
10201103008,10030,Gosford,1,Good,Good,3
10201103009,10030,Gosford,1,Good,Good,3
10201103010,10030,Gosford,1,Good,Good,3
10201103011,10030,Gosford,1,Good,Good,3
10201103012,10030,Gosford,1,Good,Good,3
10201103013,10030,Gosford,1,Good,Good,3
10201103014,10030,Gosford,1,Good,Good,3
10201103101,10080,Terrigal,1,Good,Good,3
10201103102,10080,Terrigal,1,Good,Good,3
10201103103,10080,Terrigal,1,Good,Good,3
10201103104,10080,Terrigal,1,Good,Good,3
10201103105,10080,Terrigal,1,Good,Good,3
10201103106,10080,Terrigal,1,Good,Good,3
10201103107,10080,Terrigal,1,Good,Good,3
10201103108,10080,Terrigal,1,Good,Good,3
10201103109,10080,Terrigal,1,Good,Good,3
10201103110,10080,Terrigal,1,Good,Good,3
10201103111,10080,Terrigal,1,Good,Good,3
10201103112,10080,Terrigal,1,Good,Good,3
10201103113,10080,Terrigal,1,Good,Good,3
10201103114,10080,Terrigal,1,Good,Good,3
10201103115,10080,Terrigal,1,Good,Good,3
10201103116,10080,Terrigal,1,Good,Good,3
10201103117,10080,Terrigal,1,Good,Good,3
10201103118,10080,Terrigal,1,Good,Good,3
10201103119,10080,Terrigal,1,Good,Good,3
10201103120,10080,Terrigal,1,Good,Good,3
10201103121,10080,Terrigal,1,Good,Good,3
10201103122,10080,Terrigal,1,Good,Good,3
10201103123,10080,Terrigal,1,Good,Good,3
10201103124,10080,Terrigal,1,Good,Good,3
10201103125,10080,Terrigal,1,Good,Good,3
10201103126,10080,Terrigal,1,Good,Good,3
10201103127,10080,Terrigal,1,Good,Good,3
10201103128,10080,Terrigal,1,Good,Good,3
10201103129,10080,Terrigal,1,Good,Good,3
10201103130,10080,Terrigal,1,Good,Good,3
10201103131,10080,Terrigal,1,Good,Good,3
10201103132,10080,Terrigal,1,Good,Good,3
10201103133,10080,Terrigal,1,Good,Good,3
10201103134,10080,Terrigal,1,Good,Good,3
10201103135,10080,Terrigal,1,Good,Good,3
10201103136,10080,Terrigal,1,Good,Good,3
10201103137,10080,Terrigal,1,Good,Good,3
10201103138,10080,Terrigal,1,Good,Good,3
10201103201,10080,Terrigal,1,Good,Good,3
10201103202,10080,Terrigal,1,Good,Good,3
10201103203,10080,Terrigal,1,Good,Good,3
10201103204,10030,Gosford,1,Good,Good,3
10201103205,10030,Gosford,1,Good,Good,3
10201103206,10030,Gosford,1,Good,Good,3
10201103207,10030,Gosford,1,Good,Good,3
10201103208,10030,Gosford,1,Good,Good,3
10201103210,10030,Gosford,1,Good,Good,3
10201103211,10080,Terrigal,1,Good,Good,3
10201103212,10080,Terrigal,1,Good,Good,3
10201103213,10030,Gosford,0.999903,Good,Good,3
10201103213,10080,Terrigal,9.70E-05,Good,Good,5
10201103214,10030,Gosford,1,Good,Good,3
10201103215,10030,Gosford,1,Good,Good,3
10201103216,10030,Gosford,1,Good,Good,3
10201103217,10030,Gosford,1,Good,Good,3
10201103218,10030,Gosford,1,Good,Good,3
10201103219,10030,Gosford,1,Good,Good,3
10201103220,10030,Gosford,1,Good,Good,3
10201103221,10030,Gosford,1,Good,Good,3
10201103223,10030,Gosford,1,Good,Good,3
10201103224,10030,Gosford,1,Good,Good,3
10201103225,10080,Terrigal,1,Good,Good,3
10201103226,10030,Gosford,1,Good,Good,3
10201103227,10030,Gosford,1,Good,Good,3
10201103228,10030,Gosford,1,Good,Good,3
10201103229,10030,Gosford,1,Good,Good,3
10201103230,10030,Gosford,1,Good,Good,3
10201103231,10030,Gosford,0.9999219,Good,Good,3
10201103231,10080,Terrigal,7.81E-05,Good,Good,5
10201103232,10080,Terrigal,1,Good,Good,3
10201103233,10030,Gosford,1,Good,Good,3
10201103234,10030,Gosford,1,Good,Good,3
10201103235,10030,Gosford,1,Good,Good,3
10201103236,10030,Gosford,1,Good,Good,3
10201103237,10030,Gosford,1,Good,Good,3
10201103238,10030,Gosford,1,Good,Good,3
10201103239,10030,Gosford,1,Good,Good,3
10201103240,10030,Gosford,1,Good,Good,3
10201103241,10030,Gosford,1,Good,Good,3
10201103242,10030,Gosford,1,Good,Good,3
10201103243,10030,Gosford,1,Good,Good,3
10201103244,10030,Gosford,1,Good,Good,3
10201103245,10030,Gosford,1,Good,Good,3
10201103246,10080,Terrigal,1,Good,Good,3
10201103247,10080,Terrigal,1,Good,Good,3
10201103248,10030,Gosford,1,Good,Good,3
10201103301,10030,Gosford,1,Good,Good,3
10201103302,10030,Gosford,1,Good,Good,3
10201103303,10030,Gosford,1,Good,Good,3
10201103304,10030,Gosford,1,Good,Good,3
10201103305,10030,Gosford,1,Good,Good,3
10201103306,10030,Gosford,1,Good,Good,3
10201103307,10030,Gosford,1,Good,Good,3
10201103308,10030,Gosford,1,Good,Good,3
10201103309,10030,Gosford,1,Good,Good,3
10201103310,10030,Gosford,1,Good,Good,3
10201103311,10030,Gosford,1,Good,Good,3
10201103312,10030,Gosford,1,Good,Good,3
10201103313,10030,Gosford,1,Good,Good,3
10201103314,10030,Gosford,1,Good,Good,3
10201103315,10030,Gosford,1,Good,Good,3
10201103316,10030,Gosford,1,Good,Good,3
10201103317,10030,Gosford,1,Good,Good,3
10201103318,10030,Gosford,1,Good,Good,3
10201103319,10030,Gosford,1,Good,Good,3
10201103320,10030,Gosford,1,Good,Good,3
10201103401,10080,Terrigal,1,Good,Good,3
10201103402,10080,Terrigal,1,Good,Good,3
10201103403,10080,Terrigal,1,Good,Good,3
10201103404,10080,Terrigal,1,Good,Good,3
10201103405,10080,Terrigal,1,Good,Good,3
10201103406,10080,Terrigal,1,Good,Good,3
10201103408,10080,Terrigal,1,Good,Good,3
10201103409,10080,Terrigal,1,Good,Good,3
10201103410,10080,Terrigal,1,Good,Good,3
10201103411,10080,Terrigal,1,Good,Good,3
10201103412,10080,Terrigal,1,Good,Good,3
10201103413,10080,Terrigal,1,Good,Good,3
10201103414,10080,Terrigal,1,Good,Good,3
10201103415,10080,Terrigal,1,Good,Good,3
10201103416,10080,Terrigal,1,Good,Good,3
10201103417,10080,Terrigal,1,Good,Good,3
10201103418,10080,Terrigal,1,Good,Good,3
10201103419,10080,Terrigal,1,Good,Good,3
10201103420,10080,Terrigal,1,Good,Good,3
10201103501,10030,Gosford,1,Good,Good,3
10201103502,10081,The Entrance,1,Good,Good,3
10201103503,10081,The Entrance,1,Good,Good,3
10201103504,10081,The Entrance,1,Good,Good,3
10201103505,10030,Gosford,1,Good,Good,3
10201103506,10030,Gosford,1,Good,Good,3
10201103507,10030,Gosford,1,Good,Good,3
10201103508,10030,Gosford,1,Good,Good,3
10201103509,10030,Gosford,1,Good,Good,3
10201103510,10030,Gosford,1,Good,Good,3
10201103511,10030,Gosford,1,Good,Good,3
10201103512,10081,The Entrance,1,Good,Good,3
10201103513,10081,The Entrance,1,Good,Good,3
10201103514,10030,Gosford,0.9999754,Good,Good,3
10201103514,10081,The Entrance,2.46E-05,Good,Good,5
10201103515,10030,Gosford,1,Good,Good,3
10201103516,10030,Gosford,1,Good,Good,3
10201103517,10030,Gosford,1,Good,Good,3
10201103601,10081,The Entrance,1,Good,Good,3
10201103602,10081,The Entrance,1,Good,Good,3
10201103603,10081,The Entrance,1,Good,Good,3
10201103604,10081,The Entrance,1,Good,Good,3
10201103605,10081,The Entrance,1,Good,Good,3
10201103606,10081,The Entrance,1,Good,Good,3
10201103607,10080,Terrigal,0.0909421,Good,Good,3
10201103607,10081,The Entrance,0.9090579,Good,Good,3
10201103608,10081,The Entrance,1,Good,Good,3
10201103609,10081,The Entrance,1,Good,Good,3
10201103610,10081,The Entrance,1,Good,Good,3
10201103611,10081,The Entrance,1,Good,Good,3
10201103612,10081,The Entrance,1,Good,Good,3
10201103613,10081,The Entrance,1,Good,Good,3
10201103614,10081,The Entrance,1,Good,Good,3
10201103615,10081,The Entrance,1,Good,Good,3
10201103616,10081,The Entrance,1,Good,Good,3
10201103617,10081,The Entrance,1,Good,Good,3
10201103618,10081,The Entrance,1,Good,Good,3
10201103619,10081,The Entrance,1,Good,Good,3
10201103620,10081,The Entrance,1,Good,Good,3
10201103621,10081,The Entrance,1,Good,Good,3
10201103622,10081,The Entrance,1,Good,Good,3
10201103701,10030,Gosford,1,Good,Good,3
10201103702,10030,Gosford,1,Good,Good,3
10201103703,10030,Gosford,1,Good,Good,3
10201103704,10030,Gosford,1,Good,Good,3
10201103705,10030,Gosford,1,Good,Good,3
10201103706,10030,Gosford,1,Good,Good,3
10201103707,10030,Gosford,1,Good,Good,3
10201103708,10030,Gosford,1,Good,Good,3
10201103709,10030,Gosford,1,Good,Good,3
10201103710,10030,Gosford,1,Good,Good,3
10201103711,10030,Gosford,1,Good,Good,3
10201103712,10030,Gosford,1,Good,Good,3
10201103713,10030,Gosford,1,Good,Good,3
10201103714,10030,Gosford,1,Good,Good,3
10201103801,10080,Terrigal,1,Good,Good,3
10201103802,10080,Terrigal,1,Good,Good,3
10201103803,10080,Terrigal,1,Good,Good,3
10201103804,10080,Terrigal,1,Good,Good,3
10201103805,10080,Terrigal,1,Good,Good,3
10201103806,10080,Terrigal,1,Good,Good,3
10201103807,10080,Terrigal,1,Good,Good,3
10201103808,10080,Terrigal,1,Good,Good,3
10201103809,10080,Terrigal,1,Good,Good,3
10201103810,10080,Terrigal,1,Good,Good,3
10201103811,10080,Terrigal,1,Good,Good,3
10201103812,10080,Terrigal,1,Good,Good,3
10201103813,10080,Terrigal,1,Good,Good,3
10201103814,10080,Terrigal,1,Good,Good,3
10201103815,10080,Terrigal,1,Good,Good,3
10201103816,10080,Terrigal,1,Good,Good,3
10201103817,10080,Terrigal,1,Good,Good,3
10201103901,10080,Terrigal,1,Good,Good,3
10201103902,10080,Terrigal,1,Good,Good,3
10201103903,10080,Terrigal,1,Good,Good,3
10201103904,10080,Terrigal,1,Good,Good,3
10201103905,10080,Terrigal,1,Good,Good,3
10201103906,10080,Terrigal,1,Good,Good,3
10201103908,10080,Terrigal,1,Good,Good,3
10201103909,10080,Terrigal,1,Good,Good,3
10201103911,10080,Terrigal,1,Good,Good,3
10201103912,10080,Terrigal,1,Good,Good,3
10201103913,10080,Terrigal,1,Good,Good,3
10201103914,10080,Terrigal,1,Good,Good,3
10201103915,10080,Terrigal,1,Good,Good,3
10201103916,10080,Terrigal,1,Good,Good,3
10201103917,10080,Terrigal,1,Good,Good,3
10201103918,10080,Terrigal,1,Good,Good,3
10201103919,10080,Terrigal,1,Good,Good,3
10201103921,10080,Terrigal,1,Good,Good,3
10201103922,10080,Terrigal,1,Good,Good,3
10201103923,10080,Terrigal,1,Good,Good,3
10201103924,10080,Terrigal,1,Good,Good,3
10201103925,10080,Terrigal,1,Good,Good,3
10201103926,10080,Terrigal,1,Good,Good,3
10201103927,10080,Terrigal,1,Good,Good,3
10201103928,10080,Terrigal,1,Good,Good,3
10201103929,10080,Terrigal,1,Good,Good,3
10201103931,10080,Terrigal,1,Good,Good,3
10201103932,10080,Terrigal,1,Good,Good,3
10201103933,10080,Terrigal,1,Good,Good,3
10201103934,10080,Terrigal,1,Good,Good,3
10201103935,10080,Terrigal,1,Good,Good,3
10201103936,10080,Terrigal,1,Good,Good,3
10201104001,10030,Gosford,1,Good,Good,3
10201104002,10030,Gosford,1,Good,Good,3
10201104003,10030,Gosford,1,Good,Good,3
10201104004,10030,Gosford,1,Good,Good,3
10201104005,10030,Gosford,1,Good,Good,3
10201104006,10030,Gosford,1,Good,Good,3
10201104007,10030,Gosford,1,Good,Good,3
10201104008,10030,Gosford,1,Good,Good,3
10201104009,10030,Gosford,1,Good,Good,3
10201104010,10030,Gosford,1,Good,Good,3
10201104011,10030,Gosford,1,Good,Good,3
10201104012,10030,Gosford,1,Good,Good,3
10201104013,10030,Gosford,1,Good,Good,3
10201104014,10030,Gosford,1,Good,Good,3
10201104015,10030,Gosford,1,Good,Good,3
10201104016,10030,Gosford,1,Good,Good,3
10201104017,10030,Gosford,1,Good,Good,3
10201104018,10030,Gosford,1,Good,Good,3
10201104019,10030,Gosford,1,Good,Good,3
10201104020,10030,Gosford,1,Good,Good,3
10201104021,10030,Gosford,1,Good,Good,3
10201104022,10030,Gosford,1,Good,Good,3
10201104023,10030,Gosford,1,Good,Good,3
10201104024,10030,Gosford,1,Good,Good,3
10201104025,10030,Gosford,1,Good,Good,3
10201104026,10030,Gosford,1,Good,Good,3
10201104027,10030,Gosford,1,Good,Good,3
10201104028,10030,Gosford,1,Good,Good,3
10201104029,10030,Gosford,1,Good,Good,3
10201104030,10030,Gosford,1,Good,Good,3
10201104031,10030,Gosford,1,Good,Good,3
10201104032,10030,Gosford,1,Good,Good,3
10201104033,10030,Gosford,1,Good,Good,3
10201104034,10030,Gosford,1,Good,Good,3
10201104035,10030,Gosford,1,Good,Good,3
10201104036,10030,Gosford,1,Good,Good,3
10201104037,10030,Gosford,1,Good,Good,3
10201104038,10030,Gosford,1,Good,Good,3
10201104039,10030,Gosford,1,Good,Good,3
10201104040,10030,Gosford,1,Good,Good,3
10201104041,10030,Gosford,1,Good,Good,3
10201104042,10030,Gosford,1,Good,Good,3
10201104043,10030,Gosford,1,Good,Good,3
10201104044,10030,Gosford,1,Good,Good,3
10201104045,10030,Gosford,1,Good,Good,3
10201104046,10030,Gosford,1,Good,Good,3
10201104047,10030,Gosford,1,Good,Good,3
10201104048,10030,Gosford,1,Good,Good,3
10201104049,10030,Gosford,1,Good,Good,3
10201104050,10030,Gosford,1,Good,Good,3
10201104051,10030,Gosford,1,Good,Good,3
10201104052,10030,Gosford,1,Good,Good,3
10201104053,10030,Gosford,1,Good,Good,3
10201104054,10030,Gosford,1,Good,Good,3
10201104055,10030,Gosford,1,Good,Good,3
10201104056,10030,Gosford,1,Good,Good,3
10201104057,10030,Gosford,1,Good,Good,3
10201104058,10030,Gosford,1,Good,Good,3
10201104101,10080,Terrigal,1,Good,Good,3
10201104102,10080,Terrigal,1,Good,Good,3
10201104103,10080,Terrigal,1,Good,Good,3
10201104104,10080,Terrigal,1,Good,Good,3
10201104105,10080,Terrigal,1,Good,Good,3
10201104106,10080,Terrigal,1,Good,Good,3
10201104107,10080,Terrigal,1,Good,Good,3
10201104108,10080,Terrigal,1,Good,Good,3
10201104109,10080,Terrigal,1,Good,Good,3
10201104110,10080,Terrigal,1,Good,Good,3
10201104111,10080,Terrigal,1,Good,Good,3
10201104112,10080,Terrigal,1,Good,Good,3
10201104113,10080,Terrigal,1,Good,Good,3
10201104114,10080,Terrigal,1,Good,Good,3
10201104115,10080,Terrigal,1,Good,Good,3
10201104116,10080,Terrigal,1,Good,Good,3
10201104117,10080,Terrigal,1,Good,Good,3
10201104118,10080,Terrigal,1,Good,Good,3
10201104119,10080,Terrigal,1,Good,Good,3
10201104120,10080,Terrigal,1,Good,Good,3
10201104121,10080,Terrigal,1,Good,Good,3
10201104122,10081,The Entrance,1,Good,Good,3
10201104123,10080,Terrigal,1,Good,Good,3
10201104124,10080,Terrigal,1,Good,Good,3
10201104125,10080,Terrigal,1,Good,Good,3
10201104201,10030,Gosford,1,Good,Good,3
10201104202,10030,Gosford,1,Good,Good,3
10201104203,10030,Gosford,1,Good,Good,3
10201104204,10030,Gosford,1,Good,Good,3
10201104205,10030,Gosford,1,Good,Good,3
10201104206,10030,Gosford,1,Good,Good,3
10201104207,10030,Gosford,1,Good,Good,3
10201104208,10030,Gosford,1,Good,Good,3
10201104209,10030,Gosford,1,Good,Good,3
10201104210,10030,Gosford,1,Good,Good,3
10201104211,10030,Gosford,1,Good,Good,3
10201104212,10030,Gosford,1,Good,Good,3
10201104213,10030,Gosford,1,Good,Good,3
10201104214,10030,Gosford,1,Good,Good,3
10201104215,10030,Gosford,1,Good,Good,3
10201104216,10030,Gosford,1,Good,Good,3
10201104217,10030,Gosford,1,Good,Good,3
10201104218,10030,Gosford,1,Good,Good,3
10201104219,10030,Gosford,1,Good,Good,3
10201104220,10030,Gosford,1,Good,Good,3
10201104221,10030,Gosford,1,Good,Good,3
10201104222,10030,Gosford,1,Good,Good,3
10201104223,10030,Gosford,1,Good,Good,3
10201104224,10030,Gosford,1,Good,Good,3
10201104225,10030,Gosford,1,Good,Good,3
10201104226,10030,Gosford,1,Good,Good,3
10201104227,10030,Gosford,1,Good,Good,3
10201104228,10030,Gosford,1,Good,Good,3
10201104229,10030,Gosford,1,Good,Good,3
10201104230,10030,Gosford,1,Good,Good,3
10201104231,10030,Gosford,1,Good,Good,3
10201104232,10030,Gosford,1,Good,Good,3
10201104233,10030,Gosford,1,Good,Good,3
10201104301,10081,The Entrance,1,Good,Good,3
10201104302,10081,The Entrance,1,Good,Good,3
10201104303,10081,The Entrance,1,Good,Good,3
10201104304,10081,The Entrance,1,Good,Good,3
10201104305,10081,The Entrance,1,Good,Good,3
10201104306,10081,The Entrance,1,Good,Good,3
10201104307,10081,The Entrance,1,Good,Good,3
10201104308,10081,The Entrance,1,Good,Good,3
10201104309,10081,The Entrance,1,Good,Good,3
10201104310,10081,The Entrance,1,Good,Good,3
10201104311,10081,The Entrance,1,Good,Good,3
10201104312,10081,The Entrance,1,Good,Good,3
10201104313,10081,The Entrance,1,Good,Good,3
