LOCALITY_PID,LOCALITY_NAME,SA4_CODE_2021,SA4_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
NSW2393,LOCKSLEY,103,Central West,1,Good,Good,0
NSW2394,LOFTUS,128,Sydney - Sutherland,1,Good,Good,0
NSW2395,LOFTVILLE,112,Richmond - Tweed,1,Good,Good,0
NSW2396,LOGANS CROSSING,108,Mid North Coast,1,Good,Good,0
NSW2397,LOGIE BRAE,109,Murray,1,Good,Good,0
NSW2398,LONDONDERRY,124,Sydney - Outer West and Blue Mountains,1,Good,Good,0
NSW2399,LONG BEACH,101,Capital Region,1,Good,Good,0
NSW24,ALBERT,103,Central West,1,Good,Good,0
NSW240,BEAUMONT,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW2400,LONG FLAT,108,Mid North Coast,1,Good,Good,0
NSW2401,LONG JETTY,102,Central Coast,1,Good,Good,0
NSW2402,LONG PLAIN,113,Riverina,1,Good,Good,0
NSW2403,LONG PLAIN,110,New England and North West,1,Good,Good,0
NSW2404,LONG POINT,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2405,LONG POINT,123,Sydney - Outer South West,1,Good,Good,0
NSW2406,LONGARM,110,New England and North West,1,Good,Good,0
NSW2407,LONGREACH,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW2408,LONGUEVILLE,121,Sydney - North Sydney and Hornsby,1,Good,Good,0
NSW241,BEAUMONT HILLS,115,Sydney - Baulkham Hills and Hawkesbury,1,Good,Good,0
NSW2410,LOOMBERAH,110,New England and North West,1,Good,Good,0
NSW2411,LORD HOWE ISLAND,108,Mid North Coast,1,Good,Good,0
NSW2412,LORDS HILL,101,Capital Region,1,Good,Good,0
NSW2413,LORN,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2414,LORNE,108,Mid North Coast,1,Good,Good,0
NSW2415,LOST RIVER,101,Capital Region,1,Good,Good,0
NSW2416,LOSTOCK,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2417,LOUISA CREEK,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW2418,LOUTH,105,Far West and Orana,1,Good,Good,0
NSW2419,LOUTH PARK,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW242,BECKOM,103,Central West,0.1557431,Good,Good,0
NSW242,BECKOM,113,Riverina,0.8442569,Good,Good,0
NSW2420,LOVEDALE,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2421,LOWANNA,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW2422,LOWER BAGO,113,Riverina,1,Good,Good,0
NSW2423,LOWER BELFORD,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2424,LOWER BORO,101,Capital Region,1,Good,Good,0
NSW2425,LOWER BOTTLE CREEK,112,Richmond - Tweed,1,Good,Good,0
NSW2426,LOWER CREEK,108,Mid North Coast,0.9996777,Good,Good,0
NSW2426,LOWER CREEK,110,New England and North West,0.0003223,Good,Good,1
NSW2427,LOWER DUCK CREEK,112,Richmond - Tweed,1,Good,Good,0
NSW2428,LOWER DYRAABA,112,Richmond - Tweed,1,Good,Good,0
NSW2429,LOWER LEWIS PONDS,103,Central West,1,Good,Good,0
NSW243,BECTIVE,110,New England and North West,1,Good,Good,0
NSW2430,LOWER MACDONALD,115,Sydney - Baulkham Hills and Hawkesbury,1,Good,Good,0
NSW2431,LOWER MANGROVE,102,Central Coast,1,Good,Good,0
NSW2432,LOWER PAPPINBARRA,108,Mid North Coast,1,Good,Good,0
NSW2433,LOWER PEACOCK,112,Richmond - Tweed,1,Good,Good,0
NSW2434,LOWER PORTLAND,115,Sydney - Baulkham Hills and Hawkesbury,1,Good,Good,0
NSW2435,LOWER SOUTHGATE,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW2436,LOWESDALE,109,Murray,1,Good,Good,0
NSW2437,LOWTHER,103,Central West,1,Good,Good,0
NSW2438,LOXFORD,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2439,LUCAS HEIGHTS,123,Sydney - Outer South West,0.0007112,Good,Good,1
NSW2439,LUCAS HEIGHTS,128,Sydney - Sutherland,0.9992888,Good,Good,0
NSW244,BECTRIC,113,Riverina,1,Good,Good,0
NSW2440,LUCKNOW,103,Central West,1,Good,Good,0
NSW2441,LUDDENHAM,124,Sydney - Outer West and Blue Mountains,0.9932494,Good,Good,0
NSW2441,LUDDENHAM,127,Sydney - South West,0.0067506,Good,Good,1
NSW2442,LUE,103,Central West,1,Good,Good,0
NSW2443,LUGARNO,119,Sydney - Inner South West,1,Good,Good,0
NSW2444,LURNEA,127,Sydney - South West,1,Good,Good,0
NSW2445,LUSKINTYRE,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2446,LYNCHS CREEK,112,Richmond - Tweed,1,Good,Good,0
NSW2447,LYNDHURST,103,Central West,1,Good,Good,0
NSW2448,LYNDHURST,110,New England and North West,1,Good,Good,0
NSW2449,LYNWOOD,112,Richmond - Tweed,1,Good,Good,0
NSW2450,MABINS WELL,109,Murray,0.0033113,Good,Good,1
NSW2450,MABINS WELL,113,Riverina,0.9966887,Good,Good,0
NSW2451,MACDONALDS CREEK,110,New England and North West,1,Good,Good,0
NSW2452,MACKSVILLE,108,Mid North Coast,1,Good,Good,0
NSW2453,MACLEAN,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW2454,MACMASTERS BEACH,102,Central Coast,1,Good,Good,0
NSW2455,MACQUARIE FIELDS,123,Sydney - Outer South West,1,Good,Good,0
NSW2456,MACQUARIE HILLS,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW2457,MACQUARIE LINKS,123,Sydney - Outer South West,1,Good,Good,0
NSW2458,MACQUARIE MARSHES,105,Far West and Orana,1,Good,Good,0
NSW2459,MACQUARIE PARK,126,Sydney - Ryde,1,Good,Good,0
NSW246,BEECHWOOD,108,Mid North Coast,1,Good,Good,0
NSW2460,MACQUARIE PASS,107,Illawarra,1,Good,Good,0
NSW2461,MADDENS PLAINS,107,Illawarra,1,Good,Good,0
NSW2462,MAFFRA,101,Capital Region,1,Good,Good,0
NSW2463,MAGENTA,102,Central Coast,1,Good,Good,0
NSW2464,MAGOMETON,105,Far West and Orana,1,Good,Good,0
NSW2465,MAIANBAR,128,Sydney - Sutherland,1,Good,Good,0
NSW2466,MAIMURU,101,Capital Region,1,Good,Good,0
NSW2467,MAIN ARM,112,Richmond - Tweed,1,Good,Good,0
NSW2468,MAIN CREEK,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2469,MAIRJIMMY,109,Murray,1,Good,Good,0
NSW247,BEECROFT,125,Sydney - Parramatta,0.2586741,Good,Good,0
NSW247,BEECROFT,126,Sydney - Ryde,0.7413259,Good,Good,0
NSW2470,MAISON DIEU,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2471,MAITLAND,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2472,MAITLAND BAR,103,Central West,1,Good,Good,0
NSW2473,MAITLAND VALE,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2474,MAJORS CREEK,101,Capital Region,1,Good,Good,0
NSW2475,MALABAR,118,Sydney - Eastern Suburbs,1,Good,Good,0
NSW2476,MALABUGILMAH,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW2477,MALDON,123,Sydney - Outer South West,1,Good,Good,0
NSW2478,MALLABULA,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2479,MALLAN,109,Murray,1,Good,Good,0
NSW248,BEECROFT PENINSULA,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW2480,MALLANGANEE,112,Richmond - Tweed,1,Good,Good,0
NSW2481,MALLOWA,110,New England and North West,1,Good,Good,0
NSW2482,MALONEYS BEACH,101,Capital Region,1,Good,Good,0
NSW2483,MALUA BAY,101,Capital Region,1,Good,Good,0
NSW2484,MANAR,101,Capital Region,1,Good,Good,0
NSW2486,MANDAGERY,103,Central West,1,Good,Good,0
NSW2487,MANDALONG,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW2488,MANDURAMA,103,Central West,1,Good,Good,0
NSW2489,MANGERTON,107,Illawarra,1,Good,Good,0
NSW249,BEELBANGERA,113,Riverina,1,Good,Good,0
NSW2490,MANGOOLA,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2491,MANGOPLAH,113,Riverina,1,Good,Good,0
NSW2492,MANGROVE CREEK,102,Central Coast,1,Good,Good,0
NSW2493,MANGROVE MOUNTAIN,102,Central Coast,1,Good,Good,0
NSW2494,MANILDRA,103,Central West,1,Good,Good,0
NSW2495,MANILLA,110,New England and North West,1,Good,Good,0
NSW2496,MANLY,122,Sydney - Northern Beaches,1,Good,Good,0
NSW2497,MANLY VALE,122,Sydney - Northern Beaches,1,Good,Good,0
NSW2498,MANNERING PARK,102,Central Coast,1,Good,Good,0
NSW2499,MANNING POINT,108,Mid North Coast,1,Good,Good,0
NSW25,ALBION PARK,107,Illawarra,1,Good,Good,0
NSW250,BEEMUNNEL,105,Far West and Orana,1,Good,Good,0
NSW2500,MANNUS,113,Riverina,1,Good,Good,0
NSW2501,MANOBALAI,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2502,MANTON,101,Capital Region,1,Good,Good,0
NSW2503,MANYANA,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW2504,MARAGLE,113,Riverina,1,Good,Good,0
NSW2505,MARAYLYA,115,Sydney - Baulkham Hills and Hawkesbury,1,Good,Good,0
NSW2506,MARAYONG,116,Sydney - Blacktown,1,Good,Good,0
NSW2507,MARCH,103,Central West,1,Good,Good,0
NSW2508,MARCHMONT,101,Capital Region,1,Good,Good,0
NSW2509,MARDI,102,Central Coast,1,Good,Good,0
NSW251,BEGA,101,Capital Region,1,Good,Good,0
NSW2510,MARENGO,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW2511,MARES RUN,108,Mid North Coast,1,Good,Good,0
NSW2512,MARINNA,113,Riverina,1,Good,Good,0
NSW2513,MARKS POINT,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW2514,MARKWELL,108,Mid North Coast,1,Good,Good,0
NSW2515,MARLEE,108,Mid North Coast,1,Good,Good,0
NSW2516,MARLO MERRICAN,108,Mid North Coast,1,Good,Good,0
NSW2517,MARLOW,102,Central Coast,1,Good,Good,0
NSW2518,MARLOWE,101,Capital Region,1,Good,Good,0
NSW2519,MARMONG POINT,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW252,BELANGLO,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW2520,MAROM CREEK,112,Richmond - Tweed,1,Good,Good,0
NSW2521,MAROOTA,115,Sydney - Baulkham Hills and Hawkesbury,1,Good,Good,0
NSW2522,MAROUBRA,118,Sydney - Eastern Suburbs,1,Good,Good,0
NSW2523,MARRANGAROO,103,Central West,1,Good,Good,0
NSW2524,MARRAR,113,Riverina,1,Good,Good,0
NSW2525,MARRICKVILLE,117,Sydney - City and Inner South,0.9988779,Good,Good,0
NSW2525,MARRICKVILLE,119,Sydney - Inner South West,4.00E-07,Good,Good,1
NSW2525,MARRICKVILLE,120,Sydney - Inner West,0.0011217,Good,Good,1
NSW2526,MARSDEN PARK,116,Sydney - Blacktown,1,Good,Good,0
NSW2527,MARSFIELD,126,Sydney - Ryde,1,Good,Good,0
NSW2528,MARSHALL MOUNT,107,Illawarra,1,Good,Good,0
NSW2529,MARSHDALE,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW253,BELBORA,108,Mid North Coast,1,Good,Good,0
NSW2530,MARTHAGUY,105,Far West and Orana,1,Good,Good,0
NSW2531,MARTINDALE,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2532,MARTINS CREEK,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2533,MARTINSVILLE,106,Hunter Valley exc Newcastle,2.08E-05,Good,Good,1
NSW2533,MARTINSVILLE,111,Newcastle and Lake Macquarie,0.9999792,Good,Good,0
NSW2534,MARULAN,101,Capital Region,1,Good,Good,0
NSW2535,MARYLAND,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW2536,MARYLAND,110,New England and North West,1,Good,Good,0
NSW2537,MARYS MOUNT,110,New England and North West,1,Good,Good,0
NSW2538,MARYVALE,105,Far West and Orana,1,Good,Good,0
NSW2539,MARYVILLE,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW254,BELFIELD,119,Sydney - Inner South West,1,Good,Good,0
NSW2540,MASCOT,117,Sydney - City and Inner South,1,Good,Good,0
NSW2541,MATCHAM,102,Central Coast,1,Good,Good,0
NSW2542,MATHESON,110,New England and North West,1,Good,Good,0
NSW2543,MATHOURA,109,Murray,1,Good,Good,0
NSW2544,MATONG,113,Riverina,1,Good,Good,0
NSW2545,MATRAVILLE,117,Sydney - City and Inner South,0.0006115,Good,Good,1
NSW2545,MATRAVILLE,118,Sydney - Eastern Suburbs,0.9993885,Good,Good,0
NSW2546,MAUDE,109,Murray,1,Good,Good,0
NSW2547,MAULES CREEK,110,New England and North West,1,Good,Good,0
NSW2548,MAXWELL,113,Riverina,1,Good,Good,0
NSW2549,MAYBOLE,110,New England and North West,1,Good,Good,0
NSW255,BELFORD,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2550,MAYERS FLAT,108,Mid North Coast,1,Good,Good,0
NSW2551,MAYFIELD,101,Capital Region,1,Good,Good,0
NSW2552,MAYFIELD,103,Central West,1,Good,Good,0
NSW2553,MAYFIELD,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW2554,MAYFIELD,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW2555,MAYFIELD EAST,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW2556,MAYFIELD NORTH,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW2557,MAYFIELD WEST,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW2558,MAYRUNG,109,Murray,1,Good,Good,0
NSW2559,MAYS HILL,125,Sydney - Parramatta,1,Good,Good,0
NSW256,BELFRAYDEN,113,Riverina,1,Good,Good,0
NSW2560,MAYVALE,110,New England and North West,1,Good,Good,0
NSW2561,MCCULLYS GAP,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2562,MCDOUGALLS HILL,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2563,MCGRATHS HILL,115,Sydney - Baulkham Hills and Hawkesbury,1,Good,Good,0
NSW2564,MCKEES HILL,112,Richmond - Tweed,1,Good,Good,0
NSW2565,MCKELLARS PARK,103,Central West,1,Good,Good,0
NSW2566,MCLEANS RIDGES,112,Richmond - Tweed,1,Good,Good,0
NSW2567,MCLEODS SHOOT,112,Richmond - Tweed,1,Good,Good,0
NSW2568,MCMAHONS POINT,121,Sydney - North Sydney and Hornsby,1,Good,Good,0
NSW2569,MCMAHONS REEF,101,Capital Region,1,Good,Good,0
NSW257,BELGRAVIA,103,Central West,1,Good,Good,0
NSW2570,MEADOW FLAT,103,Central West,1,Good,Good,0
NSW2571,MEADOWBANK,126,Sydney - Ryde,1,Good,Good,0
NSW2572,MEBBIN,112,Richmond - Tweed,1,Good,Good,0
NSW2573,MEBUL,103,Central West,1,Good,Good,0
NSW2574,MEDLOW BATH,124,Sydney - Outer West and Blue Mountains,1,Good,Good,0
NSW2575,MEDOWIE,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2577,MEDWAY,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW2578,MEERSCHAUM VALE,112,Richmond - Tweed,1,Good,Good,0
NSW2580,MEGAN,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW2581,MELBERGEN,113,Riverina,1,Good,Good,0
NSW2582,MELINGA,108,Mid North Coast,1,Good,Good,0
NSW2583,MELLONG,103,Central West,0.0003967,Good,Good,1
NSW2583,MELLONG,115,Sydney - Baulkham Hills and Hawkesbury,0.9996033,Good,Good,0
NSW2584,MELLOOL,109,Murray,1,Good,Good,0
NSW2585,MELROSE PARK,125,Sydney - Parramatta,0.2387229,Good,Good,0
NSW2585,MELROSE PARK,126,Sydney - Ryde,0.7612771,Good,Good,0
NSW2586,MELVILLE,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2587,MEMAGONG,101,Capital Region,1,Good,Good,0
NSW2588,MENAH,103,Central West,1,Good,Good,0
NSW2589,MENAI,128,Sydney - Sutherland,1,Good,Good,0
NSW259,BELIMBLA PARK,123,Sydney - Outer South West,1,Good,Good,0
NSW2590,MENANGLE,123,Sydney - Outer South West,1,Good,Good,0
NSW2591,MENANGLE PARK,123,Sydney - Outer South West,1,Good,Good,0
NSW2592,MENDOORAN,105,Far West and Orana,1,Good,Good,0
NSW2593,MENINDEE,105,Far West and Orana,1,Good,Good,0
NSW2594,MERAH NORTH,110,New England and North West,1,Good,Good,0
NSW2595,MEREWETHER,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW2596,MEREWETHER HEIGHTS,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW2597,MERIMBULA,101,Capital Region,1,Good,Good,0
NSW2598,MERINGO,101,Capital Region,1,Good,Good,0
NSW2599,MERNOT,108,Mid North Coast,1,Good,Good,0
NSW26,ALBION PARK RAIL,107,Illawarra,1,Good,Good,0
NSW260,BELL,103,Central West,0.0002378,Good,Good,1
NSW260,BELL,124,Sydney - Outer West and Blue Mountains,0.9997622,Good,Good,0
NSW2600,MEROO,103,Central West,1,Good,Good,0
NSW2601,MEROO MEADOW,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW2602,MEROTHERIE,103,Central West,1,Good,Good,0
NSW2603,MERRIANGAAH,101,Capital Region,1,Good,Good,0
NSW2604,MERRICUMBENE,101,Capital Region,1,Good,Good,0
NSW2605,MERRIGAL,105,Far West and Orana,1,Good,Good,0
NSW2606,MERRILL,101,Capital Region,1,Good,Good,0
NSW2607,MERRIWA,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2608,MERRIWAGGA,113,Riverina,1,Good,Good,0
NSW2609,MERRYGOEN,105,Far West and Orana,1,Good,Good,0
NSW261,BELLA VISTA,115,Sydney - Baulkham Hills and Hawkesbury,1,Good,Good,0
NSW2610,MERRYLANDS,125,Sydney - Parramatta,1,Good,Good,0
NSW2611,MERRYLANDS WEST,125,Sydney - Parramatta,1,Good,Good,0
NSW2612,MERUNGLE HILL,113,Riverina,1,Good,Good,0
NSW2613,MERYLA,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW2614,METFORD,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2615,METHUL,113,Riverina,1,Good,Good,0
NSW2616,MIAMLEY,103,Central West,1,Good,Good,0
NSW2617,MIANDETTA,105,Far West and Orana,1,Good,Good,0
NSW2618,MICALO ISLAND,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW2619,MICHELAGO,101,Capital Region,1,Good,Good,0
NSW262,BELLAMBI,107,Illawarra,1,Good,Good,0
NSW2620,MIDDLE ARM,101,Capital Region,1,Good,Good,0
NSW2621,MIDDLE BROOK,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2622,MIDDLE BROTHER,108,Mid North Coast,1,Good,Good,0
NSW2623,MIDDLE COVE,121,Sydney - North Sydney and Hornsby,1,Good,Good,0
NSW2624,MIDDLE DURAL,115,Sydney - Baulkham Hills and Hawkesbury,1,Good,Good,0
NSW2625,MIDDLE FALBROOK,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2626,MIDDLE FLAT,101,Capital Region,1,Good,Good,0
NSW2627,MIDDLE HARBOUR,121,Sydney - North Sydney and Hornsby,0.6381326,Good,Good,0
NSW2627,MIDDLE HARBOUR,122,Sydney - Northern Beaches,0.3618674,Good,Good,0
NSW2628,MIDDLE POCKET,112,Richmond - Tweed,1,Good,Good,0
NSW2629,MIDDLETON GRANGE,127,Sydney - South West,1,Good,Good,0
NSW263,BELLANGRY,108,Mid North Coast,1,Good,Good,0
NSW2630,MIDDLINGBANK,101,Capital Region,1,Good,Good,0
NSW2631,MIDGINBIL,112,Richmond - Tweed,1,Good,Good,0
NSW2632,MIHI,110,New England and North West,1,Good,Good,0
NSW2633,MILA,101,Capital Region,1,Good,Good,0
NSW2634,MILBRODALE,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2635,MILBRULONG,113,Riverina,1,Good,Good,0
NSW2636,MILKERS FLAT,103,Central West,1,Good,Good,0
NSW2637,MILLAH MURRAH,103,Central West,1,Good,Good,0
NSW2638,MILLBANK,108,Mid North Coast,1,Good,Good,0
NSW2639,MILLER,127,Sydney - South West,1,Good,Good,0
NSW264,BELLATA,110,New England and North West,1,Good,Good,0
NSW2640,MILLERS FOREST,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2641,MILLERS POINT,117,Sydney - City and Inner South,1,Good,Good,0
NSW2642,MILLFIELD,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2643,MILLIE,110,New England and North West,1,Good,Good,0
NSW2644,MILLINGANDI,101,Capital Region,1,Good,Good,0
NSW2645,MILLTHORPE,103,Central West,1,Good,Good,0
NSW2646,MILPARINKA,105,Far West and Orana,1,Good,Good,0
NSW2647,MILPERRA,119,Sydney - Inner South West,1,Good,Good,0
NSW2648,MILROY,110,New England and North West,1,Good,Good,0
NSW2649,MILROY,103,Central West,1,Good,Good,0
NSW265,BELLAWONGARAH,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW2650,MILSONS PASSAGE,121,Sydney - North Sydney and Hornsby,1,Good,Good,0
NSW2651,MILSONS POINT,121,Sydney - North Sydney and Hornsby,1,Good,Good,0
NSW2652,MILTON,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW2653,MILVALE,101,Capital Region,0.5851324,Good,Good,0
NSW2653,MILVALE,113,Riverina,0.4148676,Good,Good,0
NSW2654,MIMOSA,113,Riverina,1,Good,Good,0
NSW2655,MINCHINBURY,116,Sydney - Blacktown,1,Good,Good,0
NSW2656,MINDARIBBA,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2657,MINIMBAH,108,Mid North Coast,1,Good,Good,0
NSW2658,MINJARY,113,Riverina,1,Good,Good,0
NSW2659,MINMI,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW266,BELLBIRD,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2660,MINNAMURRA,107,Illawarra,1,Good,Good,0
NSW2661,MINNIE WATER,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW2662,MINORE,105,Far West and Orana,1,Good,Good,0
NSW2663,MINTO,123,Sydney - Outer South West,1,Good,Good,0
NSW2664,MINTO HEIGHTS,123,Sydney - Outer South West,1,Good,Good,0
NSW2665,MIRADOR,101,Capital Region,1,Good,Good,0
NSW2666,MIRANDA,128,Sydney - Sutherland,1,Good,Good,0
NSW2667,MIRANNIE,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2668,MIRRABOOKA,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW2669,MIRROOL,103,Central West,1,Good,Good,0
NSW267,BELLBIRD HEIGHTS,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2670,MISSABOTTI,108,Mid North Coast,1,Good,Good,0
NSW2671,MITCHELL,103,Central West,1,Good,Good,0
NSW2672,MITCHELLS FLAT,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2673,MITCHELLS ISLAND,108,Mid North Coast,1,Good,Good,0
NSW2674,MITTAGONG,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW2675,MOAMA,109,Murray,1,Good,Good,0
NSW2676,MODANVILLE,112,Richmond - Tweed,1,Good,Good,0
NSW2677,MOGAREEKA,101,Capital Region,1,Good,Good,0
NSW2678,MOGENDOURA,101,Capital Region,1,Good,Good,0
NSW2679,MOGGS SWAMP,110,New England and North West,1,Good,Good,0
NSW268,BELLBROOK,108,Mid North Coast,1,Good,Good,0
NSW2680,MOGILLA,101,Capital Region,1,Good,Good,0
NSW2681,MOGO,101,Capital Region,1,Good,Good,0
NSW2682,MOGO,103,Central West,1,Good,Good,0
NSW2683,MOGO CREEK,115,Sydney - Baulkham Hills and Hawkesbury,1,Good,Good,0
NSW2684,MOGOOD,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW2685,MOGRANI,108,Mid North Coast,1,Good,Good,0
NSW2686,MOGRIGUY,105,Far West and Orana,1,Good,Good,0
NSW2687,MOLE RIVER,110,New England and North West,1,Good,Good,0
NSW2688,MOLEVILLE CREEK,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW2689,MOLLYAN,105,Far West and Orana,1,Good,Good,0
NSW269,BELLEVUE HILL,118,Sydney - Eastern Suburbs,1,Good,Good,0
NSW2690,MOLLYMOOK,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW2691,MOLLYMOOK BEACH,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW2692,MOLONG,103,Central West,1,Good,Good,0
NSW2693,MONA VALE,122,Sydney - Northern Beaches,1,Good,Good,0
NSW2694,MONAK,109,Murray,1,Good,Good,0
NSW2695,MONALTRIE,112,Richmond - Tweed,1,Good,Good,0
NSW2696,MONDAYONG,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW2697,MONDROOK,108,Mid North Coast,1,Good,Good,0
NSW2698,MONGA,101,Capital Region,1,Good,Good,0
NSW2699,MONGARLOWE,101,Capital Region,1,Good,Good,0
NSW27,ALBURY,109,Murray,1,Good,Good,0
NSW270,BELLIMBOPINNI,108,Mid North Coast,1,Good,Good,0
NSW2700,MONGOGARIE,112,Richmond - Tweed,1,Good,Good,0
NSW2701,MONIA GAP,113,Riverina,1,Good,Good,0
NSW2702,MONIVAE,103,Central West,1,Good,Good,0
NSW2703,MONKERAI,106,Hunter Valley exc Newcastle,6.00E-05,Good,Good,1
NSW2703,MONKERAI,108,Mid North Coast,0.99994,Good,Good,0
NSW2704,MONTEAGLE,101,Capital Region,1,Good,Good,0
NSW2705,MONTECOLLUM,112,Richmond - Tweed,1,Good,Good,0
NSW2706,MONTEFIORES,105,Far West and Orana,1,Good,Good,0
NSW2707,MONTEREY,119,Sydney - Inner South West,1,Good,Good,0
NSW2708,MOOBALL,112,Richmond - Tweed,1,Good,Good,0
NSW2709,MOOBI,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW271,BELLINGEN,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW2710,MOOGEM,110,New England and North West,1,Good,Good,0
NSW2711,MOOKERAWA,105,Far West and Orana,1,Good,Good,0
NSW2712,MOOKIMA WYBRA,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW2713,MOOLARBEN,103,Central West,1,Good,Good,0
NSW2714,MOOLLATTOO,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW2715,MOOLPA,109,Murray,1,Good,Good,0
NSW2716,MOOMBOOLDOOL,103,Central West,0.1397304,Good,Good,0
NSW2716,MOOMBOOLDOOL,113,Riverina,0.8602696,Good,Good,0
NSW2717,MOONAN BROOK,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2718,MOONAN FLAT,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW2719,MOONBAH,101,Capital Region,1,Good,Good,0
NSW272,BELLMOUNT FOREST,101,Capital Region,1,Good,Good,0
NSW2720,MOONBI,110,New England and North West,1,Good,Good,0
NSW2721,MOONBRIA,109,Murray,1,Good,Good,0
NSW2722,MOONEBA,108,Mid North Coast,1,Good,Good,0
NSW2723,MOONEE,102,Central Coast,0.5714286,Good,Good,0
NSW2723,MOONEE,111,Newcastle and Lake Macquarie,0.4285714,Good,Good,0
NSW2724,MOONEE BEACH,104,Coffs Harbour - Grafton,1,Good,Good,0
