LOCALITY_PID,LOCALITY_NAME,IARE_CODE_2021,IARE_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
WA2518,TWO ROCKS,505021,Yanchep - Two Rocks,0.6238943,Good,Good,0
WA2519,CARABAN,507011,Moora - Chittering,1,Good,Good,0
WA2520,WILBINGA,507011,Moora - Chittering,1,Good,Good,0
WA2521,NEERGABBY,507011,Moora - Chittering,1,Good,Good,0
WA2522,MUCKENBURRA,507011,Moora - Chittering,1,Good,Good,0
WA2523,COONABIDGEE,507011,Moora - Chittering,1,Good,Good,0
WA2524,GRANVILLE,507011,Moora - Chittering,1,Good,Good,0
WA2525,GABBADAH,507011,Moora - Chittering,1,Good,Good,0
WA2526,WANERIE,507011,Moora - Chittering,1,Good,Good,0
WA2527,KARAKIN,507011,Moora - Chittering,1,Good,Good,0
WA2528,COWALLA,507011,Moora - Chittering,1,Good,Good,0
WA2529,GINGINUP,507011,Moora - Chittering,1,Good,Good,0
WA2530,BOONANARRING,507011,Moora - Chittering,1,Good,Good,0
WA2531,LANCELIN,507011,Moora - Chittering,1,Good,Good,0
WA2532,ORANGE SPRINGS,507011,Moora - Chittering,1,Good,Good,0
WA2533,CATABY,507011,Moora - Chittering,1,Good,Good,0
WA2534,CHANNYBEARUP,507010,Manjimup - Denmark - Plantagenet,1,Good,Good,0
WA2535,EASTBROOK,507010,Manjimup - Denmark - Plantagenet,1,Good,Good,0
WA2536,DIAMOND TREE,507010,Manjimup - Denmark - Plantagenet,1,Good,Good,0
WA2537,JARDEE,507010,Manjimup - Denmark - Plantagenet,1,Good,Good,0
WA2538,MIDDLESEX,507010,Manjimup - Denmark - Plantagenet,1,Good,Good,0
WA2539,YANMAH,507010,Manjimup - Denmark - Plantagenet,1,Good,Good,0
WA2540,DONNELLY RIVER,507015,South-West,1,Good,Good,0
WA2541,YORNUP,507015,South-West,1,Good,Good,0
WA2542,DINGUP,507010,Manjimup - Denmark - Plantagenet,1,Good,Good,0
WA2543,BALBARRUP,507010,Manjimup - Denmark - Plantagenet,1,Good,Good,0
WA2544,WILGARRUP,507010,Manjimup - Denmark - Plantagenet,1,Good,Good,0
WA2545,MARANUP,507015,South-West,1,Good,Good,0
WA2546,GLENLYNN,507015,South-West,1,Good,Good,0
WA2547,KANGAROO GULLY,507015,South-West,1,Good,Good,0
WA2548,SOUTHAMPTON,507015,South-West,1,Good,Good,0
WA2549,GREENBUSHES,507015,South-West,1,Good,Good,0
WA2550,HESTER BROOK,507015,South-West,1,Good,Good,0
WA2551,CATTERICK,507015,South-West,1,Good,Good,0
WA2552,SUNNYSIDE,507015,South-West,1,Good,Good,0
WA2553,BALINGUP,507015,South-West,1,Good,Good,0
WA2554,WILGA WEST,507015,South-West,1,Good,Good,0
WA2555,THOMSON BROOK,507015,South-West,1,Good,Good,0
WA2556,GRIMWADE,507015,South-West,1,Good,Good,0
WA2557,NOGGERUP,507015,South-West,1,Good,Good,0
WA2558,WILGA,507015,South-West,1,Good,Good,0
WA2559,RYANSBROOK,507008,Kojonup - Gnowangerup,1,Good,Good,0
WA2560,BOILUP,507008,Kojonup - Gnowangerup,1,Good,Good,0
WA2561,CHERRY TREE POOL,507008,Kojonup - Gnowangerup,1,Good,Good,0
WA2562,CARROLUP,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2563,MARRACOONDA,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2564,WOODANILLING,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2565,MOOJEBING,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2566,BADGEBUP,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2567,LOWDEN,507015,South-West,1,Good,Good,0
WA2568,YABBERUP,507015,South-West,1,Good,Good,0
WA2569,GLEN MERVYN,507015,South-West,1,Good,Good,0
WA2570,MUMBALLUP,507015,South-West,1,Good,Good,0
WA2571,MUNGALUP,507015,South-West,1,Good,Good,0
WA2572,PRESTON SETTLEMENT,507015,South-West,1,Good,Good,0
WA2573,ALLANSON,507015,South-West,1,Good,Good,0
WA2574,COLLIE,507015,South-West,1,Good,Good,0
WA2575,CARDIFF,507015,South-West,1,Good,Good,0
WA2576,SHOTTS,507015,South-West,1,Good,Good,0
WA2577,MUJA,507015,South-West,1,Good,Good,0
WA2578,BUCKINGHAM,507015,South-West,1,Good,Good,0
WA2579,HARRIS RIVER,507015,South-West,1,Good,Good,0
WA2580,PALMER,507015,South-West,1,Good,Good,0
WA2581,MEEKING,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2582,DARDADINE,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2583,MEELON,507012,Murray - Waroona - Boddington,1,Good,Good,0
WA2584,ETMILYN,507012,Murray - Waroona - Boddington,1,Good,Good,0
WA2585,INGLEHOPE,507012,Murray - Waroona - Boddington,1,Good,Good,0
WA2586,FAIRBRIDGE,507012,Murray - Waroona - Boddington,1,Good,Good,0
WA2587,HOLYOAKE,507012,Murray - Waroona - Boddington,1,Good,Good,0
WA2588,QUINDANNING,507012,Murray - Waroona - Boddington,1,Good,Good,0
WA2589,BOYERINE,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2590,LIME LAKE,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2591,CARTMETICUP,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2592,SOUTH GLENCOE,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2593,GLENCOE,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2594,GUNDARING,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2595,SOUTH DATATINE,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2596,DATATINE,507007,Hotham - Kulin,1,Good,Good,0
WA2597,NIPPERING,507007,Hotham - Kulin,1,Good,Good,0
WA2598,DONGOLOCKING,507007,Hotham - Kulin,1,Good,Good,0
WA2599,NORTH MOULYINNING,507007,Hotham - Kulin,1,Good,Good,0
WA2600,DUMBERNING,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2601,CONTINE,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2602,NARROGIN VALLEY,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2603,HILLSIDE,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2604,DRYANDRA,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2605,LOL GRAY,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2606,WEST POPANYINNING,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2607,POPANYINNING,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2608,COMMODINE,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2609,EAST POPANYINNING,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2610,STRATHERNE,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2611,NOMANS LAKE,507013,Narrogin - Wagin - Katanning,1,Good,Good,0
WA2612,HARRISMITH,507007,Hotham - Kulin,1,Good,Good,0
WA2613,MALYALLING,507007,Hotham - Kulin,1,Good,Good,0
WA2614,EAST WICKEPIN,507007,Hotham - Kulin,1,Good,Good,0
WA2615,KIRK ROCK,507007,Hotham - Kulin,1,Good,Good,0
WA2616,NORTH DANDALUP,507012,Murray - Waroona - Boddington,1,Good,Good,0
WA2617,WHITTAKER,507012,Murray - Waroona - Boddington,1,Good,Good,0
WA2618,SERPENTINE,505016,Serpentine - Jarrahdale,1,Good,Good,0
WA2619,KARRAKUP,505016,Serpentine - Jarrahdale,1,Good,Good,0
WA2620,MARTIN,505008,Gosnells,1,Good,Good,0
WA2621,BEDFORDALE,505001,Armadale,1,Good,Good,0
WA2622,ROLEYSTONE,505001,Armadale,1,Good,Good,0
WA2623,CANNING MILLS,505010,Kalamunda,1,Good,Good,0
WA2624,KARRAGULLEN,505001,Armadale,1,Good,Good,0
WA2625,LESLEY,505001,Armadale,1,Good,Good,0
WA2626,MALMALLING,505013,Mundaring - Swan View,0.6470588,Good,Good,0
WA2626,MALMALLING,507002,Avon,0.3529412,Good,Good,0
WA2627,CHIDLOW,505013,Mundaring - Swan View,1,Good,Good,0
WA2628,THE LAKES,505013,Mundaring - Swan View,1,Good,Good,0
WA2629,MOONDYNE,507002,Avon,1,Good,Good,0
WA2630,TOODYAY,507002,Avon,1,Good,Good,0
WA2631,ST RONANS,507002,Avon,1,Good,Good,0
WA2632,INKPEN,507002,Avon,1,Good,Good,0
WA2633,GWAMBYGINE,507002,Avon,1,Good,Good,0
WA2634,DALIAK,507002,Avon,1,Good,Good,0
WA2635,COLD HARBOUR,507002,Avon,1,Good,Good,0
WA2636,MOUNT HARDEY,507002,Avon,1,Good,Good,0
WA2637,MALEBELLING,507002,Avon,1,Good,Good,0
WA2638,BAKERS HILL,507002,Avon,1,Good,Good,0
WA2639,CLACKLINE,507002,Avon,1,Good,Good,0
WA2640,MOKINE,507002,Avon,1,Good,Good,0
WA2641,SPENCERS BROOK,507002,Avon,1,Good,Good,0
WA2642,HODDYS WELL,507002,Avon,1,Good,Good,0
WA2643,DUMBARTON,507002,Avon,1,Good,Good,0
WA2644,BURLONG,507002,Avon,1,Good,Good,0
WA2645,NORTHAM,507014,Northam,1,Good,Good,0
WA2646,IRISHTOWN,507002,Avon,1,Good,Good,0
WA2647,QUELLINGTON,507002,Avon,1,Good,Good,0
WA2648,CALJIE,507002,Avon,1,Good,Good,0
WA2649,MULUCKINE,507002,Avon,1,Good,Good,0
WA2650,GRASS VALLEY,507002,Avon,1,Good,Good,0
WA2651,MALABAINE,507002,Avon,1,Good,Good,0
WA2652,MEENAAR,507002,Avon,1,Good,Good,0
WA2653,BALLY BALLY,507002,Avon,1,Good,Good,0
WA2654,MORBINNING,507002,Avon,1,Good,Good,0
WA2655,DANGIN,507002,Avon,1,Good,Good,0
WA2656,GREENHILLS,507002,Avon,1,Good,Good,0
WA2657,KAURING,507002,Avon,1,Good,Good,0
WA2658,BADGIN,507002,Avon,1,Good,Good,0
WA2659,BALKULING,507002,Avon,1,Good,Good,0
WA2660,NARRALOGGAN,507002,Avon,1,Good,Good,0
WA2661,DULBELLING,507002,Avon,1,Good,Good,0
WA2662,QUAIRADING,507002,Avon,1,Good,Good,0
WA2663,MECKERING,507002,Avon,1,Good,Good,0
WA2664,WAEEL,507002,Avon,1,Good,Good,0
WA2665,BADJALING,507002,Avon,1,Good,Good,0
WA2666,YOTING,507002,Avon,1,Good,Good,0
WA2667,MOUNT CAROLINE,507002,Avon,1,Good,Good,0
WA2668,LOWER CHITTERING,507011,Moora - Chittering,1,Good,Good,0
WA2669,MOONDAH,507011,Moora - Chittering,1,Good,Good,0
WA2670,WEST TOODYAY,507002,Avon,1,Good,Good,0
WA2671,DEWARS POOL,507002,Avon,1,Good,Good,0
WA2672,CULLALLA,507011,Moora - Chittering,1,Good,Good,0
WA2673,MOOLIABEENEE,507011,Moora - Chittering,1,Good,Good,0
WA2674,WANNAMAL,507011,Moora - Chittering,1,Good,Good,0
WA2675,BINDOON TRAINING AREA,507002,Avon,1,Good,Good,0
WA2676,NUNILE,507002,Avon,1,Good,Good,0
WA2677,BUCKLAND,507002,Avon,1,Good,Good,0
WA2678,WONGAMINE,507002,Avon,1,Good,Good,0
WA2679,CULHAM,507002,Avon,1,Good,Good,0
WA2680,BEJOORDING,507002,Avon,1,Good,Good,0
WA2681,MUMBERKINE,507002,Avon,1,Good,Good,0
WA2682,JENNAPULLIN,507002,Avon,1,Good,Good,0
WA2683,SOUTHERN BROOK,507002,Avon,1,Good,Good,0
WA2684,JENNACUBBINE,507002,Avon,1,Good,Good,0
WA2685,ROSSMORE,507002,Avon,1,Good,Good,0
WA2686,GOOMALLING,507002,Avon,1,Good,Good,0
WA2687,WYENING,507011,Moora - Chittering,1,Good,Good,0
WA2688,CALINGIRI,507011,Moora - Chittering,1,Good,Good,0
WA2689,GLENTROMIE,507011,Moora - Chittering,1,Good,Good,0
WA2690,BARBERTON,507011,Moora - Chittering,1,Good,Good,0
WA2691,WADDINGTON,507011,Moora - Chittering,1,Good,Good,0
WA2692,GABALONG,507011,Moora - Chittering,1,Good,Good,0
WA2693,QUELAGETTING,507002,Avon,1,Good,Good,0
WA2694,NALKAIN,507002,Avon,1,Good,Good,0
WA2695,NEMBUDDING,507002,Avon,1,Good,Good,0
WA2696,DUKIN,507002,Avon,1,Good,Good,0
WA2697,NORPA,507005,Campion,1,Good,Good,0
WA2698,BAANDEE,507002,Avon,1,Good,Good,0
WA2699,BURRAN ROCK,507005,Campion,1,Good,Good,0
WA2700,ELABBIN,507005,Campion,1,Good,Good,0
WA2701,KWELKAN,507005,Campion,1,Good,Good,0
WA2702,WESTONIA,507005,Campion,1,Good,Good,0
WA2703,BARBALIN,507005,Campion,1,Good,Good,0
WA2704,GREEN HEAD,502005,Irwin - Morawa,1,Good,Good,0
WA2705,LEEMAN,502005,Irwin - Morawa,1,Good,Good,0
WA2706,BONNIEFIELD,502005,Irwin - Morawa,1,Good,Good,0
WA2707,BOOKARA,502005,Irwin - Morawa,1,Good,Good,0
WA2708,SOUTH GREENOUGH,502003,Central West Coast,1,Good,Good,0
WA2709,MOUNT HILL,502003,Central West Coast,1,Good,Good,0
WA2710,GREENOUGH,502003,Central West Coast,1,Good,Good,0
WA2711,GEORGINA,502003,Central West Coast,1,Good,Good,0
WA2712,WALKAWAY,502003,Central West Coast,1,Good,Good,0
WA2713,MINNENOOKA,502003,Central West Coast,1,Good,Good,0
WA2714,YETNA,502003,Central West Coast,1,Good,Good,0
WA2715,MOONYOONOOKA,502003,Central West Coast,0.7808945,Good,Good,0
WA2715,MOONYOONOOKA,502004,Geraldton,0.2191055,Good,Good,0
WA2716,KOJARENA,502003,Central West Coast,1,Good,Good,0
WA2717,EAST CHAPMAN,502003,Central West Coast,1,Good,Good,0
WA2718,NARRA TARRA,502003,Central West Coast,1,Good,Good,0
WA2719,NANSON,502003,Central West Coast,1,Good,Good,0
WA2720,NORTHERN GULLY,502003,Central West Coast,1,Good,Good,0
WA2721,MOUNT ERIN,502003,Central West Coast,1,Good,Good,0
WA2722,MOORIARY,502005,Irwin - Morawa,1,Good,Good,0
WA2723,LOCKIER,502005,Irwin - Morawa,1,Good,Good,0
WA2724,BUNDANOON,502005,Irwin - Morawa,1,Good,Good,0
WA2725,IKEWA,502005,Irwin - Morawa,1,Good,Good,0
WA2726,ELLENDALE,502003,Central West Coast,1,Good,Good,0
WA2727,WICHERINA SOUTH,502003,Central West Coast,1,Good,Good,0
WA2728,WICHERINA,502003,Central West Coast,1,Good,Good,0
WA2729,ERADU SOUTH,502003,Central West Coast,1,Good,Good,0
WA2730,VALENTINE,502003,Central West Coast,1,Good,Good,0
WA2731,HOLMWOOD,502005,Irwin - Morawa,1,Good,Good,0
WA2732,HOWATHARRA,502003,Central West Coast,1,Good,Good,0
WA2733,NABAWA,502003,Central West Coast,1,Good,Good,0
WA2734,HICKETY,502003,Central West Coast,1,Good,Good,0
WA2735,DINDILOA,502003,Central West Coast,1,Good,Good,0
WA2736,EAST BOWES,502003,Central West Coast,1,Good,Good,0
WA2737,ROCKWELL,502003,Central West Coast,1,Good,Good,0
WA2738,NOLBA,502003,Central West Coast,1,Good,Good,0
WA2739,MARRAH,502003,Central West Coast,1,Good,Good,0
WA2740,SOUTH YUNA,502003,Central West Coast,1,Good,Good,0
WA2741,MARNE,507002,Avon,1,Good,Good,0
WA2742,COOROW,502005,Irwin - Morawa,1,Good,Good,0
WA2743,PETRUDOR,507002,Avon,1,Good,Good,0
WA2744,XANTIPPE,507002,Avon,1,Good,Good,0
WA2745,PINK LAKE,503001,Esperance - Ravensthorpe,1,Good,Good,0
WA2746,WEST BEACH,503001,Esperance - Ravensthorpe,1,Good,Good,0
WA2747,BANDY CREEK,503001,Esperance - Ravensthorpe,1,Good,Good,0
WA2748,COOLGARDIE,503002,Kalgoorlie - Dundas - Goldfields,1,Good,Good,0
WA2749,TRAFALGAR,503002,Kalgoorlie - Dundas - Goldfields,0.8609626,Good,Good,0
WA2749,TRAFALGAR,503003,Kalgoorlie - Ningia Mia,0.1390374,Good,Good,0
WA2750,BROWN HILL,503002,Kalgoorlie - Dundas - Goldfields,0.0526316,Good,Good,0
WA2750,BROWN HILL,503003,Kalgoorlie - Ningia Mia,0.9473684,Good,Good,0
WA2751,PARKESTON,503002,Kalgoorlie - Dundas - Goldfields,0.00199,Good,Good,1
WA2751,PARKESTON,503003,Kalgoorlie - Ningia Mia,0.99801,Good,Good,0
WA2752,MULLINGAR,503002,Kalgoorlie - Dundas - Goldfields,3.12E-05,Good,Good,1
WA2752,MULLINGAR,503003,Kalgoorlie - Ningia Mia,0.9999688,Good,Good,0
WA2753,DENHAM,502007,Shark Bay - Coral Bay - Upper Gascoyne,1,Good,Good,0
WA2754,BERNIER ISLAND,502007,Shark Bay - Coral Bay - Upper Gascoyne,1,Good,Good,0
WA2755,NORTH PLANTATIONS,502001,Carnarvon - Mungullah,1,Good,Good,0
WA2756,TOM PRICE,506002,Exmouth - Ashburton,1,Good,Good,0
WA2757,EXMOUTH,506002,Exmouth - Ashburton,1,Good,Good,0
WA2758,GAP RIDGE,506003,Karratha,1,Good,Good,0
WA2759,BURRUP,506005,Roebourne - Wickham,1,Good,Good,0
WA2760,CLEAVERVILLE,506005,Roebourne - Wickham,1,Good,Good,0
WA2761,ANTONYMYRE,506005,Roebourne - Wickham,1,Good,Good,0
WA2762,COSSACK,506005,Roebourne - Wickham,1,Good,Good,0
WA2763,PORT HEDLAND,506004,Port Hedland,1,Good,Good,0
WA2764,NORTHCLIFFE,507010,Manjimup - Denmark - Plantagenet,1,Good,Good,0
WA2765,TINGLEDALE,507010,Manjimup - Denmark - Plantagenet,1,Good,Good,0
WA2766,LOWLANDS,507001,Albany,1,Good,Good,0
WA2767,BORNHOLM,507001,Albany,1,Good,Good,0
WA2768,WEST CAPE HOWE,507001,Albany,1,Good,Good,0
WA2769,ROBINSON,507001,Albany,1,Good,Good,0
WA2770,BIG GROVE,507001,Albany,1,Good,Good,0
WA2771,KENTDALE,507010,Manjimup - Denmark - Plantagenet,1,Good,Good,0
WA2772,DENMARK,507010,Manjimup - Denmark - Plantagenet,1,Good,Good,0
WA2773,GLEDHOW,507001,Albany,1,Good,Good,0
WA2774,MCKAIL,507001,Albany,1,Good,Good,0
WA2775,COLLINGWOOD HEIGHTS,507001,Albany,1,Good,Good,0
WA2776,WARRENUP,507001,Albany,1,Good,Good,0
WA2777,LANGE,507001,Albany,1,Good,Good,0
WA2778,MILLBROOK,507001,Albany,1,Good,Good,0
WA2779,HAMELIN BAY,507015,South-West,1,Good,Good,0
WA2780,WARNER GLEN,507015,South-West,1,Good,Good,0
WA2781,NILLUP,507015,South-West,1,Good,Good,0
WA2782,REDGATE,507015,South-West,1,Good,Good,0
WA2783,BRAMLEY,507015,South-West,1,Good,Good,0
WA2784,GRACETOWN,507015,South-West,1,Good,Good,0
WA2785,BOALLIA,507004,Busselton,1,Good,Good,0
WA2786,WALSALL,507004,Busselton,1,Good,Good,0
WA2787,YELVERTON,507004,Busselton,1,Good,Good,0
WA2788,NORTH JINDONG,507004,Busselton,1,Good,Good,0
WA2789,YALLINGUP SIDING,507004,Busselton,1,Good,Good,0
WA2790,ANNIEBROOK,507004,Busselton,1,Good,Good,0
WA2791,MARYBROOK,507004,Busselton,1,Good,Good,0
WA2792,QUEDJINUP,507004,Busselton,1,Good,Good,0
WA2793,DUNSBOROUGH,507004,Busselton,1,Good,Good,0
WA2794,JINDONG,507004,Busselton,1,Good,Good,0
WA2795,AMBERGATE,507004,Busselton,1,Good,Good,0
WA2796,ACTON PARK,507004,Busselton,1,Good,Good,0
WA2797,SABINA RIVER,507004,Busselton,1,Good,Good,0
WA2798,BOVELL,507004,Busselton,1,Good,Good,0
WA2799,REINSCOURT,507004,Busselton,1,Good,Good,0
WA2800,GEOGRAPHE,507004,Busselton,1,Good,Good,0
WA2801,YOONGARILLUP,507004,Busselton,1,Good,Good,0
WA2802,WONNERUP,507004,Busselton,1,Good,Good,0
WA2803,HITHERGREEN,507004,Busselton,1,Good,Good,0
WA2804,ABBA RIVER,507004,Busselton,1,Good,Good,0
WA2805,LUDLOW,507015,South-West,1,Good,Good,0
WA2806,FORREST BEACH,507015,South-West,1,Good,Good,0
WA2807,THE PLAINS,507015,South-West,1,Good,Good,0
WA2808,NEWLANDS,507015,South-West,1,Good,Good,0
WA2809,ARGYLE,507015,South-West,1,Good,Good,0
WA2810,DONNYBROOK,507015,South-West,1,Good,Good,0
WA2811,BEELERUP,507015,South-West,1,Good,Good,0
WA2812,CHARLEY CREEK,507015,South-West,1,Good,Good,0
WA2813,DALYELLUP,507015,South-West,1,Good,Good,0
WA2814,GELORUP,507015,South-West,1,Good,Good,0
WA2815,NORTH BOYANUP,507015,South-West,1,Good,Good,0
WA2816,DAVENPORT,507003,Bunbury,1,Good,Good,0
WA2817,VITTORIA,507003,Bunbury,1,Good,Good,0
WA2818,GWINDINUP,507015,South-West,1,Good,Good,0
WA2819,WELLINGTON MILL,507015,South-West,1,Good,Good,0
WA2820,DARDANUP WEST,507015,South-West,1,Good,Good,0
WA2821,PARADISE,507015,South-West,1,Good,Good,0
WA2822,WATERLOO,507015,South-West,1,Good,Good,0
WA2823,LESCHENAULT,507003,Bunbury,1.60E-06,Good,Good,1
WA2823,LESCHENAULT,507006,Harvey and Surrounds,0.9999984,Good,Good,0
WA2824,PARKFIELD,507006,Harvey and Surrounds,1,Good,Good,0
WA2825,UDUC,507006,Harvey and Surrounds,1,Good,Good,0
WA2826,WARAWARRUP,507006,Harvey and Surrounds,1,Good,Good,0
WA2827,HAMEL,507012,Murray - Waroona - Boddington,1,Good,Good,0
WA2828,CLIFTON,507009,Mandurah,0.5,Good,Good,0
WA2828,CLIFTON,507012,Murray - Waroona - Boddington,0.5,Good,Good,0
WA2829,HERRON,507009,Mandurah,0.9999771,Good,Good,0
WA2829,HERRON,507012,Murray - Waroona - Boddington,2.29E-05,Good,Good,1
WA2830,DAWESVILLE,507009,Mandurah,1,Good,Good,0
WA2831,FALCON,507009,Mandurah,1,Good,Good,0
WA2832,HALLS HEAD,507009,Mandurah,1,Good,Good,0
WA2833,COOLUP,507012,Murray - Waroona - Boddington,1,Good,Good,0
WA2834,DUDLEY PARK,507009,Mandurah,1,Good,Good,0
WA2835,GREENFIELDS,507009,Mandurah,1,Good,Good,0
WA2836,NORTH YUNDERUP,507009,Mandurah,1,Good,Good,0
WA2837,BARRAGUP,507009,Mandurah,0.8421255,Good,Good,0
WA2837,BARRAGUP,507012,Murray - Waroona - Boddington,0.1578745,Good,Good,0
WA2838,PINJARRA,507012,Murray - Waroona - Boddington,1,Good,Good,0
WA2839,OAKLEY,507012,Murray - Waroona - Boddington,1,Good,Good,0
WA2840,STAKE HILL,507009,Mandurah,0.9390531,Good,Good,0
WA2840,STAKE HILL,507012,Murray - Waroona - Boddington,0.0609469,Good,Good,0
WA2841,KERALUP,505015,Rockingham,0.2495386,Good,Good,0
WA2841,KERALUP,507009,Mandurah,0.7486158,Good,Good,0
WA2841,KERALUP,507012,Murray - Waroona - Boddington,0.0018456,Good,Good,1
WA2842,KARNUP,505015,Rockingham,1,Good,Good,0
WA2843,PORT KENNEDY,505015,Rockingham,1,Good,Good,0
WA2844,WARNBRO,505015,Rockingham,1,Good,Good,0
WA2845,WAIKIKI,505015,Rockingham,1,Good,Good,0
WA2846,ROCKINGHAM,505015,Rockingham,1,Good,Good,0
WA2847,COOLOONGUP,505015,Rockingham,1,Good,Good,0
WA2848,GARDEN ISLAND,505006,Cockburn,1,Good,Good,0
WA2849,EAST ROCKINGHAM,505015,Rockingham,1,Good,Good,0
WA2850,LEDA,505011,Kwinana,1,Good,Good,0
WA2851,KWINANA BEACH,505011,Kwinana,1,Good,Good,0
WA2852,OAKFORD,505016,Serpentine - Jarrahdale,1,Good,Good,0
WA2853,BEELIAR,505006,Cockburn,1,Good,Good,0
WA2854,BIBRA LAKE,505006,Cockburn,1,Good,Good,0
WA2855,BANJUP,505006,Cockburn,1,Good,Good,0
WA2856,JANDAKOT,505006,Cockburn,1,Good,Good,0
WA2857,FORRESTDALE,505001,Armadale,1,Good,Good,0
WA2858,SOUTHERN RIVER,505008,Gosnells,1,Good,Good,0
WA2859,CANNING VALE,505005,Canning,0.2924081,Acceptable,Good,0
WA2859,CANNING VALE,505008,Gosnells,0.7075919,Good,Good,0
WA2860,THORNLIE,505008,Gosnells,1,Good,Good,0
WA2861,ROTTNEST ISLAND,505006,Cockburn,1,Good,Good,0
WA2862,WELSHPOOL,505004,Belmont,0.0002621,Good,Good,1
WA2862,WELSHPOOL,505005,Canning,0.9997379,Acceptable,Good,0
WA2863,PERTH,505014,Perth,1,Good,Good,0
WA2864,KEWDALE,505004,Belmont,0.9999973,Good,Good,0
WA2864,KEWDALE,505010,Kalamunda,2.70E-06,Good,Good,1
WA2865,PERTH AIRPORT,505004,Belmont,0.0005746,Good,Good,1
WA2865,PERTH AIRPORT,505019,Swan,0.9994254,Good,Good,0
WA2866,BAYSWATER,505003,Bayswater,1,Good,Good,0
WA2867,WOODVALE,505009,Joondalup,0.9339713,Good,Good,0
WA2867,WOODVALE,505020,Wanneroo - North-East,0.0660287,Good,Good,0
WA2868,WANGARA,505020,Wanneroo - North-East,1,Good,Good,0
WA2869,DIANELLA,505003,Bayswater,0.0114238,Good,Good,0
WA2869,DIANELLA,505018,Stirling,0.9885762,Good,Good,0
WA2870,MORLEY,505003,Bayswater,1,Good,Good,0
WA2871,LANDSDALE,505020,Wanneroo - North-East,1,Good,Good,0
WA2872,GNANGARA,505020,Wanneroo - North-East,1,Good,Good,0
WA2873,WHITEMAN,505019,Swan,1,Good,Good,0
WA2874,LEXIA,505019,Swan,0.000666,Good,Good,1
WA2874,LEXIA,505020,Wanneroo - North-East,0.999334,Good,Good,0
WA2875,ALKIMOS,505021,Yanchep - Two Rocks,1,Good,Good,0
WA2876,EGLINTON,505021,Yanchep - Two Rocks,1,Good,Good,0
WA2877,JOONDALUP,505009,Joondalup,0.9999995,Good,Good,0
WA2877,JOONDALUP,505020,Wanneroo - North-East,5.00E-07,Good,Good,1
WA2877,JOONDALUP,505021,Yanchep - Two Rocks,0,Good,Good,1
WA2878,WANNEROO,505009,Joondalup,8.00E-07,Good,Good,1
WA2878,WANNEROO,505020,Wanneroo - North-East,0.9999992,Good,Good,0
WA2879,JANDABUP,505020,Wanneroo - North-East,1,Good,Good,0
WA2880,ELLENBROOK,505019,Swan,1,Good,Good,0
WA2881,NOWERGUP,505020,Wanneroo - North-East,0.9998959,Good,Good,0
WA2881,NOWERGUP,505021,Yanchep - Two Rocks,0.0001041,Good,Good,1
WA2882,CARABOODA,505021,Yanchep - Two Rocks,1,Good,Good,0
WA2883,SEABIRD,507011,Moora - Chittering,1,Good,Good,0
WA2884,LEDGE POINT,507011,Moora - Chittering,1,Good,Good,0
WA2885,WOODRIDGE,507011,Moora - Chittering,1,Good,Good,0
WA2886,BAMBUN,507011,Moora - Chittering,1,Good,Good,0
WA2887,BREERA,507011,Moora - Chittering,1,Good,Good,0
WA2888,LENNARD BROOK,507011,Moora - Chittering,1,Good,Good,0
WA2889,PEMBERTON,507010,Manjimup - Denmark - Plantagenet,1,Good,Good,0
WA2890,SMITH BROOK,507010,Manjimup - Denmark - Plantagenet,1,Good,Good,0
WA2891,DEANMILL,507010,Manjimup - Denmark - Plantagenet,1,Good,Good,0
WA2892,DIXVALE,507010,Manjimup - Denmark - Plantagenet,1,Good,Good,0
