"SLA_MAINCODE_2011","SLA_NAME_2011","SLA_5DIGITCODE_2011","SSD_CODE_2011","SSD_NAME_2011","SD_CODE_2011","SD_NAME_2011","STATE_CODE_2011","STATE_NAME_2011","SDIST_CODE_2011","SDIST_NAME_2011","MSR_CODE_2011","MSR_NAME_2011","SR_CODE_2011","SR_NAME_2011","SRS_CODE_2011","SRS_NAME_2011","SLA_REGIONCODE_2011","LGA_CODE_2011","LGA_NAME_2011"
"505257700","Serpentine-Jarrahdale (S)","57700","50525","South East Metropolitan","505","Perth","5","Western Australia","","","51","Perth","5120","South East Metropolitan","51201","South East Metropolitan","512017700","57700","Serpentine-Jarrahdale (S)"
"505257840","South Perth (C)","57840","50525","South East Metropolitan","505","Perth","5","Western Australia","","","51","Perth","5120","South East Metropolitan","51201","South East Metropolitan","512017840","57840","South Perth (C)"
"505258510","Victoria Park (T)","58510","50525","South East Metropolitan","505","Perth","5","Western Australia","","","51","Perth","5120","South East Metropolitan","51201","South East Metropolitan","512018510","58510","Victoria Park (T)"
"510015110","Mandurah (C)","55110","51001","Mandurah","510","South West","5","Western Australia","5071","Mandurah (WA)","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596415110","55110","Mandurah (C)"
"510016230","Murray (S)","56230","51001","Mandurah","510","South West","5","Western Australia","5071","Mandurah (WA)","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596416230","56230","Murray (S)"
"510031190","Bunbury (C)","51190","51003","Bunbury","510","South West","5","Western Australia","5074","Bunbury (WA)","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596411190","51190","Bunbury (C)"
"510031401","Capel (S) - Pt A","51401","51003","Bunbury","510","South West","5","Western Australia","5074","Bunbury (WA)","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596411401","51400","Capel (S)"
"510032661","Dardanup (S) - Pt A","52661","51003","Bunbury","510","South West","5","Western Australia","5074","Bunbury (WA)","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596412661","52660","Dardanup (S)"
"510033991","Harvey (S) - Pt A","53991","51003","Bunbury","510","South West","5","Western Australia","5074","Bunbury (WA)","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596413991","53990","Harvey (S)"
"510100630","Boddington (S)","50630","51010","Preston","510","South West","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596410630","50630","Boddington (S)"
"510101404","Capel (S) - Pt B","51404","51010","Preston","510","South West","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596411404","51400","Capel (S)"
"510101890","Collie (S)","51890","51010","Preston","510","South West","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596411890","51890","Collie (S)"
"510102664","Dardanup (S) - Pt B","52664","51010","Preston","510","South West","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596412664","52660","Dardanup (S)"
"510102870","Donnybrook-Balingup (S)","52870","51010","Preston","510","South West","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596412870","52870","Donnybrook-Balingup (S)"
"510103994","Harvey (S) - Pt B","53994","51010","Preston","510","South West","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596413994","53990","Harvey (S)"
"510108820","Waroona (S)","58820","51010","Preston","510","South West","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596418820","58820","Waroona (S)"
"510150280","Augusta-Margaret River (S)","50280","51015","Vasse","510","South West","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596410280","50280","Augusta-Margaret River (S)"
"510151260","Busselton (S)","51260","51015","Vasse","510","South West","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596411260","51260","Busselton (S)"
"510200770","Boyup Brook (S)","50770","51020","Blackwood","510","South West","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596410770","50770","Boyup Brook (S)"
"510200840","Bridgetown-Greenbushes (S)","50840","51020","Blackwood","510","South West","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596410840","50840","Bridgetown-Greenbushes (S)"
"510205180","Manjimup (S)","55180","51020","Blackwood","510","South West","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596415180","55180","Manjimup (S)"
"510206300","Nannup (S)","56300","51020","Blackwood","510","South West","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596416300","56300","Nannup (S)"
"515051080","Broomehill-Tambellup (S)","51080","51505","Pallinup","515","Lower Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596411080","51080","Broomehill-Tambellup (S)"
"515053640","Gnowangerup (S)","53640","51505","Pallinup","515","Lower Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596413640","53640","Gnowangerup (S)"
"515054130","Jerramungup (S)","54130","51505","Pallinup","515","Lower Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596414130","54130","Jerramungup (S)"
"515054340","Katanning (S)","54340","51505","Pallinup","515","Lower Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596414340","54340","Katanning (S)"
"515054480","Kent (S)","54480","51505","Pallinup","515","Lower Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596414480","54480","Kent (S)"
"515054550","Kojonup (S)","54550","51505","Pallinup","515","Lower Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596414550","54550","Kojonup (S)"
"515059320","Woodanilling (S)","59320","51505","Pallinup","515","Lower Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596419320","59320","Woodanilling (S)"
"515100081","Albany (C) - Central","50081","51510","King","515","Lower Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596410081","50080","Albany (C)"
"515100084","Albany (C) Bal","50084","51510","King","515","Lower Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596410084","50080","Albany (C)"
"515102240","Cranbrook (S)","52240","51510","King","515","Lower Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596412240","52240","Cranbrook (S)"
"515102730","Denmark (S)","52730","51510","King","515","Lower Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596412730","52730","Denmark (S)"
"515107210","Plantagenet (S)","57210","51510","King","515","Lower Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596417210","57210","Plantagenet (S)"
"520050910","Brookton (S)","50910","52005","Hotham","520","Upper Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596410910","50910","Brookton (S)"
"520052310","Cuballing (S)","52310","52005","Hotham","520","Upper Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596412310","52310","Cuballing (S)"
"520053010","Dumbleyung (S)","53010","52005","Hotham","520","Upper Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596413010","53010","Dumbleyung (S)"
"520056450","Narrogin (S)","56450","52005","Hotham","520","Upper Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596416450","56450","Narrogin (S)"
"520056520","Narrogin (T)","56520","52005","Hotham","520","Upper Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596416520","56520","Narrogin (T)"
"520057140","Pingelly (S)","57140","52005","Hotham","520","Upper Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596417140","57140","Pingelly (S)"
"520058610","Wagin (S)","58610","52005","Hotham","520","Upper Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596418610","58610","Wagin (S)"
"520058680","Wandering (S)","58680","52005","Hotham","520","Upper Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596418680","58680","Wandering (S)"
"520058890","West Arthur (S)","58890","52005","Hotham","520","Upper Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596418890","58890","West Arthur (S)"
"520059100","Wickepin (S)","59100","52005","Hotham","520","Upper Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596419100","59100","Wickepin (S)"
"520059170","Williams (S)","59170","52005","Hotham","520","Upper Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596419170","59170","Williams (S)"
"520102100","Corrigin (S)","52100","52010","Lakes","520","Upper Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596412100","52100","Corrigin (S)"
"520104620","Kondinin (S)","54620","52010","Lakes","520","Upper Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596414620","54620","Kondinin (S)"
"520104760","Kulin (S)","54760","52010","Lakes","520","Upper Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596414760","54760","Kulin (S)"
"520104900","Lake Grace (S)","54900","52010","Lakes","520","Upper Great Southern","5","Western Australia","","","59","Balance of Western Australia","5964","Lower Western WA","59641","Lower Western WA","596414900","54900","Lake Grace (S)"
"525051680","Chittering (S)","51680","52505","Moore","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596811680","51680","Chittering (S)"
"525052590","Dandaragan (S)","52590","52505","Moore","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596812590","52590","Dandaragan (S)"
"525053570","Gingin (S)","53570","52505","Moore","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596813570","53570","Gingin (S)"
"525055600","Moora (S)","55600","52505","Moore","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596815600","55600","Moora (S)"
"525058540","Victoria Plains (S)","58540","52505","Moore","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596818540","58540","Victoria Plains (S)"
"525100560","Beverley (S)","50560","52510","Avon","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596810560","50560","Beverley (S)"
"525102450","Cunderdin (S)","52450","52510","Avon","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596812450","52450","Cunderdin (S)"
"525102520","Dalwallinu (S)","52520","52510","Avon","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596812520","52520","Dalwallinu (S)"
"525102940","Dowerin (S)","52940","52510","Avon","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596812940","52940","Dowerin (S)"
"525103710","Goomalling (S)","53710","52510","Avon","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596813710","53710","Goomalling (S)"
"525104690","Koorda (S)","54690","52510","Avon","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596814690","54690","Koorda (S)"
"525106732","Northam","56732","52510","Avon","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596816732","56730","Northam (S)"
"525106735","Northam Town","56735","52510","Avon","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596816735","56730","Northam (S)"
"525107350","Quairading (S)","57350","52510","Avon","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596817350","57350","Quairading (S)"
"525108190","Tammin (S)","58190","52510","Avon","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596818190","58190","Tammin (S)"
"525108330","Toodyay (S)","58330","52510","Avon","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596818330","58330","Toodyay (S)"
"525109310","Wongan-Ballidu (S)","59310","52510","Avon","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596819310","59310","Wongan-Ballidu (S)"
"525109330","Wyalkatchem (S)","59330","52510","Avon","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596819330","59330","Wyalkatchem (S)"
"525109370","York (S)","59370","52510","Avon","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596819370","59370","York (S)"
"525151120","Bruce Rock (S)","51120","52515","Campion","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596811120","51120","Bruce Rock (S)"
"525154410","Kellerberrin (S)","54410","52515","Campion","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596814410","54410","Kellerberrin (S)"
"525155460","Merredin (S)","55460","52515","Campion","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596815460","55460","Merredin (S)"
"525155880","Mount Marshall (S)","55880","52515","Campion","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596815880","55880","Mount Marshall (S)"
"525155950","Mukinbudin (S)","55950","52515","Campion","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596815950","55950","Mukinbudin (S)"
"525156370","Narembeen (S)","56370","52515","Campion","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596816370","56370","Narembeen (S)"
"525156860","Nungarin (S)","56860","52515","Campion","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596816860","56860","Nungarin (S)"
"525158400","Trayning (S)","58400","52515","Campion","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596818400","58400","Trayning (S)"
"525159030","Westonia (S)","59030","52515","Campion","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596819030","59030","Westonia (S)"
"525159360","Yilgarn (S)","59360","52515","Campion","525","Midlands","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596819360","59360","Yilgarn (S)"
"530014281","Kalgoorlie/Boulder (C) - Pt A","54281","53001","Kalgoorlie/Boulder City Part A","530","South Eastern","5","Western Australia","5080","Kalgoorlie/Boulder (WA)","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596814281","54280","Kalgoorlie/Boulder (C)"
"530051960","Coolgardie (S)","51960","53005","Lefroy","530","South Eastern","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596811960","51960","Coolgardie (S)"
"530054284","Kalgoorlie/Boulder (C) - Pt B","54284","53005","Lefroy","530","South Eastern","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596814284","54280","Kalgoorlie/Boulder (C)"
"530054970","Laverton (S)","54970","53005","Lefroy","530","South Eastern","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596814970","54970","Laverton (S)"
"530055040","Leonora (S)","55040","53005","Lefroy","530","South Eastern","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596815040","55040","Leonora (S)"
"530055390","Menzies (S)","55390","53005","Lefroy","530","South Eastern","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596815390","55390","Menzies (S)"
"530056620","Ngaanyatjarraku (S)","56620","53005","Lefroy","530","South Eastern","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596816620","56620","Ngaanyatjarraku (S)"
"530103080","Dundas (S)","53080","53010","Johnston","530","South Eastern","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596813080","53080","Dundas (S)"
"530103290","Esperance (S)","53290","53010","Johnston","530","South Eastern","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596813290","53290","Esperance (S)"
"530107420","Ravensthorpe (S)","57420","53010","Johnston","530","South Eastern","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596817420","57420","Ravensthorpe (S)"
"535033522","Geraldton","53522","53503","Geraldton","535","Central","5","Western Australia","5083","Geraldton (WA)","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596813522","53520","Geraldton-Greenough (C)"
"535033524","Greenough - Pt A","53524","53503","Geraldton","535","Central","5","Western Australia","5083","Geraldton (WA)","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596813524","53520","Geraldton-Greenough (C)"
"535051540","Carnarvon (S)","51540","53505","Gascoyne","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596811540","51540","Carnarvon (S)"
"535053360","Exmouth (S)","53360","53505","Gascoyne","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596813360","53360","Exmouth (S)"
"535057770","Shark Bay (S)","57770","53505","Gascoyne","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596817770","57770","Shark Bay (S)"
"535058470","Upper Gascoyne (S)","58470","53505","Gascoyne","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596818470","58470","Upper Gascoyne (S)"
"535102380","Cue (S)","52380","53510","Carnegie","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596812380","52380","Cue (S)"
"535105250","Meekatharra (S)","55250","53510","Carnegie","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596815250","55250","Meekatharra (S)"
"535105810","Mount Magnet (S)","55810","53510","Carnegie","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596815810","55810","Mount Magnet (S)"
"535106160","Murchison (S)","56160","53510","Carnegie","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596816160","56160","Murchison (S)"
"535107630","Sandstone (S)","57630","53510","Carnegie","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596817630","57630","Sandstone (S)"
"535109250","Wiluna (S)","59250","53510","Carnegie","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596819250","59250","Wiluna (S)"
"535109350","Yalgoo (S)","59350","53510","Carnegie","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596819350","59350","Yalgoo (S)"
"535151470","Carnamah (S)","51470","53515","Greenough River","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596811470","51470","Carnamah (S)"
"535151610","Chapman Valley (S)","51610","53515","Greenough River","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596811610","51610","Chapman Valley (S)"
"535152030","Coorow (S)","52030","53515","Greenough River","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596812030","52030","Coorow (S)"
"535153526","Greenough - Pt B","53526","53515","Greenough River","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596813526","53520","Geraldton-Greenough (C)"
"535154060","Irwin (S)","54060","53515","Greenough River","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596814060","54060","Irwin (S)"
"535155530","Mingenew (S)","55530","53515","Greenough River","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596815530","55530","Mingenew (S)"
"535155670","Morawa (S)","55670","53515","Greenough River","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596815670","55670","Morawa (S)"
"535156020","Mullewa (S)","56020","53515","Greenough River","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596816020","56020","Mullewa (S)"
"535156790","Northampton (S)","56790","53515","Greenough River","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596816790","56790","Northampton (S)"
"535157000","Perenjori (S)","57000","53515","Greenough River","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596817000","57000","Perenjori (S)"
"535158260","Three Springs (S)","58260","53515","Greenough River","535","Central","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596818260","58260","Three Springs (S)"
"540053220","East Pilbara (S)","53220","54005","De Grey","540","Pilbara","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596813220","53220","East Pilbara (S)"
"540057280","Port Hedland (T)","57280","54005","De Grey","540","Pilbara","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596817280","57280","Port Hedland (T)"
"540100250","Ashburton (S)","50250","54010","Fortescue","540","Pilbara","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596810250","50250","Ashburton (S)"
"540107560","Roebourne (S)","57560","54010","Fortescue","540","Pilbara","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596817560","57560","Roebourne (S)"
"545053920","Halls Creek (S)","53920","54505","Ord","545","Kimberley","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596813920","53920","Halls Creek (S)"
"545059340","Wyndham-East Kimberley (S)","59340","54505","Ord","545","Kimberley","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596819340","59340","Wyndham-East Kimberley (S)"
"545100980","Broome (S)","50980","54510","Fitzroy","545","Kimberley","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596810980","50980","Broome (S)"
"545102800","Derby-West Kimberley (S)","52800","54510","Fitzroy","545","Kimberley","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596812800","52800","Derby-West Kimberley (S)"
"585019779","Migratory - Offshore - Shipping (WA)","59779","58501","Migratory - Offshore - Shipping (WA)","585","Migratory - Offshore - Shipping (WA)","5","Western Australia","","","59","Balance of Western Australia","5968","Remainder - Balance WA","59681","Remainder - Balance WA","596819779","59399","Unincorporated WA"
"605050410","Brighton (M)","60410","60505","Greater Hobart","605","Greater Hobart","6","Tasmania","","","61","Tasmania","6104","Tasmania","61041","Greater Hobart-Southern","610410410","60410","Brighton (M)"
"605051410","Clarence (C)","61410","60505","Greater Hobart","605","Greater Hobart","6","Tasmania","","","61","Tasmania","6104","Tasmania","61041","Greater Hobart-Southern","610411410","61410","Clarence (C)"
"605051511","Derwent Valley (M) - Pt A","61511","60505","Greater Hobart","605","Greater Hobart","6","Tasmania","","","61","Tasmania","6104","Tasmania","61041","Greater Hobart-Southern","610411511","61510","Derwent Valley (M)"
"605052610","Glenorchy (C)","62610","60505","Greater Hobart","605","Greater Hobart","6","Tasmania","","","61","Tasmania","6104","Tasmania","61041","Greater Hobart-Southern","610412610","62610","Glenorchy (C)"
"605052811","Hobart (C) - Inner","62811","60505","Greater Hobart","605","Greater Hobart","6","Tasmania","","","61","Tasmania","6104","Tasmania","61041","Greater Hobart-Southern","610412811","62810","Hobart (C)"
"605052812","Hobart (C) - Remainder","62812","60505","Greater Hobart","605","Greater Hobart","6","Tasmania","","","61","Tasmania","6104","Tasmania","61041","Greater Hobart-Southern","610412812","62810","Hobart (C)"
"605053611","Kingborough (M) - Pt A","63611","60505","Greater Hobart","605","Greater Hobart","6","Tasmania","","","61","Tasmania","6104","Tasmania","61041","Greater Hobart-Southern","610413611","63610","Kingborough (M)"
"605054811","Sorell (M) - Pt A","64811","60505","Greater Hobart","605","Greater Hobart","6","Tasmania","","","61","Tasmania","6104","Tasmania","61041","Greater Hobart-Southern","610414811","64810","Sorell (M)"
"610051010","Central Highlands (M)","61010","61005","Southern","610","Southern","6","Tasmania","","","61","Tasmania","6104","Tasmania","61041","Greater Hobart-Southern","610411010","61010","Central Highlands (M)"
"610051512","Derwent Valley (M) - Pt B","61512","61005","Southern","610","Southern","6","Tasmania","","","61","Tasmania","6104","Tasmania","61041","Greater Hobart-Southern","610411512","61510","Derwent Valley (M)"
"610052410","Glamorgan/Spring Bay (M)","62410","61005","Southern","610","Southern","6","Tasmania","","","61","Tasmania","6104","Tasmania","61041","Greater Hobart-Southern","610412410","62410","Glamorgan/Spring Bay (M)"
"610053010","Huon Valley (M)","63010","61005","Southern","610","Southern","6","Tasmania","","","61","Tasmania","6104","Tasmania","61041","Greater Hobart-Southern","610413010","63010","Huon Valley (M)"
"610053612","Kingborough (M) - Pt B","63612","61005","Southern","610","Southern","6","Tasmania","","","61","Tasmania","6104","Tasmania","61041","Greater Hobart-Southern","610413612","63610","Kingborough (M)"
"610054812","Sorell (M) - Pt B","64812","61005","Southern","610","Southern","6","Tasmania","","","61","Tasmania","6104","Tasmania","61041","Greater Hobart-Southern","610414812","64810","Sorell (M)"
"610055010","Southern Midlands (M)","65010","61005","Southern","610","Southern","6","Tasmania","","","61","Tasmania","6104","Tasmania","61041","Greater Hobart-Southern","610415010","65010","Southern Midlands (M)"
"610055210","Tasman (M)","65210","61005","Southern","610","Southern","6","Tasmania","","","61","Tasmania","6104","Tasmania","61041","Greater Hobart-Southern","610415210","65210","Tasman (M)"
"615052211","George Town (M) - Pt A","62211","61505","Greater Launceston","615","Northern","6","Tasmania","6090","Launceston (TAS)","61","Tasmania","6104","Tasmania","61042","Northern","610422211","62210","George Town (M)"
